,UKF243,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.10050713150261012,0.03251853648078435,0.048610504064228476,0.2813229794555822,0.07271693500173859,0.10123002206799508,0.14025889042058845,0.38409190871742355,0.10966616125719682,0.008283371133257573
HALLMARK_ALLOGRAFT_REJECTION,9.11510623214489e-05,-0.02435776280784402,0.0250431794927885,0.1484067942832039,0.002554424267466768,0.1028659311349408,0.13500099250250697,0.25268465691138714,0.05505565306000563,0.033583480324103486
HALLMARK_ANDROGEN_RESPONSE,0.04949461874496872,0.020122315453790847,0.07565931485677835,0.2981381718858222,0.06261014960530853,0.04551760298746035,0.14643857112106223,0.2572512644006797,0.11323927299361639,-0.07500610436913982
HALLMARK_ANGIOGENESIS,0.05507692900715903,0.09746589493986142,0.03790888490464119,0.26206325528836183,0.07261596487996042,-0.018502521051141366,-0.14832613545699241,-0.19257879276938647,0.1327194504325939,0.10835316416281088
HALLMARK_APICAL_JUNCTION,0.09035760791902173,0.07090253546378836,0.0668039421525324,0.2564390304714124,0.07526267526441968,0.12412065804047104,0.15590012314569332,0.36308013261222777,0.10633861164278943,-0.03436333193159622
HALLMARK_APICAL_SURFACE,0.12297550690876387,0.0015507176692810035,0.07046025832891135,0.30398211091370525,-0.002071654993435702,0.03723120298443742,0.17966643456326692,0.23655884922104775,-0.019291449362330314,0.007212610640679478
HALLMARK_APOPTOSIS,-0.04664715808397908,0.00917669552575729,0.05839492613053837,-0.00956976724388335,0.08808060299415775,0.05006466499507603,0.0364075569999595,0.20440968914518998,0.008881578221184787,-0.014166245975028684
HALLMARK_BILE_ACID_METABOLISM,0.11367752138823002,0.03753479762647128,0.05939279776943991,0.21469158123783214,0.009558841527759,0.05726629217906631,0.1754416145749972,0.32052229168260227,0.16019792409417846,-0.06902425410783539
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11331229333570352,0.04151367537975818,0.05465653115186642,0.28712861441874754,0.09740424364885633,0.08693884695397151,0.1045836571533929,0.37045045376952457,0.18875628139050482,0.040198939266931924
HALLMARK_COAGULATION,0.05966933057062684,0.06962414103016165,0.06997661006956134,0.06636192174107654,0.0005650445257575382,0.13473125448594453,0.18636582943066315,0.23942252450994236,0.07544811119919718,0.09116876962936736
HALLMARK_COMPLEMENT,0.06052450359929426,0.03658004229940559,0.0697165708471327,0.3048318297077812,0.10735834107060567,0.08577205351038865,0.16410786154503895,0.3653841256623604,0.09341942095373568,-0.05380799720407208
HALLMARK_DNA_REPAIR,0.10117912791611029,0.06729000206208954,0.11789982468234594,0.387713726699818,0.08958545091582468,0.08297569568758836,0.1893368848232859,0.411354869051166,0.17203926117460933,-0.058728465775655665
HALLMARK_E2F_TARGETS,0.13565423781681513,0.07946977138397249,0.05085522204941472,0.2533874978747042,0.005773417498662282,-0.021267592735421795,0.1872707758615774,0.31469338717862183,0.16209867791584331,-0.06820369185608179
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.008866780072913543,0.04500244972915743,0.07104681462697258,0.19036338365556704,0.01599587740353723,0.08568823765376055,0.1304695603412637,0.15861993897470641,0.10313626758744125,0.029180049384371326
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.051025306554012634,0.003575599785980634,0.02444810517927514,0.08818507387693754,-0.01194467529866843,0.11713381426354348,0.06573609756454137,0.31717198570797384,0.11750764820000063,-0.1369297747314866
HALLMARK_ESTROGEN_RESPONSE_LATE,0.10376016337898297,0.02197283987431523,0.05752293753945658,0.14587306103795558,0.0673758858827413,-0.004356245715985997,0.07031771688998421,0.3127083398405157,0.06712896136712304,0.09694086254977821
HALLMARK_FATTY_ACID_METABOLISM,0.009746715758262157,0.02216194461658059,0.06608822335357727,0.11127378827245805,0.027406293319981352,0.08182826620026448,0.07734371096902935,0.2449454191558055,0.06761138048473542,-0.02872887086815905
HALLMARK_G2M_CHECKPOINT,0.09067714967158774,0.04543952905233725,0.008373880492635061,0.24224045563932636,0.020562099413665054,0.02817304498621956,0.1112864222754975,0.2736930118081737,0.1582380554773427,-0.03734012660927104
