,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.043502016266840984,-0.04947706995940862,0.04174018665683922,-0.03312579204560541,0.017016692122301884,0.01596520288392459,0.03946326893890249,0.04227541665112445,0.024326858249358093,0.05996367630745954,0.04739482408969126,0.057434156229806056,0.14865112842861603,0.07617591504002982,0.12495386524625592,0.027079956855107105,0.12961480096666017,0.05879924677427226,0.08995895439583021,0.12506388228677323,0.07623104015132466
HALLMARK_ALLOGRAFT_REJECTION,0.011909490883078683,0.006463558260939539,0.03305532009065805,-0.029531188390941106,0.001375433067818971,0.0002630584446033,0.0026037829182215203,0.06267507547505166,0.040268663641865474,-0.005851159223164221,-0.10911592867546192,0.03074280256038615,0.08302466687109966,0.09117708547731143,0.04563635713443377,-0.011154795191307965,0.0810598389476681,-0.01974281194665284,0.07935031495912426,0.07890591110402466,0.02764532868995018
HALLMARK_ANDROGEN_RESPONSE,-0.0031456080130640666,0.016310439296341225,0.08669409191773776,-0.00014978870363514175,0.053584509869409255,0.015810763059335948,0.04015806810475358,0.042557089274086565,0.02784890937392559,0.0652372602196184,-0.10873202852270887,0.03684119601411067,0.09775898953602347,0.043592359123591995,0.09314659967757624,0.062370220193961094,0.0863352514714527,0.011650371897210956,0.10417068842872444,0.13880334793888213,-0.03355689784106602
HALLMARK_ANGIOGENESIS,0.0205446001206291,0.026261127546490303,0.031110716958957892,0.047058727857040704,0.04352477610502974,-0.0014234566325422877,0.017241218683178395,0.03792796115682604,0.007450558213665094,0.03281076230675498,-0.13732554498035587,-0.03958223913506382,0.18865152685647088,-0.02227620233842253,-0.07329775445287015,0.06731104783359365,0.1058063360010542,-0.03553662692679382,-0.022904393766813743,0.02210609551501241,-0.036023930426385964
HALLMARK_APICAL_JUNCTION,0.038028345370695396,0.013489180839125137,0.09183911572606117,-0.040399638294311965,0.01490879908243841,0.0011742512324689819,0.05689088242695086,0.04668521558672702,0.01605117648853444,0.027259741992414675,-0.01875958908339308,0.027981416254154304,0.13837897304360175,0.05947381326394843,0.10887551560951061,0.027191384931921928,0.12659368031379442,0.0580547638564403,0.12703475476074283,0.10137305168181106,0.06298156278035692
HALLMARK_APICAL_SURFACE,-0.014508100166091505,-0.032421052779992944,0.0692880776763476,0.008172974944518588,-0.04796645041422561,-0.006640332869712555,-0.006949326027112338,0.025961370602183908,0.11549165902269694,0.005449843864864287,0.11794887554789053,0.038925441997361136,0.06395267037727131,0.006298455778566524,0.08635140809077804,0.03896357492889493,0.10639142864860891,0.03995698957423738,0.08043789024798219,0.1559344229365259,0.04816088252866401
HALLMARK_APOPTOSIS,0.03749096660940507,-0.017912881746838683,-0.02770482961856792,-0.019349046340949395,0.03480868350421422,-0.011409539249051632,0.01277468315174349,-0.02061076176564332,0.03283812878040744,0.01808189767794228,-0.011960868382007231,0.03213531029795149,0.030232284101237503,-0.04430125862814253,-0.02330738250729874,0.019961022757478315,0.04058735552606747,0.014363476973805606,0.03882899813462176,0.0901132114881416,-0.021968513066603846
HALLMARK_BILE_ACID_METABOLISM,0.05816153961209961,-0.0705729754835239,0.01658789036707581,0.021309617504199165,-0.06557938812623001,-0.019114847064461073,0.014954813962769653,0.03115632220488581,0.02354635662359382,-0.010552319867689414,-0.021507659826998732,0.0244954683273579,0.13186029107588212,-0.014316547889918253,0.06647642009091076,0.05843151169838571,0.05804680432613925,0.02983759620378374,0.051334636650807904,0.030251096720551568,-0.0019439918029052108
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.058734019082191655,-0.01367274172340313,0.016181437994812947,-0.05219305584754083,0.03986012643563265,-0.015196607414446808,0.04379084387379842,0.03375645202863195,-0.02397077480362032,0.04667717171785838,-0.10901711449502736,0.049706037678417504,0.14672308165647843,0.06731525808071392,0.08847162972358573,0.03589747830476702,0.05137703014879156,-0.008629703239487568,0.020795519177258803,0.013878201379823887,0.07755943410541812
HALLMARK_COAGULATION,-0.05881956374110995,-0.04214207304856717,0.04910407475504932,-0.024331519626573834,-0.000734141815159301,-0.0627620808676864,-0.020740535454374934,0.03839108557259131,-0.022023160035180275,0.046791755704465206,-0.14848148285080218,0.015630532638845396,0.1210593942065582,0.0020407469659919977,0.08821940082345171,0.010059179957763825,0.12503610465931506,0.019377163089503078,0.10084227158931094,0.09683311864514162,0.0006978055948162515
