,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,-0.028974417654575736,0.08838060725827017,0.06008135209997922
HALLMARK_ALLOGRAFT_REJECTION,-0.03163614028713981,0.07359395905032942,0.029934753831177323
HALLMARK_ANDROGEN_RESPONSE,-0.0286239780493667,0.12542580710934984,0.028359109020324826
HALLMARK_ANGIOGENESIS,0.08314435426782882,0.013152309690039946,-0.06774748911281693
HALLMARK_APICAL_JUNCTION,-0.0705573761063854,0.09536425809193759,0.04655121374964267
HALLMARK_APICAL_SURFACE,-0.034463008855316266,0.08899802548480981,0.005471846290820278
HALLMARK_APOPTOSIS,-0.06517567430573216,-0.06022475696028833,-0.05881368814804516
HALLMARK_BILE_ACID_METABOLISM,-0.024320793920549207,0.10735243014702922,0.05789139714331437
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06928874708276989,0.08067465881657945,0.11269005926931983
HALLMARK_COAGULATION,-0.11111938351108634,0.07361192494457207,0.06736490758533159
HALLMARK_COMPLEMENT,-0.02881182088089521,0.055860824492566796,0.028331074285026615
HALLMARK_DNA_REPAIR,-0.07273693294492266,0.12455441015266688,0.049705162682234676
HALLMARK_E2F_TARGETS,-0.010842205446529989,0.11856975662828577,-0.005701375923419669
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0036450793878797017,0.022057616439241128,-0.11694642786284644
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.02754300476282597,0.033875680574391415,0.014328567673835764
HALLMARK_ESTROGEN_RESPONSE_LATE,0.009026325145802008,0.11510856539065349,0.05408921396684627
HALLMARK_FATTY_ACID_METABOLISM,-0.05920858903961896,0.03732648706742166,-0.05877725092343557
HALLMARK_G2M_CHECKPOINT,0.03286566656992919,0.11322331125401398,-0.012056982759007986
HALLMARK_GLYCOLYSIS,-0.012218600875484587,0.06730391393193497,-0.0045732200426786525
HALLMARK_HEDGEHOG_SIGNALING,-0.02353900805230333,0.04498857109989799,0.059257233211250544
HALLMARK_HEME_METABOLISM,-0.0604670214155071,0.11941785840817545,0.06371512158451938
HALLMARK_HYPOXIA,-0.0009499837821344563,-0.04303827642096443,-0.09025868329378044
HALLMARK_IL2_STAT5_SIGNALING,-0.11453244238955439,0.10760968450597953,0.03543278889120058
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.013845375457121487,0.04104088052930416,0.032685820274693994
HALLMARK_INFLAMMATORY_RESPONSE,-0.0277381208912426,0.022044716224232725,-0.00718068369829733
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.030799325262695406,0.11184883452011507,0.06577785573041117
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.051723255668426144,-0.01677421312630697,-0.032221251103955656
HALLMARK_KRAS_SIGNALING_DN,-0.07266542778339397,0.0930948521859214,0.07820184205365592
HALLMARK_KRAS_SIGNALING_UP,0.007251044341529891,0.08610726773687442,0.022581171380953176
HALLMARK_MITOTIC_SPINDLE,-0.005959309152880725,0.10829834101790219,0.022691355495371202
HALLMARK_MTORC1_SIGNALING,-0.04615268201674898,0.032719203783109586,-0.07178895272847009
HALLMARK_MYC_TARGETS_V1,-0.046616956903639414,0.15142956928114482,0.06483200571946567
HALLMARK_MYC_TARGETS_V2,0.05171567834305074,0.033877446103579956,0.02098116199485703
HALLMARK_MYOGENESIS,-0.014974011055745771,0.07611240061344832,0.07358370920488572
HALLMARK_NOTCH_SIGNALING,-0.14829160190999988,0.12014996859856379,0.07630705816422753
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.07731239797091032,0.11556485660093653,0.08015550401921404
HALLMARK_P53_PATHWAY,-0.06363336117654361,0.09662370773839184,0.05800624516027631
HALLMARK_PANCREAS_BETA_CELLS,-0.06807808225959551,0.1253890579462402,0.07734523447268146
HALLMARK_PEROXISOME,0.019881217934974455,0.06806425215497434,0.10250130772483693
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.05268017363875136,0.07739515974075177,0.06279324425037101
HALLMARK_PROTEIN_SECRETION,-0.024662334845803487,0.11196406595121582,0.03787254022869836
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.05966036367832067,0.11306526574009111,0.057881781635001905
HALLMARK_SPERMATOGENESIS,-0.059387755365856505,0.12440506354818337,0.06106192866771226
HALLMARK_TGF_BETA_SIGNALING,-0.04269337572800358,0.09399512698808173,0.03231879027286362
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.04731436317326043,-0.1060750922569216,0.01718281693492059
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.14322330670612374,0.12203705161092519,0.04786715741297257
HALLMARK_UV_RESPONSE_DN,-0.03136113482698745,0.07436758778476033,0.031351535142006615
HALLMARK_UV_RESPONSE_UP,-0.049564431234041036,0.08446025991229658,0.017898485704341757
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.11008552294667139,0.006678637275417813,0.019938990499462347
HALLMARK_XENOBIOTIC_METABOLISM,-0.016186336342196846,0.08767864797433662,0.04888301106150136
