,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.10147049637586375,0.10936536267769677,0.04563197943488493,0.07813922260718235,0.3868139440353345,0.1279187984456886,-0.0007283980170941115,0.012072053988009396,0.2508725331783476,0.22159240910123917,0.027093646571030066,0.16138365819741401,0.15427082611252663
HALLMARK_ALLOGRAFT_REJECTION,3.970943994944297e-05,0.05524579008301751,0.02045960015316302,0.05061200304722758,0.545656926599611,0.05716119675191198,-0.007570482750024711,-0.014238974321436176,0.15044489085990834,0.14182935678265546,0.017814578078314786,0.07101209864621458,0.030484457207659594
HALLMARK_ANDROGEN_RESPONSE,0.056583726220912796,0.09986865364069501,0.04544126786207923,0.01497447607159898,0.4173178863899711,0.058056415415528514,0.011813114747181965,0.025392905619913347,0.18497039560606243,0.21200264452540707,0.025971597887459806,0.1160285132408232,0.14133414481294146
HALLMARK_ANGIOGENESIS,0.04316030333283589,-0.03775958968191403,-0.0661753616897568,-0.10971189691471785,0.569027326931002,0.056245712920225815,0.05549863606453482,-0.003893106382349018,0.013362125906243789,-0.041167301939432126,-0.02470223833765983,-0.115493458969898,0.09528380424914291
HALLMARK_APICAL_JUNCTION,0.0723374608505922,0.15602725093702907,0.05999530706784071,0.05388155561960012,0.5646752769092657,0.09840963214732588,-0.0016672199449899864,-0.0019355290765528843,0.22095661964514662,0.22348972591222846,0.05088453748918641,0.05931207064123892,0.1769096691054869
HALLMARK_APICAL_SURFACE,0.09915408647111187,0.10824580752739307,0.09564440462629284,0.05432208022126516,-0.13349339943285357,0.05524620151390243,0.015244041341848718,0.056022817193856156,0.2054714384839408,0.19579605585425722,0.011663733426551708,0.0543489519436598,0.12225681129373156
HALLMARK_APOPTOSIS,-0.003833052611433023,0.061708756321755785,-0.07262526787289246,0.006185860083312538,0.15477105012386064,0.015452420472566427,-0.061407712568182844,0.042808170391325125,-0.05838365174190366,-0.03444940440382416,-0.02747479223511285,0.08176965057435348,-0.02232943709364926
HALLMARK_BILE_ACID_METABOLISM,0.13341273807538076,0.03203413694119456,0.05501682440504119,0.10387009173824145,0.516097076544475,0.1189838043136552,0.06652706975444318,0.03684076078365689,0.21323190838650816,0.20872013144097776,0.04487910966089999,0.1571560555071764,0.13045875239975124
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0998279422421543,0.09550755522478621,0.06380093510234665,0.049258461176322245,0.2682589848452746,0.015969533681310974,0.07811121172569886,-0.04519994872403255,0.2415160520549335,0.19124832344199663,0.05795140040517081,0.1600484699917026,0.15678499471430798
HALLMARK_COAGULATION,0.06670421752088174,0.139377318036868,0.055542316800704164,0.03290056023176991,0.484225140273654,0.08751028447304408,-0.03506118943014387,-0.007905399261756235,0.20347201433293274,0.16484547057488322,-0.011235245149190144,0.04199177817906163,0.08720780251593166
