,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07530039104810952,0.038027237873490854,0.06079992432046563,0.049369254185913494,0.11884366002255721,-0.037385464284562166,0.13956980692141607,0.0053127270544832145,-0.02327905568097315,-0.022450859867978425,0.13179860654425854,0.0786533320083569,-0.0035012237622497853,0.15385985891238485,0.031685345902747415
HALLMARK_ALLOGRAFT_REJECTION,-0.06520020634640741,-0.10933291751714558,0.035190581177310484,0.042653469000185344,0.1091199083573765,0.025155865068934528,0.13423767507976284,0.02883908427941921,-0.04186542467230192,-0.017716169531152952,0.05184862664823472,0.10371989419005023,0.0010028515622847332,0.05500559541371238,-0.07856966518353979
HALLMARK_ANDROGEN_RESPONSE,0.07737330838212825,-0.04112203990075028,-0.004617470485707325,0.014997264702572602,0.11980847221064012,0.029584357071993403,0.1937016837070488,0.03776278579047564,-0.04193782895562177,-0.06384860703032957,0.08355451469407195,0.023912542920217734,0.033056554716605444,0.09521876032761703,-0.02027516084649301
HALLMARK_ANGIOGENESIS,-0.06843955244002292,0.0139627079037192,-0.021401858534717585,-0.08114626375923382,-0.08797391144870514,0.034678071132238496,0.12384604179907086,0.14338907574231666,0.021797674346236657,0.13880186978340253,-0.07591233326187444,0.052463337321881506,-0.006615710894904751,-0.05216781921046804,-0.05090410369904462
HALLMARK_APICAL_JUNCTION,0.06900836488001401,0.01567514724539935,0.06492405426888471,0.08912676299907647,0.08957247957962643,0.03401347060859687,0.14114941678408693,0.08817879581971447,-0.009422065588507614,-0.07873693853390926,0.1683101913701805,0.11971943802207467,-0.046336132152828745,0.12135997358009726,0.023397535185050077
HALLMARK_APICAL_SURFACE,0.06356832979133759,0.06574690774152027,0.02472621643288599,0.12064375094988963,0.07207886447548256,-0.031063761594692395,-0.030065663222748874,-0.05330655465646489,-0.01926655717502615,-0.08145843815433651,0.14587203291442155,0.12177663095154151,-0.0023481140130039045,0.12979743590941106,0.06521464533723159
HALLMARK_APOPTOSIS,-0.032210994068816626,-0.07193071027033532,0.023867314240945545,-0.027489853818997108,-0.019406889325363497,-0.03000421134279471,0.03976737753725932,0.09498488578239236,-0.08521613453192663,-0.026753912059982142,0.10636584777563357,-0.002716573004159106,-0.023803002813601197,0.02716947510599023,-0.05653528684958555
HALLMARK_BILE_ACID_METABOLISM,0.09434413463096826,0.052745002540274415,0.022946961315937865,0.1164569880097626,0.05818311489618767,0.017910491066025106,0.1768456128684536,0.04888554209034869,-0.004659630214324658,0.004934384219051137,0.09264525421269418,0.059364187790772065,-0.06626287079995422,0.1263012040372,0.07326853212447931
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1089364733646634,0.11631558502952102,0.10096949170548639,0.0968754827591104,0.09555384276589589,0.016911819049317912,0.1864198317380296,0.10103433741124289,-0.002723544061702899,-0.0387791480483861,0.14991157536075997,0.027227385084522972,-0.0038057406363195697,0.08203685638151398,0.021645137023154324
HALLMARK_COAGULATION,0.043986239013149304,-0.05296876735475849,0.011209364944601058,0.07522436116829868,0.057806910005790225,-0.027061077206162274,0.14149736828952855,0.06860718270298329,0.027055816671980655,-0.10365648139463364,0.12969164027086236,0.09458805233304386,-0.052141672931330575,0.08902910007648372,-0.02517516485153809
HALLMARK_COMPLEMENT,-0.007792368645720256,0.009306542348789202,0.021490386762899126,0.01919772700260727,0.11304549062379884,-0.021280929514555985,0.12311380884372394,0.1179869057704831,-0.04204981690238442,0.005443033028576222,0.12173674338703626,0.07149954851540474,0.004277821601604494,0.11511243109015071,0.07478466830144587
HALLMARK_DNA_REPAIR,0.1053367822089253,0.045587578426284046,0.08629322659874601,0.04238064109288127,0.11333243429544662,0.05512864994768481,0.1660481941139029,0.041415643748614846,0.001890324634117195,-0.021720183492178587,0.21056998216120157,0.12503133970627678,-0.024365094034573688,0.14910458563059473,0.06139948281305131
HALLMARK_E2F_TARGETS,0.07420264483108317,0.068055326202936,0.05983257708719418,0.12899420627727107,0.07147513139288889,0.018129496632538232,0.18607032105813476,0.09085780356222314,0.030377006187603688,-0.00013081761152357294,0.16011824902409966,0.08165554352326876,-0.031025791102333992,0.08185460465432208,0.06475935135443898
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.008890941118897829,-0.05489674310936758,-0.01640532128923675,-0.02498245578347947,-0.040488930955565855,0.009133801947287577,0.13890034106021537,0.10006681622727862,0.01350593595394999,-0.03958302552326667,0.12981347451808617,0.09867983278749111,-0.002392740041083087,0.035610538244524356,-0.02365721457599447
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.045394651641205964,0.026277825588194897,0.006513942233828138,0.03370229287285694,0.08799551762474869,-0.012237192794740679,0.07848620828854358,-0.0192068786776113,-0.01949761763203665,-0.003129832684200811,0.10209574009779568,0.08413441909816764,-0.02712941270045335,0.14127768974642452,0.03394660003198342
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09627489164325417,0.05504179720775391,0.05153369441032569,0.03719924428713704,0.01219407126318939,0.020563810799970356,0.020452014738437406,0.030775652266146772,-0.010737766262454587,0.08492539627881095,0.0959139741955325,0.1026507661796968,0.03410806173841467,0.09083176057824055,0.05594302184186358
HALLMARK_FATTY_ACID_METABOLISM,0.03757877010615375,0.013003303726350189,0.02714739525563147,0.0036797048609258512,0.058719577271332944,0.007830016883829529,0.11940113822338656,0.05702424621731351,-0.010379221488583217,0.028020225188021466,0.12288619155190592,0.09711621004921786,-0.0005179330818133,0.05056620696779472,-0.0029515831449448775
HALLMARK_G2M_CHECKPOINT,0.05431266740363047,0.049659339990251336,0.08145047703115574,0.07237029859485981,0.034573933956183016,0.045549753335964935,0.1781791877550443,0.06658474531065071,0.05014892369945487,-0.014720127777986031,0.12330971599493687,0.08201393633296389,-0.0586900497222566,0.07162788483534938,-0.012007523747514851
HALLMARK_GLYCOLYSIS,0.10237288040697938,0.024501282259530154,0.06884584731214395,-0.052312389530652204,0.025076403571360182,0.04986519173183992,0.1342858256507245,0.025956162549938978,0.023120370581615,0.05535377406083754,0.18062648544398105,0.13070662766155489,0.011062508235532042,0.10752738186457632,0.03355380424646791
