,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.08370209441774348,-0.004164711444223841,0.037087637077634794,0.01703824771563184,-0.0994701066576842,0.06805703568860388,-0.02144132269799986,0.09610746254834769,0.06127425985964424,0.04302229915959947,0.1227786454156567
HALLMARK_ALLOGRAFT_REJECTION,0.014367596501921707,-0.00692824964784794,-0.009242642419674431,-0.1132497893427705,-0.23476869254502217,0.024716708171895963,-0.02364766034197847,-0.21008844500294277,-0.040320826717750544,0.09142791396565811,-0.028468473324727562
HALLMARK_ANDROGEN_RESPONSE,-0.020164259873283834,0.053502280710624996,0.056221206318275034,-0.056734388812770646,-0.21861964683279467,0.012562286289079988,-0.012443208971100414,-0.03645564628559439,-0.04538575169415085,0.022390429207496003,0.005474878557270684
HALLMARK_ANGIOGENESIS,-0.21027254470662493,-0.04245545357923457,-0.10222590692812329,-0.10753224942871768,-0.2863732932853307,-0.03935353073260973,-0.021687382512468892,-0.20722824934206763,-0.21317297530208598,-0.0870874954719365,-0.21933584516507482
HALLMARK_APICAL_JUNCTION,0.03374651797336592,0.024540623473719932,-0.008991270458631696,-0.10751736781379588,-0.19792079544560573,-0.039860586453791196,0.025882384366521047,0.06440286646563421,-0.12140435191041118,0.04147936180134981,0.17136194430333562
HALLMARK_APICAL_SURFACE,0.1427753389745914,0.06014346272656805,0.04850569835852643,0.14768410367881568,0.25282406619950315,0.06621927706088909,0.05005076404338806,0.2073225885197676,-0.029853268950225297,0.05707202178333314,0.17475232282652184
HALLMARK_APOPTOSIS,-0.022182790650578814,-0.09186901165823974,0.007159996583348155,0.055238050724666324,-0.003226243002215551,-0.057306285589698885,0.014063875429811495,-0.03547637929679311,0.13491315781382232,0.06111206436595827,0.1432674742914314
HALLMARK_BILE_ACID_METABOLISM,-0.019195658542334595,0.025774291569853603,-0.018451687918173868,0.023009754786300192,-0.28875375866348785,-0.020783015585963203,-0.01025991487641447,0.011170654927974265,-0.04606769992957891,-0.007461666249466863,0.04904757145388935
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.10900780338008352,0.03477092730651925,-0.014199706563088171,-0.10274312246198106,-0.18307093331115076,-0.0888615507285898,-0.03899116766203096,-0.17942259416859627,-0.17103610337353486,0.03139856128912233,-0.007551286226711951
HALLMARK_COAGULATION,-0.08150944915108271,-0.0479557185249681,0.0002725323054218642,-0.10437940031556212,-0.28030557260795663,-0.023944908789896562,-0.057677983164072744,-0.21587730114721498,-0.12698466612962492,0.058970635669301705,-0.08491386253249392
HALLMARK_COMPLEMENT,0.09374180414229659,0.027099264744809393,0.048431420623972314,-0.02812423778410441,-0.15285368299487379,-0.036709019396972103,0.032162710190748296,-0.15418641914703451,0.04597820226510518,-0.0019336778746968744,0.12102396295116687
HALLMARK_DNA_REPAIR,0.038327805717880185,0.0349013444969702,0.06333881756195824,-0.04540582963457751,-0.1494821838297416,0.01932237460648713,0.06064212971305707,0.16006268017339229,-0.0948965921927836,0.015139002078156449,0.17798232214069556
HALLMARK_E2F_TARGETS,0.10541980261456485,0.08162676824127899,0.020945565857477515,-0.08863658281906577,-0.22231442864413342,-0.051118055033908476,0.030509999526302456,0.18864289064165737,-0.10956503512244681,0.028632928250992444,0.09495584253007043
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.18783304407878032,-0.08808359873487809,-0.11579966751748776,-0.09814543802610047,-0.20399090732751493,-0.07914907750817037,-0.012504834003261642,-0.1718781811801585,-0.20613419182499476,-0.07267971221649082,0.10257634353932786
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03841132253800973,-0.01875290205582474,0.10717951070872199,0.059548222683858926,-0.08748014305329326,0.04701502792604843,-0.012261643503392192,0.18079863350125108,0.1747999648962117,-0.04418868760117129,0.1876475058854391
HALLMARK_ESTROGEN_RESPONSE_LATE,0.1440574873978107,0.035248368434874604,0.056555237029029225,-0.022174196805870697,0.18637972472278133,0.01989742288556515,0.007711313398463739,-0.07000913396317633,-0.13287919837556209,0.1069069546153416,0.08883310931134326
HALLMARK_FATTY_ACID_METABOLISM,0.0019660753972602293,-0.037952421654022545,0.08243836605881298,-0.03601569161056541,-0.20171585489985966,-0.025377667656478857,0.044045018844447704,0.05472078813400108,0.11348404202643278,0.013745216031718757,-0.046824641854713925
HALLMARK_G2M_CHECKPOINT,-0.04625404419046342,0.07764074909453643,-0.06428497434547817,-0.10947423343324479,-0.21092496401926417,-0.08780334204768789,-0.013126133613361296,-0.05426001662242806,-0.16434734452904703,-0.047484813799818636,-0.0034576239249557166
HALLMARK_GLYCOLYSIS,0.02165351340049124,-0.028138000150399647,0.04460754115368982,0.026655705137960534,-0.1161725785669889,0.026077467117031333,0.09602683558014805,0.23620803626177525,-0.02227999493535845,0.03056740612502923,0.19698924569291762
HALLMARK_HEDGEHOG_SIGNALING,0.19697194176206054,0.08760523600461544,0.11972038173152891,0.090521479508727,0.2930581431915518,0.10434794897751906,0.15052037318420855,0.255094470474559,0.19274469180938458,0.10295525809668638,0.21355850552753425
HALLMARK_HEME_METABOLISM,0.013863584517339447,0.03164480313826404,0.10563914436322758,-0.027071792502363842,-0.15543898619054053,0.07461453047774867,0.02196510219437302,0.1913690239117654,-0.04206515283467081,0.09905305381092519,0.09941008054845006
HALLMARK_HYPOXIA,-0.22010899469973477,-0.03278479439833838,-0.04427397326133111,0.04000088857922471,0.24007156500187418,-0.08562058639017986,0.013734146225316716,0.06099286641056489,-0.16764449611380147,-0.15667423893804625,0.14655791569196663
