,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.016122438349113304,0.038548142672701964,0.06547863295971791,0.04304927926674562,-0.0015085738422697273,0.19987225396901218,0.04459967760009505,-0.02954217160463698,-0.0020664937137669574,0.04712497820855412,0.04954178372339695,-0.06405094939188546,0.1226803711357018,0.15456866080229084,0.023431797688835708,0.055507974027077626,0.03651203418137505,0.10586587423223434,0.09703666523329114
HALLMARK_ALLOGRAFT_REJECTION,-0.017079592494312276,0.014652272018339086,-0.012325183959014576,-0.046084720551742196,-0.03870286191323402,0.22727648866056332,-0.023867268209521,0.007227254904825979,0.0002665284376007581,0.07794643369437532,-0.0050899489252155435,0.02204658846682252,0.027703636890738268,0.10300382821458072,-0.03263712643537998,-0.021529428936497272,0.06286652169929348,0.048691408734101764,-0.06919424087121341
HALLMARK_ANDROGEN_RESPONSE,-0.007899631219714555,-0.00809658358136823,-0.031063267651091145,0.06533248954767253,-0.03215133497848103,0.2207333224830661,-0.0003187823579320055,-0.08066159238715355,-0.036785510889915794,0.11879580428767891,0.009553283210715012,-0.06568573351524525,0.07423440953476776,0.10040359053309683,-0.007128023128577827,0.030626054854125985,0.019314077730641276,0.07621564345160357,0.012653649889033024
HALLMARK_ANGIOGENESIS,-0.016314759586225042,0.030164668895011168,-0.07552478032193867,-0.04413873476876568,0.00963525840577081,0.23021246341271537,-0.020590663863046813,-0.020240056917007754,0.01061174738833477,0.03317676745007368,-0.10081619747754175,-0.005545750748637798,-0.06451608421165646,-0.04371341479622881,-0.028185959402415,0.05666874050325355,0.05521615756882817,0.009134877249858177,-0.09060480626934007
HALLMARK_APICAL_JUNCTION,0.01172359703743598,0.043775624720736504,-0.01619849563986261,0.07206766487516741,0.011730740205231457,0.2331883591284199,0.01586536251142601,-0.004531587946653698,-0.008745511945427465,0.0670991275604572,-0.04537648379854102,-0.05031380814686715,0.04319178828444894,0.0974026059807679,0.021131669853040127,0.0513580152010936,-0.01850665104347944,0.13282859687030105,0.051005861877713006
HALLMARK_APICAL_SURFACE,0.00014784579045641952,-0.03642359857307241,0.04285891942934747,0.08561677100843129,0.03800156954068792,-0.13600619283450618,0.051536471208086715,0.01981277670111552,-0.04928241474242544,0.07565293225211406,0.032577634354183205,-0.0811735549970869,0.08918070224856169,0.0475885732759352,0.002676076060406158,0.04321764635829488,0.017624420090805056,0.12023631595542693,-0.04800069867241953
HALLMARK_APOPTOSIS,0.0004184950515644316,0.0324473800729462,0.026490374831531376,0.045283246528811306,-0.04405301671821057,0.08376799146404486,-0.03707508995125362,0.013732480641945002,0.0312709639001148,-0.03486448835079464,0.030147963060062243,-0.07058326367906693,-0.009116677199525582,0.055186747934078025,-0.015116140253162626,0.03400597635152319,0.08392269045484305,0.029848571239950505,0.016372786905488972
HALLMARK_BILE_ACID_METABOLISM,-0.03733873343858421,0.05232855861577947,0.07482555057642008,-0.015283965059872619,0.02501004274038192,0.2234134304704887,0.03253925509855678,-0.014759237748677044,-0.027385722529430268,0.055517804924073995,0.0252206089185691,-0.02905832182975771,0.1287875298664406,0.08839512384226617,0.038541445488159035,0.1010657313359893,0.07484342379959188,0.032717885378705125,0.06868783107365979
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04729802395464597,0.08481531653993987,0.029077465201718992,-0.0057166855962036325,0.02019720376180075,0.15793610881266335,-0.013894964656918812,-0.02900937569393172,-0.049196587171719465,0.071496587773957,-0.02875152617697066,0.0026133711561054564,0.11716809191228435,0.08846916170901786,0.047312559862676774,0.07955337102600857,-0.059301636899155206,0.10202055073891929,0.08427839482397816
HALLMARK_COAGULATION,-0.023984851736334262,0.023296211077670232,0.01341432230002256,0.03487309522490763,-0.059383313929343214,0.23156728187906947,0.026821009568944443,-0.021985554299085,0.01445498977379367,0.038549895381450726,-0.035268747981995745,-0.08029787820797596,0.09216256722612072,0.12527691847977201,-0.007860026720140826,0.09561353585767203,0.05078218937923657,0.10790329128612815,0.023065313642832375
