,UKF243,UKF248,UKF266,UKF269,UKF296,UKF304,UKF334,ZH881inf,ZH916T1
HALLMARK_ADIPOGENESIS,0.12318341235564674,0.10371147181037414,0.0025422053672980935,-0.0221845480349142,0.01646566230332823,0.017805892628906063,0.0880726639287744,-0.03234606958375572,0.033057856454448295
HALLMARK_ALLOGRAFT_REJECTION,-0.05671576842253444,0.028966319546780327,0.004225219772941607,-0.08113056956567458,-0.01684368651554789,-0.025730791697258167,0.08942513410189513,-0.05918673881546732,0.043655239278419876
HALLMARK_ANDROGEN_RESPONSE,0.10090033509443135,0.10745057471337877,0.011373265817380566,-0.04103526533809006,0.011925198417634364,-0.009922060107319164,0.07594253803313143,0.02595252283511191,0.08760830576407733
HALLMARK_ANGIOGENESIS,0.08137692895535381,-0.04530240827819155,-0.0075058454310645666,-0.09919543051012891,-0.04291326307437514,-0.033515756883363314,-0.042198946568967055,-0.009954724748772664,0.06390302245659428
HALLMARK_APICAL_JUNCTION,0.10593321749565246,0.102562260076457,0.0010979525457863214,-0.05822248848230153,0.018267776063655365,-0.04314705134505599,0.05913524230857434,0.08923056281663508,0.08535417117844622
HALLMARK_APICAL_SURFACE,0.08839161301981487,0.11281588175798463,0.0406071155532561,0.04117246582337255,-0.006116034878101068,-0.021625409146940167,0.014651371379537842,0.023253030911476808,0.06800458668651856
HALLMARK_APOPTOSIS,0.0050797017226088,-0.010780671570039405,-0.022837726852410936,-0.028721971779773346,-0.027605210368228023,-0.022352930412148354,0.03709473433048022,0.00503668238549342,0.08564166617646468
HALLMARK_BILE_ACID_METABOLISM,0.06685770545794388,0.03498099506930674,-0.05124308215143841,-0.0696383851333475,0.005223392997590984,0.007667709844609118,0.06942868714323197,0.018549421400469217,0.023236822292103727
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11408590866492951,0.011967315411679256,0.009645504400380523,-0.04761882139436819,0.016121648476155215,-0.0369249278927599,-0.013524767299878409,-0.031173528673299894,0.06303769622853556
HALLMARK_COAGULATION,0.07297043415509528,0.07536460228533778,-0.0052760406338221546,-0.08069502851096837,-0.035458399346792034,-0.01771985834835544,0.061059805482469746,-0.0863846043928483,0.07609807316149717
HALLMARK_COMPLEMENT,0.056677928860126875,0.012024120446248334,0.07530349806343892,-0.03582109115034666,0.03771390017376714,-0.03295733202985658,0.09498538067817663,-0.0247066048684927,0.024010118891928885
HALLMARK_DNA_REPAIR,0.14972016597656254,0.09935962782966326,0.01321970079278464,-0.04045706190233927,-0.005607180646775654,-0.03182315442199738,0.0814380408344896,-0.008994962920581865,0.04509807225936022
HALLMARK_E2F_TARGETS,0.07345143520439608,0.10359853131478147,-0.009456379200216237,-0.03427516049238723,0.012767552593044169,-0.01621941247730257,0.05683101008998194,0.016655872718648147,0.054142209278383216
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09351167175171295,0.01953391203800648,0.004624195411928652,-0.05537004085391943,-0.020926751066423176,-0.02518957524183271,0.060250387734178006,-0.0401944306169204,0.08709671728716548
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07355516093673871,0.062748309572999,0.04244341837498503,-0.03952810953831467,-0.029205346579381453,0.08505303178691323,0.08837205471129148,-0.006747992802889141,0.042969782104332915
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08648410631815612,0.052294509786447084,0.029428596964382932,0.06139943926700147,0.015677547795027686,-0.04292051650785922,-0.07795954351525657,-0.0072647599784365835,0.016143937725586564
HALLMARK_FATTY_ACID_METABOLISM,0.029308601054002154,0.01924078513553975,-0.01379536148767787,-0.02807359908952354,0.007762150338960004,0.028952277832688975,-0.002619967578722025,0.04796042671345094,0.07056992945622387
HALLMARK_G2M_CHECKPOINT,0.13976121532067867,0.07755995308500549,0.01917228023066382,-0.04639630717723798,-0.0005375851554382788,-0.04437795680342044,0.05266696058753589,0.032933319717954955,0.06669992003274958
HALLMARK_GLYCOLYSIS,0.12192463700867036,0.01753824046534963,0.048927041524039386,-0.041450864986590334,0.012101244317311185,0.014685690868741278,-0.07447607461017061,0.0006721856046480139,0.07034401594047617
HALLMARK_HEDGEHOG_SIGNALING,0.11448869584049302,0.08587693235058659,0.06047980966282646,0.11044655702252681,0.05745973827344219,0.06445641037436808,0.03896209518418895,0.022534755455774682,0.0375012664300098
HALLMARK_HEME_METABOLISM,0.11176766450013234,0.07628362499797423,-0.019182159830656534,-0.021494184587387756,-0.011142649633693012,-0.025909590962447656,0.055468109210358954,0.022726970267522587,0.05000562786880032
HALLMARK_HYPOXIA,-0.011890982999843834,-0.1203274077382741,0.022444471596006363,0.05145479786691744,0.06895076438891154,-0.007880220454158102,-0.07563384813246832,0.0067159240453694286,0.019473798093819734
HALLMARK_IL2_STAT5_SIGNALING,0.09656222477746118,0.07211678550873936,0.00820554999253301,-0.06674820688479159,0.0431309156453554,-0.01916406467648542,0.04397291754139263,-0.00010233600704019742,0.07420283996098424
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.08822724363578567,0.03144374572925734,-0.014547520532124596,-0.09688929281081163,0.020004524051738793,-0.002909306365399865,-0.012017037916487842,0.01907239021354149,0.07159986113506071
HALLMARK_INFLAMMATORY_RESPONSE,0.0742535404964181,0.04623990878217579,0.01749699496791514,-0.0030167947621412543,-0.03890327127052484,0.06603227790950254,0.004036259335133725,0.03925410058630741,0.05631022564959989
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07728603019196356,0.1431551969133305,-0.091114054564564,-0.07229918145884476,0.014368714008945153,-0.07269733257585305,0.0033188947132818994,-0.004746661458462585,0.027915224555486225
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.06551676704650344,0.05472167223099513,0.06863113062852019,-0.07693310267250539,-0.013089298942565612,-0.06461201453846997,0.03300603063405202,-0.009216711907556723,0.01968303809547128
HALLMARK_KRAS_SIGNALING_DN,0.07827552523279906,0.02186329845610659,0.07980289194774508,0.04213221258932996,0.026093275353605887,0.051676819438080425,-0.0033736815682296802,0.024116676345913184,0.013569705599408184
HALLMARK_KRAS_SIGNALING_UP,0.040864184000224325,0.07865078186672668,0.03602356127994593,0.01761726867515186,0.03375102274952527,0.04528109316338462,0.07101487578695882,0.0341059145556936,0.08654351502643075
HALLMARK_MITOTIC_SPINDLE,0.11621725186355515,0.09989106195163293,-0.012510104962176439,-0.03512060567370051,-0.010990578105052367,0.013850131394611512,0.04843977162749023,0.06738643609623444,0.06113213576008003
HALLMARK_MTORC1_SIGNALING,0.06496753540079013,0.005540356328800135,-0.009947848666216843,-0.004392158875548269,0.04077870358273827,0.01044601419567294,-0.03496762847397225,0.055894388320219236,0.03672680533601631
HALLMARK_MYC_TARGETS_V1,0.1029248944250694,0.11987549131708868,0.027503178533709323,-0.048971371562093614,0.010005503672898788,0.018666971725638443,0.07109850862695738,-0.004037967083342299,0.04991791856334401
HALLMARK_MYC_TARGETS_V2,0.07956921177184123,0.07160672388984905,0.015218438974859519,-0.04110634962826925,-0.060088746457468485,-0.01423963330817164,0.028266704877604902,-0.02509529474733166,0.036921834226374614
HALLMARK_MYOGENESIS,0.06328248968388457,0.08013610427980523,0.031884389797297755,0.0064549023936253105,-0.008641847769057413,0.057980840833305916,0.07459318871724362,0.01799332325998168,0.07111192325470193
HALLMARK_NOTCH_SIGNALING,0.10224141624770529,0.12641969892565585,0.09391230268925367,-0.03118441951996072,-0.026853246732027086,0.018773749373141434,0.06862434567915505,-0.03541183561233568,0.05080355508502316
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.13328171364510655,0.13273924073265894,0.08403623261351796,0.035869326096945604,0.04635460059901549,0.021258547224852115,0.09724372222990776,0.021759155298429977,0.023012763402146037
HALLMARK_P53_PATHWAY,0.04977225197584792,0.004995397634047515,0.03564950177042672,-0.055026159117984225,-0.013639333885217451,0.0036567344782092457,0.05508959079008398,0.001811237672469751,0.020167602731053915
HALLMARK_PANCREAS_BETA_CELLS,0.08987681151880156,0.14127854788064154,0.08223917396680439,0.08887989346775298,0.00851479337369059,0.06634047168409977,0.07956699544448828,0.017577615812447583,0.023569701267935613
HALLMARK_PEROXISOME,0.06693156354300436,0.07236201605773993,0.05518978689031555,-0.04187454951514286,-0.0028967438771788,-0.03263268927797152,0.0056077373302296715,-0.02080440870754187,0.054261931467369365
