,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.07871834960891881,-0.013752286545422026,-0.05873602776575787,-0.12282815413041077,-0.032757070016166304,-0.033117760177440794,0.016083139274962188,0.027596612315428794,0.00728639078504436,0.03671073239974827,-0.03195883219532217,0.12236397299996486,0.015081062296445529,0.07875952119352854,0.06597196009169055,0.06776999955791888,0.0654989813848185
HALLMARK_ALLOGRAFT_REJECTION,0.007088294183118687,-0.018422276307599798,-0.0127721423560649,-0.08975317020292053,-0.07338291841107322,-0.11852041928874761,-0.028904093300683695,0.046408847426477357,0.0033386661825269208,0.003192121722458893,0.01055972350077339,0.049108904709571966,0.02047435878862698,-0.009280056357121797,0.04558233430051616,0.025634272376424946,-0.07842686472325017
HALLMARK_ANDROGEN_RESPONSE,0.02761716367534978,0.047068116512701395,-0.0018640025047170256,-0.010361151902951119,0.06267110232007492,0.028366923105568435,-0.029910991210796243,0.03644530441190881,0.02062795327750377,0.06841260815249299,0.01586434955213644,0.15728230792143028,0.020553285768807605,0.03772518923684931,0.0668497561851217,0.0795429402791651,0.10039759263993468
HALLMARK_ANGIOGENESIS,0.0026719738931699284,0.05676278245719225,-0.00017048218760102305,-0.16310774570487743,0.13981832134787292,0.058200606051483875,-0.05765439275115977,0.02566630673411158,0.05853819609197546,0.10304659516958425,-0.1291042626503836,-0.007885835372652595,0.04796860640460736,-0.013529624473762982,0.06346132333571591,0.0011413571252961803,0.13904045638727364
HALLMARK_APICAL_JUNCTION,-0.05318798052460099,-0.014476714138454087,-0.0356412432685153,-0.11563499400727004,-0.02114990965710587,-0.04528414079609288,-0.02999628724805162,0.024168582166200273,-0.009488447883925132,0.06616609116071562,-0.019035460824439587,0.10627039710196298,0.01703106417908525,0.07789573998603894,0.04313300005622227,0.009462569809840237,0.09065848523925676
HALLMARK_APICAL_SURFACE,-0.07033915679142459,-0.054278267808803675,0.05136935980139511,-0.11898784841140427,-0.06716358648768524,0.03229900014281099,0.07971266642215677,0.0009008172691460212,0.036667300946113444,0.015210061164431497,-0.04443623587668071,0.10508080873036732,0.013597252402940031,0.07395056390913823,0.04211167371936438,0.025594336800092703,0.02290664244841152
HALLMARK_APOPTOSIS,-0.04865120343438909,0.09015698530799515,0.010461130882616299,0.11270624779272354,0.033624235483378645,0.04942638682926106,-0.007905487452594399,0.0321115129167248,-0.027360593939766583,0.018833632280960196,0.07306887167903499,0.09386837701852142,0.020826123193429066,0.014379837749607103,0.03912992244053669,0.05987617262044342,-0.038329267772102285
HALLMARK_BILE_ACID_METABOLISM,-0.09266900768076713,0.013238067614304017,0.019535539654584794,-0.1721278014634049,-0.017617602975925364,0.023340688427685125,-0.07161187267066008,0.016487669713544716,-0.026091616473855855,0.011095196501796292,-0.01375826570468678,0.07562496891327919,0.00958049293255445,0.10259926053235026,0.029601046432846244,0.05445552779712838,0.021198223686702766
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.029601572018514537,-0.050635739184590176,-0.04434220312429157,-0.12845633594676345,0.020928880598616365,-0.049132094760912494,-0.012140114971629595,-0.0014017990678886498,-0.009864103885166042,0.075718798066987,-0.002820415891591272,0.1153175036392024,0.028921560981743106,0.11298004742852064,0.0036027688367492572,0.10521219858511281,0.06182105484094848
HALLMARK_COAGULATION,-0.05044793817426438,0.029219099038685102,0.03128548300825253,-0.037622390324966185,-0.03935662561539247,-0.029570621289909064,-0.07415364326395932,-0.009492163471068715,0.06996009517065062,0.03855888890589438,-0.11861171147969969,0.1167527212322452,-0.012139036894939668,0.049811482451461254,0.041167361104488064,-0.011949627231569358,0.05634969521544726
