,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.1477270423491006,0.07663966977327667,0.04528817060476265,0.04027635465079223,-0.02051868664923018,0.026579791897706404,0.0010891846826268676,0.13319058215357718,0.07861572806279835,0.1147274625325849,0.22123673774655464,0.020351349295536367,0.12757236318151774,0.16092724291068528,0.10101152288739448,0.1319176633901915,0.06699935771298911,0.06940709200571349
HALLMARK_ALLOGRAFT_REJECTION,0.13649905478077842,0.039975059764495814,0.0312913222687589,0.00722794756837642,-0.1929370648788378,0.01589311066660015,-0.01891635868591712,-0.2353847442756943,-0.12623456975274128,0.08076251533992028,0.09641460333841044,0.02046271668230161,0.06850501711976935,0.06390705285373802,-0.041181929315149864,0.06644910530935992,0.06796337175474111,-0.04223216433469193
HALLMARK_ANDROGEN_RESPONSE,0.005764541338074902,0.15276022719641927,0.0952986247070416,0.05130087148677907,-0.16033468015571983,-0.00579287689493926,0.04173101150027804,-0.11431589535103186,-0.08328960786163392,0.1656266997454223,0.04639650883503042,0.07258249226016499,0.08204848030802786,0.07544949493011345,0.07736396283604395,0.09568469058915587,0.08435653135578515,-0.028133898712543567
HALLMARK_ANGIOGENESIS,-0.24080595105407673,0.03303097105996557,-0.09282281550797082,-0.0632284777111241,-0.22203391510262063,-0.08938573877184151,0.04252727269055738,-0.2393829358824503,-0.21448716399603623,0.0799396024420764,-0.13796129005914992,0.06247540074233017,-0.07163367941006053,0.13840331796235425,-0.1361837392881359,-0.022989121159611495,0.041335509471216475,-0.17209144743003
HALLMARK_APICAL_JUNCTION,0.07903826928052657,0.11685971671740565,-0.002123446702483692,0.023910329467911166,-0.14748411401891112,-0.060261632505208676,0.01716010532660288,0.03815134160396022,-0.1253915949301085,0.06939186568631033,0.18727195453987258,0.0711406643697963,0.10267659034512593,0.152966096570691,0.10301833875827433,0.1197278877225356,0.07324609105125382,0.20208114923351428
HALLMARK_APICAL_SURFACE,0.20577511437706633,0.03762928593603429,-0.013138876257763341,0.03254382586089783,0.17933798335012424,0.007670068868857886,-0.008238770754952638,0.010163937996708563,-0.05682634444806297,0.0986975947918621,0.21380272715044146,0.05789711875325642,0.1611998044152656,0.09885729541041342,-0.04657696375446658,0.14348037187731255,0.1302139320747069,0.14083558140583213
HALLMARK_APOPTOSIS,0.0710750716192777,0.08023052768789488,0.0128988088665952,-0.0012294082303036561,-0.021148314016533897,-0.09322773116108153,-0.04427433317427013,-0.04468691695981254,0.09320755035714115,0.017982660686045423,-0.029197238763422517,-0.004114803306549966,-0.03812972350600472,0.06931954571810366,-0.01592108486085058,0.04963375890351279,-0.022159041755682174,0.17542587180999525
HALLMARK_BILE_ACID_METABOLISM,0.04213025761670697,0.01960982691462998,0.004648311663262316,-0.014415362786278424,-0.17797824590773145,-0.0316475173212294,-0.07063435577763022,-0.08286668180328798,-0.06584420323874765,0.10461743524742369,0.09183580700921491,0.039910922577062434,0.03442844252355628,0.05986176003183183,0.028856059514357362,0.07606259151345221,0.08774411867484855,-0.06443484454681903
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.017593031647871505,0.0715987750773253,0.006546376064345361,-0.011827989602460757,-0.18033210520666187,-0.08401182221790694,-0.014575541552071873,-0.13214256497329213,-0.1759393934355133,0.16108449512638207,0.1462358965935062,0.07451303764889584,0.12861372677214433,0.06782562021117525,0.13579084050472287,0.1262618944875203,0.07757420321907417,-0.07078961407434828
HALLMARK_COAGULATION,0.024778510269806032,0.10000008134055469,0.05721354729127141,-0.009247431756547062,-0.20395930280306046,3.55738080946282e-05,-0.07626364280266029,-0.23581151648607904,-0.1613532804244059,0.01177671911886189,0.14256391209759908,0.04333903308443004,0.09811276441690911,0.13946003756136496,-0.02897654630151946,0.07666145388688254,0.022288154290337873,-0.22805842068759727
HALLMARK_COMPLEMENT,0.16603481383911062,0.07027061960148473,0.05211542130949484,0.011426422637872713,-0.14210842033537102,-0.07842976657508129,0.025329437670613974,-0.12242589626058452,0.09547711037115371,0.10383398143671542,0.10787262272849772,0.07757384283640274,0.0660572318285592,0.1916799870905561,0.03414485445222368,0.12022465728948657,0.06683557630299607,0.17226907470019526
HALLMARK_DNA_REPAIR,0.1253573419556884,0.09134906254448658,0.05474706815610974,0.038238040679665165,-0.11724771007435772,-0.014674378372827089,-0.028018725545682768,0.15734210422684086,-0.08972458709495312,0.14775038463292434,0.20785197262494673,0.07654767791610798,0.10910193781232805,0.18796985759485849,0.14656683866076586,0.11688005669261452,0.08824058770616942,0.17186293857215532
HALLMARK_E2F_TARGETS,0.1589921228405468,0.06678056162766999,0.05206837494466786,-0.007033173238205995,-0.1494260371956073,-0.05232123581207382,0.021432603446812987,0.16763179215724666,-0.12992957809476874,0.04557981434927794,0.17427073662017145,0.1261856783329542,0.09083051501146354,0.1434562896118188,0.06925888764541971,0.08613048467483654,0.07599550223571641,0.11993967667703384
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.1751073367211235,0.10055227811591616,-0.07042403145295485,-0.008006895152302358,-0.1598038163087731,-0.07003499576247384,-0.053512545189150766,-0.19548608305488188,-0.19766364770847702,0.011852720290723857,-0.038025809722596504,0.07320383790733558,-0.03700530687359258,0.17119838319402755,-0.06579779717592246,0.08518109602747981,0.013324820564345323,0.04805785935759556
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0013741151268175866,0.04964613521359013,0.10294368199122313,0.03446600894402588,-0.06934000553482202,0.0507519052777955,-0.04831819994639819,0.19958518597832497,0.19755570988815913,0.02088467652184585,0.11045621056218753,0.0900986949700837,0.056403951384501425,0.16784791102185756,0.10528608662707543,0.09473248666523734,0.051112196818517704,0.13755946521021195
HALLMARK_ESTROGEN_RESPONSE_LATE,0.1774305265382516,0.11428375528969674,0.024204591222423324,0.030780631566991207,0.14839442203613287,-0.012734219741726052,-0.019272049030608928,-0.01299956147808835,-0.11937607904548748,0.05949134736379762,0.1431642265366371,0.08272742882393944,0.11641630156601676,0.13520045976223302,-0.03164272186942332,0.07939421363501177,0.13134369588295594,0.11865299530801984
HALLMARK_FATTY_ACID_METABOLISM,-0.00043033742496265153,0.10390665340189499,0.04092547602779191,0.0009991756188978515,-0.16893600615607676,-0.11780827182105098,-0.05320931682622875,-0.025276650569104452,0.14032268311059157,0.08458123517180795,0.08082029844603607,0.02892651947609842,-0.03625492586310886,0.08289341182297903,0.004269719571993786,0.03424565111337399,0.07092060684615185,0.05906428708861777
HALLMARK_G2M_CHECKPOINT,0.0039741522381294084,0.052800244157566414,-0.005380584803288896,-0.008100753855640344,-0.1733214133590489,-0.049940322805181264,-0.007997031108141157,0.024828852300618647,-0.1831009228746716,0.10557787912638993,0.10189951074473982,0.12158667916682789,0.07075718109839473,0.1791213080095141,0.03955245599806246,0.09652459989641858,0.08183688105778587,0.11591070099841896
HALLMARK_GLYCOLYSIS,0.012647370415384544,0.07389812185992199,0.027973574654666225,0.05065921012455656,-0.04847719573172882,0.008336308878285108,0.04705578914746711,0.21045067137014614,0.010013026180713225,0.14163810536128038,0.15473543473034956,0.11029673023707669,0.10432879496951959,0.17139656013196403,0.09379325691211518,0.0880549981635454,0.07614941273317793,0.17968413190879173
HALLMARK_HEDGEHOG_SIGNALING,0.22987519700847542,0.08311868669129695,0.11268527958146357,0.06818058636259428,0.25001444566424674,0.06398851136095608,0.010616090990039065,0.24593942977923197,0.21476506422688565,-0.02763818111270242,0.007482640848614098,0.1358576547741862,0.11161108859916206,0.12731503703994265,0.09992577853191241,0.12047150936723702,0.009230974031224085,0.24613407534400847
HALLMARK_HEME_METABOLISM,0.07220011625720327,0.14997482961103556,0.105623968359321,0.01625784886707211,-0.10268906390989904,-0.009068675574363728,-0.01918857785174444,0.08897220352467475,0.013816798909599092,0.12263371343915663,0.2531188291695517,0.07401519780605433,0.08704978462750299,0.17016258265759443,0.12761208869265842,0.1133500616564237,0.07956788410677454,0.13828344087274713
HALLMARK_HYPOXIA,-0.2601012380362756,-0.032647935138029154,-0.04250114274071557,-0.004645156020549465,0.1704568673632157,-0.11010668044968284,-0.014909410640381546,0.08363496080619871,-0.1312838400513356,0.12090529480382506,-0.053322070787028976,0.010529376341431158,-0.05440040067828801,0.14718180216003993,-0.03707781689642399,-0.030756499411178178,-0.004111447302325333,0.21176376261234425
HALLMARK_IL2_STAT5_SIGNALING,0.06961540295188613,0.11273857241425292,0.03047920393173611,-0.0037552488695708876,-0.16388573946311633,-0.009651187305177326,0.033755412614774764,-0.08131548640970891,0.02983548815910463,0.1497793075528127,0.13235381706446106,0.09882111244124805,0.09582068115106128,0.07487465264578885,0.037173780650577234,0.07343023154472271,0.09575696092665706,-0.05321563072105267
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.21991980654037085,0.11142183059250695,-0.07153072669954702,-0.08729510070665297,-0.21578532730457292,-0.07579787488162394,-0.03012800029725733,-0.15354575675689336,-0.19378608675143838,0.03518345865360577,-0.002305098439393057,0.09911247564346112,0.05238635241127809,0.1191803049797784,-0.05606324753639592,0.08536157086753546,0.050554985470684814,-0.19829440751541716
HALLMARK_INFLAMMATORY_RESPONSE,-0.03843778052939066,0.08949096264421766,0.013506915640233326,-0.0001477315181761898,-0.0756530689027543,-0.035079749961683414,-0.006422262813001966,0.1357165260756028,-0.01131449309427394,0.05244904438116928,0.12141372321124476,0.013244173210119977,-0.008408528508321605,0.16878755498024672,0.00513759012894869,0.04244577027613478,-0.0003529059301534709,-0.006500786758216826
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.18970509119509127,0.08535098743734244,0.007931621288936217,-0.0017791844813762204,-0.18804001040887866,-0.011935256271967586,-0.007654293201936623,-0.19618059022559042,-0.13945428713146313,0.07608718176157524,0.20533908330106843,0.0611288385924129,0.11956521601139296,-0.07100333998129682,0.000285776466356117,0.1100708142550862,0.10198605604284551,-0.25190296630340464
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0868853848226605,0.07682948694445603,-0.03435206005600622,0.04378346115802598,-0.20382398756284117,-0.05088955242744004,-0.07630560292953899,-0.20977024249790224,-0.19779690057804314,0.16321314922214714,0.13995545298198064,0.036358716558012275,0.028216195035103805,0.20674255379773782,-0.010441644195029584,0.12496155400117549,0.02076103839624692,0.13177736618971062
HALLMARK_KRAS_SIGNALING_DN,0.12656686183118443,0.06940032697164725,0.09603481678805359,0.04599419391605613,0.0906517416073278,0.014273434700628898,0.007179888757821493,0.21639599035533053,0.012928988870829194,0.12422351005869851,0.29425970021502973,0.08744135503490608,0.11830425401216879,0.15742760679476045,0.13005422207093814,0.1011255340268684,0.09570995965280066,0.20581132190698476
HALLMARK_KRAS_SIGNALING_UP,0.18791068996773663,0.12600501573064096,0.06587064724367893,0.07415616040463141,0.16140966423460298,0.05934115598386468,0.05635750824803203,0.2171034253907664,0.18343950664279293,0.08099050370224692,0.04752501544475882,0.105602822778811,0.11397060618399744,0.14709072604481024,0.07705732588963125,0.057478448141281634,0.04878405137877664,0.23679468353880823
HALLMARK_MITOTIC_SPINDLE,0.18363658744347489,0.12742646238613572,0.0822861351375133,0.0006399748941228244,-0.10051910588304863,-0.05942955179325718,-0.031129824697299417,0.10732700394544119,0.01820847355497701,0.0671650563536325,0.11606299392383543,0.07521111114110961,0.10712230481534875,0.12098766365403281,0.13974559070915607,0.11736604527800334,0.09923668439197021,0.09068297526111035
HALLMARK_MTORC1_SIGNALING,-0.18799701722572545,0.04342680150307777,-0.009515425442159647,0.01123283385232522,-0.09423151358869718,-0.09733862666639413,-0.002696170400167953,0.11529608639871072,-0.16491826815545355,0.08196722975829733,-0.02605088812208608,0.08934410181666078,-0.00857347465438532,0.10408731105025233,-0.01196953656071342,0.06810721339070995,0.0431357670813175,0.14809562016060349
HALLMARK_MYC_TARGETS_V1,0.09708463631579597,0.07897741527188529,0.08271349380076769,0.015228918084919902,-0.11921183338068218,-0.024008235263125653,-0.017008947622368212,0.14387379368418585,-0.13850990498834317,0.13749858345404556,0.1375054648653056,0.030476813986055003,0.11175999526078295,0.17223669479573356,0.16008088206369675,0.08562724097904807,0.0949772878410035,0.16215630626369992
HALLMARK_MYC_TARGETS_V2,0.04102062430937054,0.0324996437278753,-0.10445359396802538,0.006527891186923939,0.004383822650703828,-0.035119137253556074,-0.08315622150429602,0.07412751405862285,-0.10712022741881531,-0.053707924124802145,-0.01704395803691664,0.11975520790793746,0.02639605218183876,0.13059410773773242,0.012814251317034724,0.0731018682291556,0.09723000319619711,0.06813535783752313
HALLMARK_MYOGENESIS,0.2114715790855852,0.1136260770367537,0.08980540036235252,0.0788413146631038,0.11671505627021903,0.013175796491988126,-0.034734898417578194,0.06278834026336633,0.15892015029277368,-0.007703788209483172,0.15389798663324503,0.05060631636354561,0.10275223520215582,0.03505087960848617,0.11815972936404016,0.10362044739260533,0.030027729983229078,0.03883675255513965
HALLMARK_NOTCH_SIGNALING,0.09241575235781721,0.11859113336550729,0.07362817802194722,0.013838453308855216,-0.12683772850950945,0.04448079818017771,0.05454080784541296,0.05442350215340908,-0.058638170280057494,0.10573036637441045,0.15799434015783806,0.08357654481832659,0.11781134374896267,0.17792129380405122,0.08327161660726193,0.09812677177321388,0.09052965523523282,0.06028191991043072
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.24225742741942866,0.002969618706620601,0.11234625808895818,0.06581513848759347,0.19332780286773105,0.07584369169714453,0.02887503158581887,0.24546668322622087,0.12350446772711396,0.13443113948680915,0.2132226345318624,0.038716247956894906,0.13185917000387695,0.1654904235010362,0.1882980060464504,0.09774016480071629,0.11952016745734136,0.23736239514744964
HALLMARK_P53_PATHWAY,0.0033242261086661716,0.0415091655315059,0.035610834446764016,-0.026826029818614976,-0.1304589146113291,-0.07334392890950252,-0.03489825557849704,-0.03307420442730291,-0.054458405182572715,0.13080007004107494,0.15061836996830075,0.022762380988089196,0.10024676892269815,0.14834313929375526,0.12797112583848624,0.06400174443252506,0.03690937481407055,0.1604180361150848
HALLMARK_PANCREAS_BETA_CELLS,0.25600715609785973,0.08561256649867163,0.0903261527858266,0.11429731742991138,0.2239718596377281,0.07821616036293627,-0.0019271876309496262,0.2490072860508345,0.16799946033787305,0.15854087660217436,0.1790522961865214,0.06841881736850153,0.12245509417292119,0.1750309743431389,0.17460401426390484,0.10565149735926582,0.04970107455024785,0.29381529344311386
