,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.019992324273686198,0.017147822106912815,-0.04694245377824056,0.04619722432025659,0.03047131008287084,-0.05518975505664771,0.06085542886229978,0.10280913485318185,-0.04455324442181054,0.06391298131796379,0.0018136917025239599,0.02148368365422407,0.01465381536036259,0.11027445024623816,0.07453174587250624
HALLMARK_ALLOGRAFT_REJECTION,0.019193192511221376,-0.05583119311732586,-0.02916119486338121,0.04035139062218102,-0.0029590006133704497,-0.01111118933987475,0.06920245920905735,0.13868217601043006,-0.03411996755978331,0.06035685707394093,0.09343543608342054,-0.019742919365215356,-0.01805328200698999,0.05477786664794073,0.08728309855239422
HALLMARK_ANDROGEN_RESPONSE,-0.008237838348577133,0.02507996211823924,0.007433842016401228,0.08579530371583478,-0.03773915873489981,0.03479699816010017,0.08102138418203546,0.07468457875963753,0.016811444159946835,0.0071354430863912405,0.059803323008533034,-0.05023220372072689,-0.06131437009844244,0.12387281468933377,0.10180220841385945
HALLMARK_ANGIOGENESIS,-0.02652614875960177,-0.00428748941149915,0.02971405117875372,-0.0681918678416941,0.01727209795962463,0.07180007027081083,0.04209942935715357,0.11130120346233491,0.07945721097886868,0.00107231959695932,0.12429314162328364,0.010193369594771847,0.05547715865533394,-0.07444079492543308,0.044864891061016765
HALLMARK_APICAL_JUNCTION,0.004040021978915806,0.07657402077248593,-0.073391485738572,0.03407739855924647,-0.011907823855782795,0.03671930532418114,0.07625593056844275,0.15075265275152552,0.035952094911207017,0.073933985868396,0.062430333583836185,0.037637240855244926,-0.03319533025751392,0.13376536211750878,0.11224204635552437
HALLMARK_APICAL_SURFACE,0.016301313251792755,-0.038232464812582544,-0.11127228862056873,0.011780477644630008,-0.027009191715203596,-0.08033494008132949,0.0005533541941553846,0.00034037782641708255,-0.05266036776373303,0.06963039524852216,-0.03582221820060886,0.026357847741123226,0.07505401917535479,0.09270410750660966,0.1275132067269654
HALLMARK_APOPTOSIS,-0.008251975085505053,0.0423070401464794,0.06753964090400605,0.03943208314805039,0.050275272123044966,0.11521278306223239,0.003086211163615977,0.10138773187994587,0.09389371930098961,-0.05875460821934535,-0.04418294640116238,-0.03551708120561959,0.03485666437828373,-0.04860485890248816,-0.026723173422001416
HALLMARK_BILE_ACID_METABOLISM,-0.053563974160151455,0.037610636547888675,-0.07998845250097902,0.03996230885600131,-0.005516619705448004,-0.062040069355652934,0.08884084009054623,0.10880318425697508,0.03614627430012267,-0.05304868838106878,-0.030754821743826537,0.030672859427099103,-0.019624746333707845,0.11676682415893712,0.020639878928570093
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04257728837239757,-0.02092181823739447,-0.061631119112603265,0.08402708874245492,0.012727337350636076,-0.0018705639165476633,0.09347133680709468,0.07265403152714243,0.07731964624672287,0.033992470088318356,0.04349140449731046,0.05179474162160914,-0.036357743483415375,0.13499619708665642,0.03192057810353001
HALLMARK_COAGULATION,0.036283377849683385,0.08751041971694896,-0.04172501012918093,0.02247194806922442,-0.029347853172852878,0.07873498828317416,0.06381179167509977,0.12852738586355866,-0.002873713953881911,0.07988309203807865,-0.007429087316809921,0.005785727654386129,-0.08598391620017978,0.049048948319701254,0.08438733408277717
HALLMARK_COMPLEMENT,0.012922047239277456,0.0014537619991677878,-0.03049291798999637,0.051249776707313725,0.02030583436340393,0.05579519783270507,0.06329731984821652,0.15691090533461352,0.09139469995016698,0.024571639903503435,0.011143949870937348,0.06349310347462392,0.027295222742323537,0.08517716512150621,0.051334553902563994
HALLMARK_DNA_REPAIR,0.0307718369585052,0.0157952613937427,-0.04333534757746406,0.08378771274511501,0.02492444863760884,-0.012780637461376098,0.11669774561759058,0.1222358726037112,-0.004270817778327952,0.07315903359111602,0.12084354131199694,0.03891256649310371,-0.01994369035505937,0.15586405770921358,0.07153315676167714
