,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.024638789985289178,0.1445524025647229,0.07475469020183007,-0.018924121579414473,0.06570789983511774,-0.2816519254649395,0.06437437288090439,0.09936726932440935,-0.1243926194285093,-0.042170159451160406,0.069769497498708,0.010462145459261806,-0.029414273233542086,0.08879337409352978,0.09636012977034422,0.26010813539902317,0.19047926440731727,0.07290751290219621,0.06250935558186946,0.12577152396129052,0.09652291057257201,0.06678810425968149
HALLMARK_ALLOGRAFT_REJECTION,-0.051967856737773176,0.02873847691814138,0.05521684569667311,-0.0724817216024758,0.04437803011356198,-0.19682733386581724,0.020865410014026666,0.1311758364990965,-0.24317988973311025,-0.05953510965549811,-0.07338560431183927,0.05592005441286637,-0.048309419969704864,0.07200617625401454,-0.04779188881412321,0.09486764313706327,0.13133467503656499,0.016549971081220104,0.02045823160965494,0.08616021684041901,0.05763957777057527,-0.03391390547968234
HALLMARK_ANDROGEN_RESPONSE,-0.0022322659228566142,0.08936592737510375,0.04500346861674626,0.1359477245218844,0.025148416781735187,0.014988392731783545,0.07037233816647942,0.11660786823481392,-0.10998914681349509,-0.040668760242616474,-0.01798186675503136,-0.009822789662309357,-0.023306361614283656,0.07966385609706698,0.020312833567012335,0.2942636024392257,0.19224803808300325,0.04758608760106065,0.06107931107776578,0.12183102287599074,0.07869469567873583,0.0038956373250710304
HALLMARK_ANGIOGENESIS,0.10779662651605211,-0.0027560998200385186,0.009210662182057981,-0.06708829780507959,-0.0439835744600827,0.23682819999541874,0.03883800438340632,0.08434222456987633,0.22154457174435624,-0.015592506983412451,-0.05672529636212218,0.024886613894600156,0.09928248341482647,0.08520190268954352,0.02447912115330043,0.05362418617775641,-0.10362693560940799,0.08409383431342145,0.05712350468490062,-0.046460939366969656,0.01568308123258815,-0.023381446772263448
HALLMARK_APICAL_JUNCTION,-0.01589435986404209,0.10896121919763611,0.125920059774477,0.0573091821032158,0.03212659348456768,-0.08119566169333058,0.08079287101568976,0.14716094874677335,-3.9960747581166266e-05,-0.011959611731628851,0.06335185205497976,0.024956646608915434,-0.0467375644224067,0.07885945263799314,0.10344106339841709,0.2803906066700776,0.2200951596305627,0.11870869785775928,0.12400810452519022,0.17727657856521117,0.10069477928486653,0.045393211057130435
HALLMARK_APICAL_SURFACE,-0.03841591109379805,0.05906347218885199,-0.04591887275080875,0.0010969243120866699,0.056176880851687566,-0.24111902587633074,0.03924363315794045,0.027221723044457056,-0.21019225323513016,0.0056422047969449845,0.02241897994785251,0.03892598004496013,-0.01608078246364432,0.07231442362673063,0.07210722656955827,0.2853834151186528,0.19530305233142092,0.09010063593332841,0.10195297425145833,0.1405857120456621,0.014950361651016741,-0.021664146284492453
HALLMARK_APOPTOSIS,-0.09638429642713417,0.014901754932469584,0.032263298794404,0.007651036789886614,0.031490204314073185,0.270377008970426,-0.03174361396920365,0.07276974293334233,0.14234675525690918,-0.04201900044516263,0.022398754422095664,-0.00018716833042134223,-0.06865807063751923,-0.03632739978818176,0.04897606170025188,-0.0980762786452072,-0.09226739985416117,0.02942620574764061,-0.03705668084200649,0.07871995692019594,0.0258843747342541,-0.01744003463661549
HALLMARK_BILE_ACID_METABOLISM,0.04013566018463669,0.09023135420467111,0.05387400697100379,-0.0007118341453430942,0.004973427056721829,-0.2747567351446331,0.03382420312418972,0.1180814391864282,-0.13683410239318294,-0.0707928312446854,-0.024038036367544438,0.012226129549473762,-0.08615872017016772,0.049635322035189895,0.14397285783333447,0.22635220650639293,0.1309934709680517,0.027185958546072454,0.0881699556850408,0.07120557368624868,0.11828616713914503,-0.08460494883938922
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.022374751647228366,0.06397054607718293,0.09636345226447275,-0.017362268515367922,0.04020671768542093,-0.22987474065035463,0.06924932334814346,0.0738292393870969,0.1691851477133163,-0.07388330719638665,-0.04517672402679062,0.01400705951144279,-0.021298781053031998,0.15076192853884543,0.05027232674036209,0.31863695396352315,0.20678788177368715,0.0638592554214479,0.06187652869509527,0.15364677637814148,0.14013365287791738,0.01448393897731294
HALLMARK_COAGULATION,-0.0455640605395646,0.051837760416197434,0.061009133259058254,-0.10215234185397372,0.03569938894432641,0.04321669395273843,0.042026742256859026,0.07559816291862266,-0.09914602236479143,-0.03851506830589184,-0.036748063845406416,0.02370660851215283,-0.1507593339436435,0.013615234791299403,0.07010138627319308,0.19310832575234235,0.11658376439581065,0.07419700467050323,-0.05335489577027358,0.09637996258816964,0.0794444337145202,-0.07162397623432439
