,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF296,UKF313,ZH1007nec,ZH1019T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.027606414410150264,0.01011105592999295,0.018075719767679736,0.12827020588828064,-0.034548563757254735,0.037747808890157886,0.04202335659358924,-0.02370948066407881,0.06998959900105471,-0.005835185879050977,0.05346198489438375
HALLMARK_ALLOGRAFT_REJECTION,-0.010142293621689787,-0.04658851694989142,0.005805072315860579,0.02980296993502917,-0.00879664699321794,0.038238228089604025,0.008202254370361832,-0.016855059466361406,-0.0033200759889777617,0.016731168483110653,0.0011652696599497893
HALLMARK_ANDROGEN_RESPONSE,-0.009700100965756167,-0.01171027910399682,0.006024914835631288,0.03330377196134019,0.05951826278850184,-0.011322602651951594,-0.03567863153359075,0.05271124718841704,-0.01741646803518251,0.014147624953739427,0.03320672021590414
HALLMARK_ANGIOGENESIS,-0.066498824760977,0.011229081277837174,-0.03996899354152723,0.014239076337016923,0.05276304687236432,-0.030636313123111845,-0.014276946088760789,0.09233052090926347,-0.003435005971321351,0.024704664562244686,-0.011894207822033697
HALLMARK_APICAL_JUNCTION,0.09021206558495544,-0.001855483752503829,-0.011072817816716202,0.09538607484143931,0.02559310439452722,0.020846414878418942,0.04327334975764723,-0.03918433933842733,0.03834411742650211,-0.01568657461996097,0.010773114021563559
HALLMARK_APICAL_SURFACE,0.023553131207994012,-0.01112141633317115,0.02234125633783348,0.05073139518119438,-0.06972176543607335,0.019811437566779885,0.012317059966739244,-0.03541205736560081,0.09574782742782718,-0.024635874436969282,0.004056702176898889
HALLMARK_APOPTOSIS,0.0630941167835643,0.033856378293524295,0.026177823670545008,-0.08218448389792518,0.02830593209162208,0.029247010152169895,-0.001413649086312472,-0.01754843341736492,0.005174090747670337,-0.06502894871369999,0.008685200589201721
HALLMARK_BILE_ACID_METABOLISM,-0.012652104138190966,-0.0733589569872468,0.006604463202737263,0.043483878107870716,-0.033757226278317294,0.023294541980092405,0.013496788428818352,0.016155121589156572,0.08873052207937952,0.044363213155681126,0.03515605260322183
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04956085409208445,0.010126067067175993,0.027592414597564622,0.057232293493681266,0.02207729559198323,0.07061846388683801,0.004791644979491901,-0.0033408148431982704,0.0172547064933024,0.05419031022160691,0.02254085481349794
HALLMARK_COAGULATION,0.10170220843492331,-0.018979330612994175,0.026768486035747916,0.08376142141157483,-0.020512391497473057,0.03667705577558863,-0.009659787779744914,0.018574904045770193,0.054711877160512706,-0.05279791929101356,0.01346139423878184
HALLMARK_COMPLEMENT,0.02042738674562092,0.036442344021620186,-0.026522980103332382,0.11932922692261767,-0.0046523983996281685,0.008900241319223928,-0.007952522351556504,0.017567231445698557,0.030185107562929483,0.024844639766667183,0.023733984016761765
HALLMARK_DNA_REPAIR,-0.025091924606284708,0.02866022960896256,0.02233425845130662,0.09571070056594856,0.05077614069731177,0.010373367698792064,0.029233772871825842,0.006448808052389658,0.0886863210900385,-0.002585192004114072,0.03158043814154365
HALLMARK_E2F_TARGETS,0.01306207470141267,-0.032634478786820895,-0.03246654796834822,0.11795394655533724,-0.01917298631128431,0.02171527690939881,0.00026916103306643974,0.0260369085108778,0.0967661915460399,-0.029244076719058237,0.02382012906726742
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06634592579684087,0.035419304441284924,-0.00027674408902850174,-0.06552927598400078,0.046735397370754383,0.05851984599691936,-0.00047306012135030174,0.026910932747356106,-0.013245402587965315,-0.006850915882552318,-0.023991033981020916
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.01010236045334199,0.04679161863734484,0.055342592178078166,0.012803147649338787,0.0077053726779723435,0.04420602416976929,-0.017310736737916783,0.049741512474875356,0.025680700706574543,-0.011677110805792838,0.032805869968313486
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02533427919670829,-0.015343284077644445,-0.019308690022132726,0.10736617512951392,-0.02531317638398043,-0.005875704603652473,-0.004968896932210597,-0.001924434292855882,0.035064852325838815,0.003551789166066031,0.018205564285193154
HALLMARK_FATTY_ACID_METABOLISM,0.0047226357625996815,0.06025669513947039,-0.01377543651539296,-0.05109792904649436,0.020263779652263725,0.011042615744265584,0.045351942591984364,0.01746745403747162,0.028846962439685316,0.1001065939403634,0.06134048245119089
HALLMARK_G2M_CHECKPOINT,-0.015020713908966964,-0.021116303624909336,0.01679875488875083,0.04384626723610506,0.016907980716760616,0.01574886882782027,-0.011726916497113667,0.003203613277310747,-0.005271940548885495,-0.03725438873411586,0.027480126643920865
HALLMARK_GLYCOLYSIS,-0.03515856649941195,0.06298717683206836,-0.006959025152754322,0.007047114977034668,0.028947035233881473,0.012353220867627513,0.023691481079126213,0.06611317823231422,-0.003766142888534706,0.055277090523301514,0.04654487952818821
HALLMARK_HEDGEHOG_SIGNALING,0.052239801349777175,0.02723391150936011,0.05498034454844726,0.0711433036891858,0.07208791142518513,-0.051737464762235945,0.013299242999089482,-0.11622410540951318,-0.027806238474810962,-0.03239618851822647,0.052980769707942986
HALLMARK_HEME_METABOLISM,0.008512761042591556,0.028565106963972922,0.022465519751604813,0.0951346940151434,0.05435788741753052,0.05598879991541768,-0.017762248056812726,0.05159652697321572,0.05455672909440575,0.02629773396530687,0.03423317088453236
HALLMARK_HYPOXIA,0.038736869539032805,0.08683102576741135,-0.008775623686247196,-0.09764345135977236,0.047934625718087875,0.028157296085019295,-0.00029551430835717175,0.02341275806562282,0.032801228147481654,0.048535098386965236,-0.018068474653423518
HALLMARK_IL2_STAT5_SIGNALING,0.06475939066941308,0.06243986934396716,-0.023680503045668582,0.09666908050395777,0.011200893650175505,-0.005927859068620638,0.029854622600370473,0.007632344547115593,0.06938788385655083,0.00030012608085492286,0.05925761263010212
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0795935114957153,0.05664709909664898,0.011402129455818701,0.10643298395884908,-0.01336195201466041,0.02245857663047629,-0.017294113661324658,0.05325748244073655,0.11925080504052671,-0.05106496799341999,0.014781183095321929
HALLMARK_INFLAMMATORY_RESPONSE,0.06927195567489826,0.012242697203832007,0.02336034920471697,0.043296869063486766,0.02704293909945313,-0.020132919500488396,0.03116105048892854,-0.03290542293585429,0.06226148394555943,-0.020471993120788807,0.0406629990996006
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03808279290213099,-0.0226520199703278,-0.07108335307721589,0.12595823030317083,-0.024474189367191822,0.02493136021708447,-0.007697618534571759,-0.051189439607058816,0.01847025222532318,-0.09688186631038447,0.007862722285153265
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.034328740378411306,0.03157233907351978,0.011565141386010358,-0.09482215802130206,-0.0012083520439885686,0.06728632382985245,0.01754713235038385,-0.013932000315717463,0.039857473344879366,-0.008345190846466144,0.02865670441743543
HALLMARK_KRAS_SIGNALING_DN,-0.0582499755257363,0.004406912410594801,0.034091556023598805,0.10373476451740668,-0.03970186130054922,-0.014117989998435266,0.06899916845643146,-0.01303076994731715,0.02527540764504762,0.04022512684050821,0.045148105136476074
HALLMARK_KRAS_SIGNALING_UP,-0.03202319375338563,0.01720540566755311,0.0015573232531987911,0.06708613927879734,0.021608333337116994,-0.027021318185456857,0.030088409846275393,-0.03286571862506504,0.09901143878331312,-0.030236178584578773,0.006117689438546791
HALLMARK_MITOTIC_SPINDLE,0.02208837128471902,-0.0009084594412640875,-0.02889770462709106,0.11448204798131083,0.013777343908829932,0.017216929569976,0.03738312098074009,0.004361123888729489,0.049811143411466155,-0.051802053926551815,0.02106448031025595
HALLMARK_MTORC1_SIGNALING,-0.04673322897739888,0.07363026184168828,-0.00742141730132109,-0.04057873996395353,0.024475016504661905,0.006950138144193164,0.006950171374740511,0.0471274424115891,0.0934061012498632,-0.007450763701400709,-0.03057919278215877
HALLMARK_MYC_TARGETS_V1,-0.04450439017009784,0.01099418223121568,9.143602215139473e-06,0.08823363000583614,0.06475729473546403,0.008335015127673819,0.008517065027904766,0.05067300329667896,0.025673679677672513,-0.01714427210656182,0.0014264511080852517
HALLMARK_MYC_TARGETS_V2,-0.07059747430403192,-0.016597805810438925,-0.011469352889958697,0.05765533094231331,0.013710774403797418,0.034471452161915425,0.008398933197582361,-0.01916646645030087,0.02125808235312853,-0.07427134526643336,0.010153525993071387
HALLMARK_MYOGENESIS,0.06258824682541379,-0.03307002653236059,-0.0033072342491261455,0.08062026363998354,-0.013864449632351006,0.002613693314618626,0.027452724264149367,0.06142708736811919,0.04693539295867649,0.03340535572605346,0.014579949945626211
HALLMARK_NOTCH_SIGNALING,-0.0022650707893238126,-0.01637278067302849,-0.0296441872614358,0.11952931525638662,-0.04422416455600227,0.04055292616247743,0.05499024076928167,-0.05397846611263431,0.059263430503821934,-0.05999137578381065,0.01234568397283822
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.04204438156897614,-0.006876821163643835,-0.0037424035615062005,0.08401272105456134,0.05372990983584115,0.007416200476873408,-0.004286430695443172,0.013462372229425298,0.07892788749732646,-0.03782967531607239,0.02626486702051053
HALLMARK_P53_PATHWAY,0.01422349982129193,0.05001547520902778,0.0314282196085265,0.06936963926960443,0.05758589781131985,0.011304036080494791,0.02229165412450853,0.05892818465673903,0.05542754045482243,-0.013907144628831662,0.038122586913980114
HALLMARK_PANCREAS_BETA_CELLS,-0.002189311827092505,-0.002637102434467433,0.007372434934820192,0.07458697460712464,0.013937931043752924,-0.03981501956843875,0.02449498065979953,0.03550401461466809,0.1291265213086445,-0.02282302913705887,0.044323583043866244
HALLMARK_PEROXISOME,-0.0005466479978279902,0.03288925028241269,-0.002419998202045465,0.10345901333929078,0.03301754316402647,0.0489838274656115,0.026788715590929997,0.0400918564770218,0.04356285376692681,-0.028347627859685535,0.000888926218363552
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.010990996117898534,-0.004872117904157318,0.015253440687397868,0.07157827727844096,0.023134509620744353,-0.014244055388146692,0.006794931125733716,0.029618398156834487,0.06189144422968045,0.020352649770066098,-0.006487017469767482
HALLMARK_PROTEIN_SECRETION,0.02477864631723967,0.0760499488062629,-0.009760605848919154,0.09814132446065305,0.04529432439725037,0.013181175960339497,0.01181197050198184,0.06832349489822198,0.09124647721993884,-0.012471893354924298,0.020614904896976968
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.10221424595378048,0.06744167866106192,-0.002299828896143794,0.09386335680774145,0.06450556347091228,-0.00489113282301939,-0.040162293827401746,0.026293331380245987,0.05675662678352017,0.025447556444156343,0.031001180590726478
HALLMARK_SPERMATOGENESIS,-0.03276203698069517,0.0019154742706515284,-0.012744806611527255,0.09801680023477369,0.00037673272335138645,0.0072338361364539285,0.04050795696074786,0.03618200734150728,0.011207636943575438,-0.07576390954901026,-0.006932042160490895
HALLMARK_TGF_BETA_SIGNALING,-0.015386679673932837,-0.004596870978272461,-0.0029967641657448764,0.08201721995086979,0.043431383660452856,-0.002141391956162497,0.003034500335983813,0.021874954534304592,0.05223015648277916,-0.06515939594146415,0.009944058202560838
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.11033912656891633,0.04010249396090859,-0.04652133139758904,-0.0015259631719297675,0.03208479826320366,0.011475676877616208,0.01515892990006002,-0.017692870312095856,0.011304078833981745,-0.09421537028782132,0.016589458663232838
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.02761703704236842,0.08102857323935506,0.03176263539632711,0.012235090480422902,0.07418002701736515,-0.00269952486176236,0.05320339983323462,0.019804690715634544,0.006809212425870996,-0.04871839011639159,0.03178711431233524
