,UKF255,UKF334,ZH8811Abulk
HALLMARK_ADIPOGENESIS,0.1886907275322393,0.06660830465014778,0.13144533089597787
HALLMARK_ALLOGRAFT_REJECTION,0.1440622462157925,0.01446667210924623,0.04271248886508233
HALLMARK_ANDROGEN_RESPONSE,0.14876126917366223,0.0580004331926578,0.10786529626500575
HALLMARK_ANGIOGENESIS,0.16203410959597764,0.09597575669677608,-0.0734037126556661
HALLMARK_APICAL_JUNCTION,0.1776615235269423,0.10898064663616583,0.0840313380692826
HALLMARK_APICAL_SURFACE,0.15155450611400884,0.1092507086094663,0.06668166617475986
HALLMARK_APOPTOSIS,-0.13510015220279753,-0.06623226868865621,0.021395911308027878
HALLMARK_BILE_ACID_METABOLISM,0.16849086647281775,0.10603970575925986,0.08916008116529064
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07863635964537656,0.11275530476303167,0.10203839136432953
HALLMARK_COAGULATION,0.045138831203854896,0.04101010862316145,0.10403347884811198
HALLMARK_COMPLEMENT,0.20835870353625396,-0.022646627631259405,0.0525450938483342
HALLMARK_DNA_REPAIR,0.19611266437425848,0.12976701956433284,0.1384270706272344
HALLMARK_E2F_TARGETS,0.1949559933113006,0.09615249005218837,0.047008856662162424
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.08785069347560251,0.09947059308940301,0.0037963291437909095
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08757954276175671,-0.03228262743133322,0.019395568428170362
HALLMARK_ESTROGEN_RESPONSE_LATE,0.1374846027030303,0.13494143466556482,0.1375094725030942
HALLMARK_FATTY_ACID_METABOLISM,-0.08583065676027041,-0.026220147026671314,0.05075785509818239
HALLMARK_G2M_CHECKPOINT,0.16233041448549143,0.11630115085652108,0.03889465139869147
HALLMARK_GLYCOLYSIS,0.08723810171330211,0.08778487119830315,0.06721670406691686
HALLMARK_HEDGEHOG_SIGNALING,0.14280823060899553,0.04851863145307254,0.0161276281476883
HALLMARK_HEME_METABOLISM,0.15332974608273517,0.12818668657627888,0.10767120477614657
HALLMARK_HYPOXIA,-0.16723946423020863,0.07249277081330553,-0.018197432256403544
HALLMARK_IL2_STAT5_SIGNALING,0.20866049910828932,-0.007678385806609828,0.07657356828096105
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.01577117295712867,0.03686370364822204,-0.007873228478303731
HALLMARK_INFLAMMATORY_RESPONSE,0.0412363149676467,0.036852973633361326,0.049933566083647796
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.1788042573747114,0.10715155324439775,0.10226190985689962
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.10413712892126704,0.03543163086726176,0.05054611475408988
HALLMARK_KRAS_SIGNALING_DN,0.1125682715348421,0.06048774797717119,0.094654068548678
HALLMARK_KRAS_SIGNALING_UP,0.23294526653726408,-0.020267470063464795,0.054895188043655514
HALLMARK_MITOTIC_SPINDLE,0.20970798695675075,0.07922301103051015,0.09508250845727464
HALLMARK_MTORC1_SIGNALING,-0.0069026714125110635,0.0811538691559289,0.014488915752928674
HALLMARK_MYC_TARGETS_V1,0.2007234153940131,0.12957317880243313,0.10860659180757798
HALLMARK_MYC_TARGETS_V2,0.1631832983224043,0.09478807157437391,0.07886358703124068
HALLMARK_MYOGENESIS,0.12800415292068276,0.019647322491031374,0.10607407177104164
HALLMARK_NOTCH_SIGNALING,0.1671554155584272,0.09769716322175011,0.13214785956973069
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.20531518352965847,0.0479940781011728,0.14450678785993976
HALLMARK_P53_PATHWAY,0.13595723967309106,0.04078514805140138,0.12931382122810414
HALLMARK_PANCREAS_BETA_CELLS,0.1395275859775378,0.03431897473238696,0.06622675872315166
HALLMARK_PEROXISOME,0.11606606535220694,0.07452731405829767,0.06501163492553973
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.18437957537522365,0.028923133600741145,0.10792772274787218
HALLMARK_PROTEIN_SECRETION,0.19491962871947116,0.08218131335316764,0.09036420972838814
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.1048090492860861,-0.013909840050545885,0.13715435788259267
HALLMARK_SPERMATOGENESIS,0.20871376330977104,0.01792150171943742,0.08386541770748379
HALLMARK_TGF_BETA_SIGNALING,0.18988967488731806,0.06232888371039483,0.09381905522000332
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.12000334282241645,0.09927720821479669,-0.0022453306641261653
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.12934949448050553,0.10909923518296691,0.10323706937684503
HALLMARK_UV_RESPONSE_DN,0.08353662037146867,0.027085119280654435,0.0776853795785353
HALLMARK_UV_RESPONSE_UP,0.12855620101881793,0.028028334370380648,0.07958734621941299
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.09246901408945718,0.14558625079366536,0.04308181762149509
HALLMARK_XENOBIOTIC_METABOLISM,0.11712872292901759,0.03190207158313169,0.12933617675085776
