,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03646676221242008,0.05679723223681989,-0.0007292482471328676,0.172663385742765,0.09076339593889471,0.1571677355098613,0.05013463401307528,0.039938810952366545,0.09246280702644666,0.06634101464710822,0.012314564084690676,0.049874966331033575,0.08039705978712823
HALLMARK_ALLOGRAFT_REJECTION,0.004053297350456605,0.026359337720132683,-0.05678121964587873,0.07782067868059082,-0.06202869964567035,0.14428237298464786,0.030824227337667136,0.023077126415412076,-0.13708540500426902,-0.03371506944873068,0.06574322479055612,0.02593835089746398,0.015987663605308042
HALLMARK_ANDROGEN_RESPONSE,-0.016813181238255204,0.02277168354165322,0.03875049915999773,-0.012251608462064679,0.019910003830071982,0.10341297827766832,0.0624436457723796,-0.01129486856821422,-0.06416037420679578,-0.018870247978409773,0.0074519600412599855,0.03664469034766947,0.018169487558289225
HALLMARK_ANGIOGENESIS,0.02143558742100232,0.047693266738452526,0.06898060931540567,-0.11964238259529196,-0.053463666083112996,0.15386173708340609,-0.12084475377903071,0.004972574004530483,-0.11640841363504789,-0.17391717208949328,0.043121959979830725,0.027051014348580534,-0.09675938577735241
HALLMARK_APICAL_JUNCTION,0.004863225931400448,0.06864897510127291,-0.011883640910616994,0.08313326889530573,0.020338206910066155,0.14790007493776575,-0.040164230622769824,0.022331075327791744,0.006006981453963846,-0.1084593145210626,0.011191061511987012,0.02737257003152478,0.045915642986244114
HALLMARK_APICAL_SURFACE,0.01709269345933321,0.042905056554140085,-0.07527887500062681,0.16103706340884802,0.10334552268721707,0.00955221725444376,0.06536017856225285,0.04110792588119955,0.10449087423455325,-0.0729397106278662,0.05023479675110363,0.047866020323787964,-0.006337651570253855
HALLMARK_APOPTOSIS,-0.03187245413464804,-0.015249340554585851,0.043819971232100324,-0.17041383036172378,0.012737570840494313,0.02493311440315086,-0.07056665808570248,-0.016196589971241734,-0.02089271562656984,0.07216769842415764,0.007599744291499602,-0.009737949958367685,0.04961722612978739
HALLMARK_BILE_ACID_METABOLISM,0.033566596425354436,0.02234352311689326,-7.778687337294759e-05,0.2134681167015423,0.045963261344985316,0.10562434623726552,-0.0005175676557351841,0.04304779098782062,-0.019526088360414626,-0.06537490676086752,0.05234941983598787,0.0570968167155475,0.049604693238161156
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07531997149638991,0.05696214373797962,-0.000896246783506272,0.07694553105841222,0.020557956823457763,0.04749740025725978,-0.054819892867246485,0.017753218394386937,-0.07992417429073823,-0.1412372489237153,0.04686740465766218,0.04961854138310577,0.038626018931143556
HALLMARK_COAGULATION,-0.005620751405558254,0.042359134025551075,-0.08300244658574128,-0.04937033271590988,-0.08151449743167774,0.10151925148564303,0.009326943164787887,0.020367399757563517,-0.11714539993199515,-0.09150929765458028,0.05695645948788947,0.0007367252493387833,0.07041943034871567
HALLMARK_COMPLEMENT,0.041112801260977605,0.0014223160256414595,-0.061752637479700986,-0.05930697952714327,-0.05760749335346502,0.1548299337086917,-0.04449150380166298,0.062482891596446835,-0.1006172076116005,0.03443667817526645,0.0326930813438847,0.09022800006712633,0.05933292599614031
HALLMARK_DNA_REPAIR,0.04970165119217704,0.12120280362028188,0.08921041639924732,0.09851358338571121,0.027466634682082276,0.16939853786789863,0.05502836559021938,0.05308137472280817,0.040327661143056914,-0.05215302469793956,0.0343701830782273,0.04161841799758471,0.010208434146878848
HALLMARK_E2F_TARGETS,0.020547143484662706,0.07582507402026974,-0.00517839575241491,0.16025892585540236,-0.03836854554145023,0.1376461294646301,-0.04475226526570412,0.019729468795305943,0.0941319529435035,-0.0731527471763778,-0.009827041671415019,0.020181663393363313,0.017300453553579478
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.015934755888525557,0.033139045626001236,0.07556967176194121,-0.12685443763759666,-0.053583582870032544,0.13834245280761787,-0.08299289850907646,0.044910889050431446,-0.11115050626883957,-0.1446095632219218,0.0635906960051234,0.009515935826387049,-0.057512349655035544
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.011431475236313805,-0.028820046580426743,0.026140191348186435,0.04982287299251954,0.03178721357875831,0.09486771378205895,0.08566346781634579,-0.0008195959911910443,0.06030497163868733,0.1577713071482162,0.05972404585054238,0.02585402659736451,0.0033948163769610368
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05699424219387718,0.04108683234766762,-0.019300731832542058,0.052406319640225164,-0.0076253868635632665,0.010579612440407343,0.0005937663381802501,0.025303571779973336,-0.05062314124684034,-0.11955341006432182,-0.024624509111863042,0.06789517020989723,0.10834560083247469
HALLMARK_FATTY_ACID_METABOLISM,-0.03545087565006948,0.005335772782392351,0.06447127150958606,-0.060264894693004493,-0.01348241109991342,0.09838654683769918,-0.07061099208625146,-0.007650458627820432,0.03214444644146331,0.1028447935708727,0.008594770530293658,0.052738940071063535,0.0018740519649276261
HALLMARK_G2M_CHECKPOINT,0.04290726337495855,0.059219475312957265,0.031113161029003546,0.05104998047399054,-0.05674912685466242,0.11675274272059108,-0.038443920830865314,0.042712049794758164,-0.019127915066686364,-0.1436133306407388,0.023246750454088038,0.036601683963169034,-0.10177067382597066
HALLMARK_GLYCOLYSIS,0.06850272400477428,0.07304127623791,0.10319664672699383,-0.04630927817012024,0.1412776548472323,0.13462117521434677,0.030868129031926955,0.003468533639036337,0.12741893500642676,0.003987972525698357,0.03773640441332269,0.04015106791902158,0.021320736614300038
