,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.004357069748079416,0.08842703603337453,0.09198504560202288,0.0700928974633883
HALLMARK_ALLOGRAFT_REJECTION,0.03590393795700396,0.10493239123359811,0.04179457976073335,0.011407747927554848
HALLMARK_ANDROGEN_RESPONSE,0.08909026528690213,0.05233480458633262,0.08463145039810656,0.03958546983094518
HALLMARK_ANGIOGENESIS,-0.02777575128604043,0.03159033103691465,-0.0521510077740399,-0.01722211801284128
HALLMARK_APICAL_JUNCTION,-0.02200915668753781,0.05365512212227382,0.09114559370858154,0.0711787408910186
HALLMARK_APICAL_SURFACE,0.05004683811597114,0.1025409740172945,0.08422944701449439,-0.06125972013168915
HALLMARK_APOPTOSIS,0.026921478308241077,-0.03401676849757223,-0.006171670181448835,0.0029154533836758738
HALLMARK_BILE_ACID_METABOLISM,0.045188310519177446,0.021320627636472734,0.11865807490580393,0.03813840450498625
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02254346437394852,0.12245690921651994,0.09062674865975848,0.10863769281093509
HALLMARK_COAGULATION,-0.014602968548428831,0.10029052705150511,0.05187474760659328,0.027024821757782955
HALLMARK_COMPLEMENT,0.015253244135804108,0.08114035459127185,0.03275904445714553,0.05446023935897686
HALLMARK_DNA_REPAIR,0.05922250134656981,0.07831545394765735,0.10153574130429871,0.06734923525168383
HALLMARK_E2F_TARGETS,0.027569184529082993,0.06312053009667197,0.0737520618032578,0.06541331976881001
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.008174337228857392,-0.050270344065948665,-0.05275012181864614,-0.003891243279342336
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.059331123531738764,0.08574858452996942,0.08693905818499675,0.004198486860701979
HALLMARK_ESTROGEN_RESPONSE_LATE,0.100004790529045,0.06880972729839523,0.08210790197860322,0.06372525683225469
HALLMARK_FATTY_ACID_METABOLISM,-0.014384312406315703,0.005567965837343571,-0.029209476012227044,-0.02196218961478122
