,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.06471712728191426,-0.012057913612579508,-0.010236768041958309,-0.00461299696069719,-0.029784301101034798,0.04903204058398041,0.0440461215408407,-0.008019709595278333,-0.01991450288769157,0.11874328810094531,0.050192657994355086,0.058060555515813135,0.013685483885873864,0.11384907167183755,0.06893847299686016
HALLMARK_ALLOGRAFT_REJECTION,-0.01782484841504563,-0.06750368356449007,0.009734716058012457,0.006166930341020118,-0.0610545494453897,0.06397495751665352,-0.023807284770420004,0.0016208139103198634,-0.007171355616688004,0.04127470072510576,0.026860535929491964,0.006705006592377949,0.03411260193591875,0.0339910979859265,-0.042892574887131725
HALLMARK_ANDROGEN_RESPONSE,-0.04610934109050014,0.030069547854985033,-0.02449710936740813,0.0063946763139642055,0.06814802190138279,0.09892443339231968,0.025496146597372666,-0.02300624414398627,0.0006593460055015138,0.0813990744627815,0.03322641509280709,0.060242388784189305,0.006986688416707631,0.03931275485449536,0.11791280023919994
HALLMARK_ANGIOGENESIS,0.09532936695123176,0.012519683065516773,0.0147586704600936,0.017254236909100204,0.055277399705527745,0.04196522849538962,0.02891045695364817,-0.04947132783079895,0.025155012723355248,0.059820079574111694,-0.021239323537689578,0.03076662260373962,0.024610414904804152,-0.10019681913228835,0.15457014320783952
HALLMARK_APICAL_JUNCTION,-0.08759341855044815,0.007512248245982296,0.013744438410433168,-0.007378306384393559,-0.006101126193488902,0.05216790150697385,0.05579384720729378,-0.045161894029473015,-0.0013285326847528958,0.052278717755391495,0.11094345138594973,0.06313177017678648,0.03984908145844331,0.05804887330171729,0.10314199465304684
HALLMARK_APICAL_SURFACE,-0.08436608114371566,-0.041047562917683474,0.01108762129881003,0.019125064486953672,-0.047284444571405744,-0.0005705966093174742,-0.045184937271313626,0.02062104627239299,0.0021584140829152883,0.08389174391101847,0.05257697785976094,0.04640318585260063,-0.04729046681402642,0.0518253531213666,0.0822697603377084
HALLMARK_APOPTOSIS,-0.04129952279041039,0.0513434261123848,0.04415468146791462,-0.019187562600879452,-0.016625419734578352,-0.00898860950851581,0.028383620804818568,-0.044432266654871676,-0.035829923966089604,-0.013400195234511324,-0.035594105541309214,-0.08529113337108077,0.014472425081268147,-0.02419107345606558,0.006399222764495702
HALLMARK_BILE_ACID_METABOLISM,-0.061096474894542174,-0.002925059851870731,0.01315733380743811,-0.06957360507813215,-0.036369180785287544,0.08248826790746668,0.02595911874580359,0.019129898559347595,-0.019503367194698484,0.002196840047479598,0.031299527739185075,0.10775885130263116,0.05363959167796792,0.13632836690239922,0.06753455190006459
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05762052957953187,0.03266129708142779,-0.05635920877579235,-0.00514938091858575,-0.03587597811894479,0.0675984542835437,0.046652344200731215,-0.04968368664423814,0.04626901645267829,0.052727720874583536,0.056718604561388546,0.07771962735537805,0.030185012365340616,0.11240899239357247,0.03253329092030801
HALLMARK_COAGULATION,0.03461255591921135,0.013865344388396874,0.04741575111811524,0.028281929848040288,-0.08198842759051404,0.09547031963828521,0.024397748728507605,-0.02169350860546682,-0.004338821817661841,-0.037299941185029176,0.05917274079746531,0.017790089494847703,0.058416961736537404,-0.022357209922921936,0.09912113504858017
HALLMARK_COMPLEMENT,0.06550130606902073,0.00874423582404241,0.02175272993290204,-0.014086995241803978,-0.02210388993170763,0.05757598185096922,0.026827615799815,-0.008785632118403261,-0.001763860941189495,0.14508490019402967,0.05214872713306375,0.06020893205993145,0.0666479574793609,0.13195969688743325,0.01714195700620861
HALLMARK_DNA_REPAIR,-0.053553281800218684,-0.0005422345001081856,-0.01681595444705403,0.006215232487133633,0.09214284165669882,0.055374648015416715,0.06969873156999298,-0.0466256492415365,0.009420287932407205,0.10293989329499711,0.12160883787393326,0.08163865830726978,0.07302582632437121,0.12855927769207953,0.09559457771755184
HALLMARK_E2F_TARGETS,-0.07647228946512959,-0.03500161076216373,-0.030775453256969138,-0.0018106695104663612,-0.0426909792035297,0.05440319265502988,0.03329581230509715,-0.046869023293004436,-0.0040193029061370384,0.10747889887358393,0.01594917985671155,0.10247559374613434,0.040820035056629046,0.14820807597719265,0.08546486335222424
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.04226430541937046,0.07380497721795352,0.10084162244317468,-0.01388084563385073,0.08878989987333745,0.05920654165450803,0.0441222563656772,-0.036225296459969816,0.023282644021233735,0.02019669650387206,0.03209273609986186,-0.05520768276469785,0.03227836005592059,-0.03168793531044542,0.11180695929881555
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.06904949576821585,0.06332897020950433,0.001783316521517137,0.027736496137590248,-0.0044711340207716785,0.053122242534929476,0.04446197355670724,-0.008213839500789567,-0.06800516430416192,-0.010655071897530783,0.07146305358517462,0.01685849993115606,0.02631004277241759,0.054438165056991804,0.09598249515023034
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02268184173326512,-0.014351663804615706,0.01919288543600029,-0.006476546805101933,-0.025495514770326314,0.021623210198699776,0.039224289824185604,0.013821663615266103,0.01923226153145509,0.06388997793916597,0.06017975947681681,0.1079979464708503,0.03753294795498067,0.126867394054168,0.010474421799414282
HALLMARK_FATTY_ACID_METABOLISM,0.06038188050493356,0.013863111836858974,0.030251796600982733,-0.025769266190880425,0.05485208018684211,0.026068090555996543,0.026651186575170394,0.04754399105504397,-0.02391388858947277,0.07960149934640441,0.006277296013835311,-0.03103352158743977,-0.017835047938587593,0.08714097092537573,0.019697926777311213
HALLMARK_G2M_CHECKPOINT,-0.048200270964530875,0.023103800673120744,-0.009502257484256794,0.02123755282255199,0.08283102788348042,0.059160867486302025,0.06068842926867549,-0.05935794328787591,0.04347529562074853,0.07694201987175556,0.034020278252217824,0.09855288350217166,0.03218860874981927,0.1300586109607116,0.08673990447420159
HALLMARK_GLYCOLYSIS,-0.08099378514045655,0.06670842925796487,-0.006197191920989268,-0.030441550306482785,0.07050770291323281,0.053311086382345635,0.07318206322969176,0.014342470190906183,-0.014897695115762331,0.09712244530310804,0.04113046590094598,0.03204908788845214,0.029462772639231517,0.11558277885843267,0.1293245257014812
HALLMARK_HEDGEHOG_SIGNALING,0.017266687818768407,0.01376447033560634,-0.03525976353112002,-0.016105550523784543,0.03619718213865636,-0.04283745586432699,-0.010178507156488468,0.00790598140766833,-0.03982199175533945,0.03249729097574628,-0.04123791466677945,0.04724142399961851,0.053442118952835266,0.11850389965746383,0.032060239240658296
HALLMARK_HEME_METABOLISM,-0.03473642682467018,-0.017929811836314105,-0.006950446966391359,0.01909028365813825,0.05362941055116263,0.06798849198958264,0.05164361318958714,-0.020778586194840805,0.0008331516441863855,0.07530280391466776,0.06393588268985045,0.1009085094058738,0.04643590033774511,0.1120274073342375,0.07251461138362261
HALLMARK_HYPOXIA,-0.062444532893372415,0.0694202338420628,0.02566272997176543,-0.015428596762189214,0.09177570645964403,0.00016182863276129438,0.04014427793622352,-0.006070931231782102,0.05039624292045761,0.04860390793934599,0.013350110715955878,-0.07276227142638683,0.0029229894821284747,-0.0004804767477257672,0.08973285898309777
HALLMARK_IL2_STAT5_SIGNALING,0.0029118549179028325,-0.008449611953757586,-0.01617234199642732,0.010058681554407409,0.06740423926210763,0.07924775716416026,0.02055931271964374,-0.09646804159077074,-0.019476243656247057,0.06107615451821392,0.011347513803057388,0.08230548588283357,-0.0012552085041325073,0.10457509737880069,0.11835165316106286
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.08533566646050303,0.03881717910223753,-0.01485330605031208,0.07986792460114876,0.006316273822778538,0.07570464853359579,0.08425895187160527,0.011189563844435231,0.06204185299014673,0.06392844830442543,0.08853628812891162,0.07545096802225144,-0.04256034814029625,0.04533664046624863,0.12424031220872847
HALLMARK_INFLAMMATORY_RESPONSE,-0.006367500334512657,-0.013027829623540816,0.00700696359432797,0.019249732353436102,0.05472735895289883,0.04297132998580643,0.027897955550527685,-0.033470681076680976,0.005057362451193765,0.02302339943873065,0.04948479585356763,0.03972498646461876,0.0028427562077435863,0.033772963828707314,0.10724182074972642
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.06947742616882813,-0.029048789635861143,-0.02065162993614239,0.0038700510560096533,-0.004979317966441092,0.09380952839886321,-0.015517910077140337,-0.06705297905455457,0.01511237021190045,0.04276470912527744,0.10547143426794348,0.09128270366489327,0.07449003880765871,0.10850734231808032,0.02731728528345253
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04342420435992312,-0.0009956774677271443,0.033015409293498714,-0.01223221207981491,0.023371516169450112,0.04761725287060272,-0.028487425421784982,-0.04523452160445051,0.036920305633246706,0.0180287127340133,0.03050381137581032,-0.0019401142355629168,0.06217214136556626,0.0356634445928,0.09359238166187113
HALLMARK_KRAS_SIGNALING_DN,-0.08690934638095936,-0.020024561055151626,-0.020132031244430613,0.015256461806523403,-0.055071886706435064,0.03576209443699247,0.048707402329622895,-0.04371961429417834,0.01761567233263929,0.0896824378310386,0.0720437735793377,0.04474317161314159,-0.018728161256533423,0.13861441089733045,0.0229489406947608
HALLMARK_KRAS_SIGNALING_UP,0.015294845145325036,-0.06264738964779912,-4.21337567237841e-05,0.005018840290144958,0.0005196333281408324,-0.001454248608340048,0.004285699362400516,-0.034277727934757696,-0.0703374593185277,0.0471908402696932,0.10232403913831567,0.09340198243290881,0.05216536055463069,0.0715812140547502,0.038546121020005326
HALLMARK_MITOTIC_SPINDLE,-0.03108978202501536,-0.04233923782188664,-0.0035024351116438165,-0.0109229758563342,-0.005400679117732842,0.056147482146275816,0.08830371195672476,-0.011132762445331226,0.006738991899504223,0.11458551052810985,0.10350481422133302,0.058005457626914225,0.023022942724001978,0.12946624543191299,0.08801220650865375
HALLMARK_MTORC1_SIGNALING,-0.04860585130751204,-0.01767209597321393,-0.02936871084463122,-0.016355771322738633,0.050480344585539176,0.01938076648077311,0.03284490952395465,-0.03349993408527627,0.048560429309606246,0.13922509976359268,0.05158079424625238,-0.017748418081188124,0.014453397649013463,0.060092069464483915,0.09642247447719386
HALLMARK_MYC_TARGETS_V1,-0.042734646116196845,3.656360268243054e-05,-0.05882403354413372,-0.001974027404477822,0.05154396285974303,0.04931198228870806,0.03376813484397945,-0.024634347584135657,0.05326282084237821,0.113574426642332,0.11101655410498348,0.08754480105942809,0.06372803638106847,0.14147012350599036,0.10478977146480986
