,UKF248,UKF275,ZH1007nec,ZH916T1
HALLMARK_ADIPOGENESIS,0.09912442002160687,0.0338519785302003,0.16675936161338806,0.010287696998574127
HALLMARK_ALLOGRAFT_REJECTION,0.1329914885435356,0.09995245322993422,0.0623748251462038,0.026674285787357994
HALLMARK_ANDROGEN_RESPONSE,0.14254112970631813,0.09897597105848256,0.08461730483564206,0.06077781095111533
HALLMARK_ANGIOGENESIS,-0.03564500758094132,-0.0025263179682896444,0.02659459302514876,0.0919341908750886
HALLMARK_APICAL_JUNCTION,0.08983586373906621,0.020269282239115123,0.19338823722233242,0.050798076343759484
HALLMARK_APICAL_SURFACE,0.05025105312364241,0.0817817157640553,0.18506665576163878,0.05287765455568648
HALLMARK_APOPTOSIS,0.06939487149251947,0.02912628922231783,0.0617028258266708,-0.020584665367684694
HALLMARK_BILE_ACID_METABOLISM,0.016684465297141002,0.03717384644789646,0.10505213669410633,-0.041902788270471114
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01794787198124637,-0.0023948927055594685,-0.019597517672469172,-0.04533576508708844
HALLMARK_COAGULATION,0.07905670102596737,0.06271285824777144,0.20354551452171604,0.061105705808926665
HALLMARK_COMPLEMENT,0.04079922750068051,0.018312833519645813,0.1583577773443148,-0.040170880573298824
HALLMARK_DNA_REPAIR,0.09971892040502373,0.08879278091389389,0.14950716707394363,-0.00015550420933151587
HALLMARK_E2F_TARGETS,0.0723974330463608,0.016154089903103457,0.1337427304862337,0.024866639029397525
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08140890237945439,-0.020025191877128565,0.175684665442436,0.1032699447684048
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03778202321432632,0.02278977720560886,0.05172201281812526,0.012716688272487722
HALLMARK_ESTROGEN_RESPONSE_LATE,0.027262421986900265,0.030573881185772464,0.08845390519449003,-0.06030781322865698
HALLMARK_FATTY_ACID_METABOLISM,0.059582306035606034,-0.026346950045356577,0.029913313998695235,-0.023156512192563705
HALLMARK_G2M_CHECKPOINT,0.06085809039508833,0.027896621137635084,0.11314306917842304,-0.025111277763839857
HALLMARK_GLYCOLYSIS,0.025590516482083277,-0.05034969869142353,0.02451940451700536,-0.030278012631495523
HALLMARK_HEDGEHOG_SIGNALING,2.6461703876621136e-05,0.005930673699172027,-0.00159391260722188,-0.025078328136204
HALLMARK_HEME_METABOLISM,0.11969256165873315,0.013911917817362224,0.16908285614549165,0.0021080587645473906
HALLMARK_HYPOXIA,-0.08462185039348494,-0.0008840995186819329,-0.046844875363941725,-0.013653135899080755
HALLMARK_IL2_STAT5_SIGNALING,0.06431144670471108,-0.014662537978576418,0.15090196764802355,0.016525104632694805
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.11013206470308859,-0.008608189555480789,0.030400475582144492,-0.046172085832129145
HALLMARK_INFLAMMATORY_RESPONSE,0.0517071499420423,-0.02488789787582408,0.047059369051937125,-0.04198721262573011
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11803219841936813,0.11006082352347038,0.1462885027033687,0.04229286991509833
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09896576093432811,0.0883186153362086,0.16029876318925484,-0.03307281533650944
HALLMARK_KRAS_SIGNALING_DN,0.011308926009588252,-0.04371604169798361,0.1328739855419977,-0.019914439363689754
HALLMARK_KRAS_SIGNALING_UP,0.09110740376251344,0.09300546174401882,0.12444033340471916,0.011988513262459088
HALLMARK_MITOTIC_SPINDLE,0.10223177600125738,0.03295656196825922,0.1525974082788489,0.059169110555805426
HALLMARK_MTORC1_SIGNALING,0.012654857585792602,0.05822652101648352,0.02915626049892248,0.026161445708490553
HALLMARK_MYC_TARGETS_V1,0.07797143171086635,0.09005573906618489,0.05796940694347663,0.01748958002404483
