,MGH258,UKF259,UKF260,UKF296,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.07008683038057995,0.0022334058238600227,0.035522752685524774,0.02483670714986621,0.12502720828525152,0.04747887916384184,0.125145056069492,-0.002784299862170041,0.17287856259323683,0.07048686976430013,0.10756189793569997
HALLMARK_ALLOGRAFT_REJECTION,-0.01404354091516864,-0.024830256615813517,-0.03561704630081629,0.01980406739534894,0.04513329027780588,0.030778654780378355,0.04654569632796808,-0.029975065167210747,0.0596437901300471,0.047130619257506744,0.019367634738720815
HALLMARK_ANDROGEN_RESPONSE,0.01852985596693801,0.0026456520795112796,0.0006449881986603364,0.017347607755306256,0.12166959468776997,0.013553242996625652,0.09134697154053902,0.03495636146444505,0.06317963290334778,0.07834285585532477,-0.024100263883172216
HALLMARK_ANGIOGENESIS,-0.057986766698629885,0.05089361033723311,-0.01765988136634087,-0.02417315047184709,-0.022364227312198018,0.03183188198394075,0.1466424951771299,-0.049136214042195626,-0.17282202091614726,0.06039323665127877,-0.14453870897223434
HALLMARK_APICAL_JUNCTION,0.03368203739592433,0.0013984456041806733,0.014726021466120386,0.04614315217863016,0.1316478967581419,0.027862798384620725,0.08410507596052127,0.00033997364695416513,0.049709140482077904,0.0665664581223557,0.12018782074068741
HALLMARK_APICAL_SURFACE,0.07417997487365542,-0.022085290349782953,0.060494284815760455,-0.031997978010438646,0.09884897896849415,0.0525661926150065,0.09207709099830134,-0.009775596996719331,0.03411808544875331,0.01887385369339443,0.07918094207727196
HALLMARK_APOPTOSIS,0.0038376369050679023,0.000805370314990904,-0.03675867542782439,0.021489644839511792,0.027309700325334987,-0.049732121844243055,0.037423491838139034,-0.004450321334810891,0.046821918529083136,-0.003729586058107161,0.030584133589497724
HALLMARK_BILE_ACID_METABOLISM,0.0744333210129857,-0.05499666746445991,0.0460390099212347,-0.021249724912954734,0.06392732293862478,0.03645583060529986,0.0697109325706113,-0.07741830453536294,0.17747619154265903,0.08257903679302281,0.09199478523726368
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.016062303536823152,0.01946802311130136,0.07742377976009307,0.024638764687471205,0.11254480971684715,0.0668420791019348,0.022771071627508344,0.012783782322152788,0.15314303970575815,0.1335703575758283,0.12357994709443935
HALLMARK_COAGULATION,-0.08023772399969657,-0.006679470656222743,-0.04345412805827052,0.08302490508527684,0.13978692471242177,-0.002495725809595779,0.09809873341817213,-0.019207959878572895,0.0014551352280592449,0.02630470763144446,0.052727394129155086
HALLMARK_COMPLEMENT,-0.020796180569490605,-0.02795957002778114,-0.032638690985707784,-0.016712374155296306,0.09520036205642497,0.04891533398996116,0.05874439585082854,0.030292743424064617,0.13186613835751088,0.0038261126337412197,0.033203712678240044
HALLMARK_DNA_REPAIR,0.05300127877416182,0.014230948802200721,0.030834279800290472,0.01142722299592076,0.15433775628129456,0.0508983215313051,0.049890656761036864,0.009838306662885831,0.15669922439698417,0.13937060388075642,0.14389299623642943
HALLMARK_E2F_TARGETS,0.031264715815352256,-0.026391556547822013,0.03473390951251785,-0.01524682990649348,0.1375677026599606,0.06305065174779548,0.11975264711437437,0.05383959426505995,0.16442628086960376,0.11992479448063452,0.05270876391041175
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0819733368446254,0.0005423123961641862,-0.00898008271876623,0.05522452134518885,0.13977351879447922,-0.0031351938817250026,0.09961011606990114,0.06051080660691585,-0.07796557153142684,0.06088841701489585,0.170907281831203
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.054476452274946165,0.011839741182657083,-0.013762137157315921,0.05566912886706844,0.1582585862029431,0.03548663253207159,0.10401650070643996,0.0021837993030411084,0.11831278320881566,0.09842843756627892,0.1377932922864309
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02384939426233508,-0.03523704674162935,0.008653856830267467,0.009234578634297436,0.014860929272645701,0.024309868077160984,0.004971755499742078,0.03333016427843879,0.18944435252016215,-0.0010842093750229747,0.00039142621871724614
HALLMARK_FATTY_ACID_METABOLISM,-0.04699506954404546,0.025823159585904275,-0.08973593880991604,-0.029627203253447528,0.10451664141641748,-0.0024316007271963603,-0.00915174843788208,-0.06677337363718415,0.09862514027150038,0.06325618184469087,0.0936492125367081
HALLMARK_G2M_CHECKPOINT,0.010891113683742404,0.02607998770281801,0.061221100162372255,0.03360561874011748,0.13961027277688953,0.05258651975264437,0.11181974156134392,0.008443726906904783,0.10199376907713985,0.1188628001933171,0.01820653563160008
HALLMARK_GLYCOLYSIS,0.09391744134947994,0.065055484043462,-0.0005836509032096662,0.005608261058705428,0.1328352563413255,0.055236648194714494,0.06427369826444827,0.0326953201239743,0.1355645387250654,0.05819751353888926,0.12308636340197289
HALLMARK_HEDGEHOG_SIGNALING,-0.04808376993274163,0.006468123931477622,0.0336148925825614,-0.01835737091877614,0.10936603955810471,0.05272433149364294,0.08706107161886327,-0.006355894042728528,0.11801950038474233,-0.09301360687661472,0.08956834296477376
HALLMARK_HEME_METABOLISM,0.017638456266658036,-0.005649226594933367,0.015391753275869122,0.05297404113148259,0.15525048066714378,0.029875650786080114,0.12057448870769144,0.05219063590782315,0.17255678865253246,0.018509027425326688,0.022499278696922982
HALLMARK_HYPOXIA,0.07001121011981373,0.015672887211897312,-0.016860591029178886,-0.0035651908650047455,0.14267780579797582,-0.06319194613222605,0.06653212954141427,0.09872862964937523,-0.03995622134575094,0.08896328947998193,0.07680489720794259
HALLMARK_IL2_STAT5_SIGNALING,-0.022735243576537247,0.007206301193904436,-0.02449089337221523,0.03653837168520723,0.0591705760999804,0.06151896281923298,0.008903893287717065,-0.006035622937583051,0.12977804059152429,0.08477528902841039,0.10603832929270879
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.014701778144752792,-0.018307456808655597,0.015620888052889402,0.0032493860798761356,0.115097334241487,0.022329303571802545,-0.003389391434785238,-0.04785219520049327,0.08790967568933558,0.10124426051956069,-0.005607610675031539
HALLMARK_INFLAMMATORY_RESPONSE,0.026973722660956483,0.057401878572242396,-0.02970782389889018,-0.005356372324848396,0.06673743297536275,-0.01927896240155491,0.10922612801459936,-0.015280524440557107,0.07645951498893415,0.028533197998199648,0.13887463276565157
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.034263345318360255,0.009412532534467812,0.07951394464618276,0.011162649805739697,0.00029207809486851835,0.02559607709575308,-0.016674102621878153,-0.006257893692928341,0.13160654390432142,0.040035096009711765,0.06564765309860879
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.058606310952596545,0.024078936152218892,-0.04827954753254528,0.07681904469005194,0.1242039423185863,-0.008930608840902188,0.12127699198456642,0.01214924868844179,0.05009117247471309,0.10676691112762704,-0.08798441241305416
HALLMARK_KRAS_SIGNALING_DN,-0.002657394598447424,-0.012678693796105395,0.08031204001108676,0.01961591509612851,0.10664649417781547,0.05542534871324461,0.08338360726629096,0.03090164356957535,0.18099498784544357,0.0017548747946399287,0.14256707824554615
HALLMARK_KRAS_SIGNALING_UP,0.03215273634939026,-0.0021011108780737858,-0.002633429725599666,0.0291345584952071,0.06882540076279009,0.05069082553519013,0.08492395187096674,-0.07295456870400145,0.05333749132771919,-0.012622208923610038,0.12099141127304307
HALLMARK_MITOTIC_SPINDLE,0.0635688144580314,-0.038027839838175516,0.02869982250618285,0.01583316763218951,0.1371437464032123,0.03558627455127386,0.0769452387585251,-0.048932434797720435,0.11971787060138744,0.05378060074538599,0.08880861329025957
HALLMARK_MTORC1_SIGNALING,0.06283087761383938,0.05033497432477537,0.00019782558110260389,0.00840714959983272,0.07547185774826849,0.029433455506941583,0.08750015687391485,-0.018864011565974104,0.022583633484822643,0.06245644676550464,0.02584232773158531
HALLMARK_MYC_TARGETS_V1,0.050216754461962505,0.01890921702670727,0.015230398186562953,0.0620100722418578,0.12713908862322088,0.054456421819173255,0.0873644801810002,0.0943965080393788,0.114348632596998,0.15513498145470309,0.13242776799666997
HALLMARK_MYC_TARGETS_V2,0.07413357983444135,0.008606038552210258,0.03492042976406005,0.05519486065153333,0.0598263388705775,-0.0160289002931499,0.104138835491389,-0.027702565610936362,0.0836047188920644,0.0551200130088635,-0.022009889465133606
HALLMARK_MYOGENESIS,0.011417532986950672,0.014011969345857519,0.016489615967204503,0.07043734947049211,0.10121620612987896,0.05868242632687601,0.00179122407701781,-0.03883358569662215,0.0526139279767228,-0.03973587897385223,0.10401623728782432
HALLMARK_NOTCH_SIGNALING,0.08576046891369848,-0.025313580451034295,0.05855993077832052,0.05539828740851624,0.14070949513421002,0.05517251557956072,0.08253061940590027,0.02097679477269296,0.1423030493042706,0.13527289766294082,0.05991029093440933
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07802266530661671,0.032521366632775224,0.031914859224913855,0.013907801980335243,0.10064883748384627,0.042614325580041676,0.06432238794572082,0.10992103968802522,0.16515218985507304,0.1155071950389658,0.14332840479595263
HALLMARK_P53_PATHWAY,-0.016479980661506095,-0.026912862057229703,0.05113750285645586,0.06054935721520943,0.1340465546892043,0.03161827315766342,0.07197225769729976,0.05713471629275216,0.15809385403288692,0.11490868422421648,0.09993692200842513
HALLMARK_PANCREAS_BETA_CELLS,0.0717139445904964,-0.02201412409446918,-0.007657829767033323,0.045540495401172956,0.08529641381016766,0.04674172758864369,0.041490526416266583,0.03744672238136523,0.18248519090863966,-0.03481722024853817,0.1791228037551239
HALLMARK_PEROXISOME,0.0075247943620813,0.008732058696452105,0.05748547539427796,0.04990062793421767,0.06729448373069895,0.005108722794512101,0.014869740408481075,0.03683195339361362,0.10302424850287442,0.0497551278950217,0.01994762006279924
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.01960549633475305,-0.03461210575756856,0.023401084824657272,0.055676024032714586,0.12458645924196822,0.021787822823834728,0.09771459759024663,0.04779333599167,0.11837955364060339,0.046151168157889444,0.13771875011977897
HALLMARK_PROTEIN_SECRETION,0.0745105547495251,0.06465724524660531,0.00704319724717361,0.02265460734128435,0.18416051834505373,0.05185176735970957,0.1093603460547917,0.02510721762726256,0.144717261143552,0.051402831047909756,0.14225296211169414
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.09535787945673198,0.011614300308651003,-0.04385584943347736,-0.03395222742595479,-0.07140248794897114,0.02634065973312642,-0.09471580550082677,-0.004804035525106813,0.122550584632891,-0.07709767797434078,-0.050786785378134386
HALLMARK_SPERMATOGENESIS,0.02559304404319078,-0.04552606819973329,0.04402359923919111,-0.03570019382780246,0.08247905818148733,0.07266103140756586,0.03912357870667367,0.0005114897851421664,0.1541957105129541,0.03679362591733131,0.18781566382076706
HALLMARK_TGF_BETA_SIGNALING,0.05247555965855323,-0.035995532734766536,0.032402160299307,0.051415311068075856,0.05428177808604517,0.09280931258138446,0.09272620905152229,0.036256496333253334,0.043317454478217395,0.08969267543506496,0.01586732536618612
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03778885076866327,-0.03209407461801057,-0.024275695324412257,0.06126957836309987,0.0021014208908456252,-0.015124815348601136,0.008274703802442981,0.08087041032998002,0.02339635602695729,0.1167298286450355,-0.07362732709907827
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06452706685261195,0.022981502347161856,-0.03356552192692974,0.04075731497747731,0.14207915318152345,0.03803570154166088,0.06669725342752801,-0.01960592327624057,0.07408412879808277,0.08830289348954523,0.15249440854264096
HALLMARK_UV_RESPONSE_DN,0.04958673783693965,-0.023841725227562262,0.04267233629813729,0.03524134728523261,0.0946794291613571,0.04018607943945321,0.04402091213194243,-0.030352037361942773,0.03193642402038904,0.03020780564185256,0.056113069104302186
