,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.041061545141013296,0.10704556834251583,0.04506627051096033,0.036595019365374695,0.06786848011490355,0.04625933248600483,0.21555594041413367,0.10362314045550568,-0.23331843520040835,0.14875955837123578,-0.01076326574647118,0.2733677706027986,0.17747472042231058,0.14256306931762536,0.0071846629466700155,0.2979756496108561,0.1847867483987115,-0.052411041899854655,0.09425816478691103,-0.04852471393690029,0.16231082129532415,-0.05191333797742986,0.17839982973594767
HALLMARK_ALLOGRAFT_REJECTION,-0.07138177555871203,0.21607172499960633,-0.11183090589960319,-0.028855943089832147,0.08479708306745783,-0.01107165034712524,0.1288654505712774,-0.33699263268847035,-0.5341720601054055,0.11220147132253401,-0.06681575207712528,-0.5431671294597179,0.09878249470662756,-0.19543678903500994,-0.03126264576919201,0.12982271819985883,0.14069932864669302,0.041255866260465276,-0.10316676587782654,0.053578957221892785,0.11095332997494359,0.10626727067076147,-0.07944027977021122
HALLMARK_ANDROGEN_RESPONSE,0.06670110117959267,-0.04850614387412239,-0.028705587462249157,-0.0457397417828518,0.03542632031215664,0.0062592471311724625,0.31696867130314604,-0.1405898506661974,-0.5161110252688144,-0.027447882491263714,-0.028998028370186512,-0.27710609223033805,0.1579047270290259,-0.18803163149741814,-0.038217963309027055,0.21247802574718566,0.15752383928386085,-0.054128819493137956,-0.04530985090610509,-0.042465444829755596,0.03467747016976825,-0.08736299620006656,-0.011167856241945655
HALLMARK_ANGIOGENESIS,-0.10354382047234367,-0.2651378919345524,-0.08376329095271559,0.10054930011529843,0.11347552660437102,-0.09961986480545562,-0.373071978530126,-0.3704368437390342,-0.6312843880604044,-0.29950104462696736,-0.14812868273317897,-0.5479958096656008,-0.1760737653627369,-0.5506594941596077,-0.01949107468582257,-0.10043850314022333,-0.11617029716581789,0.0379360907694267,-0.09811909692993945,0.019605623140898042,-0.10635626709396993,-0.3943917625441088,-0.3032189531084669
HALLMARK_APICAL_JUNCTION,0.07136030679532909,0.0012967811876422814,0.00506453092616805,0.013100416420923206,0.023823956901506103,0.06453249968532054,0.002638537811983914,-0.21126471205865835,-0.47719528021588553,-0.19576755050933978,0.03378377372269706,0.026841945401764676,0.11281906389786325,-0.3337152182548278,-0.026995865596199733,0.3035986661780755,0.19092885761247247,-0.04387048307296851,0.11455116159095684,-0.047574038147797856,0.11162105713232401,-0.12092766104261861,0.277758259368568
HALLMARK_APICAL_SURFACE,0.12561330968028075,0.27073043055071233,0.1062415615701082,0.06012953170794543,0.05706722837628025,0.01249612344142621,0.0772285349531303,0.2895766851801312,0.3988925205494584,0.1328002745052373,0.15036044553836025,0.3986867257715113,0.07451840206126596,-0.14295589512408818,0.03254046998253425,0.2382393676676233,0.19579943032139585,-0.0013910737945051538,0.031674087844571125,-0.019340003216141207,0.026519406058577152,0.12844577717314865,0.183642907915304
HALLMARK_APOPTOSIS,0.05209102806902823,0.06929640734994877,-0.12304637758477162,0.011001465300831056,0.02356081353769603,-0.0013087129510813695,-0.06850915884831903,0.07430676160947997,-0.10472319228100926,-0.2627707881122284,-0.027027950784295,-0.16903468889766346,0.1362706106438019,0.3041178432073142,-0.011374397397053669,-0.15530015551710977,-0.09698130386073342,-0.059935730134802266,-0.09498482507170145,-0.009601177892537626,0.0655344014844251,0.11875896741105967,0.12575940665629254
HALLMARK_BILE_ACID_METABOLISM,0.07645077287813014,-0.046816961403589256,0.14600362928291485,-0.0008320819553869105,0.025794129019882362,0.05484634905291665,0.0022671301059150185,-0.15017102247038644,-0.6132634343471381,-0.09330980739569576,-0.07656554491736255,-0.09106200066451774,0.1273812861879467,-0.19444611290697067,0.055764678692893255,0.2023401954930787,0.14945922649548893,0.038125239554620834,0.1419314062248252,-0.03343609505541168,0.14372664998872742,-0.15927895270116504,-0.08334033240577952
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05246944105065927,-0.1377440831676304,0.08328320884340813,0.03701588487346501,0.0038130904131570414,0.008914543954071458,0.034535894719744505,-0.27057983707340144,-0.43038593810633324,-0.2884845895620456,-0.0832333129900052,-0.4100272797305435,0.1769827167872275,-0.426407734027382,-0.02384147037172343,0.28706824143491805,0.204602726412298,-0.022694424879054226,0.07105808575687583,-0.08929164129732366,0.08038923513722078,-0.18549428035976043,-0.010291936762521874
HALLMARK_COAGULATION,-0.07886137454464902,-0.044841122071469675,-0.13568060022128997,0.017311580526953283,0.04356451285098674,-0.03871060677416704,0.04213870228795618,-0.342216046644449,-0.607038482422999,-0.06728276871728861,-0.18371597803466425,-0.6140175838283454,-0.07226084463646873,-0.28316922672583705,0.023690365194824346,0.17829059746672052,0.11240542187818155,-0.031826492842872776,-0.1425368994710423,-0.10216697527489377,0.07334851000526722,-0.08560587249047057,-0.27562886149204924
HALLMARK_COMPLEMENT,-0.03658905867836888,0.2554546919903238,0.00394447134396185,-0.0003277561763975936,0.06701051561167876,-0.006195379456269694,0.2790684830755346,0.03792588486032633,-0.4180444835900177,-0.19069034670621687,0.03813919697795186,-0.37281192000180735,0.17175922791232762,0.07474112934868149,0.012779436640749684,0.16828491581335858,0.12304455082771353,0.013372247617541872,0.07022478577428366,-0.06556672888730107,0.10637529255483996,0.016482793661303466,0.21866445661983566
HALLMARK_DNA_REPAIR,0.08352260041885319,0.015063793976132382,0.08214739069522334,0.028418882728074548,0.03283387966647404,0.008805331484567925,0.19808269510527168,-0.1350405652031164,-0.37943890402462094,0.011697797462390856,0.0011685706812742918,0.27007688933885354,0.13226208998012864,-0.25407970455075163,-0.037676851489775794,0.29508244547874657,0.2243199019969396,-0.024359009697259737,0.14061742004449862,-0.08161622275295745,0.17673878727803943,-0.24452043661555278,0.242323279346793
