,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.017740481445230945,-0.027037157909118384,0.15692297383253428,0.07710560645390042,0.03234896298605837,0.03676007068101066,0.02135335614785375,0.11040570665541287,0.04760423551841419,0.09688685907105571,0.0588185483818964,0.16635464763432278,0.07000325537284138,0.06082542702302602,0.04495043446793453,-0.03622685880048024,-0.005066166743665009,0.21108520092533453,0.023364170402255746,0.14133691726098718
HALLMARK_ALLOGRAFT_REJECTION,0.1298178467586174,0.033845371362756366,0.0705488175497064,-0.003014842195823845,0.02030158527205603,0.054543275532082915,-0.02870208795524942,0.11252284358174408,-0.03056327349520647,0.006137586885845571,-0.003679311558995118,-0.2659437810500792,0.01961241605095191,-0.058244218694865554,-0.012679406173682564,0.01265792255881302,-0.015420451456666519,0.10918833508310508,-0.011863265347222018,-0.030396892736649604
HALLMARK_ANDROGEN_RESPONSE,0.042626786591875944,0.030864508252865616,0.1459341533429932,0.028281993152315044,0.03700388879445139,0.05345237411552666,0.014027175089211967,0.12745544582114524,-0.015570156058721961,-0.010259244973006126,0.008403890149518263,-0.07409986533114807,0.07125200302170391,-0.045549162437243496,0.11574957160685843,0.023650782823184013,0.005724481121941467,0.08074916956578246,0.00745613875801779,0.13676014959176755
HALLMARK_ANGIOGENESIS,0.06524884057583757,-0.10279192910145431,-0.022136814334854076,-0.0548321924088032,0.04872224742129906,-0.04175726348837479,-0.004499461171647584,0.14324109496050588,-0.05123193553261982,-0.11154200499573118,0.06196043023051173,-0.3034774692670033,-0.003296063876259305,-0.16153664398293482,-0.0801805426562806,0.07294467786707286,0.02491247548779635,-0.15448141055313497,-0.05241617193198062,-0.02987837464157716
HALLMARK_APICAL_JUNCTION,0.007427930000450415,-0.021832888158822884,0.1547791768807018,0.07864482017743608,0.006170959410785125,0.02881976982000471,-0.05105088276804895,0.14931536639830928,-0.03513909504642595,-0.002090412090663166,0.047399175310450486,0.14128923163853244,0.05839779005701209,-0.10377340864252901,0.08164795215999295,-0.05645852899625996,0.04460341738616875,0.13056658638605284,0.02429510210049922,0.15237374474945922
HALLMARK_APICAL_SURFACE,-0.004413333112348062,-0.04217582774662022,0.14904430455821588,-0.014644875158794979,0.02676135996947268,0.018097928172214967,-0.01465803945279957,-0.014618795959472472,0.07323518104946583,0.08300387903476437,-0.015192002483874123,0.20999729588459015,0.06392445198636144,-0.05580015030443192,0.07608695452723478,-0.08120296813637018,0.022856516377304358,0.07110196441093304,0.06013628434542157,0.06374922594608595
HALLMARK_APOPTOSIS,0.020794422479608773,-0.033995935589781215,0.052860701650506395,0.01809409145709561,-0.07223824301086171,0.021198076689758767,-0.103498092405592,-0.018412935856821112,0.02902231172832047,-0.1266745753692472,-0.0013818605990919446,-0.028916489104751548,0.047581348721920345,0.10282721559738692,-0.0422190893054244,0.020277362406072964,-0.02774125346522649,0.0957323034581578,0.046134974326714,0.04181803276757071
HALLMARK_BILE_ACID_METABOLISM,-0.00839937022386897,-0.06404847138275331,0.07109515357966363,0.06062889465361332,0.008187237885945222,0.004027892376455739,0.02512961261105687,0.062137727108894,-0.04004962816534023,0.040026968482319125,0.10922627257701727,-0.012365856647896903,0.0499163696175254,-0.06412882889852146,0.04396528283618004,-0.0010254667287273353,-0.056692869357725134,0.19528811444752853,0.026030250345819326,0.031503839196087034
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08089864424991956,-0.08719831682229522,0.03719835388936978,0.08097942172275834,-0.0436139809925862,0.026498505196012514,0.006091300348951085,0.1002363163870608,0.024205445282920738,-0.08944466546126628,0.04865558660962955,-0.1591281005873918,0.03202609807093997,-0.10809938477008513,0.09030428308326005,-0.057529866769763086,0.046986354376550264,0.1760689675050864,0.041838459985920465,0.06801312438107937
HALLMARK_COAGULATION,0.16066824188285908,-0.12067131632465615,0.11090504755614332,-0.03993387320899268,-0.058464559686812245,0.006187181059241282,-0.07986077818571412,0.08459859270144444,-0.03218697943405546,-0.03678805294457801,0.03114788915782925,-0.25143355882018936,0.07122987895793419,-0.10547562834045768,0.042552231686492595,-0.06132506831398417,0.004213067803790718,0.10995305442904171,-0.03621234565719589,-0.011948376130513003
HALLMARK_COMPLEMENT,0.12373731189655295,0.009801603549177805,0.06079184350516779,-0.025367124615860638,0.012085852225128953,0.015434104295346026,-0.12028576949003192,0.12404820753175995,-0.01471940409942815,-0.004365987971232812,-0.008425365555085624,-0.15823052086912204,0.08733734620721045,-0.0017700864944495492,0.06698743424004946,-0.05126874039016506,0.020140017894050833,0.14812168982903848,0.005021776686392557,0.09402691105314138
HALLMARK_DNA_REPAIR,0.04266411639665359,0.034437743491356344,0.14473581320009068,0.09314099036516697,0.03742885839673094,0.0884686176618234,0.06525604133447956,0.15123264849162013,0.04745260140310799,0.0830510243337741,0.03879305290962379,0.22186831129609502,0.0917968424532511,-0.04441085327760402,0.1121898476978024,-0.027207752992041857,0.008993652430666531,0.22306331820377023,0.0419132840077464,0.17858388969704275
HALLMARK_E2F_TARGETS,0.02638797445592837,-0.02065773364569623,0.11830839334921506,0.04796375600115653,0.001265028553252509,0.09615852000994081,-0.0030443263778165454,0.14587412418499626,0.025861600850970296,0.01013491578540533,0.03309662900777817,0.2186000627038563,0.05632074381011358,-0.11998156856056447,0.16662307956552458,-0.04877089359965172,0.008693041105846039,0.17670852557180075,0.03486768330789722,0.13661233139225684
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.048077414121220706,-0.043122814973857324,0.047703941232955224,-0.003352814284636698,-0.024459644202459437,0.023299898881115725,-0.05305738702875809,0.12159531502131303,-0.02431570856619201,-0.08716550427700728,0.018249392627425507,-0.17416988375819034,-0.04408830645533734,-0.12778853518990846,-0.03746828722553635,-0.028486991812666597,0.024775046888363295,0.008339571407287546,-0.023925252109344344,0.15179205806231796
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0016238054706024642,0.07306990073463247,0.07988198393969669,-0.03205015501918387,0.06397971222931668,0.019257778026420272,-0.06090309659240817,0.03088988534041653,0.028252521455947956,0.059541811633992324,0.025959205122537243,0.22330033216546494,-0.039012438084067985,0.15296492672334333,-0.10638131918158912,-0.05229424884693832,0.018548894951050575,0.14947945743290642,0.01633253654661583,0.11810374921260917
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06914915678694725,-0.08646071514426447,0.11347897801461812,0.07535317929900544,-0.04198685905901048,0.03133615240578389,-0.018004002376843797,0.09801046665404299,0.09271498261864684,0.05054610421895077,0.057517813971215775,-0.03320175687549081,0.09153802622349319,-0.11504809793319677,0.13759023944689258,0.03015317480319932,0.04584704360446647,0.1624682451713411,0.005019122856050065,-0.06017273847338057
HALLMARK_FATTY_ACID_METABOLISM,0.14859985062750466,-0.04657888181011442,0.02690436473820071,-0.028862005025896826,-0.0562123943770542,0.0039025759266320807,-0.05329678485036845,-0.013010480662855695,-0.03392611930483514,-0.060221440009321045,-0.00271764739583727,0.05892184940846554,-0.05702321936175724,0.1389061345068833,-0.03257931116499063,0.009321747403269121,-0.035585030721581506,0.0881145397392168,-0.018187301071881545,-0.00100258899008398
HALLMARK_G2M_CHECKPOINT,0.007738619312894316,0.03044351892513783,0.13314346424091378,0.0917128338270138,0.07679419749255179,0.04647989190703116,0.01834966625589016,0.19489395449408722,0.01516276825603191,-0.06051262042960994,0.0869124229122397,-0.0004145449633234805,0.08977156262493118,-0.12980819584841768,0.1363070646887963,-0.0019370635812613873,0.039518875299592,0.0920511581240653,0.003973363767190887,0.12413780891271688
HALLMARK_GLYCOLYSIS,-0.04577868934461459,0.11041649028108308,0.035755294960885926,0.1192291150022203,0.02361972137313293,0.0038490182183726243,0.10659965083921949,0.0739947133606144,0.0502183692704492,0.1355971368110054,0.03170570481394318,0.26700888010097945,-0.015288615565522117,-0.012975213740745629,-0.10888652594227555,0.037892010512163544,0.06871454913322321,0.16301304640834802,0.05654265121455901,0.1803319973659786
HALLMARK_HEDGEHOG_SIGNALING,0.06709893702960747,-0.05229793374283079,0.07297375383450652,0.08155015827868345,0.05611269561627259,0.00799523150139076,0.04956399942344996,-0.07309356646912125,0.08401799734254636,0.17820619847076147,0.004261701645041735,0.296894150814373,-0.07439900686365289,0.13271849781432837,0.07820828555165879,-0.017453691110640115,0.011514944072569783,0.10382580577921272,0.13546216997832988,0.08016714937243861
HALLMARK_HEME_METABOLISM,0.0844923350063452,0.025665737088734288,0.1413951328520643,0.0732272330333479,0.059671997893883465,0.049619118573622355,-0.0020833976171580155,0.11062846499038836,0.032997351806073716,0.1523070306218649,0.0611677748728159,0.20789651877284407,0.09582323170171962,0.0034439510202688038,0.0923623096556275,-0.006081803082788993,0.010417140189836957,0.1935629138872716,0.05105030992628501,0.09683270476191014
HALLMARK_HYPOXIA,-0.09459227376127244,0.11440589156444614,-0.13666302481418507,-0.04807184170390594,0.0007668636192423181,-0.03438606836853038,0.025296430509267123,0.019529603115318876,0.04359384668700285,-0.10777220157015703,0.00967113462206516,0.07699750109175352,-0.10248474063176669,-0.08487575634630608,-0.125544617759133,-0.01662600339732168,0.016010509622326318,0.006252609906266702,-0.02152404642426931,0.05557327074578302
HALLMARK_IL2_STAT5_SIGNALING,0.1361909137198339,-0.03647830684366913,0.08547608829017912,-0.012608147089909604,0.05392865102326542,0.036128625741358916,-0.059099059871119616,0.10309303058907865,-0.01317679527372945,-0.049262876590146665,0.03116426803728287,-0.01129015318674651,-0.08462664787176988,0.017246846134989856,-0.02976498179759789,-0.03345981842452369,0.005726259141951741,0.13280201082795007,0.014897627972721246,0.09389335196271753
