,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.04722291690078669,0.15522059404127878,0.10535026731273613,0.15899357641578848,0.09275287606340513,0.05505626967656151,0.14761705123542973,0.0638887967885077,-0.18846952369377182,0.18016336278083525,0.026726232256737616,0.26598908518494013,0.1639415971428933,0.1520253209769849,0.21295892564940055,0.1475493898369432,0.3145083643198474,0.3738002691260817,0.013053765988604547,0.2069227527890214,-0.05041269525566142,0.03964390401832425,0.26382653839286546
HALLMARK_ALLOGRAFT_REJECTION,-0.07015347904533259,0.15345915100346535,-0.0574713461695888,0.09610158563823984,0.106152559369142,0.03738361141314109,0.06379952473768402,-0.23971768230675503,-0.48396983349097045,0.19306119804612848,-0.1171097959813582,-0.5297524336486698,-0.1947117602427082,0.13971083436898946,-0.06558916516124332,0.039585500077103694,0.19024102111461536,0.2674011264623872,0.03782223803170609,-0.0731568308663836,-0.03586334494023812,0.0801836745288364,0.013956123568858312
HALLMARK_ANDROGEN_RESPONSE,0.03617776636360763,-0.004877854563102716,0.036695685955600785,0.10857179386698237,0.045156507365021886,0.002071058415302584,0.19423435320447577,-0.11434094011273929,-0.49489964460075264,0.0263661496786617,-0.05405449033249021,-0.23813221640883184,-0.1844083472677542,0.17690760268757894,0.10257487914268526,0.003193546006196202,0.21004059338482792,0.3138071346023568,-0.0044608117420175935,-0.009762167458267156,0.03386864251823952,-0.004346432675020184,0.04582684922314243
HALLMARK_ANGIOGENESIS,-0.1036200568618561,-0.2871837483173113,-0.06886324516689103,0.033979414401197824,0.003903870388278331,-0.0009832897671396782,-0.30583561134114323,-0.26098051972049174,-0.5558228170169182,-0.28867904503677955,-0.15185158732675283,-0.5461149189807489,-0.492260634850928,0.16708421751581104,0.006141042636940967,0.004839397965250581,-0.1225925575109144,-0.1913079053931868,-0.002327071849648088,-0.20613699929473464,-0.10154584442814582,-0.24209847042188795,-0.18102482601422018
HALLMARK_APICAL_JUNCTION,0.09399447327881118,0.07342147630280625,0.09325415624702789,0.19172554522858945,0.11337457177906254,0.054990722288381894,0.00024617736654052746,-0.15195898463368657,-0.4186226467343169,-0.12192532038858152,0.014940910082984829,0.05271543857644954,-0.28721344188909403,0.07299628230945891,0.15633047967825875,-0.0048852098852456725,0.3012516486055953,0.36975744316335785,0.045558931056579495,0.2752374123231287,0.014332966499442561,-0.042116341026622706,0.23154866481169217
HALLMARK_APICAL_SURFACE,0.06662193638481524,0.2962569921493075,0.12158465937854601,-0.02698201791528288,0.022265700097404004,0.03766697048654906,0.05313009992457052,0.19839885587081163,0.4214843428793229,0.181679908277632,0.2017571177272027,0.29397481263894426,-0.11527418835024578,0.10235257776759218,0.15782279459252427,0.10256251266490558,0.22679121481894862,0.3167427101252651,0.04761596888744419,0.13852063207828746,0.05300745884048338,0.1388523188344067,0.16033718616653206
HALLMARK_APOPTOSIS,0.05017080497707918,0.11083155542837622,-0.024690479278314432,0.01491334191121575,-0.02371217671020859,0.06909545835583865,-0.030387089167578776,0.02022101228982302,-0.10308594300893476,-0.2377705897816468,-0.034103954556069654,-0.11262798161124903,0.2813778811740587,0.017957405714629997,0.02439379512347372,0.007225508881533318,-0.17817899586349847,-0.18818199821905338,-0.009795674798926929,-0.06787337601495745,0.053089225648825025,0.15314520058150033,0.1422280721038889
HALLMARK_BILE_ACID_METABOLISM,0.09116882540412431,0.045104687970390044,0.07165945378375513,0.03982545675044062,0.08315211517485313,0.03024622932071242,-0.05521358883419677,-0.07910610386272263,-0.582913719772699,-0.11212777896883606,-0.07649676717467936,-0.12580813141248193,-0.14320493277752255,0.011104653315929424,0.18617038888515894,0.15305213069930218,0.2023683657014055,0.31810389697521346,-0.055704107200560384,0.15658413867182774,0.013319828178910262,-0.10205901165249437,0.046662464653269994
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0579364890798794,-0.035215476275614534,0.0589113048417457,0.1657910173849699,0.08303489730203882,0.08135697522195397,0.019992356877129042,-0.253772481274348,-0.4575028678055788,-0.29636474425696685,-0.07050506713824158,-0.40097563971878963,-0.36232521826193087,0.16244002382089864,0.2299917925459386,0.026788495744949528,0.29929179404048756,0.37571524749314544,0.013020848401816798,0.2174438244856621,-0.050565439881659555,-0.08594822239649495,0.01392124017013802
HALLMARK_COAGULATION,-0.08071660469989736,0.02030023027617545,0.0038862916146608553,0.0409467294828521,0.06779507770236354,0.04565698744081503,0.025983508660294523,-0.29810235212620684,-0.5941199846476545,-0.01420218166804908,-0.1802500304972351,-0.5659440492515744,-0.2672822772386278,0.052940854004139684,0.10807351340898737,0.06632834297122478,0.1878134799424806,0.22002821086112945,0.010485937556167479,-0.16888937830872153,-0.06442845485892064,0.0015904805502144812,-0.03314336907399604
