,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03810054230576879,-0.025036231428263056,0.029599981378547968,0.05351768237041634,0.005046372709979519,0.07931587230878297,-0.05447964880684237,0.08460237291772664,0.08473058999539898,0.05707356751621243,0.03509517601891187,0.046697180449832634,0.07146501733932263
HALLMARK_ALLOGRAFT_REJECTION,0.004325507476347522,0.012246716480709388,0.02755174871880757,0.06832318981281786,0.04479335411348062,0.09475012316484781,0.07511625092339629,0.13957230243988505,0.08544123110495111,0.013272226869832033,0.0002156732664704813,0.005876068839442863,0.04483323591599876
HALLMARK_ANDROGEN_RESPONSE,0.06248828928704162,0.03926615946069443,0.02234118192431142,-0.023699712938551068,0.03015080842242988,0.0867113132120302,0.04921393648229662,0.03304033493048242,0.04688458472583813,0.03805358997389443,-0.01747621468433497,0.10693090509008743,0.08615299589197256
HALLMARK_ANGIOGENESIS,0.04630570933811239,0.00909838769415726,-0.04575438852330695,-0.015061927933614307,0.030500454063945057,0.08229207826885132,0.07435629095431052,-0.02617548744666107,-0.08783721683584192,-0.07553171222816593,-0.027308665588523812,-0.015993308458203553,-0.02755294406650186
HALLMARK_APICAL_JUNCTION,0.03678294790593942,-0.0007652936726103393,0.07876204765456427,0.006506050733807764,0.005484336854133548,0.10701211480215995,-0.03988273145187807,0.028632095477966125,0.11007779855976815,0.04596443562199977,-0.061583649913175054,0.053576588137659566,0.05770548794593125
HALLMARK_APICAL_SURFACE,0.0015263029665255271,0.023855442509918574,0.0797939243783834,0.012611280549580554,-0.03934062823327543,-0.011978324904227164,-0.03685340827827064,0.035570124422350774,0.0965460950906992,0.0419261359307728,-0.003237871428343671,0.06077395737287957,-0.0043943011718560005
HALLMARK_APOPTOSIS,-0.006937383816623393,-0.0034434224728863553,-0.005127376058008973,-0.08008683587331496,0.04767191928207983,0.03798981002286303,0.038116264033063535,-0.017319539994756855,0.04980034283076187,-0.007246690192327096,0.022758875297908363,0.054573202467989156,-0.05460435906329215
HALLMARK_BILE_ACID_METABOLISM,-0.03971110283373864,-0.014545294204649433,0.022618668351696184,0.027349028524480314,0.021141572122588364,0.08355171202430718,-0.002817136473603715,0.04406525972212233,0.15919024652386443,0.08054689077878407,0.020529376526154736,0.05984683599905989,0.07056431698153295
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04234188063707928,0.039890883547584875,0.008802344073489144,0.0339539285365991,-0.045682441447923106,0.05672726466670633,0.04167232431336915,0.023431239288322435,0.1079414980551615,0.06446640928444836,0.0206542993615735,0.08795319595480773,0.08767501908732975
HALLMARK_COAGULATION,-0.03514215224136579,-0.012622056187260417,0.04641609521003136,0.02249362360588315,0.07287160404447007,0.08855870785365269,0.05065835882741562,0.006619714123141268,0.06270232328514148,0.02993278948867389,0.04170809877565281,0.008870090750043108,0.010971725116949297
HALLMARK_COMPLEMENT,-0.010185750224728505,0.017129251791797032,0.014886852898127119,-0.010996871147559073,0.016552243703835685,0.11575698450438958,0.03463412714869527,0.038428466214151434,0.11196736324527784,0.008627679899559692,0.04682387361752546,0.06811198032699584,0.03602626166276281
HALLMARK_DNA_REPAIR,0.07558040470720051,0.0055236403069522984,-0.00425743945960672,0.011102807445127231,0.00577446945776543,0.11409234865936704,0.0024955885631535485,0.07632801804545905,0.12696056620000137,0.06698932898759777,-0.01419876606979003,0.07434849273907948,0.1221296160945306
HALLMARK_E2F_TARGETS,0.015347798077052685,-0.024225709513438828,0.04233964664552962,0.043085382581049436,0.021348246868899436,0.11446813990809598,-0.027369900825672117,0.035475062120239466,0.11904785668635602,0.005916446334705148,-0.05119898614535087,0.07548429048575638,0.09701937666071553
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04483381520887397,0.010854458338457468,0.015896322612571956,-0.032081025132614675,0.05857901676222507,0.10454266706939046,0.042663779479590574,-0.0031767792740790297,0.07459614026580756,-0.0175375041563872,-0.036528353729781214,0.019799437404104153,0.01131945152657428
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.027879389496633978,-0.04162767682079378,0.010482792268856593,0.02727164132158314,0.0431792762265756,0.08033452951281543,-0.014609416277885225,-0.023387307766870303,0.0957671587322815,0.07210530145192809,-0.0276436774301324,0.10527655922215305,0.06310904995644892
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.009651417128792646,-0.027398886847821262,0.05967880015728528,0.016745423152422154,-0.03403019267738888,0.00997670665908545,-0.020276962403697023,0.05039934347211089,0.06775293120938562,0.03052375446301749,0.01139520183916638,0.040836005869260096,0.04731521842421953
HALLMARK_FATTY_ACID_METABOLISM,0.03724271977309465,-0.017935637474417333,-0.023762276333797745,-0.09233339882417681,-0.05297208184193793,0.0867826618392655,0.06492846394725124,-0.07501581859961072,0.047264865231567414,0.02765162920491344,0.02040317545399548,0.07554105388256455,0.08401197200837131
HALLMARK_G2M_CHECKPOINT,0.009706045369757044,-0.01846714147999764,0.029554483315287997,-0.034699564470973235,0.02471424576516712,0.10015072022815874,0.018870622671275965,0.07362689939411304,0.08867558733083561,0.007683616208352017,-0.014833900894028767,0.07717024785849372,0.051560440699821845
HALLMARK_GLYCOLYSIS,0.0997061214788313,0.044062316791904504,0.0028384419196453587,-0.06056049243243425,-0.012666205425446265,0.09493360242829313,-0.011740357030665206,0.009042675289004244,0.062258777828876864,0.07588919817116199,-0.030957926422069078,0.09476349785534607,0.12522336133697293
HALLMARK_HEDGEHOG_SIGNALING,0.023314967789122287,0.021933189527890484,0.06721315406832466,-0.031111878691284352,-0.04970484223794836,-0.049726884979227816,-0.04289541481978525,-0.031707820930148164,0.12313918483501717,0.01346641015033677,0.008764360077688637,0.07361620056037967,0.0012415949687871568
HALLMARK_HEME_METABOLISM,0.034622211371724054,0.017714425105400385,0.007837322166891005,0.03351309133938603,-0.03159404019715359,0.12054929578002005,-0.0238085798965715,0.03084168305574521,0.08406996926811945,0.08071712638143715,0.002221133325140351,0.07962321410593805,0.08777446535284376
HALLMARK_HYPOXIA,0.0642474090273116,0.05261199947229979,-0.04039196904914635,-0.03207734715228009,-0.027047771645982283,-0.010139912007911752,0.02951778940511002,-0.14449494453126036,0.013946938582171626,0.015435310616719076,0.003120655951901238,0.05712855224591479,0.02630216645400214
HALLMARK_IL2_STAT5_SIGNALING,-0.008362849508001051,0.003365464483642793,-0.02835542299177472,0.02849875397882889,-0.0060130666029465304,0.09828890504485688,0.017709960613561244,0.060819634280465974,0.07795620370976492,0.047558471275947686,-0.011683549284700915,0.09294160019629746,0.06293602113608916
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.005067157399235496,0.035427171527283356,-0.03031283898914455,-0.04021079633221084,0.046482854557271816,0.09246139047824914,0.018603984649283256,0.09786438966537439,0.053008467401059106,0.02531331467359088,-0.03790055254409224,0.07495200961329254,0.051935701796386846
