,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.04197087033116731,0.0008897624391420081,-0.0008609247967930073,-0.037064244603615376,0.0378863769647328,0.04963420713154965,0.007839943225173259,0.0330322265263998,0.005793028432225774,0.06723936053362913,-0.005658881977243066,0.08017756308911986,-0.016811906454135186,0.1099992066975208,0.0766874503580415,-0.004055971041555607,0.10364669630165815,0.027424798964724665,0.07568680184503382
HALLMARK_ALLOGRAFT_REJECTION,-0.08980107697559517,-0.03075454836711301,0.021169389285318717,-0.0017870859365615856,0.058445182639867393,-0.04305010477249604,-0.0056333294869189525,0.09802081612468401,0.02099708810274705,-0.027640432048978206,-0.020201337778270306,0.03621638265129612,0.007986491933185817,0.07738631199292838,0.007990741127687169,-0.05057586625448281,0.0607096690543879,-0.020518671950758526,-0.013948520647377552
HALLMARK_ANDROGEN_RESPONSE,0.0008538155433218298,-0.015379134030957588,0.015746995642364318,0.07176592563226768,0.051821160547842395,0.03947711621538638,0.019100564593362575,0.0469467497246109,0.00861025745903501,0.059905354866635965,0.03360849386653409,0.11042699103087762,-0.004815334905792942,0.07604965042311697,0.027643762048647182,0.019767790193686238,0.11497560830073814,-0.008888568412791276,0.03812953998105796
HALLMARK_ANGIOGENESIS,0.02507430363974579,-0.00568259500235772,-0.010840356825091586,0.07689508043671701,-0.005065118785131372,0.03255718104719165,-0.07847613172200225,-0.01817347003487433,0.033964655429678844,-0.020754739676961852,0.009534091118723213,0.07849186222733814,0.05203972994864183,-0.1082326760468326,0.0077033833485537365,-0.05066943221119613,-0.03962917236581837,-0.005630130015877324,0.12523454787350985
HALLMARK_APICAL_JUNCTION,0.05239994168092711,0.03166738167466508,0.030186874668914485,0.040227041983331165,-0.015172791107043865,0.017700841514546616,-0.0312198096974178,0.008079386817931631,-0.0030140172275685425,0.11173645008705647,0.004912311023309895,0.0577579931701888,-0.00868768627965894,0.10002053413475653,0.054486456625760765,-0.010322734608254249,0.07617964537797195,0.033946679711937065,0.021761685718818872
HALLMARK_APICAL_SURFACE,0.10371881217917346,0.05809786484211652,-0.009870063148161473,-0.0729059767731774,0.03732165367409379,0.037106358003048165,0.0482274101114087,0.003823914592428395,0.01488752341312981,0.04145254295080582,0.07335250514874841,0.02917563018645324,0.013590528992648588,0.056552225096503574,0.055355321014453694,-0.006711205486601318,0.03159410153238479,0.04289235232487974,0.0023670325291272978
HALLMARK_APOPTOSIS,-0.07695569074663447,0.04678049003460805,0.0023985281529839008,0.06325090704272335,-0.032964557742083594,-0.03990834623548145,0.029395024166833535,-0.05385869744766457,0.013326748947888233,0.03323107062843502,-0.043247036165468586,-0.03928056672079669,0.023502643471219255,-0.016291528570104453,0.0360744003148665,-0.026457963741785242,0.031956088612061076,-0.02947536393150526,0.017326439555954132
HALLMARK_BILE_ACID_METABOLISM,0.08522902537679343,0.029562429539231137,-8.786407670400819e-05,-0.0009372528886556436,0.0368347576573182,0.05429536163630212,-0.03595326064990299,0.008191729641404449,-0.007966620890051119,0.0224209700620993,-0.03000582762354713,0.08778159421595921,0.00717570711921247,0.057417834194107564,0.05306604527633826,-0.04573541300353608,0.08168676008751985,0.08085738666685738,-0.03255487175109663
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.006590488127694664,0.05729737150245642,0.019417179839686965,0.0661043749113716,0.030296786898499548,0.005925052797589917,0.02318500264126815,-0.012850839535034691,0.029851878333989477,-0.01128850334785116,-0.00816405119100993,0.06285285266686641,-0.027635490709168445,0.10691612197179161,0.011610480123485771,-0.0033632894929676643,0.10870615154234,0.06792272958474302,0.011849009338637024
HALLMARK_COAGULATION,0.03172847968104422,0.03525034707531923,0.053039074103686995,-0.00688885559959068,0.044785354954485435,-0.00012840569545576722,-0.023258733296089292,0.05435859938100289,0.05123085080417586,-0.009469965935682433,0.0668126059364236,0.037372041507377704,0.020884259643788115,0.055288668651475525,0.0753481661420975,-0.08357831060110305,0.04141902649809248,-0.016548718509985186,0.024176611210440537
HALLMARK_COMPLEMENT,0.02375780742564702,-0.015032295062704206,0.01882191751318901,0.0021384430891475243,0.04913387619710159,0.016693287080694588,-0.02437877941601033,-0.007343868708398768,0.0004149756952578556,-0.003595843398613141,0.012102207510612856,0.0163074537641194,-0.011268162655720415,0.09433550511273657,0.036104024115341596,-0.024025590324774797,0.09616282839352869,-0.020612257660902324,0.02386747212064204
HALLMARK_DNA_REPAIR,0.10196069056416442,0.01891080501013896,0.006598436158329565,0.1008134838850405,0.026109163907518558,0.011201879884817956,0.013065933555860927,0.03592972647985376,-0.018561370668486215,0.12462410038675716,-0.002031448509060064,0.143156366285096,0.007086144195474771,0.10046700420120581,0.11906311159053862,0.02051113797612251,0.1325024217355823,0.06955475864418535,0.07932293305492003
HALLMARK_E2F_TARGETS,0.03584775742285499,0.048668719216578206,0.03295168043334388,0.03485856602714936,0.03993998673025945,-0.0046839661666471305,0.004773385794550564,0.01747289366556866,0.03571935847568303,0.07630457039521868,0.06178497720934997,0.07571409203757218,0.017331721017846094,0.0389747431584564,0.060109936051760994,-0.035708607380918404,0.08398563066068898,0.07064287286477508,0.035586856705890145
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.028618235931678566,0.02838411050194311,-0.004028798983580054,0.07759601010769193,-0.03705421217728222,0.01056856040719393,-0.01470420532058827,-0.03614716006196477,0.028077709554097018,0.013994877250686062,0.048749058564257215,0.06530482230462085,-0.022053587491072477,-0.01653936706130004,0.04521332300564954,-0.030157105066357447,0.02440317486670463,-0.009762315137702093,0.03988731801816165
