,UKF248,UKF251,UKF255,UKF260,UKF266,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,-0.013776524814519936,0.07907257899153779,-0.09489247786544505,-0.014075690638057647,0.03151100597832633,-0.0018595303379289952,0.06614014189319578,0.009894666273195645,0.12895520643124178,0.05928607663068698
HALLMARK_ALLOGRAFT_REJECTION,-0.009366358557924954,0.057214998045482655,-0.08006960852169288,-0.07654949626957887,0.005857725175277123,0.038279882429012056,-0.08864370321598096,-0.0822862290873565,0.11539392767144312,0.035683684781225085
HALLMARK_ANDROGEN_RESPONSE,-0.010769092681873439,0.055767367658673496,-0.060713032948837856,-0.008460686450003533,0.08357285619213262,-0.012533418854856551,0.05804705838478697,-0.0899806665755014,0.13015738939302843,0.03776602553989027
HALLMARK_ANGIOGENESIS,0.04258775592386832,-0.031001036235980862,-0.12015121698505712,0.008324964954021116,0.09751076316657314,0.049271336803845156,0.12533277592614078,-0.1592043560340921,-0.06970095565755298,0.05442484692340625
HALLMARK_APICAL_JUNCTION,0.0034388252262824584,0.1049279945120047,-0.0989809724300822,0.0051774475266363265,0.08620014579225777,0.009882603599165082,0.05477264726863672,-0.009903410135604264,0.12921220762782262,0.08879510427179595
HALLMARK_APICAL_SURFACE,-0.0010204891913944355,-0.05727704863801705,-0.0721497774934809,0.03116584905753946,0.02617360133723363,0.02519432430238647,-0.08658068114557446,-0.01971517829938349,0.07555582580552257,0.027995069974378523
HALLMARK_APOPTOSIS,0.011488356130459773,0.02071760662832484,0.046944862961382075,-0.03163478139550329,-0.00676234635977577,0.025089014170405138,-0.0074708151779789775,-0.00034870008339713687,0.0016745939368509617,0.009265001826765705
HALLMARK_BILE_ACID_METABOLISM,-0.04247964451212752,-0.005264913054389481,-0.110433580934528,-0.008606633485315108,0.03242698323210935,0.005847388076916556,-0.049119860792540736,-0.0728012328958487,0.09939213686859194,0.06338607880217864
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.013022678492626907,0.07352534525528337,-0.11297772576037866,-0.04381323771200659,0.09709495247955859,0.0046031419827287845,0.05762559072095385,-0.001182303429668877,0.11486316838421907,0.029611491122184523
HALLMARK_COAGULATION,0.011633315252791245,0.047006526947561175,-0.0831464339541792,-0.017321914169693878,0.031853845550600966,0.012003894857012096,0.03016255068109606,-0.013881575320185692,0.10877375707554217,0.03132668882472751
