,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05373028835124091,-0.0003928263400360216,-0.07757968392862906,-0.04415074090203635,0.07973876972168477,0.07268430032227045,-0.1365335925186057,0.024245045239497734,0.0031940398917698126,0.12762224709024733,0.015937264749588235,-0.016531709344128696,0.07924561436384647,0.12879848979292052,0.21095372088976153,-0.08804029838997975,0.08388199059322893,0.03883979328223651
HALLMARK_ALLOGRAFT_REJECTION,0.06863299270500264,-0.04843154187355145,0.04714728894822914,-0.058789200554190284,0.06582943319107808,-0.04998305823390559,-0.18895299832222517,0.0470436195084908,-0.03095776229578236,-0.22505550167480895,-0.010026259892990604,0.014800181466159076,-0.07617437291133984,0.006530666348220175,0.11728058272350839,0.006274179827527321,-0.03146737226931739,-0.04664768200282065
HALLMARK_ANDROGEN_RESPONSE,-0.041045327307842494,-0.00799087655385682,-0.07883632889878944,0.07587654305796836,0.06313804109212255,0.005935144675061847,-0.17489076494750214,0.014075281519060992,0.013773671132154474,-0.06988443544999601,0.008408055193441621,-0.052338519579196344,0.1264409480207733,0.13800527518790426,0.15549851468477893,-0.02725816991758935,-0.005880580539811078,-0.001024485348301818
HALLMARK_ANGIOGENESIS,-0.17377367906779254,-0.019462158505605225,-0.08780757562048601,0.024298778588413256,-0.11150522897396715,-0.0431921338892614,-0.22207828761192366,-0.12361323064415082,0.02167302466971715,-0.23565737818870341,-0.10018438216898566,-0.10019111718283448,-0.056013256965197294,0.03765298292753803,-0.1475778732917747,0.03911130118412494,-0.10018190732266309,-0.029460026417919474
HALLMARK_APICAL_JUNCTION,0.01064301195398261,-0.014512938079005463,-0.08932661016392476,0.0033417729107475514,0.02441870358346196,0.017609479070932927,-0.18735117175681687,-0.06303912624205157,0.05077337142350377,0.07399395295432416,0.017555094391980205,-0.1020324386918587,0.049860488536851696,0.1092802082369823,0.1730372317323636,-0.10683297421961262,0.10577579980918903,-0.021071309439199565
HALLMARK_APICAL_SURFACE,0.08637850452039599,0.05356394356050861,-0.03903842511571707,-0.08057886605640857,-0.012799541823684608,0.07417987078946645,0.1702298782306352,0.06509082062025383,0.08653178010070652,0.16119227490166052,0.006657860726070934,0.04076323328089589,0.11125330534020852,0.13393448985748965,0.15864076496133298,-0.033067233743039576,0.08679640936793154,0.04654898324944004
HALLMARK_APOPTOSIS,0.03492724465415751,-0.08893618033503065,0.11221418109663883,0.028800001391127032,-0.04574304291758442,0.02673614048059674,-0.08124056465610513,-0.0470129863851321,-0.0008872099024302574,-0.018533591429550647,0.0248685506925858,-0.022341009779742488,0.0014739866588811081,-0.11879980067778542,-0.12514046660851724,-0.02780326874769284,0.0031632574330499176,-0.02869311330083522
HALLMARK_BILE_ACID_METABOLISM,0.00099513856316988,0.05275042686561431,-0.10437608183972363,-0.0745907422197923,0.05776869459226143,-0.0016326710715528253,-0.21602328397505172,-0.011352628186851656,-0.004395517356262125,-0.02985405688598445,0.026086157493119273,-0.031920857701267,0.041685711521064726,0.15314308742219535,0.1684512736630184,-0.016166001941573888,0.06405767257476336,-0.008100194363228869
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.025355584682898724,0.05357161852199396,-0.026187105232818957,-0.04038244564528173,0.014188185456254452,0.020105235000599346,-0.1583498718252929,-0.09263422979101843,0.047875865443247574,-0.2061908360047764,-0.00740794468864707,0.022149178162062518,0.04576695973575658,0.15720935474604883,0.20141031284234734,-0.10332083028229126,0.08228708439725436,-0.05696408661699252
HALLMARK_COAGULATION,0.0304950013195267,-0.07713195091887877,0.010250440929853485,-0.07427874109030291,-0.0039295387462550055,-0.07923215970877945,-0.2091441648576129,-0.04173305190707047,-0.04946573367414121,-0.2591933083417829,-0.019542537442705586,-0.06567746027623222,0.04042641311264937,0.07692731881396077,0.1011614173186045,-0.052371514043030296,-0.05571434775971764,-0.07973503030593353
