,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.06411031221795062,0.050325033498319946
HALLMARK_ALLOGRAFT_REJECTION,0.012861884751385692,-0.03462471617441097
HALLMARK_ANDROGEN_RESPONSE,0.01799865046897636,0.03343768328173787
HALLMARK_ANGIOGENESIS,-0.041778314217485554,-0.04064161445144241
HALLMARK_APICAL_JUNCTION,0.03873785671574653,0.028244784039207344
HALLMARK_APICAL_SURFACE,-0.06978330930859254,-0.002832322422098587
HALLMARK_APOPTOSIS,-0.025441083845979588,-0.0036092016244551267
HALLMARK_BILE_ACID_METABOLISM,0.005043023626013117,0.03583480250018625
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01777738649013802,0.11646928343663052
HALLMARK_COAGULATION,0.00869947056658993,-0.010661171982279803
HALLMARK_COMPLEMENT,0.016931589499223482,0.040084998622904607
HALLMARK_DNA_REPAIR,0.037455959752090685,0.08295399780938277
HALLMARK_E2F_TARGETS,0.02041730292015608,0.10529111473373748
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.041861214080160886,-0.021733345441694318
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0076716839917570605,0.006103895931387606
HALLMARK_ESTROGEN_RESPONSE_LATE,0.00468312350838414,0.10482429067385796
HALLMARK_FATTY_ACID_METABOLISM,-0.02854745333283811,0.06458320574124708
HALLMARK_G2M_CHECKPOINT,0.03035741454468248,0.10725014906939787
HALLMARK_GLYCOLYSIS,-0.028372495082621647,0.09988035019981986
HALLMARK_HEDGEHOG_SIGNALING,0.014764025536207188,0.12161467477558585
HALLMARK_HEME_METABOLISM,0.022284481706689903,0.06245981817934849
HALLMARK_HYPOXIA,-0.02057554789385787,0.053019805494337435
HALLMARK_IL2_STAT5_SIGNALING,-0.03246521088202611,0.08891978210369697
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.015225414588870728,0.09025817678516951
HALLMARK_INFLAMMATORY_RESPONSE,-0.07293847398233812,0.02812780935940072
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.03499400284564039,0.018842292886284397
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.027011748943949306,0.025086031850359947
HALLMARK_KRAS_SIGNALING_DN,0.05970277341549103,0.06732814641777847
HALLMARK_KRAS_SIGNALING_UP,0.01237590021204004,0.005591062520688885
HALLMARK_MITOTIC_SPINDLE,0.05562249072613806,0.07460554249450708
HALLMARK_MTORC1_SIGNALING,-0.07361865560446955,0.046460118672365734
HALLMARK_MYC_TARGETS_V1,0.07366535196274153,0.08279527460405667
HALLMARK_MYC_TARGETS_V2,0.0109356370892464,0.06571546085887378
HALLMARK_MYOGENESIS,0.01583308993327446,-0.01822907435192026
HALLMARK_NOTCH_SIGNALING,0.00920827793331442,0.05108212901814293
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09377179232302768,0.07822752261464153
HALLMARK_P53_PATHWAY,0.03390661495280768,0.09275254471407808
HALLMARK_PANCREAS_BETA_CELLS,0.06309877867281695,0.08489756302077665
HALLMARK_PEROXISOME,0.0780231338300666,0.008527881633509959
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.045188386009835504,0.029382259215106395
HALLMARK_PROTEIN_SECRETION,-0.02718618764383906,0.05773617690110736
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04254072144715367,0.049428596453504274
HALLMARK_SPERMATOGENESIS,0.020166271157090358,0.07985056072525525
HALLMARK_TGF_BETA_SIGNALING,-0.019260036152984838,-0.011175726838043559
HALLMARK_TNFA_SIGNALING_VIA_NFKB,3.396544145754114e-05,0.03674726390993102
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.004420066024604992,0.06945273600605774
HALLMARK_UV_RESPONSE_DN,0.017816678933952754,0.012119042911705482
HALLMARK_UV_RESPONSE_UP,0.002820367990264527,0.10643535827341248
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.038593487474467406,0.04119455255688174
HALLMARK_XENOBIOTIC_METABOLISM,-0.027072375181328122,0.08831320854629486
