,UKF243,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.009074160662060692,0.024457338098958056,-0.03785763260185813,-0.11466635489034695,-0.07137193216124894,0.06963699834622543,0.08244387101447902,0.030081207450159315,0.021328413305263,0.021436524713703036
HALLMARK_ALLOGRAFT_REJECTION,0.13162408332252123,0.06272501614304068,-0.0723671669956284,-0.15632113991667793,-0.01640848192440859,-0.20773564955567558,0.0022134553574422408,0.03510203347351849,0.016231737145369605,0.07680269821397466
HALLMARK_ANDROGEN_RESPONSE,-0.06707101432751607,0.09656596860578967,-0.10281023757663318,-0.17512716143968843,-0.04908978274321626,-0.10448514834658026,0.0012694975399879138,0.041000782428103066,0.008426913348863939,0.06616318685840068
HALLMARK_ANGIOGENESIS,-0.04890923230234624,-0.12967856350246965,-0.15570249794760158,-0.23574796756195215,-0.0034158199545388885,-0.19317862775826952,-0.10899103019756859,0.06293144688545665,-0.034350686842655055,0.020339829655644195
HALLMARK_APICAL_JUNCTION,-0.02287576819653097,-0.0033372144271292823,-0.12653681100180106,-0.15768300593408205,-0.00695786814297568,0.008715827154525133,-0.01925347788979621,0.0267154588183638,-0.06529703656990207,0.006922653620584501
HALLMARK_APICAL_SURFACE,0.08678705740948872,-0.012063593071840671,0.0703342673167976,0.11984435907360765,-0.019703072507448408,0.18820287465218724,-0.007817502083388201,0.05511072999175322,-0.029669614324595476,0.03351445896233671
HALLMARK_APOPTOSIS,0.07334747478698142,-0.014436018383302768,-0.008255469082221424,-0.052091352660001505,-0.060528285589966674,-0.025520980556337697,0.07493871316491574,-0.014160281220324549,0.0011128040097413124,-0.022052523835027333
HALLMARK_BILE_ACID_METABOLISM,-0.05608974503004421,-0.013771627593197179,-0.06642411763432564,-0.2654576419981691,0.002785058709725014,-0.05776830986053939,-0.022086160466976073,0.05039144097283147,0.04823106757143974,-0.04871350972074896
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0492611616885229,-0.04498191400920987,-0.17806741576466129,-0.13073295585558678,-0.007284675034793977,-0.14940005364536038,-0.07675381583674631,0.023704504689605645,0.03657277092158929,-0.003350967325796651
HALLMARK_COAGULATION,0.0017981926491652247,-0.0035245604255266924,-0.11123333359970645,-0.2097379633337431,-0.0703822374270452,-0.2317917818407055,-0.007540760719912812,0.03595083859639952,0.08453333185484739,0.021036028809609017
HALLMARK_COMPLEMENT,0.09045753624609362,0.14011804695692717,0.03043464466424887,-0.11198953813839017,-0.016174726657313093,-0.14646954699720297,0.051358697389733386,-0.0018586783361875486,-0.002118318808470079,0.036591821004406166
HALLMARK_DNA_REPAIR,-0.02752902512046077,0.1344748281064878,-0.08875460045690257,-0.09024027173744424,-0.05920906812876332,0.10349149024838347,-0.007477024565896314,0.028905840504124806,-0.059083695046797835,-0.004105886977240624
HALLMARK_E2F_TARGETS,0.003418334012941128,0.05696929730605101,-0.15227684914971604,-0.1876006576441877,-0.0067951107777649315,0.10526251019393276,0.010732873908676709,0.0447241929900805,-0.07929778463452271,-0.015358221573187067
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.11975812184423873,-0.1357751790285141,-0.10458592981495776,-0.13250615847312144,-0.07330859402030225,-0.2246501074121301,-0.057246887523901994,0.06479051428909936,-0.015217943583207735,-0.008564915171117276
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.02470832419745184,0.12792609698227,0.026432862069944142,-0.1190269629963784,-0.07181257241838074,0.16945542570505662,0.09342528546102885,0.029294596705323316,-0.03852135483490553,0.02190189878499469
HALLMARK_ESTROGEN_RESPONSE_LATE,0.025280743723210087,0.05572097444440398,0.024544862690907686,0.2024220554753246,0.00563303322406829,-0.03929021907724251,-0.040907365835566464,0.05149366323729541,-0.0037217940867405254,0.0030059361179183967
HALLMARK_FATTY_ACID_METABOLISM,-0.01656121193307519,0.06445460738300618,-0.06427784441413983,-0.14990257286666936,-0.04328820491304481,0.03140534610930698,0.07087433172019851,0.03198346328666236,-0.019565726366023235,-0.0003337224837939156
HALLMARK_G2M_CHECKPOINT,-0.05436760166903293,-0.04072395218865511,-0.10798820885892302,-0.1628141543537134,-0.03180459122980828,-0.04134512315051953,-0.038917987051346616,0.041936563580585694,-0.06384891564808648,-0.031579211452525846
HALLMARK_GLYCOLYSIS,-0.09516263890567826,0.06527171869913397,-0.02329493584877967,-0.11170411891661129,-0.025363439433180247,0.20371449588773785,0.010315107741087305,0.03279970735422082,-0.07513773705137806,0.0366741275081154
HALLMARK_HEDGEHOG_SIGNALING,0.04266432552579559,0.144060558343335,0.15688022114271624,0.25447044864877527,0.04345163445268168,0.22364480501118095,0.09032572126452204,-0.016558020296989037,-0.10409306846669453,0.1069716301402938
HALLMARK_HEME_METABOLISM,-0.03321763123939133,0.12511575486458285,-0.045772487342838904,-0.12451410481143566,-0.015158094846107193,0.12045746695965255,0.01042021677649841,0.039324592291085,-0.04537791605714153,0.03577782882553931
HALLMARK_HYPOXIA,-0.15269121902193877,-0.02406879679519416,-0.0009576761532698619,0.1927618044957614,0.011641603202517883,-0.0166967902126573,-0.10187489184088258,-0.007789025404143155,-0.002915394750686826,-0.017012811783208723
HALLMARK_IL2_STAT5_SIGNALING,0.06102451975352725,0.055474277738207414,-0.014417904587305293,-0.1637840014785186,-0.017465494301139133,-0.05411703495241673,0.055543546078907165,0.02353584783846719,-0.0020393682338782754,0.0069135046477765754
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.10529217913063682,-0.1502141311011852,-0.13176060478697554,-0.2773264623373411,-0.041642225789151215,-0.21250571107822058,-0.04803477542500821,0.01295702786444126,-0.012521110076667142,0.05958957568418843
HALLMARK_INFLAMMATORY_RESPONSE,-0.011454363356933069,-0.0011300073127450407,0.07916784648695693,-0.10708755285976364,-0.020313367223902475,0.11733509838685044,-0.013653483679968865,-0.006429063458669458,0.0037847701839938573,0.020671807212635934
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07928838641325131,0.05126477967223422,-0.16898997374589947,-0.22620666053987817,-0.07769298392291374,-0.19526396865404647,-0.03321821410537029,0.05829306444383597,0.002290515468296564,0.04848141923314292
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.08027194037318096,-0.1741544706682218,0.041645740236079525,-0.15009000782503112,-0.01755147348190011,-0.20049964605204568,-0.05568286441534946,0.060175357229214625,0.028947821953343583,-0.005357022328776345
HALLMARK_KRAS_SIGNALING_DN,-0.031682463994205295,0.16207518715403246,0.07461494320271213,0.13811794990709905,-0.027197973921092602,0.25751488951619644,0.05718346013301834,0.03325933024703992,-0.06136654584317777,0.013576133729003714
