,MGH258,UKF248,UKF259,UKF260,UKF275,UKF313,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07965185018703684,0.02332680338589072,-0.060612012531158395,-0.1510710438471872,-0.084018603037274,0.1300697405695338,-0.0029407269328661123,0.10719640970040605,-0.019757865805698334,0.1264335048855398,0.10235566434475002
HALLMARK_ALLOGRAFT_REJECTION,-0.041826418688961954,0.03297397355989773,-0.05545655704186511,-0.07670259824841887,0.0018818194278711565,0.07053510642799628,0.06638982426396858,0.09974269129798519,-0.007605483865899285,0.07835596911779047,-0.030846317524521587
HALLMARK_ANDROGEN_RESPONSE,0.11440573811671625,0.08520528038684722,0.023084109583600326,-0.10588993735141315,0.04174668651375168,0.05067635453290289,-0.00319700349768085,0.08675125685854694,0.02765656875995573,0.10579569306746338,0.06870779483313334
HALLMARK_ANGIOGENESIS,-0.047820511361646445,-0.045737314623011976,0.0038803996803232457,0.10905972013685157,0.08189609582422906,-0.12539070443059847,-0.04830270838663051,-0.06037228377707713,0.14534268581869264,-0.08978939662354442,0.05468257677075269
HALLMARK_APICAL_JUNCTION,0.11983834723929508,0.046042312141354465,-0.07137413859947332,-0.09479316266673089,-0.012153764420331335,0.07669707178532452,-0.021583325320713494,0.10055421107292976,-0.009173157757979198,0.08615666140049084,0.10063673333982408
HALLMARK_APICAL_SURFACE,0.17025106369150386,0.01692025587213119,-0.12119724469036217,-0.12193682726183075,-0.06448667114012685,0.041667061442138775,-0.06942966453362621,0.09037684543968698,-0.04312724452505168,0.1008309808137777,0.0044739450683767236
HALLMARK_APOPTOSIS,-0.011301405870922892,-0.005582778081905326,0.04149779812889809,0.11450329708720225,0.018710234095107487,0.10294219081884608,0.026158663067992218,0.06302581760871953,0.15266157577033776,0.05122348892421392,-0.017038863501142094
HALLMARK_BILE_ACID_METABOLISM,0.06870306542029908,0.05914593281246572,-0.08182316219298709,-0.1488884125210642,-0.06311720652710374,0.07628258303457779,-0.06891050985351971,0.1015147534100671,-0.06836279249778997,0.12045826807905546,0.16007231280547946
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04672257868167646,0.002410217360668789,0.004475810785635179,-0.1329102130437328,0.06525112732882776,0.12170912695788509,-0.00900019102812795,0.08752311496895762,-0.031718237028163815,0.19386616403208562,0.1481957025350768
HALLMARK_COAGULATION,-0.041795632029808794,0.04084323932071623,-0.1278532818460727,-0.009217350786011444,-0.05265168762639028,-0.09904495692855031,0.007703636219624608,0.12190058222945266,0.054205227448521257,0.02636658047697354,0.04816023350489253
HALLMARK_COMPLEMENT,-0.005846275031694582,0.03336831292455606,-0.10337225886391652,-0.005592893857050615,0.04214035667865192,0.1305249998659169,0.013818280526281155,0.11265089941977505,-0.004852613757187671,0.18220222622008472,0.00526937676132575
