,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03377831419545751,-0.11936308889830519,-0.05210772114775916,0.03680745132099621,-0.04829685587850933,0.007849237680811217,0.03406295806129755,0.004762083679428539,-0.012303877687347836,-0.06393938488110912,-0.004138238979537502,0.02540154423686398,0.10771684092411736,0.017721669030334366,0.0006991019667523633,0.027071607448479133,0.07973743528610681,0.04571127072100631,-0.01223374680730704
HALLMARK_ALLOGRAFT_REJECTION,0.011863123677724704,0.12323746919100677,0.04200063658927512,0.04889289916733252,-0.003572717200598512,0.007378386518305201,0.08557931957332186,0.07463448619846239,-0.05141567532921982,0.03911001088072557,0.05176566595689902,0.08265762522258333,0.1249335147283367,-0.0015178440267708793,0.03465606619604233,0.02160808193710205,0.0566117651821066,0.06795755932088678,-0.0042196659505507545
HALLMARK_ANDROGEN_RESPONSE,0.06280014627928465,-0.03679826564275996,-0.015349543025937103,0.0012479658649679273,0.07398683128796366,0.009779966027613966,0.03091740923103452,-0.002525320648977321,-0.007762702579006297,0.05694080831439293,0.019835119888905864,0.02894458415939039,0.10577952864058456,-0.050210233182959293,0.019087140889149028,0.07292848917860177,0.022279052297134953,0.028804090689156524,0.03771139760505971
HALLMARK_ANGIOGENESIS,-0.059614535673570467,0.10357017774234749,0.12607227132723162,-0.019414066741948777,-0.09989099901280211,0.014135314755242233,0.07825224004622108,-0.07389600586374777,0.0033335985019346515,0.10543551287118816,0.009871952569082224,0.06336495827439667,0.04939771532765215,-0.04620640874072548,-0.00921126606236022,0.0056617909630678025,-0.043871875614779614,0.0016794772572437924,0.08495992185996865
HALLMARK_APICAL_JUNCTION,0.02671657202258659,-0.12453491357182898,-0.04996886507776844,0.04410320740883147,-0.02381723630737602,-0.022468894169411977,0.06361557770534938,-0.04637550192032738,-0.020338321398756222,0.01886083825267824,0.0032794594207567846,0.048686922254078446,0.09835774152481273,-0.012782200995434501,0.0349455210313814,0.047852883292169995,0.0149060220002887,0.01441364073026164,0.034684617449614985
HALLMARK_APICAL_SURFACE,-0.03338863439481756,-0.10398991406920281,-0.06950233176694304,-0.09678338040837539,-0.08510233054294039,0.026605229208620976,-0.03289962971171112,0.03486122666004898,0.06310019408878079,0.014256676908256369,0.019127675955558154,0.01929166063447648,0.08837080604699273,-0.0005974751358699873,0.043096975795465134,0.008245898774494076,0.06827405591153342,0.015377202419317964,-0.01756416273190773
HALLMARK_APOPTOSIS,-0.024599656541505293,-0.0710546020917742,-0.039667754084669604,-0.01141268214761186,0.06837012733307389,-0.051124125807069785,0.010278435056192666,-0.032283162896056025,0.007470097598915115,-0.027935220737720878,-0.08312408986387544,0.04047434840250354,0.06970208699788462,0.061267482631732186,0.03700148806617053,0.005595894369596233,0.010791057421036023,-0.0030196022679720804,-0.025942508255679037
HALLMARK_BILE_ACID_METABOLISM,0.019435608315995976,-0.08676055305577332,-0.04758775566977456,-0.005747502831105888,-0.08980930457671955,0.016737582055688045,0.06843027531053762,-0.03418045406096824,0.0068470581860783095,0.09085396308570275,0.036030719462357946,-0.0023590412476539695,-0.030269223476302835,0.02044350827709617,-0.035953406277779536,0.10576044346020924,0.026862701797254054,0.023887970481820203,0.017348214647801147
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.012292353995140243,-0.09970719347339416,-0.08769035338916426,0.059245660556596684,0.045997524272255626,-0.005137041292109666,0.08350853300875305,-0.060024581702718224,-0.05808505561526834,0.07251629608054672,0.02588981313651189,0.04571490915599879,0.09279179032172351,-0.004532281900686911,-0.0039618344204933025,0.01738400984922837,0.049557665120275936,0.0011259869809539568,0.03671378071118164
HALLMARK_COAGULATION,-0.015107310391893168,-0.1319024257105147,-0.023212202896494005,0.050703595372235837,-0.050292103426978874,-0.06636736443930653,0.07936140118114204,-0.05018576076606846,0.015176984321774006,0.035616097644431056,0.04417447881182714,0.042702380914691924,0.1185099074506865,0.030416108600169287,-0.005877635053806906,0.054408559081901335,0.052096395878110074,-0.013268605274520789,-0.005537057146971774
