,UKF248,UKF259,UKF269,UKF275,UKF296,UKF304,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,-0.027085997337759165,0.029631163175447485,0.02065879850856508,0.010895685917570862,0.03141670853718685,0.03921481064423276,-0.01342648414919074,0.03393055920860163,0.008267495103135914
HALLMARK_ALLOGRAFT_REJECTION,-0.07403600083878495,0.03191125470484072,0.09286557514158857,0.08519210268389725,0.059465796574434474,0.011508186517790297,-0.03019652582452129,0.0033819054493556488,0.03727484151504795
HALLMARK_ANDROGEN_RESPONSE,0.03827690193840384,0.050918336169574877,0.07255087438146668,0.013219128988708008,0.002102325495766691,0.06839705102956854,0.041960521367348354,-0.034334599748886564,0.06996915727698882
HALLMARK_ANGIOGENESIS,0.05673062385801427,0.005193164727341163,0.12448713457640496,-0.05913460027519151,-0.015081712954140642,0.01492518143000985,0.0008494344398905232,-0.05790205258286306,0.0672027402169466
HALLMARK_APICAL_JUNCTION,-0.04818154101358147,0.019100340736104116,0.06547152113519998,-0.041187176640645286,0.0543985768070612,0.09389553759060383,-0.003771917218477859,0.0009564545343515412,0.04881854628563301
HALLMARK_APICAL_SURFACE,-0.022547764444678695,0.05700719149701612,-0.06859695177403767,0.03944612473394801,-0.01842563474459894,0.008836428835874969,0.09882415802772479,-0.017569863317976747,0.004841079204153688
HALLMARK_APOPTOSIS,-0.013880548882547623,0.04030133833041185,0.015135584982126696,0.007230220660325666,0.021434747534900503,0.037534750024535574,0.04689553064503754,-0.06094414627737573,0.08245824110388195
HALLMARK_BILE_ACID_METABOLISM,0.04783193444811498,0.030136641739620676,0.06794795735447733,-0.02015949053463772,0.0007791118557106906,0.02089815677047768,0.02929119733707926,0.01116618766251723,-0.003041191705291995
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.044459730289589425,0.0359927409740512,0.02875108019180745,-0.05902786637667732,0.0421564001343641,0.018039720047740394,0.05136033748311852,0.041305364458748356,0.006948553560847439
HALLMARK_COAGULATION,-0.03293423260094068,-0.010765754021200691,0.08390271389143603,-0.0017283362775148256,0.013108456562875721,0.05587783982537249,0.04907313646245357,-0.024457747819938817,0.08129423187356662
HALLMARK_COMPLEMENT,0.013399037930454728,0.051129913798198555,0.07816383869720951,-0.02843180244914484,0.05985384616066008,0.00687771984285612,0.0026533003645507324,0.023793172903812325,0.023815707253895837
HALLMARK_DNA_REPAIR,-0.041165691284076725,0.04227145415377667,0.05610038304886339,0.04403098554781983,0.03259600222242433,0.03436820951321995,-0.003417987436593212,0.059509979345967697,0.002566769533640616
HALLMARK_E2F_TARGETS,-0.025243874483381293,0.026991963102312243,0.06132653877645722,-0.0780177363007868,0.05329170898632591,0.04139741124182267,-0.0004966504933891005,0.022643801078743146,-0.01322536824919975
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.042064473241335845,-0.005884501287371791,0.07748296762981288,-0.05153230392158383,0.03651025771783157,0.027873022211276098,0.04626076253745936,-0.0646241905503279,0.08474326878200092
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03073816483515856,0.03132538838972291,0.0167968899700463,-0.026044068387617903,0.04982643759276811,-0.018485578469102364,0.04073042757189211,0.0654359350327513,0.04662103636976139
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0513323003715024,0.007018592254840492,-0.061798662931798976,0.04423807149140302,0.003501370850736514,0.0882098739808861,0.012419719596659655,-0.054929600119727494,0.007898618271352846
HALLMARK_FATTY_ACID_METABOLISM,0.02260300342925204,-0.0007071882222048127,0.08285337150187136,0.01078342585635591,0.01403689841734836,-0.011780756041569073,-0.021388291675851236,0.03647753209111837,-0.04418717442572226
HALLMARK_G2M_CHECKPOINT,0.004683367269541435,0.032353081566933305,0.07633052445925133,-0.010925867161024456,0.04752511677607059,-0.013570402695482367,-0.013932098828875326,0.019144503980258097,-0.03267592561145535
HALLMARK_GLYCOLYSIS,0.026256891771118826,0.03409418878530396,0.031854596642652167,-0.02856088184928748,0.03179695231702556,-0.022258021149554153,0.012770315590252592,0.009714684246554067,0.016293282964261625
HALLMARK_HEDGEHOG_SIGNALING,0.03590231467651512,0.024481309256320867,-0.0874774102331935,0.02648821210283688,0.005204109062426042,-0.030050935896248854,0.008043137144141333,0.05956529128762844,0.002215820477191751
HALLMARK_HEME_METABOLISM,0.004799886004634317,0.051824065180381754,0.07186846670168487,0.0031723044696247964,0.008194982732644211,0.016390941760514924,0.0046688297425879315,0.06276335403211854,0.03557381891944212
HALLMARK_HYPOXIA,0.0513851036426005,0.004333927098220608,-0.07447107437881888,-0.024182845325319023,0.050734324476736675,0.01709074167476666,0.06039813876302844,-0.03314988234251703,-0.013041153440963361
HALLMARK_IL2_STAT5_SIGNALING,-0.012929251075750266,0.0731065302235284,0.06610654232168088,-0.04125385210043532,0.04600005335762942,0.0022904503354845697,0.03603944665821038,-0.003977966043459213,0.048169626763843384
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.013070169935999902,-0.006868634213967942,0.08065438918479395,-0.0091986750405018,0.0010934809586761922,0.017239240320695844,0.0036318042702593646,-0.0159122427548069,0.020205255938129368
HALLMARK_INFLAMMATORY_RESPONSE,0.03821164496134227,-0.009473992049040123,0.026100846933081855,-0.06606965801781975,0.041214819145103034,-0.05513019570413418,0.03797091024289473,0.03594494816826295,0.04756205570845418
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.030924640012646498,0.09986787468353933,0.1160928212519559,0.09093834063052585,0.05185380561115038,0.03735505604219253,-0.010906974882468301,0.00801723696533505,0.03034467557804586
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.014305039819033829,0.0535509717380331,0.07541676124882452,0.013167922993737735,0.030265465570191896,0.043280002309050825,0.014886905673511931,-0.028816315193890666,0.07549643026205662
HALLMARK_KRAS_SIGNALING_DN,0.005681170867362455,0.04012043772793486,-0.029121755693104896,-0.04554286581384268,0.026773901522893138,0.017817405246718036,-0.016190693476524604,0.0630216535183002,-0.007662247293384056
HALLMARK_KRAS_SIGNALING_UP,0.02334607414230669,0.07760738329782194,-0.01081513196590078,0.03691225200709663,0.0433830640684757,-0.0018296032183206812,0.025978853947241084,0.061557343970056855,0.03786291827819686
HALLMARK_MITOTIC_SPINDLE,-0.02572425908688276,0.09051923731563173,0.06518656684527387,-0.004818073755728274,0.061928828958706245,0.03010627263871852,0.019323486437389775,0.04426842685189014,0.027838592151355354
HALLMARK_MTORC1_SIGNALING,0.03181318902539614,0.030797724813532247,0.06653558625933964,-0.0816461484383406,0.029715897803487216,-0.03337740416059487,0.030041630612070075,-0.0316461801824035,0.047025449132231216
