,MGH258,UKF248,UKF251,UKF259,UKF275,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.02998118532344921,0.01431888000061378,0.014157209111975795,0.02666551007934375,0.034947052946897046,-0.0031419564903356237,0.11810652532324983,0.10467562396041874,0.1472231366625986
HALLMARK_ALLOGRAFT_REJECTION,-0.06903849852987623,0.019313955091192696,-0.04048213894462315,0.01622547467249749,0.0547654676452245,-0.01527440000364286,0.03100405008375352,0.07555692433987089,0.12455871234139654
HALLMARK_ANDROGEN_RESPONSE,0.010049923383828908,-0.04402526626515281,0.009002407596807703,-0.011566993715652747,0.04408350882757557,-0.03565670577091219,0.11417214954251793,0.06134382823331046,0.15927534320883838
HALLMARK_ANGIOGENESIS,0.011096586021180506,-0.02913437938500216,-0.028652917813875915,-0.04895779978423816,-0.028973644855405375,-0.008688622789603145,-0.06138780548412718,-0.03335847923363312,-0.10188537486308875
HALLMARK_APICAL_JUNCTION,0.041341489533295375,-0.030568688855237985,0.042941594264474546,0.03094425125845896,-0.006984973715529247,-0.02431176148190471,0.08094304394078293,0.08405449578779427,0.16355827310624096
HALLMARK_APICAL_SURFACE,0.0552810357356435,-0.007172395453040746,-0.009932929929159137,-0.02631520263550014,0.03630226493309321,-0.02809661550435677,0.10009508804533503,0.10854260803308384,0.11616645321589049
HALLMARK_APOPTOSIS,-0.009131936845607112,0.010707453234559055,-0.020617117704590366,-0.023852209929035813,0.019180762232760704,0.00427555614479203,0.033612019847230945,-0.060588497710989536,-0.0719089756548427
HALLMARK_BILE_ACID_METABOLISM,0.0651572305711868,0.027197915969547234,0.03281377648885317,-0.0005846552350042601,0.013706668377853894,-0.09117249062426827,0.12972278647025776,0.08255998153405954,0.13756691106412614
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04448045352605117,0.007579611760992177,0.02174104228421473,0.03162909404485564,0.0011176715948108147,-0.04500254806735715,0.10563180284108402,0.055604049594275666,0.15778789162488188
HALLMARK_COAGULATION,-0.020849294044931316,-0.0071011429515663365,0.04701524646531993,0.0015166557487194384,-0.0010244652434722415,-0.04787922696736055,0.11784974926938908,0.07275025183577918,0.08645941392297979
HALLMARK_COMPLEMENT,-0.020364747020226243,0.0420118505462754,-0.03818284988974036,0.0056116317104182726,0.040028147263436516,0.028094619361680624,0.09198272951273669,0.03607950750960448,0.08584532340021338
HALLMARK_DNA_REPAIR,0.0868226847924301,-0.006032387283041236,0.016797188483261092,0.018278710994554356,0.051225631263026906,-0.028800500080893417,0.14305120386584846,0.1093714000331651,0.17236224933829325
HALLMARK_E2F_TARGETS,0.0741227376440349,-0.002265015289465081,0.06163254171520392,0.014841857403306864,0.06925038057895748,-0.03993876682820133,0.11551318475401627,0.1074306862111129,0.10791782570571129
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07202774783036658,-0.015597077011975172,0.03331858047270086,-0.035954263150310466,-0.01639439307606977,0.012846127335708604,0.05525094975580164,-0.07619168787617399,-0.04759548893389008
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.002755811782821422,0.018687128181463054,-0.029386398426629542,0.017867591306965528,-0.007660338028551509,0.024327688746194807,0.06076596645202676,0.06445370083790163,0.11132858750110074
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07648033327330844,-0.016912600459495927,0.03634776471958158,0.00540590349378482,0.02939322850050822,-0.00853736263548612,0.06905539860497112,0.08201056821775438,0.1292184856556551
HALLMARK_FATTY_ACID_METABOLISM,-0.001127983809111358,0.011366792706501004,-0.07099209014159816,-0.018805156012595702,0.008014444466986907,-0.04947503834414282,0.042976178314346886,-0.07193283152916852,-0.033222252531744274
HALLMARK_G2M_CHECKPOINT,0.09009074570978674,0.010331262324287903,0.0053689186168481805,0.01995114453233086,0.05442560076423354,-0.0227107992194756,0.06683152942759772,0.08431859280801196,0.09350065961413646
HALLMARK_GLYCOLYSIS,0.06273213131985589,-0.011438256238016104,-0.03481532411282702,0.022686841940334292,-0.025404612968857165,0.06269430476989407,0.09430116898994367,0.0026608140607384174,0.11761738060817105
HALLMARK_HEDGEHOG_SIGNALING,0.027809117438152835,0.02992563453171907,0.055874942359188745,0.04878476853931638,-0.024258714444050707,0.0428735432514084,0.08058978119072173,0.028256691461440626,0.06943386212032535
HALLMARK_HEME_METABOLISM,0.04856576018861011,0.009334402201606485,0.012481975724928564,0.01592580257191475,-0.0009690122216995601,-0.045102424996363,0.11996433471548211,0.09173425153887338,0.17281592088848444
HALLMARK_HYPOXIA,-0.0020128645168046317,0.02259175530801351,0.015096929219682914,-0.0008830233301098489,-0.004777783051483062,0.06766571904339908,0.017418779416866058,-0.12516162667586006,-0.04877423415287605
HALLMARK_IL2_STAT5_SIGNALING,0.01667258248180942,0.00011189370195215788,0.01761419023588422,0.009407020437973436,-0.0021499960520838914,-0.030797103405350842,0.08480968599058447,0.05380896441612473,0.13877306421331348
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.02906033341944043,0.016610015234737822,0.08603415538063569,-0.01625456917267406,0.05176696819431545,0.05535284098301574,-0.024032101824318943,0.07128262073852543,0.09905062263728202
HALLMARK_INFLAMMATORY_RESPONSE,0.049380204898033735,-0.01643015791458691,0.048351108066667405,3.953905635334565e-05,-0.06558543810254187,-0.10203467548452132,0.07376776813275282,-0.046349971591541694,0.027279205553948794
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.041153661991520984,-0.031313364097596226,0.032667816777984374,-0.0015049702928791819,0.06213197800928708,-0.030144169323694885,0.016542642308624688,0.12094239045790336,0.13109509302185482
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.05681572457898313,-0.0046456969405720095,-0.024220529443189993,-0.01911681930580558,0.052815828210919985,-0.016621419415970735,0.06619423988852478,-0.006003115293418646,0.028184725178844624
HALLMARK_KRAS_SIGNALING_DN,0.04061179424899124,0.015990401172531005,0.02148564780086984,0.0637109135490509,-0.009757510892971343,-0.06301141227460767,0.17637139094326196,0.07628359075995779,0.12971140210329707
HALLMARK_KRAS_SIGNALING_UP,0.006429985362246471,0.013925555840057948,0.03056037148346313,0.04347720403179618,0.022589241890997366,-0.08027180673254102,0.07766792956955738,0.1157940682966797,0.14754432948241536
HALLMARK_MITOTIC_SPINDLE,0.06771272406895287,-0.009361183108279684,0.05770127445099283,0.023138446183450127,0.04984004515378848,-0.0472252459577276,0.12870918828635275,0.08050509117839749,0.1529402445376078
HALLMARK_MTORC1_SIGNALING,0.08543898383943711,0.008275314097964306,0.06868306361463103,-0.003144665513755745,-0.045663191048157525,0.052636579367168194,0.06183123012040145,-0.050117368016395644,-0.0031897507634406686
HALLMARK_MYC_TARGETS_V1,0.06970578030403086,-0.03457074019000726,-0.0012386277421693047,0.03095803770268167,0.0421424140495624,-0.04374672306134587,0.11188519371990965,0.08489258114806693,0.1897240672064171
HALLMARK_MYC_TARGETS_V2,0.09128912531091256,0.05228455601597077,0.012848587044606194,-0.0204651887139719,0.05708205848636476,0.012480595922298816,0.07367568283040596,-0.07130194754831987,0.11301692158129581
HALLMARK_MYOGENESIS,0.021753731075152008,-0.018185905953782087,-0.000905342490744634,-0.0014104927295919432,0.019357861213989056,-0.03499229735862831,0.09287752516142919,0.11451432190726664,0.13777127534954342
HALLMARK_NOTCH_SIGNALING,0.022939526118401422,0.01922056036224138,-0.03439385618317253,0.03285382121154124,-0.0055042059163628925,0.04919997546698556,0.11857952423752283,0.07459466616982614,0.16633432370564488
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0983183125355985,-0.005761241552647027,0.006943814274305161,0.012347923807600693,-0.005888452729440818,-0.021851564490191787,0.15002110937311172,0.10288422571171102,0.17412173467312103
HALLMARK_P53_PATHWAY,0.035239914224325194,0.03532406766403379,-0.022314992147419208,-0.0010927495176450723,0.06996376752603999,0.11554800304045247,0.08885930528470469,0.07107755176283988,0.15242967474925506
