,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.08624683343858643,0.024114446653848143,-0.021980714614831448,-0.016639488993107594,0.13212582988527122,-0.09991514572700896,0.08635687503832767,0.035931265231372404,0.2110695099600315,0.13270911951387535,0.22555394907191906,0.28063731614801024,0.08568521066853438,0.02882804858401277,0.06605233842561353,0.04947924208009804,0.1678145625879732
HALLMARK_ALLOGRAFT_REJECTION,0.09182472472491127,-0.09454083992837492,0.017954838633073292,-0.0009090200905589671,-0.03756798729885212,-0.306193038225795,0.04976901070023122,-0.01124126785156511,-0.3997789003039215,-0.12911977085638882,0.11658883440414564,0.1627026470650016,-0.005911133255041888,-0.03362414438539253,0.03389251513069053,-0.031635779173155576,0.022166120379205352
HALLMARK_ANDROGEN_RESPONSE,0.030390740893375037,-0.011313805551805339,0.01983757160011974,0.0450052573428321,0.03187503039754009,-0.2727059714509947,0.0146055235653495,0.03652823654505408,-0.1818143091896651,-0.13838140685636768,0.19753484073175923,0.23058572234461697,0.003276103957928681,-0.04040560630348671,-0.007401317534382779,0.04692360832356013,0.040808254594856756
HALLMARK_ANGIOGENESIS,-0.07657383665057901,0.031771727871699205,-0.11422702095387018,-0.015613643974631181,0.01138914988319211,-0.3619900223868311,-0.10800198008988368,-0.03873023593767293,-0.4025287239963102,-0.34722684757353506,-0.06103606408896234,-0.1836249906231991,-0.10953398496402521,0.005637824780707298,-0.06993511113008317,-0.055492700993341304,-0.2895565960617755
HALLMARK_APICAL_JUNCTION,0.04958632789790889,-0.03952452671117284,0.06584536930108129,-0.04515193067473687,0.053618092747983806,-0.23688184490085565,-0.11952644463200392,0.08526686642645695,0.03090948643237927,-0.2011335354635891,0.22341785788765053,0.25683904782118894,0.12187084882728866,0.07647175008783846,0.056843364543593976,0.027019852609902296,0.27015503970146054
HALLMARK_APICAL_SURFACE,0.14752479785865638,0.061450058850384806,0.011824956624605186,-0.007738943075881256,0.07381641382508156,0.25708733216824353,0.05047719073648435,0.061941352172006955,0.1637301226178446,-0.08732257965371591,0.24835123855454372,0.2161494105494341,0.05035009755514948,-0.00015592710355210763,0.03295460315574627,0.11155923567813321,0.19564939158422504
HALLMARK_APOPTOSIS,0.025201219295184554,-0.1365954680931356,-0.013448949876496101,-0.006472168931387195,0.01721478306953095,-0.04556528264538655,-0.055540067891152345,0.05209630364968565,-0.03073964530983756,0.19768211430068747,-0.1379358354920692,-0.1158473755123639,-0.03202990921471602,0.05001836364112387,-0.02924709285129611,0.07181928778204642,0.16234345797715252
HALLMARK_BILE_ACID_METABOLISM,0.05028149942881094,0.12121048192636856,0.09131809469386439,-0.010107767027822463,0.04261181601719004,-0.32302687149915943,-0.025261813536454583,0.11573178568741235,-0.06868803816493037,-0.07910396843244252,0.1780553377275406,0.22140265252105543,0.09880274940506832,0.02364684387698581,0.06590442062235727,-0.035853697190278866,0.020640446624407043
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.002770221559773972,0.045155238769482756,-0.018667873322634247,-0.012775333133727326,0.08375091958618795,-0.2701195419198147,-0.05117723683053639,0.060976889639163895,-0.28963892851774437,-0.2720145898452469,0.26244074278477797,0.2878973797009819,0.09113693271228314,0.014943760374302792,0.03809098328218065,0.019924510933590003,0.0752287065117108
HALLMARK_COAGULATION,-0.0002926256632066093,-0.12099981470458414,-0.044097056460952466,0.010887776488403774,-0.03609708882649215,-0.3512632499021424,-0.00786946072820918,-0.02678216962699098,-0.4216412178626595,-0.20861996583820783,0.1549103093574483,0.15773361949676784,-0.11271839196106276,-0.07518593596251132,0.03948768434809651,0.025046942087249075,-0.1601815627516435
HALLMARK_COMPLEMENT,0.13555421697075287,0.020404953113356473,-0.0270319868867222,0.015324635438868353,0.014062560400885668,-0.23272484681759814,-0.08304829313327027,0.06130029180126862,-0.24584906269868817,0.11892148928226454,0.12584554608565576,0.1758187199454138,0.06524803250693112,0.026054567051148957,0.02847995457694768,0.029017384570068694,0.13449342035594591
HALLMARK_DNA_REPAIR,0.05628370826293043,0.02003801805071697,0.027499712132541314,-0.0034234271819965447,0.08225595197859735,-0.17260587762770235,0.008794753764039836,0.05587671281796135,0.2501278971794687,-0.13731041983213213,0.2165733021790096,0.2988519394127892,0.1691250046507617,0.04858585519880818,0.09600706697007406,-0.062227536684786686,0.23049990160910247
HALLMARK_E2F_TARGETS,0.09768310766657272,0.0397732391471761,-0.01579219750665292,0.03651081545624928,0.05461497106433859,-0.24903424242540334,-0.03314044679291808,0.031557421386213,0.2737832762755708,-0.1773631703649276,0.17380934670740072,0.20512779312374527,0.09911486192920813,0.060952585019589,0.08737858025328696,0.0076155873856886555,0.08199890519701948
