,MGH258,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.027243315529493457,0.08933691935944545,-0.006246384753785442,-0.019342494647665597,0.03561409603749757,0.015254804252421704,-0.049977490938872646,0.027533936256019974,0.10677885667733968,0.04476523268227891,-0.1432386445873776,0.01240881918987942,0.07317633193754634,0.020760173083200415,-0.03781797860487731
HALLMARK_ALLOGRAFT_REJECTION,0.10987522714816764,0.061045096874982295,0.03240813481486902,-0.004759005572203933,0.006048471571101099,-0.012844327513102115,0.22843447765649966,0.02969093561032088,0.07215255188549426,0.08332581254677027,-0.029448830078012387,-0.004321941047235618,0.04843033401031025,0.09552536778652737,-0.06795448102473628
HALLMARK_ANDROGEN_RESPONSE,0.019845224158846198,0.04789435456322794,0.05435900024151278,0.05382009590208683,0.008632336546785016,-0.009241542595547986,0.16825654308193017,0.10619383130372961,0.06508092353802987,0.057991300296045316,-0.0020339578920386555,0.044765047504625906,0.04512624909609626,-0.04144537068310191,0.007747462546952022
HALLMARK_ANGIOGENESIS,0.060116526360089614,-0.0069556263282232215,0.05548494497619217,0.02595521352956918,-0.011020650453663228,0.03940982891060393,0.27896202943372667,0.10705027129423161,-0.0037800867105527362,-0.07174376395745533,-0.16101353954102635,-0.04560254609604221,-0.0032794180498050313,-0.21290493310698463,0.06487299376882685
HALLMARK_APICAL_JUNCTION,-0.058839056602756845,0.04582097239287507,0.04242308405326354,-0.028958764500812823,0.03509528552715257,-0.0603477440189005,-0.020679273117138193,0.1425530477365594,0.04397434642158386,0.06250417242370584,-0.049732527305235946,-0.0003138884680838059,0.060061974521453516,-0.0025710659077876363,0.02368261906758424
HALLMARK_APICAL_SURFACE,-0.027863174656443526,-0.05983945146885202,0.029456233131444458,-0.06412183266773486,0.04624434436314903,-0.01758890576777865,-0.04378834548178265,0.059785199792306225,0.037654429185846924,0.04512937476332062,-0.04525458863873943,-0.008491320518757449,0.09489587743838582,-0.0015225963453271809,0.049856374990950636
HALLMARK_APOPTOSIS,-0.03933926662626168,-0.011823251261070752,-0.05255039538576452,-0.03562370374493358,0.02359838015522362,-0.05093540113327971,0.050576367339786356,-0.07808143097694863,0.0725679190616221,-0.017196074400168727,-0.029947546376762516,-0.03874144077985364,0.017392035153855293,0.060285379059706636,-0.03748939306868519
HALLMARK_BILE_ACID_METABOLISM,-0.08192012597165914,0.0636505917576686,0.02207211269491561,0.032525563956777755,0.0018491401291640772,-0.023072328780807512,0.11522261439364409,0.04745543942105605,0.013179891026576802,-0.001932910146182468,0.006345850508283468,0.04247379373068765,0.046138954143300846,-0.024355702818393235,0.04336949845770908
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0156478708773952,0.027194608111376337,0.030047702583005383,0.07064815339704551,-0.013836363600331011,-0.035808969309545545,0.25548650331297784,0.13251836496376843,0.04139502843044553,0.0679833585713141,0.05935697400663704,0.03469983213498343,0.0862489718656522,-0.00045200240890487574,0.14012575603940977
HALLMARK_COAGULATION,0.09742580064029836,0.06116555569557536,0.05635005247659282,0.04595291105028408,0.03084126895498,0.024185987129746445,0.2685250644744875,0.09232538002922817,0.07748750949975775,0.10328523229881721,-0.11060284463762479,0.01633375223154666,0.06507218607165953,-0.00831866729787472,0.023723917428587555
HALLMARK_COMPLEMENT,0.10517671653405644,0.05129095659422984,0.04088758479630823,-0.045911162372863495,-0.01659417799034991,0.018175062520902854,0.22160339587444888,0.030726887412277307,0.08908590191130264,0.025227765374310793,-0.11929256550015024,0.03069044260093461,0.02460705419166863,0.03892046732159163,-0.010665424979494792
HALLMARK_DNA_REPAIR,0.010822566802429401,0.06490119822435396,0.013926558423034875,-0.042628776907329836,0.02978816215316359,-0.044657648472359396,-0.061284542413140145,0.10685614355051133,0.05296568203241017,0.06857696019264098,-0.030696919427992943,0.052753832214938644,0.05758161875749345,-0.018678953054587652,0.0045534002821919555
HALLMARK_E2F_TARGETS,-0.014512573310811386,0.0774124356433513,0.04551088845172515,0.022823549493417774,0.07364572098353483,0.028418167766428356,-0.16847247914296248,0.12620729000118178,-0.06480795085009194,0.06816929161119407,-0.09274451960374008,-0.02734350220078132,0.012094235680218736,-0.06516872857563959,0.009189985095936503
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03750888553474393,-0.025485501953080903,0.046581972945668876,-0.03777393696097939,-0.01608296537706869,0.010346440754431314,0.20025506077215352,0.09909122984314217,-0.008988398446732831,0.10767111374574848,-0.15707484348273773,-0.06738557176155405,0.054976021839723,-0.13139037061839134,-0.0010508707369902323
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.031327752954545485,-0.016201599386262856,-0.032020108059729345,-0.04122614965339996,-0.0066895353708819084,0.010086026087708625,-0.13650487808637876,-0.04805918449563065,0.11500226397271843,0.030055821643842056,-0.09744996153344626,0.013728950988133171,0.04046435584380725,-0.06436583502293923,-0.061987114360534584
HALLMARK_ESTROGEN_RESPONSE_LATE,0.11229793312338875,0.008023992611840811,-0.026247762069154766,-0.08567794438796004,0.04003475530241148,-0.047855907482595404,0.021384275744244126,0.13203922633230983,-0.05471696129228653,-0.022134041421687106,-0.04467163058213341,-0.027510642593658555,0.04272967198127711,0.059994542259503625,0.09143938750729684
HALLMARK_FATTY_ACID_METABOLISM,0.0707153173911219,0.006528702188715909,0.038927897583750405,0.013761696673999017,-0.006678912814342556,0.016017038353973417,0.03278715527918104,-0.05141074485743401,0.10463692976216828,0.08861578750802454,0.039362321585723406,0.050473177939599594,0.022829055518839174,-0.028135067482221648,-0.005756779153961647
HALLMARK_G2M_CHECKPOINT,-0.0165002074996854,0.023602444289045958,0.044864117114816124,0.017820117570354378,0.03215158471699411,-0.022177196455913758,0.02878584866766085,0.13223596935228668,-0.02425941987459458,0.08437150556232935,-0.04770623940181574,0.0016373311074532975,-0.02188630459047529,-0.1445404424036644,0.11817086092019055
HALLMARK_GLYCOLYSIS,-0.06971297870779451,-0.011325561771754861,-0.017916477663907165,-0.03720706135356487,0.03357660222176121,-0.020774236537923704,-0.2236090953255893,0.10392934618083065,-0.0015237601524574404,0.02460284281319774,-0.014427262376031097,0.026982363643562123,0.03748438798481146,-0.010162943952916973,0.04653636979056889
HALLMARK_HEDGEHOG_SIGNALING,0.04965319208504375,-6.289360541364198e-05,-0.05575022617339352,-0.10499361903696061,-0.028495855296860016,-0.026939061581031914,-0.22880715303646504,-0.07911507658075154,0.05582271661796639,0.03692291001697978,-0.03866192894071956,0.011888105301424933,0.05905859299468396,0.09659603092243815,-0.15333093541261716
HALLMARK_HEME_METABOLISM,0.002447273994600958,0.0699691610133457,-0.06266200150564578,-0.020034324406761058,0.015193259118268925,-0.03517245122027306,-0.04904061688003021,0.13287626072272235,0.11610318843640244,0.10747704961706525,-0.0716818145780572,0.08577336140900381,0.08248130510778638,0.03679375079177827,0.0639780442543023
HALLMARK_HYPOXIA,-0.1027054581576462,-0.010177298105006347,-0.021109791097862988,-0.10969500558170579,-0.029952224674698068,-0.02368245377296935,-0.042135339383287874,0.06641525837318074,-0.015683103617832407,0.028044571653054712,-0.08313597156676884,0.0007730258192537186,0.021159280634935707,-0.17981000958684815,-0.011094108792884576
HALLMARK_IL2_STAT5_SIGNALING,0.08484695550340729,0.02073704265279049,0.03715075405931835,-0.002074756199323766,0.019456992631845138,-0.002658272777658057,0.17535181088540341,0.03888840922383949,0.12886092009488523,0.07661101871701428,0.04420053159413026,0.03501502450964095,0.06904669973116243,-0.0007973554311368461,0.12738826448720642
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0001395326117775581,0.026424591189664615,0.026074776340912403,0.018955839917023518,0.051767660175598626,0.06475071323764951,0.2310335181338999,0.0825045217426436,0.12133355788845562,0.13147521367346507,-0.07683397354336476,-0.04137497754037373,0.03397505258625248,-0.1630212275855622,0.06568018900661891
HALLMARK_INFLAMMATORY_RESPONSE,0.00789463004055767,-0.025575446217821828,-0.028436576157650665,-0.012340566142118186,-0.011217438721099215,-0.030194676159942785,-0.12029038326511152,0.04843952366280429,0.08479473898676011,-0.010675130441156465,-0.05074632076121536,0.02831412694941985,0.017848300084918393,-0.10989594771259233,-0.054641315349456404
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.10656293502357038,0.01359045724505949,0.05200589573303177,0.005935116237699784,0.0282075321578527,0.00682657063247771,0.2630362584704549,0.10759621918064531,0.10450810033446274,0.0729504182500481,0.08752411484901684,-0.012360930667225791,0.0751161341546674,0.1091397897644334,0.04844474088552649
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.12557173448977654,0.05026797905957844,-0.00916944332925036,-0.03340605962076156,0.002361567360120753,-0.07529745845656129,0.1907043667406979,0.11005686045052383,0.053038787466993496,0.07328912434270798,-0.12219297749391275,-0.036745865847862644,0.04516006210124114,-0.16668859503974756,-0.04903729083105155
HALLMARK_KRAS_SIGNALING_DN,-0.029085347756216188,0.08257818154237037,-0.05005153164510168,0.010912031297714234,0.059458429141173066,-0.0011041260809507474,-0.1809959648934441,0.06395497206344485,0.007028904203973013,-0.0061594479635231104,-0.08657698680315114,0.035036997138043806,0.02976143109233494,0.1509980867702814,-0.002531733637649967
HALLMARK_KRAS_SIGNALING_UP,-0.013455029238350555,0.014192259759422099,-0.039701656193052985,-0.0921300058953627,0.05408284506603249,-0.017561060227514295,-0.17655280123389402,-0.017209232276767534,0.060399204744570244,0.07826846100137413,-0.09682258987216763,-0.012239116049750167,0.023259101513126004,0.11220882384135786,-0.027710783078062778
