,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.08496887788008782,0.052417720679755794,-0.011149869096423931,-0.05729034714109035,0.06274963747301004,0.022784775961446086,-0.024638087685464855,0.029059224874505702,0.08606132224339039,-0.00817420040112078,0.05637635770010956,-0.0063929608948601465,0.09458350309082307,0.07725556006379725,0.012136123428956123,0.05814571655929729,0.0487988828661735
HALLMARK_ALLOGRAFT_REJECTION,0.029667432622320064,-0.004955491825009029,0.01919734377374394,-0.0799245638471574,0.04924617251811972,-0.014699119354706715,-0.033310402666088486,0.033365171453813014,0.018179447201918886,-0.007130368233513227,-0.10727451703540561,-0.06400082567104888,0.0352150302867743,0.12478378842194858,0.002791064468430292,0.04459547478575353,-0.1631979316177179
HALLMARK_ANDROGEN_RESPONSE,0.011739142099872094,0.06662220229174963,-0.025213628203607317,0.07990883332548745,0.09847082970225747,0.018937369583985557,-0.06794868664922615,0.05032634550146412,0.09185098716887125,0.0005310703169933886,0.03677534446809178,0.008516549725888745,0.11687768059288804,0.11727822481807916,0.053722566085506775,0.0981809293471213,0.044853814511360175
HALLMARK_ANGIOGENESIS,-0.017946375176382617,0.060464907061895765,-0.06456052305864128,0.12323161176416103,-0.06649204076576622,-0.002044898249087853,-0.10202963499283337,-0.05551465421497527,-0.0713263515634174,-0.05297556544679336,-0.01685478869464589,-0.005019624184544055,0.033090497430370396,-0.05680974303658097,-0.006765490185251846,-0.04774334590523329,0.2141715773772466
HALLMARK_APICAL_JUNCTION,-0.07877966168758128,0.04534067377044811,0.03955878236988594,-0.07416048944726165,0.016287555719459425,-0.0024499768141514862,-0.02968880477544293,-0.05395581035688986,0.05294464296290829,-0.004805286068569012,0.070927633313645,0.0014782226888583562,0.11114333470951668,0.06437018306971988,0.01135109449269362,0.06473737585050783,0.0936501673198437
HALLMARK_APICAL_SURFACE,-0.12179201846989413,0.03109990285911427,-0.00025799742791670407,-0.11990488221761744,0.05992492217472206,0.011417194883905154,0.061637216070141054,0.0818310641370062,0.05908070969065698,-0.006661801785509263,-0.002524890488820167,0.013882569259591632,0.11457351430223571,0.079377258308434,0.03195302162494945,0.03279094260386855,-0.01696164650911322
HALLMARK_APOPTOSIS,-0.04325309045233355,0.014153005588264952,-0.0104656430453006,0.07627323145196115,-0.020924308843728333,0.01431769796204142,0.018065755408837567,-0.009271111859783495,-0.012305213603876397,0.045174388414997116,0.003869920476172953,-0.035613633846637675,-0.05552269940445371,-0.012252021832598525,-0.03762297088064632,0.045675657233107715,-0.08489895920953897
HALLMARK_BILE_ACID_METABOLISM,-0.09243430930700382,0.05653747281461976,0.007805612545066364,-0.070599585859358,0.009691149846899758,0.03365811946699718,-0.10530609163113705,-0.051632070855172456,0.03556545940361333,0.019586875772315653,-0.0006196601800709566,-0.009017085776375717,0.1395019986898888,0.08796368063937791,-0.04491567504097763,0.00500281826240826,0.01673833759344976
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05034309133973478,0.05308465250167718,0.01198095517224285,-0.06146176737459612,0.03742212974531102,-0.022255049553969935,-0.06094356792981344,-0.05169298109913966,0.06702912706990465,0.02392471006036936,0.13003683202435626,-0.012762027947495947,0.11131619803945927,0.08653081552483403,-0.008941999599724021,0.09513154999681545,0.049972230853998705
HALLMARK_COAGULATION,-0.12125956830689684,0.026704065774964487,0.027896257478113386,-0.11744221251937487,0.06116160077548252,-0.06379737556381193,-0.07136904823418508,-0.0368701363397086,-0.008902672045809487,0.051126713862007116,-0.01799425291390731,-0.06483018166091263,0.06442049924316703,0.0876296626844671,-0.048477348486473726,0.04151732191432637,0.04068273369352325
HALLMARK_COMPLEMENT,-0.07536858454441017,0.06848820087684351,0.003645911912688662,-0.024725272505545026,0.11583884683543622,0.011503202131064599,-0.026572321044349558,0.03304094136228609,0.05777074160658271,-0.03504180184104161,0.021281339588206365,0.014389961172406802,0.11016588648712115,0.07718798874820099,0.004179781652271436,0.05921177683752147,0.05294117042270922
HALLMARK_DNA_REPAIR,0.015696654805632954,0.0846625461436217,0.019071189474529147,0.1038217068175563,0.0730908840210676,0.035186569109435586,-0.007522427986650407,0.05461413133985866,0.0903609017310877,-0.05473471168016526,0.0887300364064425,0.001502900888213474,0.13111117753558915,0.09071342285410763,0.043069922684203614,0.07912557276463725,0.13049807811520994
HALLMARK_E2F_TARGETS,-0.08369715364327823,0.06028234990335611,-0.02859705026142448,-0.08482403205776887,0.051159510530246956,0.0062271542302488065,-0.059981110472392775,-0.021434914456033675,0.07037727769723147,-0.013321958008767714,0.10634686230298794,-0.03564314891496586,0.0732468209465656,0.07562871856195685,-0.00014447793840706089,0.03457683366043149,0.03132695384072814
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0014179552179164941,0.04130532769159362,-0.012478787195927432,0.1455312074807686,-0.06776460305689079,-0.05449653249210254,-0.031299251092092195,-0.06560475041496902,-0.053359340530679075,-0.05698488797835958,0.09060688091975254,-0.014456341025881135,-0.014315947259227848,0.038778556269629026,0.03676266012416981,0.029304142157710503,0.20010542286210412
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02298041818940888,0.055220447337770054,-0.0006591833664628394,-0.0008030471208915023,0.12023077989233884,-0.009197429864575415,-0.010058905779286273,-0.01234768442421605,-0.06855855426892682,0.01596986649147166,0.05849572443718203,0.044690388865480025,0.11776481792996184,0.059446663740062175,0.019938433126529483,0.046849304667860345,0.14642986102725353
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.17186505820643583,0.04702311002378733,0.022239239172348463,-0.0855686765048228,0.03028012958463863,0.05989840463248429,0.10718592381395609,0.08806696170720624,0.10018004764821893,-0.056006953387493945,-0.030571631765469752,-0.015639253255005,0.12529701031050186,0.0952172441728308,0.03515664795960419,0.0592217830387509,-0.017356592128885354
HALLMARK_FATTY_ACID_METABOLISM,0.004773391595092893,0.058525822441462594,-0.024821543316339022,0.07861457595366007,0.04284533908214503,-0.036690746201714496,-0.033477779485176114,-0.02001831257262914,-0.06693903009286693,0.017394392505913483,0.016890516640840212,0.031138280885186977,0.07057050646973473,0.04279953559139706,0.03876877310926004,0.06968507621127779,0.18607742643608388
HALLMARK_G2M_CHECKPOINT,0.03198705023837953,0.06042193681633757,0.01659276685365357,0.07309339655761907,-0.025482852932880173,-0.04673839018615053,-0.03700664298424543,0.02478251545158023,0.10997418915069805,0.017018191170931046,0.03311197256759159,-0.06470410351470755,0.08393371885812437,0.07120420258631041,-0.026309320035147857,0.054382616170125374,0.14802327328855475
HALLMARK_GLYCOLYSIS,0.01101052774027463,0.10308313223008504,0.0221966678995075,0.08102992240694314,0.0079691329877842,0.06372333946536632,-0.009484374624360838,-0.01885350376673036,0.021850241374038,-0.06642676777604427,0.0755903326347415,0.01430034110765043,0.10059022130684164,0.06066945046213542,0.06341411230819885,0.09226018466428529,0.17173344387642725
HALLMARK_HEDGEHOG_SIGNALING,-0.09260968962291903,0.09672382507180577,0.03870667102582355,-0.04182127339506248,0.07628538063695608,0.0638622938150963,0.12445826498158101,0.06440105729346839,-0.003984749180255113,-0.0027279382242001013,0.06734571881797945,-0.1314833545450527,0.0425184886809616,0.02117344864297828,0.02865864466922587,0.0716184753965051,-0.012586028598883022
HALLMARK_HEME_METABOLISM,-0.03466448151783317,0.07242770932782924,0.013685809414582114,0.006343943191251137,0.10798352533666301,0.0411888796901992,-0.008152771281626682,0.04209897867498642,0.07427275288730986,-0.030918281942529824,0.07265951370869896,-0.02733885494374241,0.11604863602188584,0.08174524761408154,0.01531163515956412,0.08051879920834566,0.09604662350630891
HALLMARK_HYPOXIA,0.24257213765834307,0.02399494693354948,-0.011764740919275986,0.12379528130554882,-0.04091756724059495,-0.009795554484575314,0.09181474957768439,-0.014008581878578653,-0.08209820425922316,-0.06459241215640706,0.05756253418559268,0.03820501908050966,-0.003577158392476186,-0.04942571604598348,0.08481498569871926,0.024165571641320924,0.25919055646418665
HALLMARK_IL2_STAT5_SIGNALING,-0.044992189189458104,0.0458655372716865,0.009581617771278507,0.044749093358969226,0.0491888240865778,0.029804969563765788,-0.03151142480136033,-0.016506080484855,-0.05389421566562519,-0.001004043614546927,0.05804898057922631,-0.020898759995375875,0.10345646933038431,0.0747044413283136,0.0698026512219235,0.0796922356168931,0.14752207488411895
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04397750638208053,0.05531549016341634,0.020261579868951822,-0.007558202813521058,-0.06963788793638144,-0.02499810823191246,-0.08239857560043372,0.002415638755764824,0.1025043222834858,-0.015957391522120383,0.00861112877935989,0.034596831027652195,0.011853339113863508,0.06825365530964518,0.05412887685544878,0.08620332431273185,0.10831430097001013
HALLMARK_INFLAMMATORY_RESPONSE,-0.07890057150849947,0.04646805616322298,0.03295273389387525,0.09750359251762547,0.011236182660889113,0.02702558103406336,-0.03200171532463052,-0.08564665191128758,-0.038576154590951345,0.06681859137681655,0.10200535317132367,-0.011724134636772021,0.05181854802135487,-0.003761595556410625,0.015236985871550084,0.021738361051619925,0.20413512405622564
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.17720754035605965,0.0010194481297072437,-0.04379360244903265,-0.01997891842661231,0.04156418047838378,-0.017208160126374696,-0.11066862203104895,0.02382970102541107,0.08960726996260059,0.017378090229501993,-0.03649735445308304,-0.005881037140844977,0.09944108422758628,0.09119321384350734,-0.029137363433238618,0.015428198807393321,-0.07590679563357794
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.005792173656812652,0.009023462382886956,-0.003792732129026613,0.06479712108579061,-0.08287031979925467,-0.03444387994578311,-0.036287980641887846,0.0032319017408031247,0.06989032076208344,-0.0005546570617748026,0.059194413909239456,-0.06274146767193914,0.029280449097000456,0.07042832430690799,-0.01503378570910829,0.01474284051259099,0.1594468849536226
HALLMARK_KRAS_SIGNALING_DN,-0.13883326506411944,0.02519295820422057,0.036186609400806875,-0.11213804691270948,0.12198986490864537,0.06418690353285096,0.08961438894962667,0.009198519742617806,0.08956161240775552,-0.03671875033637869,-0.006580677222298538,-0.018288056335875685,0.13062938330974777,0.058790403564448895,0.03623701295716733,0.045158457039141016,-0.01792593583001636
HALLMARK_KRAS_SIGNALING_UP,-0.10085552981863115,0.07094102782996461,-0.006902411477578729,0.060618276196049675,0.09595481532670927,0.046162940185390314,0.03694088233175096,0.037177738348668145,0.033918344149316604,0.005436523113445269,-0.01688074637723691,-0.01151661407515544,0.11209335824417789,0.08230248478895719,-0.016121173104973234,0.03526373305231012,-0.05083439499864098
HALLMARK_MITOTIC_SPINDLE,-0.08745417810027795,0.08909262823031952,0.022954123576313473,-0.057275201330720116,0.10245169027324467,0.047038434023679535,-0.024933292976214744,0.003368160494181936,0.11390186732154764,0.002623439733477046,0.06038697864400167,0.01412843616982358,0.10762768543258419,0.07892411631404901,0.00798149380644786,0.05332381052441459,0.08903880586279854
HALLMARK_MTORC1_SIGNALING,0.19358725655741246,0.07760429924722013,0.029054676919793798,0.1173635795322097,-0.07519962334705987,0.007446532443401941,-0.020155828523534713,-0.0017038200063799263,0.0018446638620654289,-0.055621575610576866,0.057714421316076556,0.069831199151299,0.03616563693990856,0.060133721126010016,0.1000289866087321,0.09700605686770697,0.25922535560052806
HALLMARK_MYC_TARGETS_V1,0.06745674927840475,0.07127432944542392,0.05433305879661103,0.11728016508038193,0.0672721951981658,0.01082620556904595,-0.005397241330295036,0.051786087423113414,0.11817625182782818,-0.029111745419941222,0.11660336995718615,0.003713524310493319,0.1466797456363123,0.09220325935894487,0.008487457442732386,0.0984553357080893,0.16013919909680108
HALLMARK_MYC_TARGETS_V2,0.012312736875404002,-0.00315849735049151,0.018345436850977528,-0.004954339507255658,-0.03577340251511953,-0.016858206075526506,-0.005322377527399775,0.0613871263171947,-0.020089873412498557,-0.0028675593164088553,0.02109135421089068,-0.025036258385313887,0.0916117073292022,0.017506941217939682,-0.0160901919359947,0.038776669302607814,0.14381106698536208
HALLMARK_MYOGENESIS,-0.1519729967504084,0.051614651544125326,0.03342938894719669,-0.10512853177610355,0.12518440170117248,0.004151617348062213,0.08445698352079845,0.058591671579334655,0.06187464172227622,0.03823965701645537,0.05664781493531254,-0.02829286561687022,0.08708908822175512,0.05836799301209679,-0.019267280156294985,0.042235039604475395,-0.11828325717102024
