,ZH1019T1,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.1197857433151389,-0.04069255796734265,0.06664307149096532
HALLMARK_ALLOGRAFT_REJECTION,0.036299565277592774,0.07668629111996297,0.07943121584180017
HALLMARK_ANDROGEN_RESPONSE,0.055885864078560554,0.05086227177416186,0.052110650635567295
HALLMARK_ANGIOGENESIS,0.0324960224078365,0.11153222573438289,-0.06007754827400536
HALLMARK_APICAL_JUNCTION,0.14629796203289125,0.005198058554745716,0.04781916946187367
HALLMARK_APICAL_SURFACE,0.0825942939547612,-0.007727469136642019,0.06256957313745799
HALLMARK_APOPTOSIS,0.07742308625327414,0.018401146089390155,0.0669953609272939
HALLMARK_BILE_ACID_METABOLISM,0.06939808118303048,-0.02370245000244187,0.07437465045293049
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.14477348482585808,-0.08811895769676027,0.07152253690842568
HALLMARK_COAGULATION,0.0698767737890618,0.008023670521450218,0.05077033082722399
HALLMARK_COMPLEMENT,0.13272089087849592,0.01646698178906473,0.08329867801101702
HALLMARK_DNA_REPAIR,0.03633909973866736,0.010415649582555872,0.07566915591761929
HALLMARK_E2F_TARGETS,-0.031085180684483345,0.019821632355852107,0.06545740519288373
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10472685000714536,0.08043131773342814,0.03274657876784522
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07339942159932462,0.01707525327595806,0.02703888092537862
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.016157133083589077,0.008207442484482175,0.049137578148908775
HALLMARK_FATTY_ACID_METABOLISM,0.07688039541194466,-0.007741873418587799,0.023049514511317627
HALLMARK_G2M_CHECKPOINT,0.015126763582641894,0.06967207534473266,0.050041225827500334
HALLMARK_GLYCOLYSIS,0.06814637923329538,0.04012294197152659,0.05249887152468602
HALLMARK_HEDGEHOG_SIGNALING,0.044601447253287206,-0.004445588202006839,0.09864891306071756
HALLMARK_HEME_METABOLISM,0.017817945735452596,-0.009748669976895007,0.056917351627197334
HALLMARK_HYPOXIA,0.08456538115606668,0.008581221597406877,0.01927942846976745
HALLMARK_IL2_STAT5_SIGNALING,0.08539011510090182,-0.035042663762554015,0.0672516454223846
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.08876132546919203,0.0067128661933563314,0.04290721150330533
HALLMARK_INFLAMMATORY_RESPONSE,0.022132869155296594,-0.07795791446743454,-0.005991696622329159
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.023226141031348447,0.022610681453550902,0.09906999864168764
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03843715017095813,-0.013007834825409771,0.05223181853936836
HALLMARK_KRAS_SIGNALING_DN,-0.01396212511608635,-0.022266061675457735,0.03918939174503556
HALLMARK_KRAS_SIGNALING_UP,0.04962487038011321,0.03486253821682204,0.0672429526178547
HALLMARK_MITOTIC_SPINDLE,0.11003950716769889,-0.010552743669704642,0.05766195163059997
HALLMARK_MTORC1_SIGNALING,0.04462428289236619,0.018216687255506153,0.025485123710206697
HALLMARK_MYC_TARGETS_V1,0.010328513633662785,0.01639172608454708,0.05445422715462914
HALLMARK_MYC_TARGETS_V2,0.004597665786520725,-0.04444642587571694,0.027566162805644643
HALLMARK_MYOGENESIS,0.13575390835432027,0.00494725599893311,0.05666352093887983
HALLMARK_NOTCH_SIGNALING,0.01081908327683849,0.005116619678829857,0.0541495192804584
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.01804360944119562,-0.042781370906573364,0.09474233725133797
HALLMARK_P53_PATHWAY,0.07003413931284284,-0.03478522323347806,0.06156969563509379
HALLMARK_PANCREAS_BETA_CELLS,0.048048856433696094,0.012157419356629017,0.10877411784145209
HALLMARK_PEROXISOME,0.008191648876995984,-0.005169814158563699,0.03005970214351286
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.010929786029905563,0.05272904804211761,0.047400665054776116
HALLMARK_PROTEIN_SECRETION,0.07059974928736126,-0.016805611786582107,0.057417160026113696
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.06051763720900728,-0.085652788581255,0.07432478225331733
HALLMARK_SPERMATOGENESIS,0.01636446983219193,0.013493968671241367,0.06998319207658836
HALLMARK_TGF_BETA_SIGNALING,0.0069262747667519905,0.0470243215373887,0.053204958901425965
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.02162105026113149,-0.009290568464205671,-0.03485066732804172
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0017795725865434704,0.010444642201161182,0.05988164374444516
HALLMARK_UV_RESPONSE_DN,0.012666223471881649,0.05282783207420984,0.0131734318164469
HALLMARK_UV_RESPONSE_UP,0.04414408739235525,-0.0067120952975262705,0.025071411490221785
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.056817501794458755,0.05970915101000283,0.05403098031319213
HALLMARK_XENOBIOTIC_METABOLISM,0.06342779310199902,-0.04958493872937457,0.05943372151762211
