,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec
HALLMARK_ADIPOGENESIS,-0.03926463932220149,0.07350183637597138,0.018619348829846602,-0.008348816917724535,-0.10634929589811533,0.09293199558422077,0.15290525518486167,0.18980714626389225,0.0800032089287988
HALLMARK_ALLOGRAFT_REJECTION,-0.001485625050108473,0.0846279738568008,0.02519799662674164,0.05043254528563739,-0.13109578213495302,-0.009128046926789774,0.10874907754863794,0.2512182028959602,0.12304339320136531
HALLMARK_ANDROGEN_RESPONSE,-0.01588903254111367,0.03892098547625813,-0.00015564909098197806,-0.08229353437950718,-0.15100819406596716,0.029961424781956084,0.17798433808779632,0.16698635841474052,0.07693170003231677
HALLMARK_ANGIOGENESIS,-0.08443388037621738,-0.026722295171863687,-0.022673807675018347,0.0020951871652600583,-0.19736606492950123,-0.09073789112322747,-0.05549654474592832,0.15310117898839581,0.06695500642453828
HALLMARK_APICAL_JUNCTION,0.00935550216640194,0.08528318715960412,0.023556331566049325,-0.04996612491174775,-0.1449920835720103,0.02156075861890694,0.16591712305061312,0.25057675537578666,0.06407375220456561
HALLMARK_APICAL_SURFACE,-0.017463169312276292,-0.018371347012773022,0.04446122637147598,-0.014378955819677313,0.10343530140012301,0.04660276885566051,0.13533790452978203,0.04889907964588551,0.025022334421791106
HALLMARK_APOPTOSIS,0.003354752121304335,0.03433318138876623,-0.02392637110760131,0.0014733455879041612,-0.028928893931561853,-0.07110686045129279,0.07681942274847316,0.1026128995950877,-0.007770936781663052
HALLMARK_BILE_ACID_METABOLISM,-0.01737496240464267,-0.015776329335529776,0.02154653528239532,-0.07055308153056024,-0.22057597969112389,-0.04168021550137311,0.0728066496533829,0.13270527090418296,0.09236978340569885
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.056697296811082515,0.04225808454187646,-0.04328571071588329,-0.12201589901285981,-0.11175663565936031,-0.09066735209325096,0.16252292263102466,0.001034950368504644,-0.05112886830305656
HALLMARK_COAGULATION,-0.014699687151807281,0.08244801899984094,-0.000562893030472294,-0.021226061775598982,-0.19830507170428743,-0.030188071922031354,0.08846963869870941,0.2052774598951099,0.09477174100770805
HALLMARK_COMPLEMENT,-0.03311129764669597,0.057949647559394676,-0.007567556151320177,-0.002196545539588924,-0.1097388875897679,-0.03695362022866469,0.156279816767988,0.1917710223524909,0.09907298527204501
HALLMARK_DNA_REPAIR,0.03187221788365081,0.07755961635997732,0.0039029413186397613,-0.05487980304976532,-0.10428792911279552,0.03363231199866606,0.16544510322424688,0.1686806318689524,0.0052280156166619575
HALLMARK_E2F_TARGETS,0.032359345291227075,0.04329733373939404,-0.014800585304093042,-0.03557430762741746,-0.18129837963188783,-0.001212538698926297,0.09066744510189449,-0.009156290987381485,0.006430809003168336
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.017710485777293547,-0.0008671280688150575,-0.010582558861684013,-0.0198230050179077,-0.13401520715381257,-0.06613098836157548,-0.02342683025903875,0.23972629243919788,0.1459926303246857
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.015045715410974433,-0.0013554332438754457,0.02341762212374951,0.044661709853682535,-0.12569618412589917,0.09132251973853225,-0.07667646864234054,0.1903357309037714,0.07306286021597054
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02547967794056154,0.05585537999080936,0.06490161126910131,-0.017849727920627827,0.16426005007802055,0.0202827471654356,0.12319680307917984,0.017896689259381114,-0.07848685106682546
HALLMARK_FATTY_ACID_METABOLISM,0.01718133983969691,0.030234171259488254,-0.07584138908478924,-0.038740720471554205,-0.13723187130623624,-0.04981887869851811,-0.05073243110936139,0.06281010545180347,0.046336394214405385
HALLMARK_G2M_CHECKPOINT,0.012137300565310741,0.0681602288510655,0.046942397664821466,-0.04070619270653305,-0.15098923498715955,-0.0006183210346855923,0.13182435791113586,0.07694694783857738,0.041100853706453534
HALLMARK_GLYCOLYSIS,0.001991387734171349,0.07364731882280631,0.01267241622146186,-0.03490529395611914,-0.12496101234716658,0.028851001207666524,0.011257194460577017,0.09502810374539221,-0.016691644146356547
HALLMARK_HEDGEHOG_SIGNALING,0.015301027132012248,0.11224680743708197,0.03438505961859531,0.06281677582317018,0.2097245176049077,0.1578488984882411,-0.06350911672182866,0.11100544021658047,0.03970794916997465
HALLMARK_HEME_METABOLISM,-0.011210361937427424,0.04588370355637982,0.01413085847231118,-0.03731048386386382,-0.15759804540410735,0.09039978207812721,0.15473588080686862,0.16856010803200072,0.14914826627556133
HALLMARK_HYPOXIA,0.011326440984234519,-0.030206794772313125,-0.03084030704239949,-0.06406456324202696,0.1820770890124986,-0.07355537124237205,-0.11497259174258449,0.16658838400384166,0.0420595289575444
HALLMARK_IL2_STAT5_SIGNALING,-0.020521894767917586,0.021612048779360023,0.006353416189976471,-0.019560325254225453,-0.1542521381406676,-0.015409547802567902,0.08579922861358058,0.17913763469615937,0.13968517212805692
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.058885651929467604,0.08226841691634645,-0.06807219820949587,-0.01292387219868614,-0.22964688703098146,-0.03691669628013752,0.09697157279634001,0.13479996557413965,0.1387758084942745
HALLMARK_INFLAMMATORY_RESPONSE,-0.009492726120191355,0.001241786015593037,-0.004612445887065051,0.03061614686909748,-0.1176687417704988,-0.08528341004017642,0.02598267207241243,0.03350376752827445,-0.0044980396501691665
