,UKF243,UKF248,UKF269,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.0314503612200945,0.05572544938573161,0.05447506563618834,0.0005942761826345352,0.02125567288469883,0.05374216618617272,0.09299430143337674
HALLMARK_ALLOGRAFT_REJECTION,-0.014070566159573618,0.008067391544652953,0.06835656240927566,0.04780351452217538,0.11897520721663486,0.04040600183435737,0.01906915746503252
HALLMARK_ANDROGEN_RESPONSE,0.03280646830493089,0.059651936803731424,0.0258158554619245,-0.01157656050311384,0.06294129206768026,0.07241214669297973,0.11064577122944239
HALLMARK_ANGIOGENESIS,0.055474297618167946,0.041320794582584426,0.05260215308773407,0.021135635273205288,0.03889461293837178,-0.04159543023557263,-0.09477336239863594
HALLMARK_APICAL_JUNCTION,0.013177283304699031,0.049618652137279055,0.04860721979822836,0.025866905765116157,0.09789737682608259,0.030732379922306853,0.09186467530836184
HALLMARK_APICAL_SURFACE,0.015269769412243304,0.04887529048294351,-0.0368444547434744,-0.017699149696241027,0.025460343393543278,0.09150135421814497,0.06538549470382733
HALLMARK_APOPTOSIS,-0.005084355934812635,0.01383425469145256,0.0208784339879222,0.10302054008564347,0.0032309076004268787,-0.04175757091163456,-0.035445752659920664
HALLMARK_BILE_ACID_METABOLISM,-0.028398848396720043,0.05095653353961122,0.058360454387690545,0.05405968506245992,0.023501383868536098,0.05374102585360747,0.08415760581154674
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.009474593191859667,0.06169912553794121,0.003309178837076366,0.004575407718869997,0.027874565224867223,0.0942919441502207,0.12333829770324867
HALLMARK_COAGULATION,-0.04213875909160145,0.060949023829654274,0.03096314752169183,0.05585043629218932,0.09656230901840142,0.02083812577325441,0.01599602139957107
HALLMARK_COMPLEMENT,-0.07293932650298009,0.035257053623264825,0.05679571539814538,0.009060531886253012,0.12267227101880655,0.044864507942606095,0.06920593104652002
HALLMARK_DNA_REPAIR,0.03292304795206957,0.052344072056930306,0.058327337565297864,-0.0013058059121278146,0.06962104445885615,0.07314899382905028,0.1382482198382131
HALLMARK_E2F_TARGETS,-0.009640008283170593,0.04321741411187145,0.04685785727148051,-0.01607269852046847,0.06829663760415278,0.02838068726459273,0.04987993433327132
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.005952404528705408,0.023940090793164434,0.06059003729785476,0.03594652610375572,0.09322607237424056,-0.05556311576179879,-0.05956472869386006
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06284540816993171,-0.018699357573951955,0.03350550780845592,-0.032273139117862754,-0.027696314732716484,-0.007685818413958744,0.035344947267805855
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.017860697247693055,0.07245091257315947,0.05126424404655835,0.036001663252104854,0.0404159893731445,0.06781038558509973,0.09932145912030098
HALLMARK_FATTY_ACID_METABOLISM,-0.013117579692168365,0.02061710659860459,0.013589783253201669,-0.03642303056683654,-0.00474545826346117,-0.010439742711933727,0.06605922263863616
HALLMARK_G2M_CHECKPOINT,0.05121224627072897,0.06309838858387196,0.03448565286073079,0.07351758078390543,0.045942984203289745,0.03416898844398643,0.03982862279450456
HALLMARK_GLYCOLYSIS,0.017685522912026158,0.022552962346101088,0.06691295687812798,-0.047862450412419336,-0.023987470598427325,0.0704788407073658,0.09886008022166698
HALLMARK_HEDGEHOG_SIGNALING,-0.04930524285670075,0.07474023147758972,0.002840962572466419,-0.060934171424820605,-0.03194997429422781,0.037224127839245065,0.019968372057280685
HALLMARK_HEME_METABOLISM,0.02641724042673272,0.09421228758881488,0.06964992310314132,-0.006712991588166257,0.06089779465877299,0.04836868068802984,0.10119229630855522
HALLMARK_HYPOXIA,-0.009935456302202992,-0.032746982044028275,0.03404486411477721,0.006812448583156526,-0.006195246740729957,-0.07488242816851308,0.0047115948202764045
HALLMARK_IL2_STAT5_SIGNALING,0.017954246219166692,0.07067873250683643,0.06714454261223457,-0.015158577561662794,0.04970357434086212,0.06127097061314031,0.08839177326526332
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07657057124528212,0.011069256465805545,0.019925040739240323,0.04463994871684713,0.08052019225094899,0.019497206209883444,0.03513307505603652
HALLMARK_INFLAMMATORY_RESPONSE,-0.009191118699516112,0.02127677856988551,0.08053212830915583,0.002573270618432964,-0.0031204231357579446,-0.04580033061188444,-0.0160562800838118
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.019158976263488465,0.046248361389596086,0.04354406647556804,0.046900854113940425,0.08986268259111044,0.045218551397786425,0.05101276516184853
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.017492805469953923,-0.01094455540629911,0.0680841298352744,0.03754702218791768,0.07969695480107454,0.045774179882449494,0.013098230578632346
HALLMARK_KRAS_SIGNALING_DN,0.03308420206530035,0.045278906357654046,0.0002713145233743359,-0.04145617775002002,-0.02771296872304467,0.10169181600073751,0.10790303150732748
HALLMARK_KRAS_SIGNALING_UP,-0.030768176846625365,0.06948519529066419,0.026531296600842542,-0.006241604527148816,-0.0028155781859490075,0.021415528264049688,0.039264829221387285
