,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.05080985717097171,-0.015603571154927305,-0.048576018751205985,0.004083432122518583,0.018602484939131483,0.0957395003336507,0.11868310870452467,-0.08238658183374312,0.051791620695536174,0.001545696462448137,0.18465190741732165,-0.02634006214673049,0.06137965659920961,0.0613452318214052,0.24174488843354497,0.3117100532855532,0.15439404293625258,-0.018916693884192308,0.13422202337282038,0.19738540335687157
HALLMARK_ALLOGRAFT_REJECTION,0.06613109338424673,-0.0211693064337458,-0.02258943109688187,-0.04975802754120995,0.059021544382524924,0.03292143678178278,-0.10043710245949024,-0.20514788246471766,0.06793989323390945,-0.05495924008861303,-0.36697991209453096,-0.004160822134172685,-0.11095754876788837,0.019746355795266544,0.16722456584372603,0.19856191779814003,0.046638214627400906,0.07659538330681974,-0.05997188028507672,-0.02778483810484804
HALLMARK_ANDROGEN_RESPONSE,-0.03878048144314057,-0.03779130190844639,0.004246983395729441,0.1289053850456932,0.0638824043601057,0.12951459822838562,0.054260524080310235,-0.2121318806948709,0.046637913935559765,-0.026257531708416652,-0.13802187354424414,0.017251401072504606,-0.10546524857458353,0.06589390406901295,0.14237727189382102,0.2608058297304333,0.07852303030310473,0.046310812392133346,0.03591452014923086,0.11402943741402176
HALLMARK_ANGIOGENESIS,-0.12059449818731258,-0.019159035026792736,0.05606636688738723,-0.06525727479273845,-0.04966785253890359,-0.2043316374767774,-0.0709463575378561,-0.26272267323000054,-0.1271741233542161,-0.06419292459613443,-0.3604254379037254,0.03423787227280379,-0.2308124612126667,0.04718723739532321,-0.11385519664314848,-0.18012066292093906,-0.031196683281612906,-0.03622126960277559,-0.11260028643698397,-0.23817618930857712
HALLMARK_APICAL_JUNCTION,0.013730834967569475,-0.012052765352069193,-0.07935620586915208,-0.014133698505876341,0.025992079444121147,0.02628430974578305,0.036608334386891636,-0.17611163527996085,-0.08486511198951827,0.04614761813607784,0.06036692731663979,0.033285166862785445,-0.1402582746603336,0.021294602570096893,0.2335351296114669,0.28542566425310606,0.1939742393536912,0.026575860642767644,0.06987681857906318,0.25388447312909
HALLMARK_APICAL_SURFACE,0.09321944676320798,0.03728005440109427,-0.012001210888873333,-0.020879767435092362,0.013841896765005763,0.061885033049465285,0.18498751273200387,0.19465118437392304,0.08604170897908428,0.025786963220030254,0.23513417157631814,0.02448535244578357,-0.06205123873775712,0.08430944776304132,0.23303096465420203,0.30138618790248967,0.11973545060460525,0.030415995267724948,0.07878475920945587,0.14384736500268822
HALLMARK_APOPTOSIS,0.001781984169536686,-0.05591308583195553,-0.028230793212307596,0.042347600837006796,0.008279972982616166,-0.026883633721876212,0.0177220699533662,-0.03668853689532769,-0.08824659796692057,-0.029280673536973494,-0.07985192061677747,-0.07906236708377772,0.09961078654535344,0.021716074778466595,-0.11420895461345161,-0.12446124294902364,-0.0418699862464781,-0.027963661428678538,-0.03640357631460543,0.18391931989769253
HALLMARK_BILE_ACID_METABOLISM,-0.04750034145914079,0.004725916490591957,-0.04349327620068429,-0.035347736781205334,0.027840212125731595,-0.004912644281753772,-0.000335214764720442,-0.2324168104033157,-0.08209401798502482,-0.013312447784582003,-0.025051009040034055,-0.050788526770188004,-0.1260936196848117,0.11832561598668713,0.15224182066771508,0.2222367413198765,0.12052743193011096,0.04168318326811451,0.06093915103585948,0.0018719740221799772
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.10709917309744597,0.0016814155866695093,0.009234609171360382,-0.008461249379198867,-0.0055542973158309245,0.05220237473548532,-0.037538444981817395,-0.1696702537771145,-0.12984783625239338,-0.0626454787525686,-0.28908488885371253,0.005408408984376989,-0.1830987386125554,0.04444846443088589,0.2485026940413407,0.31955716634329556,0.03438416783578498,0.005124399998210928,0.07782666381677492,0.18913634978611482
HALLMARK_COAGULATION,-0.02343011436695916,-0.053935399724070625,-0.012954136083265913,-0.017840807992340176,0.029808368473134502,0.04486085983266135,-0.09157180646565256,-0.24178901443760087,-0.051588738893395096,-0.08664303956755391,-0.41206850261943057,0.05459257166559769,-0.16947874073913088,0.03920659333563108,0.12353016712584135,0.23256836649101187,-0.06317951279988557,0.024113767777826124,0.0926804737332743,-0.003064463754893064
HALLMARK_COMPLEMENT,0.1345689617261479,-0.011512108217294634,0.03660953364989142,-0.016757129732891434,0.015056371780671755,0.09990205542268397,0.049265052841607315,-0.17861207159267667,-0.07631800232016812,-0.012670509470937038,-0.2075488610447611,-0.02587992746777904,0.07076199914967188,0.06177776455234487,0.19592652975852853,0.18614797763124738,0.13527404193274167,-0.016005643763309138,0.12743015777959626,0.2144798394063804
HALLMARK_DNA_REPAIR,0.012168537693834918,0.027746807039837288,-0.06834913894742302,0.06826069360229343,0.018029436924024343,0.10588627781551209,0.034976091178218226,-0.1500419874332132,-0.02233853590571776,-0.015542492100863064,0.25638059400301594,0.019005706679189997,-0.0968716392888172,0.05580365937335544,0.234057798089084,0.3335795360750627,0.21709684915079203,0.0596248439013099,0.04402955079117652,0.3294490762658319
HALLMARK_E2F_TARGETS,0.08005212992489666,0.022329555594439023,-0.04295923741590617,-0.060327692912521665,-0.0036997320353749667,0.11410864767689277,-0.02243333801104791,-0.2101835010981996,-0.0291710192770754,0.04531546999199615,0.25639662327154034,0.04822011033247334,-0.1798518836937534,-0.014398989306376567,0.14147998409102933,0.2301606216344757,0.10958389861489408,-0.0012797083568514543,-0.02347598124548741,0.13231919005136533
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.12297230845574036,-0.062008800555166735,-0.01433124348039263,0.10297460093582984,0.053385356794596314,-0.1589393543023659,-0.042616811558392684,-0.20635202384287799,-0.1428948645766388,-0.03159362112374295,-0.3193963304741403,0.08804248181952948,-0.22664383860977078,-0.011692937054542062,-0.026504994463026735,-0.1255847890518903,-0.022592968096640964,-0.03070879408775598,0.0019326491814132061,0.185693133285809
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.021105488708754838,-0.018062726348854575,0.022789672522826362,-0.0031173174168776427,0.020503510274767444,0.1447438604734097,0.1309445573095503,-0.11505902309692129,0.0031018110266590173,-0.02308479645383289,0.3089290538910669,0.06760942812917142,0.23817727475205414,0.07144632682502243,0.1841401219620782,0.14367321966496802,0.20954638120455552,0.015962022600148687,0.09200419259263902,0.27196852239536223
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0784342424055747,0.00839757450966429,0.0017015671990968518,0.002503334121811227,0.017065124227561627,0.05635383549583518,0.062008327437610186,0.19538657898221817,-0.0189151576583269,0.0592165910993063,-0.07920416305970988,-0.010456097698992807,-0.1462055991099324,0.08388644745615867,0.24601316944995538,0.2924202630598884,0.08233199787804128,0.007840634162504155,0.11686573199021108,0.03034225573269739
HALLMARK_FATTY_ACID_METABOLISM,-0.05520153869882126,0.0016349879990194892,0.03903571150082557,0.025154257053665502,0.009557191121842668,0.0622042901569238,0.08138593331731991,-0.15345207813381342,-0.11759123976118452,-0.002375741698492985,0.03306070000949416,0.05800674589689477,0.1770489116253675,0.01920954853246661,0.04766039182227453,-0.0255683641319655,0.05724056742862068,-0.04129997324266446,-0.0026329858433258692,0.07255473588644235
HALLMARK_G2M_CHECKPOINT,-0.030833377706616698,0.0007133744819327239,-0.04087845804880157,0.026421738664872556,0.028131535297602504,-0.0486959163363374,-0.04461411271726484,-0.21601353472528576,-0.10656320701927942,-0.022164400796716797,0.019720049528687392,-0.008887773130861911,-0.21706768350197184,0.03940195547514722,0.13894724477740478,0.15596216069879523,0.12096293564993613,0.01213874192508494,-0.06896435494426413,0.1804956163378753
HALLMARK_GLYCOLYSIS,-0.005060471615920649,0.06619371807852985,-0.019290646377631206,0.06478686424513737,-0.008400071618774495,-0.013283903131072257,0.10243510364825281,-0.12835127123645268,-0.00010462273939368186,0.1146028071496845,0.40052845980923424,0.10426131509291442,0.027931225424438787,0.016452672856016013,0.19677926708268045,0.22771249227420995,0.14788672266825195,0.018658612518351332,0.11929540423873498,0.27189259459482334
HALLMARK_HEDGEHOG_SIGNALING,0.1140938224597626,0.051964654740824345,-0.04083531402519515,0.012834816651762471,0.017856625279811557,0.2069042665425304,0.11556673733987342,0.23825934520394232,0.1622234353964502,0.09107950041503679,0.42219197284751875,0.06327603464537672,0.2703138462241656,-0.017548230552854847,0.23505129475237604,0.19917807315037253,0.2133259286795256,0.05296156049647002,0.19447989905758953,0.26497932939100255
HALLMARK_HEME_METABOLISM,0.024926959072010847,0.02747391159959083,-0.02580375738875729,0.10263085345296671,0.0025809786170428116,0.18924344468841908,0.13565018614977023,-0.150363283620349,0.011824013307826392,0.016970077018131958,0.22180871530148616,0.01661363907038031,-0.00562638140576207,0.005575570618668696,0.2401716099405076,0.29422362314690825,0.20678656577374924,-0.021045044889427926,0.17665973863610654,0.22404128720790384
HALLMARK_HYPOXIA,-0.15162820042232228,-0.02753340007571947,0.013928669376637991,0.08459264119269051,-0.023355457962980174,-0.12580203733666276,0.004905828434392584,0.18655274954286913,-0.12190130727223467,0.03910360796238045,0.05625836868248726,0.04607123819331531,-0.1290135178864865,-0.0038356647155334956,-0.0643560536346715,-0.18733160949342606,-0.035020942335348255,0.014634584754580364,-0.11581622940354404,0.18546395937707857
