,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.040480941079489116,0.007693326458626684,-0.06163611111263464,0.1113041696013524,0.013788477426461264,0.1066554425015888,0.05123733214327979,0.11784221573802754,0.11398277562416884,0.013130698604302354,0.05166765838951009,0.1195290152800774
HALLMARK_ALLOGRAFT_REJECTION,-0.026328653369204397,0.05620217529403811,-0.1709584677506218,0.058832029653862555,-0.009409081474743,-0.17292062638265868,-0.02221921184794849,0.037410422721490276,0.07662589475977259,-0.001349782930897288,0.05849040369608526,-0.03937932305768152
HALLMARK_ANDROGEN_RESPONSE,0.01201555479536574,0.02203476954937647,-0.1570434629165002,0.051059532513333984,0.0011565224856244186,-0.04742249589750242,-0.04470172878524883,0.08933452456571318,0.10837643183989118,0.006522767100847563,0.026298550336061554,0.04453978900157297
HALLMARK_ANGIOGENESIS,-0.04156278857393474,0.015093429965128835,-0.18314043687158496,-0.07442879423724667,0.03702736526384252,-0.17970066506912094,-0.11071033654593217,0.010438111399265301,-0.08337082643020918,0.027842670258084845,-0.005214071687364399,-0.03641260266266531
HALLMARK_APICAL_JUNCTION,0.039790267628203604,-0.002689810040152321,-0.1497048158988348,-0.007930061580645095,0.026364329536559834,0.05787592694844528,-0.09063397924176979,0.09811549348909826,0.13951853364996963,0.06801806528094388,0.01192689610850995,0.11547932336735642
HALLMARK_APICAL_SURFACE,0.08390266142826915,-0.03282853580389901,0.09366467214254974,0.07831078512221196,-0.01743511396370588,0.06522204044245689,0.008805697652652156,0.08068630697493943,0.12718738937390603,0.01841792726494896,0.046259625215044245,-0.013801985246124596
HALLMARK_APOPTOSIS,-0.06750128920574197,0.0054776549967215015,-0.0023158060369960886,-0.06379093624613237,0.027832968380357488,-0.027923300027931426,0.08664303047529875,-0.04535491888716081,-0.06378245803876689,-0.0017351547817327968,-0.050775322106119396,0.051705040860463555
HALLMARK_BILE_ACID_METABOLISM,0.08134831001707228,-0.013164634010612046,-0.1871617403288743,-0.007716957622934145,0.04553663155368174,0.06368318366111236,-0.025536220616253776,0.13012172392631355,0.14332361325133627,-0.052697121734536126,0.020417368016268377,0.015240514905853503
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.028519949494738326,-0.01912744556594208,-0.15896729001076912,-0.07044621929759941,0.010923480032516478,-0.13097036496907916,-0.11592851494143741,0.09719459894945297,0.14404281737143393,0.01618010874071763,0.009238240781949953,-0.03263495306524818
HALLMARK_COAGULATION,-0.020126820908585905,0.03578898955874915,-0.1862591592455258,0.029439124922052678,0.0013760317486207784,-0.18554139487559856,-0.05417013639902416,0.056851369904129714,0.0713213081331244,-0.055492228903925266,-0.0361961606793082,-0.06707092425693027
HALLMARK_COMPLEMENT,0.00883326956215034,-0.0026909391888450818,-0.1339006821974914,-0.012202894596570788,0.0280406505470448,-0.10112338156427503,0.02302594103957896,0.055026788171968904,0.08611012722396652,0.016660130270000503,0.040168269327045994,0.030940190893393595
