,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.36827602036393453,0.1257552472397402,-0.043603299036448405,0.058789703471430595,0.5117056324104234,0.06307768304976646,0.199712977525149,0.026818283713467887,-0.3813466572875718,0.07945278639254996,0.08686538626901613,-0.22050272578258687,0.09421735759798693,-0.3237638206392657,0.15543117748061716,0.04238102831159755,-0.4037027630765499,0.5170223957474679,0.4940812758643363,-0.34136763889889227,0.25978877601859524,0.08175695189943441,-0.015743272919520577,0.0024948886175832426
HALLMARK_ALLOGRAFT_REJECTION,0.39558522365106724,0.1398114392695879,-0.07771398894992484,0.05987952992295527,0.28549155882269756,0.0438868018806063,0.2269661939198114,0.3068852791732664,-0.34970135273424285,0.23229823282887746,0.0021485677033268053,0.6070721266106333,0.0865930857286335,-0.22266932655554608,0.03141559896811369,0.05389508435759432,-0.34138908917049465,0.37556658778675345,0.3359289698009279,-0.21075014614618967,0.020914113046074146,0.04956087596230142,0.19250995137851187,0.09762792320764709
HALLMARK_ANDROGEN_RESPONSE,-0.3059900166030602,-0.01910788418291902,-0.04981463745025283,0.07493435243943045,0.21978821019455935,0.03353926153948207,0.283638018381981,0.36568861080594395,-0.1521461903489981,0.18249028394425887,0.18790330252172885,0.40801339973557793,0.27510956835284023,-0.22121140313888082,0.10782601287212747,0.07338460478443277,-0.06678597070542378,0.33892416937788483,0.3454886478894453,-0.015517719400538574,-0.022800773042836668,0.05813439834525738,-0.12612390827841666,0.20394580328692988
HALLMARK_ANGIOGENESIS,0.3274666933407779,-0.21478006803197847,-0.017771969604923554,0.13784425697518435,0.3348703728980276,0.014256279845958793,-0.3444320169363126,0.5600100074707438,-0.27473478720240246,-0.02483766538222654,0.23158523884319232,0.6600530037163869,0.02569091554368015,-0.34036127678739136,0.24757097506683845,-0.009991268301224427,-0.11087079909921654,-0.18586554156937782,-0.3395702737346133,-0.36419345365527045,-0.2548072805310917,0.06083039015553588,-0.43689149393080506,0.23951739749059184
HALLMARK_APICAL_JUNCTION,-0.5227789026850163,0.011662257078457196,-0.07031548779361738,-0.043906301614540365,0.5880719615677735,0.07668605201190104,0.0283165616968348,0.45025094476513067,-0.4239583752717604,-0.024246364718934012,-0.045810239441164455,-0.0014462405521346233,0.2928745097435692,-0.37626049357336827,0.13202890541218726,0.043573659746083404,-0.49171161832673776,0.45456944866047916,0.4374997458493966,-0.2671195224443854,-0.04737133046867049,0.11891364684475678,-0.11267997937037885,-0.04097145345459447
HALLMARK_APICAL_SURFACE,-0.38200443439433335,0.28583299071163015,-0.02063861832804094,-0.05990493280239752,0.3169341620304614,0.01927969206202533,0.07284110850111351,-0.14758289077616152,-0.09725494983114731,0.3023190561526398,0.024201282867808403,-0.2863717207353921,0.25062709997741717,-0.3591902116413825,0.17380564189873327,0.006400660518984507,-0.1953717955106637,0.3109677537398187,0.36133470463628853,-0.09356938760432258,0.07229380170183491,0.017873091291487318,0.08709530822924894,0.05601778247877044
HALLMARK_APOPTOSIS,-0.09278339424577013,0.06468864354068912,-0.10424413783216778,0.03093126343564729,-0.3223868272207331,0.04523604690663585,-0.09609557996703803,-0.13900418192007588,-0.2532353745892824,0.1256880069571351,-0.12745760200970346,0.15998580180506833,-0.11409977819954235,0.1533079727414812,0.00986467780692497,0.002269163946673173,-0.3889143172239979,-0.22483047884971266,-0.23071867518259845,-0.1581870201083747,0.06929213827635543,0.02927805604595827,0.08464365836526243,-0.11487546298515738
HALLMARK_BILE_ACID_METABOLISM,-0.4977885817210676,0.022624585232967374,0.06429673251666594,-0.06643999974751047,0.5006637758251096,0.06992043570714988,0.11252774778742673,0.3127575665960066,-0.19365341943308195,0.05716057278754457,-0.0693265436413742,0.2663390799296711,0.28680410974209347,-0.3152210852287893,0.06325784357965504,-0.03544502725361596,-0.14572798868493486,0.35646979634158754,0.41041713886320896,0.014001389115260018,0.13321216934364133,0.15532242878247385,-0.16877178274909974,0.17181790648327966
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.24346346152971854,-0.05321327762087236,0.06104958017825425,0.04139255401181577,0.37738417586445006,0.05820005583639957,0.11943461810103695,0.4282113347306004,-0.03736857741613996,-0.1190207708147059,0.08569818701469079,0.6179365356029218,0.3641300075612975,-0.336802548092286,0.12584433107454507,0.06215350954322683,-0.203709348852297,0.4505955223671118,0.47550540125417706,-0.028183175336850847,0.23021979415736116,0.19637653991179393,-0.17517228170657842,0.31019135414708443
HALLMARK_COAGULATION,0.5675974267808747,0.02113514779026517,-0.09707920374830362,0.1504918009012865,0.2143579569176922,0.09241002925903824,0.11895320781539048,0.3693361740801064,-0.19915121224121474,0.03227925596430058,0.17788275695070133,0.7202070758575081,0.3255074660948317,0.0030553064622920426,0.2280040311666851,0.14830375071254398,-0.5090755578131302,0.36707923673912557,0.3511725012640774,-0.32660589877027735,0.20694065028118425,0.2184104287667178,-0.00255278849017848,0.4058726271953715
