,UKF243,UKF248,UKF251,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.021518264080042492,-0.0036565346415201633,0.01672577354024527,-0.03624901669997344,0.07142163703476138,0.21036452387276633,0.05026350262653493,0.06889715413223114,0.05711367953936009,0.09017599214924371,0.06316147686868345,0.12390886879460143,0.15734533273087653
HALLMARK_ALLOGRAFT_REJECTION,0.020925328670993847,0.09530655881584074,0.08189967313531445,-0.046601703609406436,0.013921864640022907,0.11817563949642738,-0.0677401381304612,0.06555910874855704,0.0017224391604184802,0.0995423663912285,0.01481176940949961,0.10433522795916886,0.09544851169309558
HALLMARK_ANDROGEN_RESPONSE,-0.0002470801587430063,0.026301771264713062,0.007334143566853963,-0.038294244975010036,0.036886852336154644,0.20247735607490122,0.04309235839288439,0.09745841312308344,0.04222691393080811,0.08557471343729477,0.07652094293867269,-0.016397578423903686,0.11850147537522693
HALLMARK_ANGIOGENESIS,-0.07794462907546715,0.09518015962822353,-0.0017456564973534153,0.08802923289376444,-0.06955911116638405,0.26165442373907377,-0.09349170490655516,0.031765409322730996,-0.07464194619388628,0.1301160453224582,-0.040264312141951836,-0.1445930469151193,0.03149068837394279
HALLMARK_APICAL_JUNCTION,0.0279632300039347,0.03672137489680995,0.04582955974252534,0.051912404398456624,0.05401883018529104,0.1383264041288041,0.09326384918992235,0.08753879577992188,0.06551730308608458,0.09995310330620988,0.06972807869946837,0.03527914471194486,0.15615723763373976
HALLMARK_APICAL_SURFACE,0.03499533919019416,0.020663467441110868,-0.07593537309770941,-0.08678155711127729,0.02518561776332854,0.0799591274720848,0.0774317033161003,0.09959014300079296,0.015255806172711025,0.07399572480230956,0.014089382222266852,-0.012972262084474863,0.07528643798303036
HALLMARK_APOPTOSIS,-0.001023852922776399,0.05424982333297757,-0.002097352694596738,0.042488308221262226,0.07711680820364415,0.13370283210820275,0.08124495923738899,0.017676183613666484,-0.0018357723820249317,0.044308618425580974,-0.004171762508138385,0.05660546099205736,0.026690693747717608
HALLMARK_BILE_ACID_METABOLISM,-0.03549451224664556,0.015456342058277164,0.02920617561630353,0.012725402282311914,0.033052256510923285,0.1300089697887833,0.11017464965220847,0.01007932595015882,-0.03497140898072657,0.0057999914824888995,0.03581837972816523,0.13974301906425324,0.2260066187546536
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05769246337527422,-0.01673314630640785,0.05305997476307538,0.08954183312979733,0.056072657640054605,0.2468376762044005,0.04803380178963491,0.09023199853210317,0.04364003812089536,0.05369989937228685,0.02930738513095332,0.09814542854131585,0.20490263210886087
HALLMARK_COAGULATION,-0.0009949871425937124,0.1011568454081526,0.04244999873047666,0.003288835180925492,-0.041446342065114064,0.08977642368259593,0.05045314947713385,0.06928218835063885,0.02274540963508249,0.07978713195195,0.002468784661426788,0.016493618474730982,0.08966520337172924
HALLMARK_COMPLEMENT,0.0185172674265102,0.01712715683296373,0.028906881100347843,0.0438528598949669,0.08923788483694607,0.1964569183669055,-0.05472241629159608,0.04396362453947223,-0.003898229869080913,0.09938190353268281,0.04002210106034541,0.12057649779211471,0.07289276276870263
