,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.01871537718569409,-0.3029131694917914,-0.1556852360966604,-0.15026502923086074,-0.203774673973802,-0.008181937881495112,-0.1699918948063885,0.0463349005457743,0.025721938635745387,-0.2658936389481805,-0.005105359464419727,-0.015679543988988166,-0.0758204564961897,-0.09452290154805391,-0.11423074806229341,-0.0030607492311370125,0.09462970454809029
HALLMARK_ALLOGRAFT_REJECTION,-0.11964568918706533,-0.18033898334277357,-0.08149699148048138,-0.16218148218136175,-0.06039575481851839,0.09552959489169666,-0.23617598901745135,0.047258576538549084,0.05319427397244559,-0.22561590823446845,-0.13165827046895912,-0.004558121832741965,-0.1652355113135601,-0.11150533138518773,-0.025574631597579126,-0.1469712014125844,-0.15384585396773595
HALLMARK_ANDROGEN_RESPONSE,0.06181127861009817,-0.20208394438096594,-0.005257685160909459,0.1904569657963767,0.0029000748535055773,0.07289624432040988,-0.08903225152978016,-0.017284289557691093,0.05911221849048158,-0.1577169151568042,-0.03305266215681665,-0.010054266338115089,0.025201569815246017,-0.019260750345023964,0.030336273280449504,0.07192368092917421,0.09689586849819357
HALLMARK_ANGIOGENESIS,-0.07674684447072917,0.18402971075351154,-0.15086612881883066,0.2665043426650992,0.1543710494964457,0.13927636631396795,0.20270043231082754,-0.061806717763591014,0.22120224222607499,0.25154591379072977,0.2606423188514948,0.1461434561575133,0.23444502390871227,0.14115167654820804,0.15819342796614475,0.007963244743089222,0.19792318331994904
HALLMARK_APICAL_JUNCTION,-0.0015799289670409746,-0.3268746190587996,-0.07492117068479107,-0.10989742825009742,-0.07806819604965742,0.12331382056850806,-0.019188453230928246,0.054271865192640836,0.05521613372648376,-0.2804630623159838,-0.041718706400009166,-0.01564269038850422,-0.0013746321419107678,-0.0449477723877247,-0.07114673494468854,-0.04030159729248664,0.110362496719163
HALLMARK_APICAL_SURFACE,-0.043961959155606384,-0.362203043800412,-0.03640063751507697,-0.3079845097505863,-0.21313098334957217,-0.06091663595127161,-0.23172720645367167,0.015340481222209924,0.03229677555524337,-0.47576516916165407,-0.11227696228724607,-0.0425627256829391,0.03178319936375851,-0.09617392042258995,0.047965678362817066,-0.08954733022399466,-0.04911752629480376
HALLMARK_APOPTOSIS,-0.035038599579599455,-0.024417479739505102,0.14226951710618407,0.07587710598931093,0.15010509097364794,-0.09942007049561169,0.11676997920777615,0.053350240098266194,-0.1414899344100973,-0.015779247226876864,0.00928672851512043,0.059052962987868905,0.1955850510414376,0.16032690460395446,-0.0019161317271977137,-0.056250136257687794,-0.0492381455128039
HALLMARK_BILE_ACID_METABOLISM,-0.01097274545886479,-0.2919326781490294,-0.11015016484007614,-0.2104866357249151,-0.19871787061938037,0.05566743057181292,-0.10375554270333542,0.11550261550429229,0.015170499215159436,-0.35782824937714125,-0.15363079124627635,-0.09921332351907446,-0.02559045560201986,-0.12125950206842963,-0.14176068877135095,0.023856697321203005,0.036857137579462004
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0411405304126156,-0.0847101576659748,-0.08695770771414739,-0.04646805625786404,-0.13610539231826227,0.11848740176309812,0.19946400367058903,0.045777550386643294,0.06548840972536354,-0.01650899248996612,-0.11490794512324974,-0.02537822056311744,-0.009177972123055694,-0.11464860989406028,-0.1087071480997654,0.14488026354862035,0.07600565873806507
HALLMARK_COAGULATION,-0.017530886483609117,-0.31362876539542617,-0.057926457984547125,-0.2513418952194073,0.10350270402340593,0.07929920075276492,-0.15068792218659524,-0.017119836251745915,-0.03027276517688732,-0.5628738843629104,-0.05198413843877044,0.014654190260749503,0.0021466411033311547,-0.021610477297070173,-0.023542623439174144,-0.16285457411361454,0.10851299547015718
