,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1019T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0167516045567151,0.07382790936804311,0.0313481723199742,0.039480135753143256,0.04265676102676117,0.0629874946806333,0.055044773124183814,0.1289898304015556,0.12498509715275474,0.09974943181460541
HALLMARK_ALLOGRAFT_REJECTION,0.011486971095280421,0.02723873258001951,0.0774029558093125,0.08759957050520067,-0.016294351053716714,0.09763417638082718,-0.0018792478472363292,0.06832074411262459,0.09820272658008818,0.04322763999269951
HALLMARK_ANDROGEN_RESPONSE,0.01793386761848707,0.07068225862793001,0.0207138210059773,0.10767946420908009,0.023659237327536307,0.0517295543291614,-0.016991773546960607,0.15839312237913264,0.07894475626605821,0.11819182207804378
HALLMARK_ANGIOGENESIS,0.06959557947261286,-0.010436852411489714,-0.010989634597732072,0.004191986412110993,-0.04838229904511553,0.0516541598236823,0.054022349030573194,-0.0863971874449429,-0.025240799616938644,0.03808778544145572
HALLMARK_APICAL_JUNCTION,0.01011782635484407,0.11525861387945202,0.05633593801798471,0.02726792908583622,0.01787706578407995,0.08934399704735334,0.013949270889429726,0.15336263009629683,0.12126772349805537,0.06290298773848116
HALLMARK_APICAL_SURFACE,0.015058450631227807,0.03436380837319945,0.06771035122389382,-0.027820427454931462,-0.020927616001214067,-0.0290207002145322,0.028440914009803243,0.07295533450391098,0.08609734512004603,0.003139400818408804
HALLMARK_APOPTOSIS,-0.021515514098522207,0.016423047408781952,0.03143079722712816,-0.015221282482800406,0.03636952646015743,0.05621281016492577,-0.00485211197329772,0.020945079430763514,0.08511751912399412,0.006838645488573349
HALLMARK_BILE_ACID_METABOLISM,0.055115850853634366,0.07134839906979938,0.07240701448435158,-0.03453278699165854,-0.0411557366808187,0.06187480262406492,0.05759494126950831,0.12847494020925113,0.11376857424066357,0.12611842767911613
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03445645611210038,0.051628447552488854,0.016253443287258737,0.04969787086817174,0.08165493011911334,0.05863034511449815,0.013123475298857117,0.0640800744361029,0.08964003364928161,0.1257745542737002
HALLMARK_COAGULATION,0.00585339792743348,0.04231282569299462,0.04808854042718378,0.09394502003194594,-0.01809425144603598,0.11369794682323096,-0.034727145616431594,0.15854440778460135,0.10524404789965423,0.08189292076531625
HALLMARK_COMPLEMENT,0.04883297314865125,0.04321597468618576,0.07697516016629849,0.0454261055939696,0.004638077427210596,0.07115924237155855,0.040755066988322465,0.07672259119913157,0.07113233389180047,0.08089033901784197
HALLMARK_DNA_REPAIR,0.03833703396786167,0.12413145062654714,0.04431381181043677,0.03056837201564666,0.014922812093669717,0.08173739556892638,0.000500506000470401,0.11080436349924118,0.1056883533704127,0.11244264331941972
HALLMARK_E2F_TARGETS,0.03542389361056697,0.10716193518545254,0.05481196860428135,-0.028366901708482897,0.04788835520941315,0.10038649260227407,0.01750261470088494,0.08530902119201918,0.09325881017919169,0.10330045824535122
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01641668008677886,0.06283403577698742,-0.024843900240528623,0.02443741071935211,-0.00940010601549092,0.0875518441248633,-0.006777804591602065,0.07817433281547347,0.07099613457423272,0.06715421399622795
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.011500061464166055,0.08194592700229214,0.04310426762463848,0.06887544992504555,0.02790288041654162,0.02322452242585207,-0.06251118735870455,0.10187998593966083,0.1351677976598161,0.1063566203487278
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03475230110657461,-0.006183494003557444,0.011972902429725747,0.013835606535905761,0.00045241748861430596,-0.023254749324364686,0.010635039719519167,-0.04414990675625692,0.06973430912494079,0.03359286697628331
HALLMARK_FATTY_ACID_METABOLISM,0.0393210014053469,0.020933255125760487,0.01991808627638463,-0.0005614327101367065,0.03090407417660613,0.06917666464969875,0.026088382169596552,0.07903257467550236,0.007136498077045804,0.038810579465951074
HALLMARK_G2M_CHECKPOINT,0.051133125178392275,0.15260260721182634,0.014269637077854587,0.035843491328351455,-0.018575226701720397,0.07609475830541503,-0.00045518007725492556,0.03301593842114065,0.09084765513714357,0.0914684191466158
HALLMARK_GLYCOLYSIS,0.08273848188223394,0.0680420097420662,0.0016409561400928083,0.004282395538905094,0.04159440295895033,0.039309941677871815,0.041019989628674564,-0.002667370114288094,0.09348147026500929,0.047437693813904946
HALLMARK_HEDGEHOG_SIGNALING,0.05087720801207858,0.05487472037936788,0.015055979348120535,0.02911027987222451,0.0381874070580474,-0.06689047303217932,-0.03625524550815503,0.07929725793238301,0.06323320192910183,-0.10223216265574156
HALLMARK_HEME_METABOLISM,0.05221777872295937,0.07536462699761691,0.03235070713109088,0.049800543418783906,0.05127764488883026,0.05883572021903301,0.017655995564036565,0.1179524689542103,0.12629020639148092,0.07919237608707755
HALLMARK_HYPOXIA,0.02399632538816522,-0.025894313474718874,-0.0516120374832383,0.003410137424163011,0.038096207142680354,-0.054041687228141996,-0.01856434554329128,-0.07116298740548689,-0.02742416887723292,0.07642410199108923
HALLMARK_IL2_STAT5_SIGNALING,0.0016008499347218387,0.023357018738971554,-0.0070838219880170975,-0.019538398344038116,0.016821974636742797,0.07954908492229806,-0.016705180200672392,0.031027650977144192,0.06851785512717407,0.06866361172546727
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.017395884020364964,0.07806626492851894,-0.02993598818303862,0.025788918415740495,0.00059835967783072,0.08224314499359543,0.02252044891774921,0.08761400268739876,0.07321016697836696,0.13336731623695444
HALLMARK_INFLAMMATORY_RESPONSE,-0.0010203507879243225,0.04283520508055423,0.011914569681874305,-0.05772645289803712,0.023444209290248763,0.01841811104841033,-0.02000002919463898,0.04362971054097943,0.04515864350522049,0.09780672331026523
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.011577981925172363,0.03522642375087121,0.07417125287185927,0.07367366756250247,-0.0165860781449897,0.0594576008174687,0.033758640414700135,0.11277409457454092,0.12113177178692167,0.07247552605961362
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02614746178359757,0.030216917626693637,0.07360670559432464,0.008586606240860687,0.04487430576092118,0.05599776294641201,-0.021579242221716796,0.03638660667840124,0.10451017155930481,0.13491972726136767
