,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.03850163580431281,-0.022390905836515738,0.03211756443854055,-0.01256686440352033,0.060820545809213464,0.022431718555703143,0.008489478191565111,0.06172470579195221,0.0754236203317414,0.0641372289654308,-0.026756083589811255,0.10838838955365196,0.08449208485359766,0.11166061276435416
HALLMARK_ALLOGRAFT_REJECTION,-0.06236677514975015,-0.06986530785609775,0.040523577799134895,0.03875609435296009,-0.024518004252607944,-0.0008739059317577545,0.07285220125260057,0.0069178578843915395,-0.06230060093027516,-0.04722336532991908,-0.02797914369266472,0.08607123385342141,0.09345412946990428,0.08065611413048741
HALLMARK_ANDROGEN_RESPONSE,0.038118368405099426,-0.01821993419889251,0.0029831073116564095,0.0006147067106684976,-0.02182954047181876,-0.012798050975956272,0.08228254461140239,0.03144743800567096,0.08609288251140788,-0.03528453021825281,-0.002387368800669031,0.0865325994446098,0.10313623105579808,0.02215659419008294
HALLMARK_ANGIOGENESIS,0.018995269386380638,-0.029046868135913773,0.03500330287533926,0.029494649177754788,-0.021385162227492833,0.0016247029389005782,-0.04974413671603073,0.09216841388449157,0.021247833163765266,-0.10639209407004545,0.00956635393997044,-0.04117352702135486,0.005008464399695733,-0.08471558959958331
HALLMARK_APICAL_JUNCTION,0.03068648215128853,0.004483652595038584,0.0028677995183493342,0.05199351129752328,-0.027723871566123354,-0.015340297454920557,0.00010958908531977957,0.09107506528022542,0.02642502994345658,-0.0760502234516348,0.0011927713060314617,0.09789339607651336,0.0672592931046213,0.08409594639174346
HALLMARK_APICAL_SURFACE,0.0638321426228499,-0.006344800295910399,-0.009385284544913934,0.038724800946672064,0.004238948944919577,-0.006402589527876577,0.07060441647072326,-0.08529474836283805,0.06797750103145346,-0.08980970290166146,0.047710128249325884,0.061047160172354044,0.07884004389148164,0.04536256723858644
HALLMARK_APOPTOSIS,-0.019341729540908886,-0.005792751361060194,0.019284578579528013,0.11170670556432027,-0.011428209249312905,0.004771237976430029,0.0012470293448578933,0.06643493887859087,-0.01156102851698253,0.03504334474296169,0.06950621874985174,-0.0747235133415309,-0.01850769927415659,0.05291048486984446
HALLMARK_BILE_ACID_METABOLISM,0.025213745979982407,-0.03829092234042756,-0.0043979560863440376,-0.01260766858195146,-0.057753228076541686,-0.03322282464550458,0.007769687465238304,0.059830596737103774,0.05986414238042735,-0.10222428721324257,0.04359627641810327,0.09247213180654539,0.04876235330603544,0.11371396385121905
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.021682939961215737,-0.06445194567744415,-0.03450147267579204,-0.0332988536340003,-0.07036011014176559,-0.027849450385724586,-0.10215804983863683,0.036671387583251586,-0.005877827021890389,-0.1352089494766653,0.006634856575629667,0.11168312986365618,0.09846247761887841,0.11058771049916662
HALLMARK_COAGULATION,-0.002195403904508917,-0.03529171886818345,0.013256283552846417,0.07850192196916862,-0.009318960776967424,-0.025430382848815047,0.07808481927955042,0.1397882504335723,-0.03674526233789551,-0.08632584211946152,0.011153592790770783,0.06184313786732251,0.09175003999013576,0.04556680863961944
HALLMARK_COMPLEMENT,0.04033221860583919,-0.040029591656394296,0.06155874013548678,0.08249614809370842,-0.017146757077650673,0.01392736835121533,-0.02183509047618934,0.013000056271524887,0.0029633720141261583,0.07833307088168995,-0.040224073277954964,0.04432809470712427,0.06787196896847589,0.13003273811467422
HALLMARK_DNA_REPAIR,0.027411174862094635,0.022659938325479866,0.012657584029158052,0.06591013420167548,-0.04564779500642906,0.02329831527559145,0.05054757101338879,0.06001491425906697,0.06780746857368561,-0.028160414295348556,0.056012705644621484,0.114395587167173,0.06892590586527525,0.14249360413060685
HALLMARK_E2F_TARGETS,0.02809370001517548,1.1632672129768066e-05,0.04877235835496083,-0.0036319483566729124,-0.017636835812052356,-0.013331851760164456,0.041154468916991725,0.06555344936338017,0.07710454577283024,-0.06627331984377448,0.036037357601933655,0.07598587265029894,0.10975983271081467,0.13477035012118016
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.034029371670931056,0.012471342281586433,-0.016648716455507646,0.025437540437829653,-0.02498834238167164,0.0003020567574828135,-0.05049775717556069,0.13863526349495647,-0.029769306835047922,-0.10599602949572724,-0.06742961538186339,-0.02906571635031506,-0.005662043237040678,-0.002470914610250164
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.034506390554557356,0.06185199156051179,0.0011181421060946343,0.05769582701671616,-0.001940026919929182,0.005846465357313269,0.03754813269143456,0.08763571885914874,0.06325871905848834,0.13386096485542354,0.07737910153022515,0.10439831906344559,0.03382344750190685,0.054649891218546305
