,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.09568196453469972,0.1472281698717437,-0.01764926660493348,0.009514283843648717,0.11576675032933932,0.06552154237884845,0.11812910024919743,0.05988283838122979,-0.04123659029979801,0.18001786526540667,0.09610600135183948,0.1744045076637183,0.08566163749823201,0.21938594862899136,0.30361958840700726,0.2841242134211906,0.0691807936605857,0.04966594617954547,0.21306328255525506,0.16241968375196605,0.0704636971944499
HALLMARK_ALLOGRAFT_REJECTION,0.006537079185592067,0.08445222117077641,-0.013841595589771325,0.00432538590312909,-0.08974989428814108,0.13265841345051102,0.07343914745749792,-0.015538695004638163,0.07741977448405132,0.13205865790235274,-0.02251102714671971,0.23710055071278635,0.06725443760072528,0.25063098404730494,0.1642105639737346,0.20045738591044393,0.040070522130073304,0.09086763463193043,0.2390880667442343,0.028022808629009556,0.0796103626934495
HALLMARK_ANDROGEN_RESPONSE,0.09832258293722236,0.1477018733701251,0.051961088964659334,0.09547035112051377,0.05233407303345608,-0.015270274586601419,0.003478071111024221,0.01613941362716683,0.0008942606674902272,0.11878134697603886,-0.0007818847830465185,0.21504086679730325,0.07371735173440802,0.0826640468833363,0.28673414806210457,0.2507433107603155,-0.0053406695534741104,0.09237697755803137,0.23533609714287015,0.1748256589417646,0.09393713098347928
HALLMARK_ANGIOGENESIS,-0.018436226904485542,-0.007627601528760138,0.10278394151219962,-0.046756918461188006,-0.07315631128765443,0.11208253322641304,-0.17427591367543213,0.05700775079330794,0.0017424174795137109,-0.1180827431891282,-0.11050023342621652,0.07971500267778267,-0.04618724121281235,0.01646686733872513,-0.006559642498646614,0.0016079813059703934,-0.008506868041674782,0.12756649795974817,0.09020512846039674,0.02704397562839961,-0.039685741302856896
HALLMARK_APICAL_JUNCTION,0.19699100434112476,0.19217780864094086,-0.01606992196486795,-0.03914088473417377,0.03756953996890215,0.13984198903519773,-0.12652111089425522,-0.006874551175949473,0.10107955516367396,0.11337388850589152,-0.030495130345549445,0.22611273230593706,0.049885129905808574,0.25347808704205804,0.2839225293629773,0.2648116666530757,0.07351660196021818,0.14908094068361363,0.3047399861191522,0.19157765610902971,0.17059941993777084
HALLMARK_APICAL_SURFACE,-0.01315632959086731,0.10148323350357803,-0.0021135725648545223,-0.05360959880949956,0.08091684757186039,-0.013852412117318049,0.2063078159351155,0.044171123854789066,-0.08521196991118926,0.06810460728833062,-0.02454759255921413,0.09231693551881948,0.10428994904673597,0.11123297413812658,0.2809052997570156,0.27810480989290337,0.05964909591976311,0.09265666820214616,0.29176500157791835,0.07974814574115123,0.13297502104204753
HALLMARK_APOPTOSIS,0.20855990837766006,0.13116307010437028,-0.026104088092676284,0.011162673904767679,0.027367851566774074,0.13591453272329063,-0.06691548353235899,-0.018680754433463242,0.11360594614742307,0.09669204924581963,0.08078046096871935,0.12651875819438155,0.01066302784029711,0.07232380002320224,-0.10439874557257328,-0.034572186381980625,0.015501898058733449,-0.009197349913422486,0.16511979993417283,0.10629910017824695,0.04575677152899381
HALLMARK_BILE_ACID_METABOLISM,0.016200894070539883,0.033610254433457,-0.05201985244175758,-0.00478630113939556,0.03348532203705907,0.07081956466459234,-0.033429830987309006,-0.005338532970334457,0.012578832336364277,0.10264462791616324,-0.05676811966310968,0.1548883605494264,0.03301690520719971,0.07685038534975966,0.24190359365872252,0.19164030941841953,0.06404604618225088,0.04004524965772531,0.07712097932090764,0.03888058528959822,0.05399697047566543
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10178546856514037,-0.024741174880969424,-0.015600554848321574,-0.01800701821662429,0.01810232058306284,-0.022260169392842907,-0.19308008998436377,0.08723934816566122,0.022845292440289818,0.16475227525149777,-0.0790310418079087,0.06327591405966712,0.11256456066287686,0.09172768096207741,0.31990986585644504,0.2717515196232774,0.01623606357133526,-0.015015589152060508,0.053407258448246814,0.14168637354962998,0.12645817516713098
HALLMARK_COAGULATION,0.2106447306238897,0.1956544735385732,-0.023694659093645442,-0.00017528323904997627,-0.04975584395099273,0.1063257924498297,-0.11932220916703093,0.0585541363875605,0.06630949416743269,-0.08197344458609163,-0.02360069428621049,0.2117057021968703,0.06349268754401921,0.3174576582485898,0.23900226065360067,0.2221718426017056,0.06489586947967803,-0.03534338826348543,0.32231972590559815,0.2183135759800726,0.16091868526709738
