,UKF248,UKF259,UKF260,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.1371934931498942,-0.07516078216467563,-0.03740252315922898,-0.10092574654099204,0.03731303781384153,-0.17622220076862466,0.24477932200028385,0.13003955245483909,-1.8114178325699317e-06,-0.08136328444417518,0.09189274730449039,0.08799151544676316,0.024079471221498096,0.13448407617593403
HALLMARK_ALLOGRAFT_REJECTION,0.07574177631262317,-0.04379270655089399,-0.05917551877344124,-0.17854111463017874,0.01641284867618664,-0.1154997187188896,0.09072435921056823,0.014480128739704655,-0.0862203874232789,-0.09569357377963675,0.0002747447622877315,0.06566988952583562,0.008643815127021153,-0.08497493959842951
HALLMARK_ANDROGEN_RESPONSE,0.12511843595579053,0.04707453867015522,0.06237405432677154,-0.059446300094326485,0.04689763701348678,-0.07878091354771255,0.2340010273062632,0.005907492661454796,0.03186557005269881,0.011118174514150281,0.05476765198012488,0.03370171819028854,0.1135303212901178,0.18429840928262786
HALLMARK_ANGIOGENESIS,0.0067387648334389086,0.014156646708748076,0.07532555217671656,0.23005396273418482,0.006414545746502272,0.17036631462949178,0.20915565025204677,-0.03597948642988743,0.027490202912007464,0.10154408640073923,0.1398258288750225,0.05504971984694158,0.09647086396004084,0.23429439817147482
HALLMARK_APICAL_JUNCTION,0.16657369792153148,0.03603330487814923,0.02087700271182237,0.12233083431912628,0.009512574799543122,-0.14851706425701705,0.27553028952766684,0.19168586655302666,0.02936212302775837,-0.02655515065404564,0.07917079279656737,0.00963603273591452,0.1100647219323658,0.19058041797034328
HALLMARK_APICAL_SURFACE,0.09015073964040922,-0.021977263582650067,-0.048486823332652786,-0.18045867028689616,-0.022142691305795652,-0.11702091996032532,0.1472977928790239,0.04509535084193577,-0.031306557498857225,-0.09157445944291172,0.054083801020638325,0.027026325283225367,0.11534723467734752,0.0880262172326902
HALLMARK_APOPTOSIS,0.03254208595327161,0.012857069145623875,0.0537033187077592,0.18269790860311785,0.024486904475186918,-0.04965184258140282,0.002865566302081719,0.07239607068451706,0.18348272079285638,0.18541708697242046,0.10825801905409793,-0.01688650279496935,-0.03708854510644592,0.03143296712970231
HALLMARK_BILE_ACID_METABOLISM,0.07313549878238287,-0.07124986071729648,-0.050893751650208374,-0.004954650031459957,0.0007787145065709566,-0.12949829344848401,0.1721020871298777,0.055221586114545626,-0.03734502485208798,-0.09577764920678153,-0.028131189023763516,0.04141215463765607,-0.04236485417698229,0.09282822340914842
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.045079598503236375,-0.04627130994476032,-0.09056929576473488,0.22450583560654624,0.04644120606720713,-0.1591768478832051,0.17694416677886815,0.15282939640552018,-0.01980669055741336,-0.06503661481360842,0.05552892460587265,0.03212214734721837,0.020033146338895087,0.1284897526432109
HALLMARK_COAGULATION,0.13622457964309764,-0.019698266533703757,-0.011587699525262165,0.01637775482498109,0.027604046682773387,0.033617792549024535,0.1460941232714783,0.050200060040627235,0.05420373889535267,-0.00753024740770962,0.10676510981637458,0.06512882603165923,0.09001461583041913,0.1670507624079073
HALLMARK_COMPLEMENT,0.08121721385296722,-0.06406783862028073,0.07020170526992142,0.13148882581863935,0.03702545252599097,-0.11824318102889937,0.17547651923238294,0.03404485456250144,0.06368675109276827,0.0011675880125348518,0.11429097342358617,0.08851328548782418,0.02431897399987816,0.08645601607691625
HALLMARK_DNA_REPAIR,0.11019280741848653,0.06098596883634467,-0.010150139113271775,-0.020801607042628806,0.03823226145371523,-0.14489848750673534,0.2545830388875691,0.16371193502653417,0.010958979166763867,-0.07137347091864832,0.08500043016467027,0.016535304709029558,0.04368204448241536,0.20355861897213814
HALLMARK_E2F_TARGETS,0.10152110765362193,0.012436702546503293,-0.08414178512183565,-0.030190244074297594,0.012467294736345341,-0.08214839487976935,0.159846534622589,0.08979018797117906,-0.03207508166045207,-0.08705136797208361,0.10327312119305848,-0.02008296633139722,0.04636432600812234,0.16284909860268912
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10264211001740643,0.08345532603524296,0.12687367905145316,0.29989590899595703,0.05895124430214445,0.17662708804374663,0.29091866942141625,0.11973307640818819,0.18392384145077395,0.27637685862465805,0.12188458681942355,0.023910306934037773,0.11681184957280548,0.23739010671946473
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0638096506286586,-0.02129724414637806,0.07410007231107464,0.0062188776598962525,0.01876356315590467,0.22862925841734894,0.21311096536346352,0.1036321708983722,0.13047352317608302,0.09961321866613912,0.037880735544883096,0.041480934506938495,0.034659511596984,0.20984612892091584
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07624052533492466,-0.014608844909499862,-0.1105645873163221,-0.08007962948463249,-0.02103548094034477,-0.19796227089711488,0.015391646732175081,0.05681311388707319,-0.05744643388592316,-0.13820927120743187,0.03869447233446223,0.05683417673532594,-0.005601312831407939,-0.004622714715239504
HALLMARK_FATTY_ACID_METABOLISM,-0.030232109407340113,0.04277249536167597,0.0013584883852984309,0.2266256787833759,-0.027725692711927687,0.1513702287079927,0.18122304022187583,0.11117948236026022,0.15039743512655035,0.12958224167523877,0.0028978736570535956,-0.012651872596036728,0.05323567080339886,0.15513093686176405
HALLMARK_G2M_CHECKPOINT,0.1112228646879348,0.008103446958707607,0.017542555507843834,0.13130022447328613,0.04584293025329374,-0.09470978370669407,0.15778768172747462,0.06582652449332625,-0.010385080389124848,-0.03888025714423413,0.10695793631725252,0.023746633141940716,0.07539730601548857,0.23008500684679628
HALLMARK_GLYCOLYSIS,0.015705744409754276,-0.024397677946278368,0.08140640048221447,0.08290106591063484,-0.027912579215757273,0.11320382085250467,0.2250856078158462,0.13330602892139562,0.10132585240815452,0.031444274948553896,0.11596940919184776,0.00028397977775757884,0.025101158666899298,0.18032628771927295
HALLMARK_HEDGEHOG_SIGNALING,0.1104285561732016,0.010548955616193125,-0.01446659738796876,-0.16136155174113379,-0.03377727809515502,0.04960414694018928,0.1053110917429621,0.22570471895788877,0.016868475425461927,-0.07212991329660828,0.061294476164072985,-0.02298867808900583,0.013593796016392587,-0.01235655451918235
HALLMARK_HEME_METABOLISM,0.15165778661192683,-0.019280489070473084,-0.007366986391934262,-0.011730077525731356,0.034786217491487824,-0.030773400601941968,0.24961746078761277,0.13023319215991833,0.002685933126698633,-0.06783386521783502,0.0833361068949792,0.019978980401937897,0.04944238651935428,0.1315730037023474
HALLMARK_HYPOXIA,-0.1027935113469366,0.07334260737340237,0.0876480015031776,0.23388617219032,0.03845842215225401,0.22311000892898739,0.26867919121764894,0.01674474929777924,0.20991004215781964,0.2432911554021958,0.08008349899233383,-0.020555862111805795,0.06119314349912339,0.19842232755210903
HALLMARK_IL2_STAT5_SIGNALING,0.09125349528490889,0.014122643818120943,0.03276899311050258,0.020654420563614766,0.016807383426475187,0.19688528509241982,0.16133460398598784,0.08797849701233622,0.0432060103606525,-0.018297231112582354,-0.01737006485556371,0.020816763577572672,0.0989002099429008,0.16194110112709384
