,UKF243,UKF259,UKF260,UKF266,UKF304,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08879396121960796,0.026092815564813427,0.08140391488228761,0.07078766432130654,-0.07589302286565017,0.05154366051685657,0.018987224307693413,0.023788016584549997,0.1671241775524222,0.07635727666636616,0.02244836491634279,-0.03734203925989384,0.0445543830064357,0.11507721490456792
HALLMARK_ALLOGRAFT_REJECTION,0.027301850529627643,0.001748953667937109,0.1353907022384945,0.07540446089519263,0.062068104631020395,-0.06143324431617768,-0.022333337731972037,-0.03800925755013929,0.08179719089088804,0.025683633111415954,0.023605222040326397,0.014547012374114843,0.03803416056486814,-0.0287779338440774
HALLMARK_ANDROGEN_RESPONSE,0.06631730670545809,-0.0630707971010956,-0.03848228249882281,0.09841541749439338,0.03221736193316933,-0.07522396717034366,0.005704987813935251,0.08471989026104225,0.1677101561812221,0.07608082528733474,-0.00111705674197497,0.002966640826629603,0.027547781514156093,-0.00016452195500319194
HALLMARK_ANGIOGENESIS,0.021407799307217017,-0.060661749350353254,0.007396364329055249,0.08446248070110679,0.07791083137362353,-0.017895684554980182,-0.10889336975257519,0.05397476572041973,-0.04189843786487923,0.0700812316276625,0.0033387315874119482,0.04683466886293631,0.03076990559447078,-0.07190022628911183
HALLMARK_APICAL_JUNCTION,0.13705293026098841,0.041302010216525666,0.0970099475624196,0.11172397184171526,0.0006359666176214717,-0.012650523009426226,0.048927834674511915,0.04001423041100045,0.17223175471244406,0.06936218963687021,0.026752030816517527,0.029951839248668177,0.03132728961931578,0.030797996804521968
HALLMARK_APICAL_SURFACE,0.08726463546097936,0.044922689514238764,0.012934782787327778,-0.03855192100752497,-0.12413363925325244,0.09788457657494108,0.10082897422075521,0.052059464541542914,0.14588283218132939,0.09635220337061463,0.0200352883157495,-0.05134244136609127,-0.0029464046176582792,0.010166065369882628
HALLMARK_APOPTOSIS,0.06569191220209834,-0.026513324823451742,-0.019373650203572176,-0.01411553735593994,0.016694175366477923,0.0024190501363290677,-0.03881269513682773,-0.021925464073480488,-0.014079033810597821,0.008732576932031002,-0.05635778267304801,0.007559682420036286,0.004339022359620095,-0.02123134299501308
HALLMARK_BILE_ACID_METABOLISM,0.12312766497156731,0.06118036376869996,0.03830618048415542,0.07154988093672453,-0.010191542030006218,0.055400392494106686,0.0323114361572233,0.06549044135520583,0.165263019791306,0.0020987671051450676,-0.042825376326508055,-0.029958562030182927,0.022724103904835924,0.08547284305975669
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11614473315192998,-0.02107638075368276,0.035681488312109884,0.10987272304438293,0.033971884096524,0.0243439902198967,0.023788414712514198,0.06176063550829796,0.14208807082449526,0.07758254893957683,-0.043238733882549424,0.07166843746576652,-0.010667559313904262,0.08692342422453071
HALLMARK_COAGULATION,0.1343581424320954,0.025469309938378412,0.07021686275182806,0.05172214293475698,0.10905882678681174,0.030202328499817545,0.03116491379883685,-0.031059566848833136,0.14970039805212113,0.062130256238887335,-0.03173853587150271,0.05833225548885887,-0.015456870521655177,0.05342991357943607
HALLMARK_COMPLEMENT,-0.009455433905059827,-0.05311479456452267,0.04421099189019963,0.1041050030825863,0.034875747850271664,0.0819273593749945,-0.05225722098618154,-0.011544383001820611,0.11656609401034915,0.07382153069135519,-0.012552336948660092,-0.010303865940561225,0.029969913822838548,0.09377903615063783
HALLMARK_DNA_REPAIR,0.07270783507000292,-0.06101533852038959,0.06062417474682882,0.12631161159003967,-0.0380154648773622,0.005506715555429943,-0.03806381745688407,0.02024914975025079,0.15066209280541834,0.10390629217143406,-0.015234263654755087,0.016867769341590753,0.011243989024693053,0.10634906908018422
HALLMARK_E2F_TARGETS,0.1206149321899412,0.048705745635576274,0.010245974772233105,0.10569883009097537,-0.033443151004976475,0.08754834798981702,-0.0014862766818867872,0.017921566332000784,0.11642353796341251,0.07736827135651113,-0.009503946249951096,-0.006558515860185145,0.005640963979065547,0.03435041626042588
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06954353006290058,-0.0490064837893095,0.04814970146469057,0.10408243811822823,0.04020808473065019,-0.02679018642655279,0.0540160283926342,-0.017111134872915726,-0.009217690728979173,0.07976083264071174,0.009743216973628508,0.06641778984220469,0.021528049680542886,-0.016735563299012702
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07271857916124065,-0.007452422897523871,-0.01832546643940339,0.012141373479381955,-0.0694456936534157,0.010435987689784017,0.00246402489826759,0.046225542985237573,0.11446682491835032,0.07124585891881734,0.05905695018300727,-0.0030715503755791578,0.08786784016291792,0.09101651886853408
HALLMARK_ESTROGEN_RESPONSE_LATE,0.11013737029237046,0.009610670186094593,0.07724867018978579,0.05238282007304802,-0.01882490839318779,-0.0006428319235448654,-0.006381199522798479,0.04724216296197351,0.12405380486388169,0.04361115877438881,-0.013007512403932858,0.037032092637771616,0.037116568392430556,0.09959077001906025
HALLMARK_FATTY_ACID_METABOLISM,0.026354982021498313,-0.020214340689388086,-0.001779913462131857,0.005449413130116305,0.0026839881344116055,-0.03785401621778077,-0.014219124495207833,0.048572820784291516,-0.04511168079224756,-0.0029735288426302885,-0.012699717990042015,0.04682549296484112,0.03506944118408824,0.0748171919140819
HALLMARK_G2M_CHECKPOINT,0.027624513541945925,-0.0006905253404926755,0.02401086243013604,0.09487142138475162,-0.045819697107643914,0.05348539405246338,0.004218323256973473,0.043710949318973985,0.07811851270264021,0.08379107034877888,0.014721198351882729,0.024410124685020896,0.02771517977803832,-0.05138490071154443
HALLMARK_GLYCOLYSIS,-0.04555492338068559,-0.026465742438905926,-0.029537207022233045,0.063322750177718,-0.07378787030723304,0.018976811955048134,-0.022968664983711945,0.05345732951735095,0.09422959854008552,0.0877028787817105,0.01183483755950442,0.010124726325971913,0.02204636386105921,0.08739469462951245
HALLMARK_HEDGEHOG_SIGNALING,-0.02958879703569086,0.013115842693927491,-0.01748404896204077,0.003493563428613881,-0.08466411850093752,-0.036172625393294314,0.025953072779464948,0.014977620839493297,0.06967031852849094,0.0553765106562269,-0.007067328736605444,-0.0155958904988501,1.047916623655246e-05,0.031639972339553596
HALLMARK_HEME_METABOLISM,0.08703977223075036,-0.0079385582655797,0.060991044644199625,0.1070894292959228,-0.05501947310870072,0.03836998622700852,0.01708969095645084,0.06620748618519481,0.14775749849698622,0.09307377259208824,0.03512978813136303,0.030759954849271312,0.0751859839317106,0.14794950575798868
HALLMARK_HYPOXIA,-0.11987204105575784,-0.030534571012576676,-0.0309256856898126,0.06179980687000115,-0.05179681620701672,-0.07043472982427416,-0.07961798938155923,0.050866849603692935,-0.07691832191795887,0.09467653805289987,-0.04594735081465156,-0.015391862619207343,0.002187474813340629,-0.013171728770059208
HALLMARK_IL2_STAT5_SIGNALING,0.03660170827263329,-0.037411970752530575,0.011536217764994205,0.11018871985116958,0.05647305775496161,0.05106474327135009,-0.06609964605699611,0.032602558071549374,0.11820049866057106,0.06417298307638242,-0.04957356007657413,0.064327874250159,-0.02415341110610662,0.06642808135244589
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.10383481284159293,-0.0007440984973820371,0.016256537462795907,0.03801323150352085,0.03313027327779962,0.011899452889932022,-0.006727681054630689,-0.011147247045256315,0.08048861094764911,-0.006837923741382119,-0.026161128780116557,0.03039798041916773,-0.029838831088051368,0.02749457970289233
HALLMARK_INFLAMMATORY_RESPONSE,0.09441593700744647,-0.0003367605302021097,-0.028106985300600372,-0.04994678861700196,0.012695691171445278,-0.0251888494716124,0.034541984502538224,0.04781349065043289,0.01872771312560476,0.07092179909705987,-0.013707817684148974,-0.010854450878381133,0.052910165025984994,0.026441960002514704
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.1133930724323607,-0.016258428643749864,0.04162569256652229,0.0699153708691018,0.1094610422242823,-0.011943146166474319,0.00310561875668783,0.020842247850349722,0.15470515548654676,0.04414306013659005,-0.029042413167109614,0.026221161289611817,0.024080416540844543,0.043573266926065765
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09841491749131519,0.003651048361474433,0.01734892874203845,-0.00010849102044088481,0.0528459235180864,0.021941638702127363,-0.01158073762963549,-0.03300810242697761,0.05665348102313863,0.07743995100470266,0.02475760312224233,-0.008598018353897377,0.009199076733993674,-0.009620596990078579
HALLMARK_KRAS_SIGNALING_DN,0.10124397321540286,0.0429542534811339,0.05989940001029056,0.11884976889218961,-0.1362732443200091,0.08798939051887518,-0.023451969448247394,0.04957621988885658,0.16625091655391802,0.09289808690118583,0.02095298367088,0.02376903837664794,0.030904397999535354,0.11491064279232077
HALLMARK_KRAS_SIGNALING_UP,0.01963505554266528,-0.051404773142577846,0.02884623326536442,-0.020366676542112633,-0.09323705159681339,0.04855735484719986,0.05820197620194197,0.014052068151467827,0.12320883472363534,0.06062617947200841,0.024541615377447513,-0.025123810823331417,0.02625362728456466,-0.0265448791616896
HALLMARK_MITOTIC_SPINDLE,0.08201250360012992,0.01443662458118426,0.022233522370158885,0.09478104130297539,-0.09638400742157727,-0.020365674130050398,0.008758522220709384,0.04482884821250329,0.1485359304064434,0.042461673440923046,0.036917303202399394,0.03444824668007071,0.03930258917748323,0.1079565094208799
HALLMARK_MTORC1_SIGNALING,-0.053248349790013326,-0.07533217068949037,-0.023522758321705084,0.10084759747770776,-0.057312823532115774,0.002168138251234669,-0.05433674047417167,0.011027584038049428,-0.07343950104096938,0.05655463130361685,-0.008112112852983917,-0.047120658783263505,0.014503433164398487,0.0064448369789361195
HALLMARK_MYC_TARGETS_V1,0.04739849914098366,-0.047868679311954716,0.031220371457461326,0.12631231432995468,-0.037116327909876935,-0.04306952257415676,0.0025470544065079484,0.04860325765037834,0.12220119110979845,0.07758322096800202,0.013060531155578025,0.05933207128198534,0.0015606466059259114,0.035943334653977005
HALLMARK_MYC_TARGETS_V2,-0.012872567287039786,0.005207245776371437,0.030398441157592375,0.02067542553845215,-0.029966668580870742,0.01630858036041842,0.05334836205651688,-0.048390036328115844,0.09212848321803446,0.005907306493306405,-0.015071007821353705,-0.016432760352029018,-0.017063699463329047,0.046967185181959095
HALLMARK_MYOGENESIS,0.14540801590391111,0.021058538007331474,0.06611971689754385,0.03445899342477175,-0.02493712513366448,-0.008709324574305958,0.005079915009490428,-0.012253565036178965,0.14265622278103104,0.012699509968504549,0.028492535216220142,0.08564036478836569,0.006380065058907991,0.09562893605983547
HALLMARK_NOTCH_SIGNALING,0.13237686473506402,-0.007744994643239812,0.01630114487154472,0.12206100548652246,0.005751389681490819,-0.022119180491166568,-0.026004114715114608,0.027900184969198966,0.16498233216864253,0.02324079557376209,0.007385284855538161,0.007177508593279842,-0.013463521513683362,0.11108444192113254
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06729029817877735,-0.05416188920067677,0.0051158490847343936,0.08510301167433983,-0.05578528135509442,0.022846370720906964,-0.053560323663903606,0.013225998524033422,0.14692818392228635,0.05802812773170351,0.017363489219989453,0.030025355115809827,-0.018164092697516385,0.10986174142890354
HALLMARK_P53_PATHWAY,-0.04775923777332349,-0.050870914301903124,-0.01116918047027104,0.0937139085578011,0.026062901352890532,-0.05130650552477251,-0.062591134187257,0.03975254309032571,0.12163392737105108,0.0943271827563706,-0.016021700923272257,-0.028151251678625585,0.018668376026211075,0.06625382115053398
HALLMARK_PANCREAS_BETA_CELLS,0.05287104718738161,-0.0570804733600356,0.0010755904306888906,0.017865782621285162,-0.07506134409781455,0.008042050372299311,-0.04868227338875404,0.02699655015314639,0.16175302404862787,0.03205402200770818,0.054181921478256054,-0.011291338520513962,0.013147949168166872,0.07409475193613438
HALLMARK_PEROXISOME,0.01583528075771161,-0.018606251657084863,0.10072854423263088,0.05612638286861093,-0.003085924459503168,0.022929712401361168,-0.023212480831632354,0.04431862492631041,0.14662354848568693,0.03318579096643611,0.004433187985832084,0.036658489192992395,0.012244423025654663,0.00158344590776663
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07902170373732921,-0.01905761831697825,0.028292314097902987,0.06542453935154696,-0.07972314429877372,0.04171957337167905,0.016646822468483254,0.03785276948454824,0.14289615458448096,0.13984157069744457,0.05446863869256442,0.0366809243414654,0.011501332488269471,0.05377701342677449
HALLMARK_PROTEIN_SECRETION,0.09537347920505077,-0.02177604226674396,0.01692090168339369,0.07369616313649537,-0.07225799011093313,0.022790023698435337,-0.02725690272295263,0.06355082818051574,0.16368025557491706,0.0343653856097073,0.041210687324868746,-0.034412179655916524,0.011579129516138523,0.08403011133961573
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.07213159664188004,-0.04732024463365745,-0.06202644509627105,0.07274595142825752,0.17221407413400253,-0.008681075356897917,-0.0660961066969368,-0.005245592744701438,0.12015292433071445,-0.028957759659545352,-0.01772788974164528,0.028695331199691036,0.03055505858310593,0.12098614457652587
HALLMARK_SPERMATOGENESIS,0.050142994525588416,-0.019026856510091054,0.042130731707098856,0.08286471777669688,-0.09508695407222512,0.04986657412901957,-0.07478404777509384,0.059224152408840054,0.14692061371436288,0.06705962128302197,0.06065365200317641,-0.0396978074798311,0.012894909159281405,0.09426125338287887
HALLMARK_TGF_BETA_SIGNALING,0.11632759390825949,-0.014591147694030896,0.068099371271885,0.10589571462903359,-0.06311572575929285,-0.04601031801913772,0.042295037560101015,0.0424640279002239,0.16070200649186253,0.018714479070061935,0.052502199046727316,-0.009644008632531613,0.05834341924006688,0.03919530483131082
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.05740134586352856,-0.01817817892599052,0.005077645288988004,-0.06526735317809612,0.0008381454754215777,-0.017703693702213124,-0.035408012576225396,0.02234526152341288,0.06605066486339846,0.03293345545941204,-0.020807259928730292,-0.010822886409975857,0.02067382499897698,-0.028478778569076404
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.02363121995602393,-0.035660881759797744,0.0010505910975215581,0.13680338541539605,-0.02882349314840888,-0.07652992027159015,-0.03875285328541422,0.04455156485500302,0.13853178472687994,0.030149280269491995,0.04163338534822869,0.062205493678558245,0.03866117899462161,0.05562704938035714
HALLMARK_UV_RESPONSE_DN,0.13835549194179372,0.0197693702140972,0.07165560446727495,0.03126094429597201,-0.08809182513060555,-0.04882187221296015,0.028479957682073342,0.050559621265646296,0.08767542286167718,0.04651043152148143,0.06270362368097697,-0.003940838630150215,0.11383473332967714,0.12889346818583625
HALLMARK_UV_RESPONSE_UP,-0.03012855170587217,-0.02059801617116993,-0.08087581609215026,0.095489738047963,-0.06912573299651743,0.01937020285627329,-0.04695993836044668,0.07821760053077921,0.12902270040123948,0.09524087950627244,0.040424470795097305,-0.03125610544069236,0.05239150818468038,0.08467449347879402
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.08298584708226295,0.11987336208523011,0.039751068073824135,0.0763336505181526,-0.09401263240130787,-0.002058861799209074,0.09956664691029161,0.048870687497748075,0.1184547366697093,0.09633225366878401,0.018997764889567247,0.06754729476695401,0.01680632473032708,-0.04177557642248461
HALLMARK_XENOBIOTIC_METABOLISM,0.09250295293149328,-0.025652446288313747,0.07490256441145465,0.09927848515944526,0.04574120490693387,-0.04739182588026654,-0.011270595143891542,0.016547748976694115,0.16849873570887372,0.06527626899348793,-0.028955797046548108,-0.006875775253885784,0.042683121561835284,0.07631680917009635
