,UKF259,UKF260,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.004436288559243962,-0.056633906982285494,0.03165097714359328,0.07811286606428292,-0.014918078781660373,0.08606964288975616,0.0722604418278337,0.03139673411387589,0.054283875746585705,0.149787085025798,0.09226494252543921
HALLMARK_ALLOGRAFT_REJECTION,0.037368145785404885,-0.103405248481789,0.016418069441574795,0.04099672029191318,0.04839631757317941,0.015262292499966202,0.08417416337090958,0.07365663087411135,-0.07633539787031583,0.0959363977484132,0.08438313883907773
HALLMARK_ANDROGEN_RESPONSE,0.020194924302801433,-0.05446611380547449,-0.0011086095992934792,0.056120266245680624,0.09162532873604749,0.022772344935419103,0.04371743460274669,-0.006557762466714452,-0.06124061013575625,0.08236247674225877,0.06905669247656965
HALLMARK_ANGIOGENESIS,-0.01360915951506125,0.0646383203837545,-0.07212967861511364,0.11061914435302687,0.0896824142757794,-0.1444897419254016,-0.031698926699823736,0.06927505751486306,-0.09492799391808215,-0.03831445636273544,-0.02315160923236956
HALLMARK_APICAL_JUNCTION,0.005084576070751604,0.07867624011096194,-0.03221746192274204,0.0585776961064192,0.026878892863921363,0.09830143886477861,0.08363411412933892,0.05616505091153247,0.004709490169879427,0.12357498686559093,0.071465752411378
HALLMARK_APICAL_SURFACE,-0.002936098508784176,0.011794800529988913,0.06550419446092533,-0.06351732900837588,0.06052254286187568,0.10205332550596954,0.06254663920594289,0.04380003090971618,0.01732608074972363,0.09466762081964775,0.008060756238731913
HALLMARK_APOPTOSIS,0.0008741963641570902,0.09539670791510885,-0.07041533172117388,0.05789329213891736,-0.06224826521630268,0.04999830662318108,-0.025599288136602387,-0.018930265439711182,-0.028694153303971043,0.02056648437450818,0.0009784798286820275
HALLMARK_BILE_ACID_METABOLISM,0.02127453307799326,0.005686492312803575,-0.05159312261515376,0.022157263201210555,0.01226470676918815,0.138309931543601,0.0740149341954058,-0.011047297187192445,0.030006745782986347,0.1164443652302317,0.16494946360041857
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0031377194455948897,-0.018878130156743476,-0.12777584712607992,0.11722141958219186,0.02879457828668882,0.1653623360502602,0.10528457699294248,-0.017925373195041137,-0.00039840142192778936,0.08416131931737168,0.10418185494291948
HALLMARK_COAGULATION,-0.010761677529396227,0.04631315188610452,-0.023909264763375414,0.09944829629288497,0.04875758662279115,0.08421722322287069,0.06204856145097236,0.03274485348935977,-0.05747512275385199,0.11447568082805881,0.02973162541628517
HALLMARK_COMPLEMENT,0.06025732269098575,-0.017288559132381236,-0.05189338780031401,0.028276710642084715,0.04638671483511198,0.044811946304388735,0.07983536687514803,0.03629279544885654,0.007046154712150965,0.12217445831239991,0.006710547328418553
HALLMARK_DNA_REPAIR,-0.014845135258564072,-0.019233844149858605,-0.01636258616885614,0.10323837849661038,0.04867171746269748,0.14410926811436178,0.08413832656633549,0.07379531142108467,0.019187644064852072,0.15209677500865643,0.13837936764069944
HALLMARK_E2F_TARGETS,0.00591477490562945,-0.04033309129878994,-0.05331459756026612,0.06804709998093668,-0.011217814712414877,0.10404593711254695,0.09349632207936198,0.028954796000623687,0.0008400765940115003,0.09666900009231284,0.11011552991579829
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.002630274177268855,0.08995871999751909,-0.10424198678344723,0.10455621400470505,0.07911325759320455,-0.029349085838476195,0.006860106322005722,0.06710802710185326,-0.07687186032946822,0.049049430103628056,0.026580564693404977
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.034553511714396794,0.03948087722865013,0.04634187708126696,0.05291496297126414,0.052819352539526264,0.12362407572219705,0.03484154917341773,0.052035168299150475,0.039360734705569465,0.12495950372948655,0.08903064037425609
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03481075535059896,-0.001591909984884292,0.007974968708018759,0.020370365487619137,-0.025016543097815497,0.06298913866999398,0.0682058248011242,0.07728910777605222,0.017284978964532127,0.06804656888343524,0.025688194182468913
HALLMARK_FATTY_ACID_METABOLISM,-0.047003810591470345,0.053347992576931645,-0.04470764458851602,-0.027666129204793426,0.07770971087332727,0.01445094366859566,0.03143857417560954,-0.02166092152434188,0.01639530801396894,0.06059408971520124,0.01768415373773877
HALLMARK_G2M_CHECKPOINT,-0.019739058431394754,0.0027544336251590766,-0.07986668229343047,0.07738558903448764,-0.08397773553545897,0.07267762857043754,0.040276420720884415,0.05240667807554237,-0.030376141410820665,0.04703429343590825,0.06995130996951214
HALLMARK_GLYCOLYSIS,-0.05150728757578172,0.08338856727835384,-0.01053365202757461,0.011586920131129703,0.06186846379277065,0.10469084783949768,0.0725562797136343,0.04654028869610606,-0.004804829617826778,0.09554274322517349,0.05181919143216156
HALLMARK_HEDGEHOG_SIGNALING,-0.0476803298869591,-0.039695583714391046,0.10390378022539251,-0.07516873791814846,-0.05693595067070926,0.007122893990977667,0.049358970938688525,0.05019545046112998,0.03779854171790048,0.040068607291311426,-0.06175665797088496
HALLMARK_HEME_METABOLISM,-0.049387997232006924,-0.000157378829614216,-0.027160731364425567,0.12690872991272267,0.06706676557767814,0.0750675935563657,0.07756536102834581,0.03403353284151593,0.03204894600172764,0.14186016758300615,0.0546313233873917
HALLMARK_HYPOXIA,-0.027982694500350534,0.08348324823211668,-0.05346931885784686,-0.011461199504703779,0.06204892371916811,0.0328250662620212,-0.07782637788360851,0.06512762073810636,-0.03321713701087919,0.010364178018619639,0.04890342182509775
HALLMARK_IL2_STAT5_SIGNALING,-0.009195955392024195,-0.03148737664059346,0.0003487768732529194,0.09214782297920826,0.03611070888024267,0.012488679371002882,0.05269398991203289,0.023286238273682255,-0.018215266948635695,0.11479652761354178,0.058962464382955396
