,MGH258,UKF243,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.08033482817691312,-0.013562518960986166,-0.05654579483942321,0.1432303364170937,0.002978609649146018,0.027424692641134524,-0.05527309701377388,-0.047247464640643,0.13330001965836627,0.03520233705639289,0.10836253210054057,0.14662384584424037,-0.08255721164375487,-0.29114009865143314,-0.37736419784159586,-0.27815850645528944,-0.1370118007054888,-0.22356021240995444,-0.2689251547179664,-0.07543004432781261,-0.36972367430052266,-0.113284612260742,-0.07268534927710735
HALLMARK_ALLOGRAFT_REJECTION,0.17053217748135469,-0.039782678071887394,-0.016243790675218715,0.18472137104156475,-0.08615572983624865,0.05771592497294597,0.026079292764926452,-0.012101269440593795,-0.2757808052860673,0.03699657055492166,-0.011355964326004888,0.04478402897667944,0.10835892168396576,-0.08526741193344986,-0.30402836354635904,-0.2159313173249216,-0.1624314322967319,-0.060888562703517966,-0.0892552056634347,-0.11794929089292516,-0.2873023798054779,0.08483320128545317,-0.11862379356510379
HALLMARK_ANDROGEN_RESPONSE,-0.13699256342718172,-0.0058062265197069505,-0.06954999928523109,0.17100882541968415,0.008011626620283515,0.0033965505244025807,0.01900415249430296,0.03940542051546194,-0.15161644166040308,0.03028197997003419,0.0232453356805715,0.09249397853857376,-0.09833889070869829,-0.20656390202334454,-0.19155595228505143,-0.23240358995682164,-0.07777528137732652,-0.13282758845361659,-0.14195044183546066,-0.04931579057096436,-0.2245377404643431,-0.14627046356828066,-0.28494760699048927
HALLMARK_ANGIOGENESIS,0.06824645037661936,-0.041137739525514076,-0.008591556965900925,-0.24161512715738198,-0.05498547962339143,0.040703197191996845,-0.10271343642296979,-0.08555804768009753,-0.2824559835494756,-0.03769105800975175,-0.13420856864905356,0.05115559341436698,0.08369150657514025,0.22576160221709818,0.20717964296336527,-0.008535216155208847,0.08786314640656279,-0.17846820656324253,0.1286579153962852,0.00448646307811346,0.24043236279920593,-0.24920929032530298,-0.3060464668818616
HALLMARK_APICAL_JUNCTION,-0.17276651499511772,0.010722531221935085,-0.04648578898608245,-0.04823058767102612,-0.04859419451370391,0.04164717161440878,-0.03554212604376533,0.011100240727941984,-0.08711893831580855,0.044819597585452765,0.020567287945521154,0.12873932322587409,-0.10818287365714739,-0.2438159195310296,-0.4459337486373773,-0.20802894711011455,-0.08652623507708783,-0.23221677045126993,-0.3485805998115725,-0.17027317439635878,-0.35284739521077574,-0.18697477690045639,-0.01384621564587621
HALLMARK_APICAL_SURFACE,-0.18475405197379322,-0.04178121094787962,-0.026804389875755643,-0.010552631576312001,0.12059498435239116,0.04430001616941001,0.09492436435200127,0.0936930638224365,0.20039810900637692,0.02325482433545592,0.012865843550279695,-0.005720046563523897,-0.15521119081036316,-0.17373064493547868,-0.3758124989994585,-0.16139536561303322,-0.08827562612789597,-0.17817445472428284,-0.17495760405037517,-0.05259479234986469,-0.3068421586290781,-0.041928386443736226,-0.14352069322192998
HALLMARK_APOPTOSIS,-0.060517099947200254,-0.016100091552445545,-0.044434576098837074,-0.1056171671643429,0.015588232514038469,0.006984806063972067,0.008370126789513432,-0.03780145595184725,-0.10076466799578082,-0.058499522509565784,0.07041061500851367,0.08343690582119986,-0.03713471144723847,-0.024725025164875528,-0.16526894215386534,0.14677020615298347,0.13323943585959747,-0.155420825194238,0.03860088753797863,-0.0678064166185438,-0.23770753491953028,0.02465937221005107,0.12388485536206285
HALLMARK_BILE_ACID_METABOLISM,-0.1460985785494862,-0.08539957543270837,-0.04822712881785801,0.0004475629674872134,-0.009878996445866803,-0.008477228192312723,0.035096931536454525,-0.06632683071571752,-0.04907636742125128,0.023282978254501974,0.0063846979994451455,-0.028037110658056124,-0.08152901555428561,-0.12333332931555228,-0.24098258105419232,-0.23731759997241417,-0.14581253892981882,-0.09620515326620388,-0.23657508864259932,-0.10416725414040899,-0.30836320261789874,-0.14910121779364702,-0.3591411759269801
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.08316461940123694,-0.03814515303706699,-0.012692591429756695,-0.01685025322141162,-0.03962824519501498,-0.010625513051144526,-0.08990324483980333,0.010727439210898039,-0.20244636644541314,0.07257838998045237,-0.0633605464804972,-0.0010773869865982088,-0.16282650689702394,-0.30886363964491437,-0.37696639170191276,-0.2518444361000419,-0.13966343928545888,-0.18060889183794285,-0.2744835820154109,-0.12434511930916134,-0.26585896198225106,-0.1918852729224369,-0.3348381806465741
HALLMARK_COAGULATION,0.15092261955010414,0.0032195247920584883,-0.02245638845492787,0.04986423477062022,-0.10340345901219537,-0.015362585511249822,-0.050465688468923464,-0.17111965777828425,-0.34996135275037443,0.037810003085892316,-0.024047039527426917,0.15471045718486337,-0.15162800294193482,-0.08781420000269073,-0.4560246757207162,-0.16233804223874684,-0.027921008550635843,-0.28080980654097143,0.01566234518850657,-0.31018495504311466,-0.32857944730982264,-0.14762764975770826,-0.6171105724209814
