,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08483759550315695,0.07684588724894001,-0.012340355887931162,0.07385028805399084,-0.0911045443368464,-0.025609837331463433,-0.038623163960249625,0.09740912800455225,0.04772287495108998,0.09605499517040768,0.0340908109770755,0.04053166277708518
HALLMARK_ALLOGRAFT_REJECTION,0.07177718790718764,-0.0803238034000241,-0.00904250900902613,-0.024524750952481886,-0.17341389238072313,-0.029060374377690316,-0.04834135745356807,-0.18499699221107538,-0.1330851991425133,0.04589519275730274,-0.009314202202878772,0.04264415506894264
HALLMARK_ANDROGEN_RESPONSE,0.000727760953959534,0.048163148321877534,0.11491911353252703,-0.0057013284630707305,-0.1859728361487738,-0.025381940833689828,-0.07865167424192343,-0.08375601071536976,-0.1011959755342591,0.10219495918329988,-0.01548202670796369,0.07658185816627529
HALLMARK_ANGIOGENESIS,-0.25737028608078755,-0.031419926775162484,-0.16964169012267782,-0.013244366712773773,-0.23829895991506633,-0.10837260505980852,-0.04908842720321073,-0.18255692379751357,-0.2162446074324007,0.014584670866633936,-0.06953153308062586,0.019386687683903094
HALLMARK_APICAL_JUNCTION,0.04225818139139954,0.052606127752802705,0.0011502874773961272,0.0028850434866530923,-0.16428380148234045,-0.07634714875664533,0.000822007785372668,0.017024549901473042,-0.14347361657942043,0.11177887873350882,0.03131082518802107,0.060853336890084576
HALLMARK_APICAL_SURFACE,0.18644576185977985,0.09138676679807906,0.026988489734742674,0.02532485202484424,0.1631578666203542,0.03810587638266143,0.036466966121760244,0.18632420151213694,-0.0473766757968298,0.12652087550805452,0.04496308349283503,0.10247786469848685
HALLMARK_APOPTOSIS,0.03913591108150207,-0.03461779665598783,0.06990634458998297,0.054304397417041766,-0.024012352322187343,-0.11502552542504199,-0.028662040199545567,-0.043886090992741794,0.11584918674794084,0.014805543367732777,-0.03391274701430397,0.07151769437827861
HALLMARK_BILE_ACID_METABOLISM,0.008087060587361429,0.08345468760598398,-0.10268352590290583,0.03120199197790329,-0.22665227252944659,-0.024260677114873938,-0.02461167496287277,-0.022235852893213212,-0.08565806213186007,0.10965158290240527,0.033666892033339745,0.017769561559602375
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.08077638031604233,0.08819698421478164,-0.02902717709695495,0.03289899462654962,-0.13233732496212497,-0.07943417622945771,-0.006189391445699351,-0.11084639457882725,-0.17735543065038833,0.10519039246489291,-0.038298660262505904,0.01723069163983925
HALLMARK_COAGULATION,-0.03567356555947398,-0.020620294026081645,0.052127191764420884,-0.009613451594066427,-0.21873293230989438,-0.07003750018513076,-0.0989492904248295,-0.19764125249403522,-0.16345100967471302,0.08494576587576061,-0.07784646338397389,0.05533339491873479
HALLMARK_COMPLEMENT,0.13531990236471944,0.04099192706643172,0.10567214264445608,0.01390761998632522,-0.12859675510421945,-0.09688731561442639,-0.026902456586180644,-0.11554930048787994,0.07511210092618265,0.08996369971093679,0.008607269004325733,0.07946098037831958
HALLMARK_DNA_REPAIR,0.06117739557285948,0.10725643918327392,0.0691675006907138,0.06290981059681336,-0.13294675330608197,-0.059909245595876806,-0.01448903280237781,0.10971759549999464,-0.06771435646993589,0.09458250970188263,0.01612911156420781,0.013493069566005121
HALLMARK_E2F_TARGETS,0.15157952535734054,0.09289483310552493,0.015283497914271285,0.030654270990225628,-0.192732400457648,-0.08141228806573936,-0.0007649799960643328,0.11724600502341488,-0.14161938257586476,0.10149675524736003,0.002061073910494323,0.05167426032662612
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.2238428685453919,-0.0529518665659954,-0.10985047867685649,0.008996398171657684,-0.1700322907162548,-0.10980912540186431,-0.07659243142017357,-0.1456004447853363,-0.2103093936023388,0.015950367247103615,-0.016479530508933908,0.038077853212724236
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.049855703956499714,0.05979856429640994,0.1197461904548074,0.04845798169808216,-0.10583265650322829,-0.032073118859281075,-0.026890929666749587,0.15398658017704323,0.20121097054750722,0.11620006954408807,0.05567480948856951,0.06658804367573906
HALLMARK_ESTROGEN_RESPONSE_LATE,0.13329330625055413,0.07258336708057997,0.12372462854147126,0.03514519162128026,0.13928148407733326,0.0023803377077324345,0.019752755581470112,-0.03033069548185857,-0.12554306640039084,0.07189074772827331,0.027295970660851647,0.04823884087568558
HALLMARK_FATTY_ACID_METABOLISM,-0.07261791539550316,0.03146070329526544,0.0985031639040866,0.0611060654872644,-0.12831638239257526,-0.09566104833627698,0.005875020639663569,0.005875689166409608,0.15274121457303744,0.01456533707525644,0.02951405489424997,-0.04236217674232699
HALLMARK_G2M_CHECKPOINT,-0.05621400685717493,0.08854649508301231,-0.06641624088628785,-0.009182945047827127,-0.17249950129031114,-0.07845840292277045,-0.027990070665507932,-0.04680425836118317,-0.18554803799880917,0.13321526354456242,0.008474828492754145,0.052090407495357996
HALLMARK_GLYCOLYSIS,-0.0617010491806766,0.0914521308350739,0.04378154650469073,0.044019720781009915,-0.13134266866783575,0.023910848245398648,0.06951558015752154,0.17699166227117671,0.0358669257143031,0.09340922348556865,0.014271367319369805,0.04655557699951423
HALLMARK_HEDGEHOG_SIGNALING,0.23466955015413202,0.1273202844912946,0.1770620507244533,0.020628919353577326,0.21513337172257502,0.07359714468816725,0.10095955067241905,0.200094181668823,0.2249564676298843,0.05947863878827157,-0.02331108786577012,0.0872767672509743
HALLMARK_HEME_METABOLISM,0.06534842378032643,0.06166446650417562,0.09971650391537894,0.09556505863346965,-0.1219456997572071,-0.04093704363494987,-0.03745067088701091,0.10017884955199813,-0.0068993680661855045,0.11678233882347812,0.04989177546384257,0.017861904835799105
HALLMARK_HYPOXIA,-0.28424967366309345,0.008267932569987726,-0.02788402910966449,0.044625541987077154,0.18476414941920097,-0.10445028857747625,0.03949297289709758,-0.005332554898806515,-0.14007320676734583,-0.03443229722190293,-0.03869122236626773,-0.07555665846665408
HALLMARK_IL2_STAT5_SIGNALING,0.013346503031530262,0.02549896382408622,0.030850558539776706,0.06595672006481494,-0.18570495005445498,-0.029348385036735567,0.050291380937019015,-0.04332676979717857,0.01196940688623471,0.10179568851630869,0.0004874837140713845,0.08752294427013622
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.24335903015650728,-0.045411568167523036,-0.12014656315693716,-0.034973529305583964,-0.23047460271386613,-0.13792259680498217,-0.008336567345299048,-0.14246805852438896,-0.21018681216710516,0.09354343225617853,-0.061639981028296646,0.002219874699009809
HALLMARK_INFLAMMATORY_RESPONSE,-0.05202564578405747,0.004985494742475571,0.05769395641459406,0.09942123804595299,-0.12431489020147043,-0.05853608187681969,0.0053085712849779585,0.07322877740630086,0.012788143882805383,0.07837037023938709,-0.028428365613068902,0.004364080408647786
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.21570639308127504,0.056779978693091086,0.0025923076380917607,0.0020915318384438,-0.225522269500335,0.002781177627566545,-0.044080043577895835,-0.13081987576493626,-0.1434514375721222,0.0891689906637991,0.07742941824672311,0.09923255363255895
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.1844825962401641,-0.05890361470193367,-0.10562585909812289,0.04033508268894676,-0.15481371951256837,-0.06601931462494402,-0.07545823101989543,-0.18670024279279585,-0.2015627486529194,0.06599886311242455,-0.052182103086325024,-0.04154012364425507
HALLMARK_KRAS_SIGNALING_DN,0.11897338254177484,0.1293408056556367,0.10008712226104975,0.11755621026324754,0.07965165406738527,-0.026576439766814768,-0.014749950457923393,0.14565209102651613,0.04830994188016214,0.09234071552384626,0.08233982762803747,0.05384402610432601
HALLMARK_KRAS_SIGNALING_UP,0.24332269106523127,0.036611927122811604,0.11225484844096281,0.07819248086332618,0.07942939264657156,0.02244451959129736,0.04172571174019396,0.15213723147283983,0.1927590158920471,0.10361538002410924,0.060272546618258906,0.12863063373259304
HALLMARK_MITOTIC_SPINDLE,0.15477977555194158,0.07038098401976157,0.11286238949551076,0.062433320491871856,-0.13296334392936662,-0.06396947838082366,-0.013792070559961074,0.1058151203615745,0.005136083031759818,0.11565085879241546,0.07355743259158282,0.09866270181211473
HALLMARK_MTORC1_SIGNALING,-0.2137605832500492,0.0765806885826409,-0.07240105845737096,0.018174023710353773,-0.14296774431764023,-0.03669426238796978,-0.0036398588170862157,0.09602791851160518,-0.16531105204105803,0.02475994142874438,-0.001356687307885944,-0.018595444364841823
HALLMARK_MYC_TARGETS_V1,-0.0051088760678707715,0.09594737945111743,0.06398031245014034,0.01863161071259813,-0.11999744836394433,-0.06078425225190752,-0.05520800780540843,0.11605091394104378,-0.15113360997508288,0.0814573485763007,-0.019791141564702092,0.031565844963314986
HALLMARK_MYC_TARGETS_V2,-0.055459504890386715,0.0582100428501863,-0.13911989162174868,-0.02528647939023694,-0.0591315930267322,0.006699188185976109,-0.04497884323037879,0.024948670105074258,-0.08613427905709592,0.05147295539598662,0.0369142215671614,-0.007426598260557167
HALLMARK_MYOGENESIS,0.19939760081267763,0.009692329999632853,0.12646591665065704,0.0641053681325053,0.12181336440338085,-0.0297543126350032,-0.0666941283681336,0.05442992700061259,0.17263301503609652,0.07873945287002868,0.04925133745664667,0.11071930846216582
HALLMARK_NOTCH_SIGNALING,0.04230416440660164,0.10527576953546931,0.02997042713850887,0.023541673970727865,-0.17372228370895912,0.021748146978043906,0.03059447779632485,0.14134517402023783,-0.06447790545575093,0.12678614167958135,-0.03536396710100857,0.0024990560484806335
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.19805963653634526,0.12224631719206618,0.11110353566642187,0.09218467975992936,0.13536751675134134,0.03952968976315423,0.01105168623371414,0.18393765812378432,0.1423367578639866,0.07856106108773463,0.053306429367905035,0.037606971352789086
HALLMARK_P53_PATHWAY,-0.06394548663655172,0.024530244474856713,0.06785110470622942,0.031222066486194102,-0.12578359686078264,-0.08262993471228477,-0.06853576467219485,-0.019144121517959484,-0.0704027626248942,0.08056892617828736,0.010021409085399655,-0.008711056226294547
HALLMARK_PANCREAS_BETA_CELLS,0.27734340595214696,0.13867239290963304,0.14934663957228458,0.09248144904963346,0.2060506340322271,0.04252875918750768,0.009646124887287146,0.15793618747321828,0.15285156242028972,0.12343793160526505,0.08101429356595428,0.08793151808536825
HALLMARK_PEROXISOME,-0.0411547560350789,0.040122735651459386,0.11457708166376082,0.010421751434829823,-0.05304898018180693,0.013983112433345428,-0.012615085650858277,0.039270118702778196,0.0035465688159217403,0.13870637096422173,-0.018869394821073866,0.0325471536369713
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.20116465584751858,0.11913436458166447,0.1358801211506477,0.053526082989665165,0.013018695357272738,-0.022683141685669952,0.040723223265374545,0.1851071214666002,0.1948222940279466,0.09418710111186152,0.07808636991064928,0.06680891880934475
HALLMARK_PROTEIN_SECRETION,0.053818302244112035,0.09204280612587244,0.1271557588643861,0.08388774350127064,-0.09916151394926018,-0.03969453393242173,-0.0023293871151284845,0.17973223609434677,0.06701140522609607,0.11616989214706895,0.042947627192724276,0.07291639810277756
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.1041663473464318,-0.042731283167261845,0.15246496612418062,0.04365258363682239,0.03285636386382795,-0.010171977002251526,-0.05447455934302095,-0.1888843495465571,0.13498495691165235,0.07737677805941989,0.07036836853882925,-0.03460990276606854
HALLMARK_SPERMATOGENESIS,0.2342481057665462,0.13355560817511403,0.09987168024026834,0.022807060253126864,-0.020701263104040035,0.028382509771109773,0.0174357712785808,0.1807671616197389,0.1759701522689091,0.1311047608327139,0.10159449938603413,0.08762316211275607
HALLMARK_TGF_BETA_SIGNALING,0.09411818746067616,0.022355619445487515,-0.03959897058991278,-0.005357577671325043,-0.15056569749640009,-0.020911374140740638,0.007240826049763317,0.0478932622308747,-0.14250298698741354,0.11461051313851624,-0.015722319562922953,0.11279126610063216
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.24466132010100577,-0.03353315217144707,-0.09843429011927085,-0.02762141517708412,0.23295088143185586,-0.1288138693059793,0.011890751454480335,-0.10190671501799015,-0.11347497342513735,-0.018650774021906166,-0.0350911650964425,-0.03784634956596822
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.08188464564504983,0.06695089862157874,-0.07157627884368167,0.033359173925816166,-0.08673025383817815,-0.07099823820682835,-0.02720674915818575,0.11456757799975187,-0.10099023917785724,0.10534074748346367,0.008888728767581781,0.029982626808093025
HALLMARK_UV_RESPONSE_DN,-0.011805171486069828,0.0037513310679003695,0.12362365167905076,0.06444915532990927,0.12084492835137486,-0.02124306705845867,-0.03269871854811487,0.16599973158315817,0.20792930564227297,0.07483692516540165,0.051932484950803,0.09132528409205977
HALLMARK_UV_RESPONSE_UP,0.20665785456388308,0.1260923429785534,0.13941818698449718,0.09980480377882761,0.20371710138985336,-0.023273356930163427,0.07424600205503311,0.17290104301161321,0.17040687418013048,0.09648281967258428,0.05466375165597247,0.006384229424308515
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.05819090974703516,0.11928196244419963,-0.12552389022541752,0.006844169534783502,-0.2193966886503391,-0.010918755841346611,-0.10237228984499964,0.10968815704873923,-0.21528362672392745,0.08772728265053314,-0.017438375615044317,0.05262983681055008
HALLMARK_XENOBIOTIC_METABOLISM,0.1703888446515218,0.07974999429573222,0.036251107097952616,0.04529097745861755,-0.036750424095978285,-0.0603255173246579,-0.046329667957866534,-0.07820091525502873,0.08723092616086077,0.12344585152288633,-0.014739806634410728,0.025492187578125717
