,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.16193124732224237,0.01725662505762245,-0.03874119612798857,0.04846277319296884,0.020708101355610797,0.07523772695438946,0.07916337203339431,-0.20752082987807619,0.03989367798531208,-0.015869175530056585,0.16997677904260114,0.10604465056163237,0.13254427832254645,0.06815935007113288,0.09376827272577345,0.09752789992148646,-0.03722097622936761,-0.03450431143027857,0.09152161712916226
HALLMARK_ALLOGRAFT_REJECTION,0.0794011863993356,-0.10629627602510176,-0.015604243984949414,0.0740542916316178,0.05692555046025955,0.008755682445580787,-0.12319566219159052,-0.3840658006080587,0.009806185359219942,-0.1245090044343416,-0.29197677379387604,-0.1366428535381304,0.0025646272803852514,-0.009149249575144968,0.038208589386478795,0.0004975886280956567,0.0073374299741239615,0.08679160942785209,-0.0414577229157848
HALLMARK_ANDROGEN_RESPONSE,0.0429676921790084,-0.03201238951744202,-0.027719897593401908,0.04089656578485422,-0.0006004917102580785,0.15027000722560974,0.030472725183888293,-0.38736606641080346,-0.009910159847915545,0.015146160798168452,-0.10331753650884246,-0.12304159385628487,0.0060569796853183686,0.05963832046120916,0.051222588732524936,0.0307869390221814,-0.0053421005529112305,-0.018936576657189466,-0.03227032162540896
HALLMARK_ANGIOGENESIS,-0.2629970416118095,-0.07441409760721847,0.07691083354566546,0.14716221685743058,-0.019005342924666633,-0.21718112623363467,-0.1423255775985342,-0.464809166728988,-0.25840520442421194,-0.08200007747038807,-0.28243830147604665,-0.31068402103567155,-0.06935208025196521,-0.07301642998340882,-0.0893005314715401,-0.019581231873477083,-0.018855053167145596,-0.17526861556278925,-0.06386960875032403
HALLMARK_APICAL_JUNCTION,0.09342973600614025,0.047809146107819285,-0.04675846248316252,0.05006343054591611,0.0452111202178736,-0.013228048812621736,-0.02917859529354966,-0.35080140405349036,-0.13931627821137416,0.0012243852896835603,0.048344769545743196,-0.15415647363962706,0.07510678263355136,0.06741878512131873,0.0808325602402242,0.06226577070072376,-0.02982820803622318,-0.04189281265936521,0.04570670282465431
HALLMARK_APICAL_SURFACE,0.24813556868629677,0.0961825924122207,-0.011118907312828462,0.05657083097814914,0.0500917802467518,0.02907020297112086,0.15262332089657088,0.319350514436892,0.09477333020859081,0.12915494681283962,0.23186610972286734,-0.05290883850983917,0.11069908495645743,0.045074095296597914,0.042032073568083694,0.1073832679542403,0.040673073526696475,0.1301976429053209,-0.04155023008654715
HALLMARK_APOPTOSIS,0.03330897849003792,-0.020835273054345627,-0.017935833618170912,-0.06580144395314609,0.011644553132819459,0.035179459503335446,0.04852810401056304,-0.11199188417712205,-0.19203849120528338,-0.008479044083814486,-0.05517411897894668,0.15430599894085215,0.007556834870137368,-0.06878841777328955,-0.06492632034801984,-0.037335567739554675,0.025598837222193863,0.05286604090430102,0.026710169664515695
HALLMARK_BILE_ACID_METABOLISM,0.052191651302660895,0.05802054186028696,-0.04683470949412049,0.1102150348298212,-0.0017336048146330408,-0.027145059832353432,-0.06493331962828462,-0.43971622224289614,-0.12784414037073327,-0.04887820974626438,-0.03549707558053408,-0.09137497172617576,0.10431045238305993,0.004232373546097614,0.08478276989519952,0.07758125639653421,0.0035483143312820733,-0.12108465043470491,0.022483873757666892
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.010493560163377788,0.06048452480141065,-0.021202705310483936,0.06322192610331565,0.02613435496924705,0.010833885230301644,-0.1401078005003333,-0.33052479195325485,-0.23473739541558028,-0.03840495839941466,-0.21614014937942275,-0.2361332686666381,0.10363670977254284,0.060838636599136596,0.05931366668195206,-0.06269478233984305,-0.006552433710203115,-0.10781071811325692,-0.03874459032476022
HALLMARK_COAGULATION,0.008400713620721279,-0.07895891500780425,0.025942784730862967,0.06520566439983679,0.08521151941391679,0.08398703381327494,-0.16084372781569756,-0.44320347155232453,-0.1006731019979311,-0.14305501747984636,-0.2841508916144387,-0.19739201283221164,0.05371572837450497,0.0013950809932934281,0.03842093420322299,-0.04709400910536525,-0.04791429623013805,-0.03331903570285907,-0.06889005464347496
HALLMARK_COMPLEMENT,0.21283145776512633,-0.011481940310744428,-0.029628707522120958,0.1382388012885666,0.0226234249270221,0.16041345618285954,0.036951578684785324,-0.2871996568688605,-0.17369271922103066,-0.007430788516917656,-0.16681912786146522,0.11649994678149556,0.08910015397411505,-0.0210371349644646,0.06090974087780724,0.10927014103417408,0.02028207235706635,-0.027917173219382974,0.041266765339491196
HALLMARK_DNA_REPAIR,0.0988185153772607,0.09007451728438153,-0.08037143220157975,0.03102598129268162,0.045409453613925635,0.09955094574628909,0.027626277903237174,-0.26807327980977724,-0.01328390314024117,-0.0070343061683224295,0.18843594755294824,-0.07246991441737054,0.13623950402456614,0.07234560492424884,0.09500504540138652,0.09907693583358053,0.0037313561326574943,-0.14977893194141087,0.07868563383880896
HALLMARK_E2F_TARGETS,0.17522012103765827,0.06558045784474172,-0.03965639892421353,0.041891700077859924,0.05685328163234035,0.10584734178461765,-0.10029776400547413,-0.3653356141700123,-0.050333079230681727,0.007419673336475573,0.2615265802552878,-0.18131099127022773,0.042963775887689994,0.0394747279052029,0.05170478469397742,0.024036837898986776,0.037938986692177046,-0.11236684385131479,0.04541808202624258
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.19356859082685493,-0.07276981783631242,-0.026872267491834582,-0.005519665035897996,-0.033321114576433435,-0.18403504512844163,-0.11738198691035549,-0.32652452548139477,-0.22389918093490574,-0.12687656912231796,-0.22340030751566722,-0.26885844217611266,-0.03003971099769487,-0.08413871512788575,-0.037221411273027805,-0.00036660682619809584,0.0033512134199226214,-0.15358753676801667,-0.03111131212713672
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03833011414710683,0.0296716275926262,-0.008806569684657366,-0.023774499219596727,0.021173236255577148,0.18835482584664653,0.12842366635116392,-0.2089961058130695,0.09318627579676808,-0.028719347631724193,0.2209348805877939,0.29949881104864995,0.0656457531980433,0.013380264938450325,0.04049644798923022,0.19690769970681052,0.02059602985689724,-0.14357175202354958,0.06152443192602774
HALLMARK_ESTROGEN_RESPONSE_LATE,0.2155050892371362,0.010010371490953539,-0.03376317052051424,0.06700941532949573,0.005393654111975676,0.09922729211157838,0.01900742713780855,0.35546398774950305,-0.008083717124478368,0.05877133734379456,-0.05233569746534697,-0.18620315820971511,0.1204562155914704,0.06926781120656572,0.07046197449307393,0.04911276871443099,-0.02107112037837843,0.011552721578908213,0.008597774674519654
HALLMARK_FATTY_ACID_METABOLISM,-0.004887607153715162,-0.014425010504988619,-0.027923794562229886,-0.08784932519012843,-0.022713490190947802,0.1270650954763604,0.10190311764765313,-0.3096969513677981,-0.1914378983672326,0.021858084096018776,0.009104826691230085,0.2136819026332114,0.12066841167879877,-0.01049421127859986,0.025591962442765175,0.0408083428640695,-0.028199177009719377,-0.06209628972809842,0.009453193769807777
HALLMARK_G2M_CHECKPOINT,-0.043729720372332165,0.05167593108717089,-0.07248020460501785,-0.002216251220777474,-0.019597622167848737,-0.09992611831113535,-0.1068147874559133,-0.39707762914049394,-0.1838199590010958,-0.040098033314788645,0.01599594131610854,-0.25876197731582556,0.009569951678731864,0.022153332150356916,0.035050062527375914,-0.0012604626444817216,-0.01550173088072537,-0.1766447188597074,-0.0026307144876733975
HALLMARK_GLYCOLYSIS,0.003723968486563382,0.09719594972439824,-0.00731034397499385,-0.0707836457076649,-0.0045469306682796445,0.05075737062462239,0.14867654599636212,-0.2028981329431724,0.06703012407790947,0.10665288101191839,0.307698020422389,-0.0013269977788197428,0.06791392747551829,0.054259748860183914,0.04894044287478863,0.07007745004985588,-0.008542129724151411,-0.027498938944527686,0.023474609681666255
HALLMARK_HEDGEHOG_SIGNALING,0.26918832985049534,0.10749084522798005,-0.017010115135065063,0.03905830030828444,0.06602662941494203,0.209857065980582,0.253681572260455,0.4524187133922668,0.24135032014202495,0.15964192191485482,0.3608044680360431,0.2830470364960354,0.1311208231105898,0.08112763289593224,0.040985215860998424,0.06877963318756737,0.0313568238223202,0.2225246667603385,0.07227108612106459
HALLMARK_HEME_METABOLISM,0.09168312222390188,0.04007037154992184,-0.04240908486872223,0.03852724457842441,-0.00032661707293546086,0.1538396386855901,0.10632113450688678,-0.291188188924278,0.1178561190183402,0.0206844376118466,0.14777339435329062,0.005487862769170256,0.12916198174958776,0.09454882188401535,0.06331872770326584,0.12476257268156161,0.01658531725620289,0.05780885781894245,0.08782332449664776
HALLMARK_HYPOXIA,-0.2956836567081127,-0.024786717683072095,0.030340150093366405,-0.08147436847014083,-0.03277950755657548,-0.10659603058730438,0.0358360572727099,0.30470240039580454,-0.19893751612025878,0.05207587942375787,0.014979601030476736,-0.21422443340851022,-0.030808655518627028,-0.024652711349621662,-0.0344901445009766,-0.04764787710900327,0.03307002400658256,-0.30189996303540184,0.0880023168850623
HALLMARK_IL2_STAT5_SIGNALING,0.0885844220941701,0.0022884958268315847,-0.001834062853390809,0.0948449520945476,-0.009508392395280282,0.04041709037001158,-0.007398564254728956,-0.36198658827777014,-0.06800219527664712,0.058879567020222366,-0.05849571676745393,0.04587749787585893,0.016166851868097992,0.07264079413993944,0.10406303924784757,0.019774963686805203,-0.008070583269978693,-0.13870544514924033,-0.02703031715862193
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.2336738639971049,-0.09881524564216902,-0.04824020693433972,0.0754640882923106,-0.005352232770682114,-0.14815621027533077,-0.20012819183797578,-0.45795099167820386,-0.22257600362526944,-0.08652788478363817,-0.22348421412562194,-0.28448159996030464,-0.07926613475039897,-0.014198893834146069,0.07580944749334617,-0.057660166909009825,-0.04731254679627989,-0.16245627250699632,-0.05746865306617913
HALLMARK_INFLAMMATORY_RESPONSE,-0.03111845559768039,-0.058180944239225284,-0.051553474710293416,-0.018796980390746124,-0.024090237612703243,0.10938827659514541,0.1377763072699836,-0.2843496195782693,-0.16081515589033954,0.033373749237525986,0.1018585715596572,0.05516570930283353,0.08913511932368036,-0.06588436323127876,-0.025398384049734345,0.01975158366552139,0.002465938601386512,-0.12903140979328215,0.010580991445750747
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.20351286481579633,-0.007849558977046343,-0.02851650355399766,0.09562997786372171,0.0347042154653647,0.10395225160166124,-0.16773091485560415,-0.44895945381574137,0.025713525364622056,-0.09661550092467,-0.25810830473247076,-0.19871552121197938,0.10431479129172593,0.06090778307393596,0.07208386308504278,0.05617287879758704,-0.0629660770117495,0.10588487445531088,-0.0865410551956082
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.11988534282052184,-0.05890145470334385,0.02159283466080861,-0.01552398985683168,0.03153791290181213,-0.18737036993095077,-0.0037941443898619567,-0.37565917530538223,-0.09380284381885712,-0.07532910867188067,-0.24212560901742447,-0.26557498028899224,0.05807846194891353,-0.07236944076169859,-0.014894107956407993,-3.1967919209111585e-05,-0.013304575125075222,-0.17500119515442167,0.12342735475679568
HALLMARK_KRAS_SIGNALING_DN,0.19918921700202089,0.08955234740352414,-0.007929385075667851,-0.0894076882970709,0.0063529206706595094,0.181757773022517,0.2585393880041027,0.2114684135568482,0.05649539919256648,0.026209965146732697,0.2917145409513158,0.0674981475024651,0.0554493960114479,0.08063274210999859,0.08396553608667438,0.16366592321628054,0.0181748070358766,0.14258847747576545,0.03512270696221025
HALLMARK_KRAS_SIGNALING_UP,0.18140507607917467,-0.04837249803103228,0.01189915242402704,0.0977541315463576,0.02926271209668869,0.18940890312171457,0.24441910980068676,0.23329646054290445,0.1352463434734003,0.114506602951875,0.25974073687531224,0.27943926677734443,-0.02779254720137288,0.06938307096325994,0.06651380148240134,0.11888388279658847,0.0007257527365714721,0.13064129633097313,0.06214923252072578
HALLMARK_MITOTIC_SPINDLE,0.199592896284294,0.03179140183986747,-0.04166056602904845,0.05670303865583467,0.054624946264331994,0.1993905563288358,-0.001029752570143102,-0.29423338328220267,-0.04926018866384213,0.02653526145208437,0.1889895252408535,-0.0006125376660060017,0.0811405628387501,0.02935930172260267,0.07741639787682629,0.12952030752620589,-0.040621933514129564,0.03499574485207687,0.05418986359422716
HALLMARK_MTORC1_SIGNALING,-0.21979180059348455,0.046865614913255534,-0.035262743481772746,-0.09061143622836224,-0.03662963752570263,-0.09560729150473224,-0.018397318749028918,-0.2691152373910436,-0.11426412512766218,0.04820265962079982,0.17305249604574852,-0.22523331165830807,-0.01234143936146432,-0.01804240503688637,0.0021528217614485185,0.003697754413741425,-0.012229873326045942,-0.17125186150317015,0.02831225846657269
HALLMARK_MYC_TARGETS_V1,0.04405293730163997,0.09968791924970469,-0.0690824622550002,-0.016279870078550578,0.03166565613968573,0.08199984202563643,-0.05402716198215658,-0.26784977409168476,0.018824366906556013,-0.02274907792891738,0.18680794592951688,-0.17800394081397689,0.057066694899753696,0.07683965141426323,0.10210249445526963,0.03609860463382906,-0.037520357165860885,-0.14133017134272477,0.04475013066078333
HALLMARK_MYC_TARGETS_V2,-0.04505313200981339,0.04446322127741019,0.010054858412881033,0.023986200189925717,-0.03250629137249545,-0.1311865607713985,-0.12118719294779778,-0.12497625231945185,-0.061852445781057815,-0.07604292070828603,0.000798107084109508,-0.0770923899086693,0.10022574122204791,-0.000377949984933476,0.068640982089264,0.05115264285436998,0.007894180492762397,-0.1037200081909534,0.06050129028485591
HALLMARK_MYOGENESIS,0.22699954539968575,-0.011175933948435052,-0.06427341127587397,0.07779537961045097,0.039159642088722045,0.21549532974415989,0.138620349169297,0.18110783239582515,0.10385595759485662,-0.012721817660620895,0.1437980372190316,0.24466297177735377,0.07376443765116207,0.060736904559496735,0.08370321179338643,0.0868415135499738,0.0034689682293097004,0.16379296055615045,0.0660490178675458
