,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF313,UKF334,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.021734044401163978,0.1340700266171236,0.003704695515095023,0.04313327927456761,0.07120348647353629,0.040475735535897873,-0.05335970302080447,0.03786354549010232,0.08338274892853137,0.03648402065634066
HALLMARK_ALLOGRAFT_REJECTION,-0.05661086557639832,0.08471416380331627,-0.013532317652720671,0.07174757096245031,0.06864623077712745,0.020696555440375852,-0.06231969474461942,-0.049384722195630795,0.014684641359662293,-0.009575233679819162
HALLMARK_ANDROGEN_RESPONSE,0.013675726371514806,0.08720132583885568,-0.05310436804412252,0.06426149228931237,0.10624251663616233,0.05039736033776263,-0.057252342939806584,-0.004792200778313657,0.03570374880105836,-0.01613427263919445
HALLMARK_ANGIOGENESIS,0.04403622077977981,0.027989085423250164,-0.011494055332700898,0.03618003378521497,0.07603618333430863,-0.045694310287285676,0.022012143340302114,-0.085604415839204,-0.10457026200709339,-0.1022843007808668
HALLMARK_APICAL_JUNCTION,-0.0011424802386152092,0.18211656963428274,-0.004538507745167415,0.054621512706342634,0.06613826710496284,-0.008801399524855523,0.001151828836162171,-0.051287693425963204,0.0731816735267232,-0.027428838109418194
HALLMARK_APICAL_SURFACE,0.0276032313669137,0.13073278585301387,0.037602516798917754,-0.03222089580424655,-0.08500716703663974,0.11026152090724978,0.004337577153687214,-0.0456668734957181,0.0017775126788087071,0.052340123627886134
HALLMARK_APOPTOSIS,0.043907683594594724,-0.00776115049096696,-0.035456069313375665,-0.0010183279975475045,0.019589504462228447,0.028683691894403646,-0.06395707945153228,0.053680682901087476,-0.06464310078642879,0.0121912834455046
HALLMARK_BILE_ACID_METABOLISM,0.003566437584977575,0.16096256333680423,0.043279158931983586,0.017048109769648413,0.08653955715468324,0.0015848090980276203,-0.09811324108269394,-0.048523039013739167,0.0880323248276869,-0.02207282842599017
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03599176289433623,0.1383443986461785,-0.008815168809911867,0.015219887205393098,0.09926068774243686,-0.045894116674212844,-0.053070278469743395,-0.0817226343837374,0.06890267673358408,0.06319154665812254
HALLMARK_COAGULATION,-0.01620370017244377,0.07584659795659655,-0.007103410444522128,0.05920365255736277,0.061263247586894796,0.012977937728532254,0.07956665089531464,-0.0596255624940124,0.01604835724369028,-0.03722022217719433
HALLMARK_COMPLEMENT,-0.022177245871035582,0.10769386069225675,-0.040898335234708046,0.06981260620864022,0.0705006000458074,0.012161629039095867,-0.03932030649763809,0.026352476471317814,0.005002141970377131,0.06392055590949872
HALLMARK_DNA_REPAIR,-0.01032841172439172,0.1790644103295063,-0.04633590876552687,0.04694161182112961,0.07901881243760926,0.0446367202281509,-0.024502689133761732,-0.04567038817282078,0.08791935100082411,0.06315441213470344
HALLMARK_E2F_TARGETS,0.03330917816965181,0.13923498671170273,-0.028384552460625306,0.031955066502421435,0.10564374381092366,0.009091797218847425,0.05368480256793775,-0.051798120883510594,-0.032982570614893424,0.022926934138022652
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.017757772163295667,-0.0371223353666648,-0.04468657307908306,0.062422683282500425,0.06346087050303618,-0.04437543579915122,0.10479173405545622,-0.06917024844683396,-0.1246342979515537,-0.08073905282648379
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.044738117658438166,0.04076112746054409,-0.023211707745000067,0.004697015310365614,0.04607317842045725,0.003292905350868825,0.040027450098755,0.07923880522904506,0.06522143626918679,0.05607892328427979
HALLMARK_ESTROGEN_RESPONSE_LATE,0.019753004710078317,0.166086239683303,0.021736068368019577,0.0035479981487813723,-0.02906891132679284,0.042836173014964354,-0.028350566504973657,-0.04638741034659493,0.04685773715668096,0.001029021297156335
HALLMARK_FATTY_ACID_METABOLISM,0.05069291564912646,-0.073563579419755,-0.02008090093296738,0.02389799854933887,0.06475873806183112,-0.03659867903960426,0.04945223588769925,0.05804981339338908,0.004655812865249259,-0.015320752397490022
HALLMARK_G2M_CHECKPOINT,-0.011128803960216269,0.1457204355746696,0.005346083594873957,0.040271934837910035,0.10792672242407535,-0.0234681397344043,-0.03915254811386852,-0.07666464367627211,-0.026860983107049187,0.0029712711253122954
HALLMARK_GLYCOLYSIS,0.015520843320091921,0.1370474585203549,0.00383422482861702,0.012115541672840369,0.057973661568115065,-0.002102858212786138,0.07713339351409622,-0.01705417754938784,0.005512781673901243,-0.011176217690097653
HALLMARK_HEDGEHOG_SIGNALING,0.03228787825925054,0.16119505464561065,-0.032538304297634504,-0.013092732728313397,-0.05144853237728568,0.06388053809879506,0.09819276623962502,0.07024001189610513,-0.02729061626717907,0.0717145873549865
HALLMARK_HEME_METABOLISM,-0.028519626174803293,0.19272448814776677,-0.009022913499434505,0.04163509597004041,0.07855643639822425,0.028428930395727903,0.008673262086549375,0.0035580715283163493,0.10392288486552058,0.11370430707685066
HALLMARK_HYPOXIA,-0.03743737944280018,-0.10825438600991835,0.014015313998884454,0.013982546945119707,-0.013926016483066933,-0.048710552662293294,0.04857073966517841,-0.04136589194080732,-0.04542173198073052,-0.05278897873474392
HALLMARK_IL2_STAT5_SIGNALING,0.02095494676376497,0.12983426825384256,-0.00047143017452461053,0.05975254045040271,0.055227590930774506,-0.03773217071642507,0.06905810878468387,-0.012358221679239717,0.06305036332617565,-0.004531007200190144
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.06056860907942135,0.03582059389185707,-0.06762784224167173,0.01543436604543778,0.0870136746725656,-0.016371155920432385,-0.00158999320993879,-0.04692367286669399,-0.03643565805610599,-0.10343736939245216
HALLMARK_INFLAMMATORY_RESPONSE,-0.005642333003368252,0.0020440767105676105,-0.016247369062462706,-0.03840843554780497,-0.002786472797055938,-0.0845209718223925,-0.034937114444437686,-0.02795495064542773,0.03200995736759523,-0.022143153325050378
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.048214215038204854,0.13965210635881978,0.02342345446227265,0.04291224511039969,0.09777973312114122,0.07065352735591562,-0.022563737940199842,-0.03747422550754246,0.0680268006581374,0.020472938796338196
