,UKF243,UKF248,UKF259,UKF260,UKF269,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.020578466957984903,0.06367499761388644,0.01554868404377719,0.030713588279707636,0.015568080191981824,0.03508408647806636,0.18311574965704738,0.06562163993932332,-0.012094042438993553,0.08279448732849744,0.1597914253958878,0.09986651051602381,0.13210343003757938,0.07919786870095478,0.1575057473521491,-0.006877257607057229
HALLMARK_ALLOGRAFT_REJECTION,-0.00769180851081473,0.07829965527585901,0.006809725854357058,0.07693674932895833,0.04682179191997805,-0.014594746723988665,0.21125932805798806,0.013098645814596663,0.07481807043373137,-0.01593569667503949,0.08959638326829121,0.19066825003038237,0.15073054528287488,0.05409865850524287,0.19754769615460252,0.08203163720780232
HALLMARK_ANDROGEN_RESPONSE,0.011483177585262178,0.049640374178245995,-0.017325001678187242,-0.030595227063804617,0.05088828551676375,0.005987816889303306,0.15817550061355878,0.04781288730456248,0.01879981063360352,-0.01855303831988711,0.09920807127789444,0.10214788600827869,0.11831701804444801,0.001775327894619064,0.15904794805848158,0.06194428945123456
HALLMARK_ANGIOGENESIS,0.01883995905578054,0.06319890479108176,-0.0037823554209427384,0.06732925124064537,0.04912233420598028,0.007878668841697587,-0.1119373032502925,0.06120537213917421,0.09134863119686774,-0.054313332424846525,0.06361510116816685,0.0983741686435202,-0.023581672517981156,0.026045002241359506,-0.04188237404254965,0.11168413283624203
HALLMARK_APICAL_JUNCTION,0.025116462934046645,0.1074388519663582,0.02531671096568789,0.11426890579313526,0.050969367246611434,0.06731065588688374,0.23934632869535696,0.03405245692912743,-0.055762961905313366,0.008135076182826086,0.15476807415120794,0.09531089216057974,0.09563165225834996,0.0043951806006560235,0.1512721156671034,0.02988529960338313
HALLMARK_APICAL_SURFACE,-0.004802871971851563,0.03489077263891663,0.01744678711781033,-0.02075708823291228,0.09119383201220711,0.0014481708682878812,0.18870907896623015,0.021402797984479412,-0.07370109578872862,0.12959219687710863,0.14723100620643653,0.10829521395534827,0.12565551349718715,0.04913838687741998,0.113939138563196,-0.04404977074773167
HALLMARK_APOPTOSIS,-0.022005007025180275,0.09856763723781051,0.009459322523092843,0.10139725079864806,0.06671560824746786,0.0167645834844791,0.04728854038638349,0.026021950896482945,0.032365140297080854,0.06568392534749047,0.059848843087787415,-0.024171190274957375,0.01267076602743032,-0.004045646595940971,0.12304261918388625,0.07777518291338106
HALLMARK_BILE_ACID_METABOLISM,0.05807057752328165,-0.0011231097607456095,0.020526083990148002,-0.01202673520762062,0.06967044889918841,0.038826024665154425,0.05155297324739703,0.057419345514540074,-0.08853403238902355,0.06612143685000696,0.09140645196046353,0.08070789699679959,0.08873057252142694,0.06260332534837981,0.1163631579216939,0.00042423390453263655
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.017944953816509897,-0.10468850282069733,0.03706015250609597,0.009392614578877165,0.03389846839283958,0.06430485858090522,0.21642226897637187,0.03094598156444944,-0.04773427841070126,0.06705544641630015,0.03573580340619772,0.11482589791823251,0.07907694561054264,-0.016951414273733277,0.10974771010881576,-0.06363471838586436
HALLMARK_COAGULATION,0.040474613921322865,0.12385097344822275,0.01038153685697624,0.10452772569303437,0.050919763252438834,0.03393913316937672,0.11712312618694878,0.02786750224078282,-0.06097593406753446,0.044678565407990284,0.1474382267756989,0.14720344379331746,0.12047669850608428,0.060369731145685036,0.1440133737494669,0.0461161995118826
