,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.20245809661767583,0.05713687514347664,0.08027966899398112,0.1522587499293401,0.012619865172038761,0.01387668264232256,0.027219344898409006,0.1593891488383734,0.02536028960982407,0.029388496825096373,0.020127156380580685,0.03062890702723943,0.03777266617449739,0.04033784215485623,0.11069167377758096,-0.05360412289108837,0.09747109660740749,0.11905067941367059,0.06279977494552033,0.11206502279718215,0.09725170974011255
HALLMARK_ALLOGRAFT_REJECTION,-0.044463996034296745,0.02743560113990624,0.04668547374268371,0.050428022037449186,-0.06004989223272191,0.016724720371646483,-0.018827091256447197,0.18502402839341375,0.059298674621305954,0.03497145122358626,-0.047544378254142816,0.030761815435024955,-0.021082993871301435,-0.060433375746481215,0.05825813873813585,-0.051854134708812186,0.10062584904769623,0.060538257545459676,0.06960323732617396,0.09419363102613934,0.10636109006277265
HALLMARK_ANDROGEN_RESPONSE,0.1431911540605062,0.07735131844508171,0.05083280435131901,0.1739279856845582,0.04503669887412216,-0.0010980146602409938,0.0674816878035048,0.18308084451161666,0.06390010326208628,0.008895998387263543,0.011217619184418347,0.05419207469599395,0.022482328655631014,-0.0018589816848206939,0.1066142700476351,-0.062942770006527,0.05362908919229032,0.04590530815357326,0.08175870930452835,0.1199898607397626,0.11527738032355891
HALLMARK_ANGIOGENESIS,-0.04378094690964828,0.024939261369102163,-0.0693122849367603,-0.06955159166511936,-2.3953350136892366e-05,-0.019600747488320323,0.0429345033570051,0.17764399145975315,0.03915051254423363,0.02069157329913763,-0.08258327055321063,-0.04025659054138232,0.12421145304804694,0.06325479706233736,-0.05210276668607328,-0.016886876559410766,0.007271005466450066,0.045917089297496445,0.05153511566545631,-0.018462915151348604,0.03896364839708962
HALLMARK_APICAL_JUNCTION,0.1731473931421229,0.031149703319110253,0.13773430530685984,0.20078947946808107,0.047267801374234746,0.021502136197005115,0.04788243801562825,0.18495266525674112,0.09689917230596762,0.049970789375556816,0.0016021457378085169,0.05867326115686748,0.10435916608743456,0.03424422959039775,0.09373737724405981,-0.04240624412901816,0.09282679481723873,0.09047880600162916,0.06436869024521968,0.11874971395284482,0.0835789857771234
HALLMARK_APICAL_SURFACE,0.07204924558667644,0.07207778322455911,-0.029541378646311588,0.08393298769605326,-0.03389962148997552,0.03507393138155284,-0.031210951358498818,-0.07094361826289067,0.06625193824300557,0.0038779590627514853,0.006334980710912844,0.041091997892886326,0.12287947327789434,-0.03371642254368084,0.1418364041508702,0.015670873882500002,0.10877270872824928,0.08389332822694144,0.08245406569045202,0.108246407928494,0.06832833179220317
HALLMARK_APOPTOSIS,0.002066913740737472,0.006895716884746829,0.009030863923469908,-0.004411614176913019,0.004430973540552502,0.030471986605852354,-0.043581638736114724,0.06730596731420566,0.027009954424564216,0.036562603493442265,0.01999059288660426,-0.026550372284368406,-0.0903530089487477,-0.039177600847945776,0.018829926658348622,-0.0427638312739618,-0.0664803674576478,0.0034036844811339995,0.019176734541882613,0.06397366468059229,0.05687215873946908
HALLMARK_BILE_ACID_METABOLISM,0.1533596099661072,0.06794734175223877,0.026357157727564494,0.11034100735106854,0.028750189620039647,0.0009278383855110954,0.02915898213040854,0.19075383177184008,0.08570156148725358,0.01816363469131839,-0.020585316081952777,0.044565105233583084,0.08195776378017904,0.036603223952196236,0.13385591586551926,-0.028530411544588224,0.10210289526882864,0.04110977964420196,0.05568112337801425,0.06540678128836018,0.06007284443957387
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.19647010870001727,0.03848881621575687,0.09443360656119447,0.11870371140422643,0.022542328131387797,0.01710384700913259,0.08200637179224948,0.17500950074911173,-0.0019306374977243483,0.0625845548019515,-0.05063511005970563,0.04214421315092879,0.10743577114055661,0.008637253599109912,0.1042079357367747,-0.04207704147004931,0.1224302096199186,0.08908050540341261,0.06726017394965939,0.11553571972218665,0.07260290373368865
HALLMARK_COAGULATION,0.1756670771057391,0.024460369288839965,0.03075985415230378,0.11708191966054919,0.00016054029782522285,0.02218914228751947,0.004068841954589582,0.1575652094849652,0.07813434272265303,0.07184310574785631,-0.055352623311520764,0.03470829247112306,0.011300710692118549,0.014411714351120429,0.10407182315262994,-0.06806452732562888,0.09313509625129597,0.02913480086550199,0.03747430901992913,0.10488825075192361,0.04605640419305024
