,UKF243,UKF260,UKF266,UKF275,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.0927753037912234,0.036318510293070615,0.11063733997522356,0.06924673503355154,0.05346968932113633,0.13254790737315714
HALLMARK_ALLOGRAFT_REJECTION,-0.08521993972356477,0.059977728252810426,0.07189250861711176,-0.029996342474329495,0.026911676141375507,0.09000347725549633
HALLMARK_ANDROGEN_RESPONSE,0.008704668148004469,-0.04637383697419676,0.10084603344640766,-0.0473990488787032,0.034657102495304105,0.07141412971100375
HALLMARK_ANGIOGENESIS,-0.055700714109624606,0.040188306459013175,0.08257607696508648,0.0033392859928215997,-0.01355976410291756,-0.12211207827123213
HALLMARK_APICAL_JUNCTION,0.09624997477206086,0.06317351688108892,0.11212100365138071,0.023055451390391005,0.09164873922210197,0.11917467099343744
HALLMARK_APICAL_SURFACE,0.03766534874046677,0.04416817896227748,0.06919875347984243,-0.021780582007932908,-0.01869595357535435,0.10318853314581959
HALLMARK_APOPTOSIS,0.01573463991318231,0.006727634713309753,0.03318518297055494,-0.027951349479282392,0.008839802602926558,0.10544108221406438
HALLMARK_BILE_ACID_METABOLISM,0.06970639089882866,0.10288049351741867,0.12111513115924355,0.010605518074604112,0.043360195070365724,0.13335492154922163
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05123547726404549,0.024231859419315414,0.09882828652529435,0.050442904864833035,0.06564185174833435,0.1638618609431555
HALLMARK_COAGULATION,0.09939474336606788,0.047834610767766794,0.044005591959712334,0.009862490231856562,0.007911133090873814,0.09065724859478029
HALLMARK_COMPLEMENT,0.0312259466141017,0.034613012617327826,0.09429274143021606,0.019145668975192768,0.07980730591610927,0.10736728624725851
HALLMARK_DNA_REPAIR,0.04063677272794529,0.024810938593099408,0.13762492037836827,-0.009064679688244042,0.09499249519663094,0.14587996402019823
HALLMARK_E2F_TARGETS,0.06150562640037455,0.01201484981867858,0.09738901773075073,-0.015600599480784183,0.09484258693841018,0.11655508365234238
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05559233637270007,0.03861668751187995,0.07826860807172564,0.017902092901078824,0.048203561848151506,0.0253259565145665
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.09497087165121303,-0.0579124425250963,0.07266416439102288,0.00011761519354740875,0.08432260072885091,0.08112688101665715
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07648121384963276,0.06870368888759314,0.10081659423434221,0.006796404232400741,0.042242418045224404,0.10360121653381212
HALLMARK_FATTY_ACID_METABOLISM,0.0011805205054451653,0.02505570535348018,0.059282091248087206,0.022332351267569835,0.04002945930694401,0.052293976601832014
HALLMARK_G2M_CHECKPOINT,0.02088782093395805,0.06308669648719466,0.09844925666995154,0.009375618117388695,0.03658304459295074,0.10181007049433281
HALLMARK_GLYCOLYSIS,0.008147760557670573,-0.02293196565939439,0.08125110624008304,0.017353472971759088,0.06901455627919606,0.1163436551129884
HALLMARK_HEDGEHOG_SIGNALING,0.08293475513078595,-0.05907701465484958,0.0012521526008841518,0.012345466605724767,0.0547460260481446,0.0925251433953533
HALLMARK_HEME_METABOLISM,0.062056855598386564,0.012445360987520334,0.13776428600272142,0.0379338424899978,0.06310644616143013,0.12223430896580025
HALLMARK_HYPOXIA,-0.04473946379717868,-0.02795661954805521,0.05131895470868862,0.003978578871288605,-0.004693921077776489,0.028829434898054375
HALLMARK_IL2_STAT5_SIGNALING,0.06979299795740723,0.03274237201632499,0.11860722524182979,0.02854452766800773,0.095627851731512,0.10446867197961664
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0026047025512489605,0.08347271769000535,0.06187956085848086,-0.005642261139501934,0.015109547150790749,0.1349513247561552
HALLMARK_INFLAMMATORY_RESPONSE,0.07850406850327793,-0.007620728953422662,0.03129683172545367,0.03256627365820882,0.009431577982911242,0.05840276774312953
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.013943172380317875,0.04275654758376594,0.07518230022545919,-0.028128296079586224,0.01679595121690458,0.13236166828808998
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0756213394043199,0.04139293580956339,0.033920329579523345,-0.011626497552537071,0.043651044961540646,0.12785771699846263
HALLMARK_KRAS_SIGNALING_DN,0.03404392351951834,0.04332224676231323,0.12047647924735432,-0.005356840285719647,0.03500886998967366,0.15696779386405738
HALLMARK_KRAS_SIGNALING_UP,0.04312374019154213,-0.035352990770945766,0.03478139366283467,-0.0325044087875607,0.0822826912919326,0.10097694267621753
HALLMARK_MITOTIC_SPINDLE,0.04417987486072986,0.022870005651641583,0.11925944184141406,-0.0036402011517748154,0.07096702032653286,0.12437266136776189
HALLMARK_MTORC1_SIGNALING,-0.021519818843513474,-0.04005953921166633,0.07211745772428736,0.056047318159620906,0.022516519515464944,0.049382196471209075
HALLMARK_MYC_TARGETS_V1,-0.04414212975772749,-0.002205619122381764,0.11359476311840361,-0.01934643672414346,0.05456232915287354,0.07708782209837618
