,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH8811Abulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.09152558670214998,0.07472714223740895,0.008684719634760626,-0.010342934262381687,0.016837774469551488,-0.2178102577850604,0.07549653711175118,0.016955473633545156,0.03831793073148097,0.14308340264318614,0.03075663349403225,0.08287919666991178,-0.03528445082561744,0.1274774330530037,0.07087847946922178,0.06059490300582315
HALLMARK_ALLOGRAFT_REJECTION,-0.008114240946999711,0.08784988135922034,-0.019196160468907347,-0.024361548348567984,0.04129732913634294,-0.5723956952428333,0.06752460068415822,0.04452310444714865,-0.12449283670297516,0.07447377928864053,-0.026194143116761232,0.02959909667771915,-0.0751129374320598,0.04762282757338371,0.06868177582956612,0.0024394103586614056
HALLMARK_ANDROGEN_RESPONSE,0.050145250390309495,0.06992794081526456,0.04640209489169778,-0.06495919277618456,-0.004879460280268434,-0.5657728860782923,0.04582876835908575,-0.06803933076022826,-0.046533699977235755,0.11579262625978871,0.010831645555508626,0.023041623774643825,-0.05839915542047881,0.16151878659184318,0.07456535233005152,0.02096220215368268
HALLMARK_ANGIOGENESIS,-0.08472124135121091,-0.02635739210405044,0.10292371403538957,-0.03894097552812081,0.01686822970254209,-0.6845185580016583,-0.22583849139375686,0.04718831643452361,-0.10539826006464846,-0.15140806797486747,0.06143799002869113,0.04189287887442944,-0.10228435143238906,0.031108270066622968,0.025041949076761792,-0.15818977265377845
HALLMARK_APICAL_JUNCTION,0.0827976292433047,0.08184337216038176,0.006350889913186469,-0.028346061516004675,0.006823343271769443,-0.49253772404840246,0.01748024374930029,0.047657525819448175,-0.03378624146822149,0.11063846898450375,0.0008009240762379564,-0.002073228825019144,0.009800420225081518,0.13179453606058433,0.08154323183061746,0.16249395310974754
HALLMARK_APICAL_SURFACE,-0.019999463075993297,0.0568545055728428,-0.048229771925874354,-0.016611631436254624,-0.06653177869946915,0.480159198092167,-0.0411017716195295,0.023107497093722115,0.14515059583259102,0.06583496776751803,0.002731639602753224,0.13048805843207212,0.08770341356897937,0.08066527527102156,0.06731372851116489,0.18131172876868323
HALLMARK_APOPTOSIS,0.04120433755220943,0.07786197794467184,0.07002523763001688,-0.12258379125996172,-0.009073801400067485,-0.09126910593557075,-0.22614822538541432,-0.0003041666268077985,-0.029747961338885354,0.11369258937876141,0.019993164619302964,0.10035433963350696,-0.027857514792831703,0.06092810033125781,0.020934295812052178,0.15493150368468886
HALLMARK_BILE_ACID_METABOLISM,-0.019594682541290112,0.025987284951957148,-0.03372261067175198,0.028844134895172232,-0.05459336056823866,-0.6627875201897135,-0.08996521519170914,0.08248087009986717,0.027148485106616316,0.08041272893222678,0.02120585741338092,0.0574639705868212,-0.02620374613002885,0.08547318473948677,0.09125242244489089,-0.013957270511650414
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.008191958842077254,0.012659332344789104,-0.008090969923953615,0.04523021734552537,0.007045401970617709,-0.48775783831689173,-0.19370155070093753,0.03527517998165958,-0.043195771775821484,0.1383366456884294,0.033132445899411334,-0.006988530815378491,-0.06011893120319028,0.16192259112634008,0.1287703362034295,-0.04690997986131541
HALLMARK_COAGULATION,0.08160128580873449,0.10659863624587873,0.016251234830459333,-0.052296421530325085,0.0581350827015071,-0.6725934063898806,0.06049166442182076,0.023869090946209932,-0.1136116461439081,-0.03747356132807387,0.011238496263008433,0.052424176239972246,-0.16668683694635483,0.11315874115911945,0.08033398645311851,-0.1192988308910103
HALLMARK_COMPLEMENT,0.07620935511862077,0.010572144270555396,-0.0009649763538802775,-0.06153556105563729,0.04625100736962872,-0.41722939060333625,-0.17489359627153334,0.008450554574686235,-0.083076699461064,0.1218005919044133,0.06802189109147036,0.10915769949945206,0.040739773395154166,0.1160146362610401,0.03916440834482824,0.17459138711954053
HALLMARK_DNA_REPAIR,0.014925863360634128,0.06557238123644932,0.047137277753922145,-0.007133229223893101,0.024413927767283378,-0.3854760172080052,0.03139332433368485,0.0542619318823039,-0.01354893919748269,0.13510012901525056,0.02368141032152976,0.0319920860874179,0.010887540464330303,0.1230926330499129,0.11098349044972053,0.1240268706127424
HALLMARK_E2F_TARGETS,0.05261121841530059,0.08953033146577591,-0.04688919100292995,0.003240119048743856,0.03569676709667222,-0.5266372398327887,0.040288573759047916,0.02821600469614385,0.06661310260665662,0.05791741021416477,0.03901735695236056,-0.03086952529924555,0.04753617117635261,0.07056264794860896,0.09933252659548544,0.09581326126742021
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.026951744304476624,0.0789321480334711,0.08914293250639652,-0.11344594393823176,0.07566576014163136,-0.4965253698568944,-0.12987271210349968,0.031194165782382276,-0.06529288961375194,-0.13770500672765398,0.0002923403601713936,0.08477104356512434,-0.08767422986550126,0.07576127793087882,0.028077374367517567,0.028487912952926624
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.040631495766683755,-0.007673900880763558,-0.02202565909275672,0.02542686997453883,0.04458204781317734,-0.23223723915374173,0.18986283045692917,0.039921553284208315,0.11634396364325944,-0.14095249121142298,0.05277302735572165,0.04580619083618373,0.04337273498093989,0.15147283831295968,0.06630206850583169,0.10622934959463008
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04959890748564546,0.03746700781014739,-0.0034158678039703577,0.01858192504084148,-0.040942194337463336,0.529828392800043,0.03561006126001148,-0.005865320978066073,-0.10704285029850329,0.15287699928025153,0.017375881746651178,0.13507706359827074,-0.015602956834428508,0.10893088669790656,0.0936439698364278,0.10980920514819917
HALLMARK_FATTY_ACID_METABOLISM,-0.0049354975968135765,-0.0002917273753447727,0.058646023098417356,-0.02607596495013978,-0.008011920007527618,-0.46625277058185854,-0.16512823994849762,-0.0006804880590518295,0.028763364117364052,-0.09011388475595984,0.01139475435084522,-0.031659304391999224,0.09202569031054783,0.10735428058396489,0.07590561238331103,0.047648944321456645
HALLMARK_G2M_CHECKPOINT,-0.045424807013773064,0.06279226747721178,0.031389550346521536,-0.03673313138198528,0.029057939473787944,-0.5459926749234194,-0.017753382762983112,0.06029898146272263,0.009936199295012446,0.10714356567399883,0.02165236395620995,-0.03213179884842956,0.014748029299554006,0.07660665356827616,0.09235970838464812,0.13581976527636552
HALLMARK_GLYCOLYSIS,0.021632742262165442,-0.03258240012194538,0.06047757008136751,0.023681441820624607,0.013835776564238364,-0.26045520769963215,0.029485026347963572,0.0019507958792723153,0.05585564396246786,-0.05557899431257778,-0.0018116802482215815,0.023439532304878895,0.04630700684556768,0.14535925774835726,0.05934603503294643,0.1684857564154957
HALLMARK_HEDGEHOG_SIGNALING,0.1505342184190477,-0.018793672882956566,-0.009554870422409668,0.06425337981125558,-0.022885154261892984,0.7211075750134477,0.18987569803390134,0.020239221326034396,0.12095792528998987,-0.04320692189667261,0.019631109147005575,-0.016160390169968317,0.11083488187683341,0.11986949126142851,0.005336323223357988,0.22287564740238724
HALLMARK_HEME_METABOLISM,0.032228092872960516,0.04914608220787878,0.03686553191415839,0.017472148268043386,0.028807504913652842,-0.3717520170165513,0.18295556755665054,0.04563526418919814,0.03268825019464543,0.038173550504190724,0.03477853129510342,0.04153642083112497,-0.01609869780790879,0.17206616250325898,0.06001874977351802,0.07921869915040002
HALLMARK_HYPOXIA,0.005248468018146129,-0.08509029094839501,0.05290932019751196,-0.008573189893939237,-0.023365632996833918,0.5045137133454499,-0.22600077688300965,0.005593204946600663,-0.02086516846943615,-0.17563546727309637,0.02545387751348812,0.07647672738021905,-0.04727479476850021,0.019841931434636636,0.007919228501542041,0.18692361297904012
HALLMARK_IL2_STAT5_SIGNALING,0.0806097009283452,0.020943550933289954,0.06123148122597061,-0.02520797222740452,-0.02192230187078374,-0.5502561450307807,0.023965044529677064,0.03448583579192419,-0.030018817307799758,-0.07089684058823278,0.015551037857523627,0.03668062819346368,-0.016125982497024453,0.13757907004630096,0.1077766619424625,-0.10252039291915904
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05648272516826959,0.0306091265538638,0.026028266927236737,-0.017312961733053772,0.02343033453493973,-0.6698069966275126,-0.1158559423237359,-0.026921380438726755,-0.04147490400210553,0.06474450158496015,0.026216982383890003,0.005707243685308018,-0.07214996207448232,0.18387092339842095,0.07139368568603999,-0.1406580531212637
HALLMARK_INFLAMMATORY_RESPONSE,0.047697738390138716,0.039850478363140054,0.03292284985477897,-0.045588743700294795,-0.015399489908535161,-0.3243169334905488,-0.1144784553873996,0.022720552437039243,0.03789906985560824,0.0336558427435328,0.08274072569445089,-0.013184863094692514,-0.016660915197950474,0.12200324831896656,0.03977303320549339,-0.057916788316531694
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.01082262105825842,0.05330141722412432,-0.0005303782019493749,0.05241020148154794,-0.043777241197922374,-0.6776906746326441,0.03303985307635098,0.01975499024376213,-0.08588892599207856,0.14623384633971692,0.006037441663954916,0.08689760361325904,-0.08711383509269251,0.035032666496441635,0.07941638331878279,-0.17270854866939656
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0428031641414448,0.05094820249564984,0.02939444213012833,-0.13623556411606247,0.09842881187716798,-0.5418789882005706,-0.052245122398722484,0.009937562009849044,-0.12383917538393747,0.1291995906669273,0.06048682604539096,0.06517000467113675,-0.08085901656268865,0.1197805865192733,0.07917179177485612,0.05467942532380536
HALLMARK_KRAS_SIGNALING_DN,0.03386781039578237,-0.03408044610427975,-0.0032883425553806214,0.0565172824378029,-0.004182428078364361,0.21822739454975745,0.058346045023043594,0.021937329614819052,0.15541855784295272,0.14642777155543119,-0.00728334740613645,0.1340572649405282,0.038719876946046075,0.1364038585939324,0.03220500562628787,0.11466033753898637
HALLMARK_KRAS_SIGNALING_UP,0.07490798454478229,-0.008270647118619093,0.05220104053825595,-0.0004171924194996907,-0.03155076675772376,0.38945656253952216,0.17342596171346647,0.000797464487176371,0.13532415369382556,0.09066272166451476,0.06555944986545954,0.06572015907500255,0.051466148657816076,0.0961427398026466,0.043082351239488594,0.15002974551052325
HALLMARK_MITOTIC_SPINDLE,0.08504952358764686,0.07576181297923573,-0.004511215970261615,0.004864317819916937,0.025618491440664633,-0.45119508618246273,0.09510013620494687,0.02211268027612957,0.11269611031335942,0.09589707837520507,0.040716643608278424,0.018632292177915843,-0.01777646608325778,0.1338422307070199,0.07504641021378253,0.10922857793114653
HALLMARK_MTORC1_SIGNALING,-0.09933813343354161,-0.034762601684926044,0.06928584841921281,-0.00491637564245087,0.0013486809789289029,-0.3894336894893763,-0.15005444033968604,0.06147929815035677,0.03342723355768035,-0.10866958179810299,0.0014432632154657693,0.015360829833693392,-8.705998603025382e-05,0.11407765738249476,0.03751741335452693,0.09277193076668014
HALLMARK_MYC_TARGETS_V1,-0.030427331845746173,0.058222645728528456,0.0656913023310743,0.0269680423674064,0.044767329546374406,-0.4070210465491846,0.08764258025677425,0.04961757456804341,0.028703084235585492,0.11671353019149928,0.010530164970331992,-0.04489959086415338,-0.08747107898422168,0.11453071673559154,0.12860992067162505,0.10076908476863322
