,UKF248,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,-0.005031901344898045,0.08464275712368956,0.02004323744496878,0.10206257478855343,0.031743099390833106
HALLMARK_ALLOGRAFT_REJECTION,0.017082041139728818,0.18328873686826158,-0.014217369758927166,0.07674753257847504,-0.04053832246543739
HALLMARK_ANDROGEN_RESPONSE,0.019638496157727035,0.1252937788038933,-0.04375582600946328,0.10086845122534985,0.0014785828394696064
HALLMARK_ANGIOGENESIS,-0.0720542133237342,0.15217999293558732,-0.077387013971989,-0.06717657332392028,-0.020222920726796594
HALLMARK_APICAL_JUNCTION,0.040758163217754294,0.13387343384295322,0.04681411532684334,0.08083581074064453,0.016711811603429546
HALLMARK_APICAL_SURFACE,-0.008642126841146623,-0.041126678372795586,-0.021286167651376683,0.10743178201350861,0.004453281957534081
HALLMARK_APOPTOSIS,0.011720934193552196,0.02654261356374763,-0.03804940318185576,-0.005148526669828854,0.028105468176947323
HALLMARK_BILE_ACID_METABOLISM,-0.0018646594232025477,0.14193836620942527,-0.002059836251900829,0.07525134122368797,-0.010761211007626895
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.048736189631649975,0.08312709876735815,0.04892269530116325,0.07844339606810917,0.0444659412368398
HALLMARK_COAGULATION,0.04564051348350475,0.13456344271254136,-0.014423797218951751,0.08477306633598058,-0.03591887994586013
HALLMARK_COMPLEMENT,-0.05283460929203836,0.15667504868530802,-0.013690945541315232,0.06119091669338543,0.04932781682149925
HALLMARK_DNA_REPAIR,0.03492332806157332,0.14384944706119868,0.017478132466120625,0.10696389754607426,0.06511920312544242
HALLMARK_E2F_TARGETS,0.04049225526749106,0.11372114378153673,-0.04468495266395264,0.06701773981796808,0.017706878049018986
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.015644453936973935,0.17053511726967943,-0.04876622139101041,-0.007363516260570981,-0.0566782442389696
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.04891201221371022,0.10385021629167779,0.04601436730770583,0.01901878783762095,0.03416120520382965
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03259455288155011,-0.0030787940166991214,-0.019788659893785972,0.11893659294005704,-0.0063261935355730815
HALLMARK_FATTY_ACID_METABOLISM,-0.02022212366995868,0.10070915804856154,-0.04794644265622884,-0.02010527119165722,0.04915320326238111
HALLMARK_G2M_CHECKPOINT,0.027729105101313038,0.1425967583823244,-0.0047572394210153145,0.08649551209337963,0.0761320035172686
HALLMARK_GLYCOLYSIS,-0.031079580268523792,0.115170022258528,0.01697896494935431,0.07438852926977033,0.043031607859876315
HALLMARK_HEDGEHOG_SIGNALING,-0.02202407338303592,-0.06734851905117999,0.05356144800542867,0.033630059552283154,0.08843602730140038
HALLMARK_HEME_METABOLISM,0.027271339323458144,0.13315931219439514,-0.01445561030008902,0.08479648706911473,0.04957222269031789
HALLMARK_HYPOXIA,-0.0458213047638076,-0.019679875802406956,-0.013679946005350212,-0.06568806753444677,-0.003179845900692609
HALLMARK_IL2_STAT5_SIGNALING,-0.0316409171049781,0.1434130155010205,-0.03155065619739923,0.07135674595374208,-0.007739190865025783
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03572935915850616,0.16150941501392768,0.007312308212874395,0.06942395014066235,-0.03229217211124295
HALLMARK_INFLAMMATORY_RESPONSE,-0.012909426816671862,0.03675837683434621,-0.029142604873853416,-0.024719842909221804,0.013839286792491327
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07054929982508529,0.17703137452148784,0.008986370933415685,0.11521417668894567,-0.020887177752937955
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.010548457254159833,0.191160755125928,-0.0648297201479307,0.015282660525905985,-0.057552199212571965
HALLMARK_KRAS_SIGNALING_DN,0.01914757312191462,-0.06322822923834326,0.03221527846684372,0.09223262044188767,0.06919681334779057
HALLMARK_KRAS_SIGNALING_UP,-0.023705420226739903,0.05396079346354152,-0.015460593309437654,0.052953197588953914,0.041860611679894855
HALLMARK_MITOTIC_SPINDLE,0.015464354927183014,0.09495827807979909,-0.0005248637658472901,0.10220836941876144,0.016388461483316387
HALLMARK_MTORC1_SIGNALING,-0.03682866951671235,0.09484112289717692,-0.03543727115110604,-0.0069955577369627065,0.007660144471525976
HALLMARK_MYC_TARGETS_V1,0.023641246641607425,0.12746286947867713,-0.00832942421202822,0.0929115029814177,0.042042100868603396
HALLMARK_MYC_TARGETS_V2,0.033516853908247025,0.05786487115396436,0.015346499811170866,0.06064082779396826,-0.017638253078807516
HALLMARK_MYOGENESIS,0.045270632370891066,-0.05356492201575735,0.020388586770380815,0.0848855900814409,0.02762437839002998
HALLMARK_NOTCH_SIGNALING,0.03054729923176639,0.11075345002936361,0.005103857589853331,0.09969846589597299,-0.02974328633694143
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03432126572250675,0.02850118359660342,0.023676373586054525,0.09972920362564384,0.030838764407028686
HALLMARK_P53_PATHWAY,-0.030305367532734193,0.150474351725425,0.018161101760206144,0.08870808483968352,0.04442545206666272
HALLMARK_PANCREAS_BETA_CELLS,0.0008600499322011749,-0.015948573501441184,0.09353297366548655,0.09383630850570354,0.08876082492247994
HALLMARK_PEROXISOME,0.04618272213584531,0.06875706545506212,0.018561766410240748,0.0748682713802297,0.03623397697578583
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03342004906033406,0.05916690658392932,0.01976799215278306,0.08014942843071712,0.03250304615323915
HALLMARK_PROTEIN_SECRETION,0.00588448736206637,0.14034809387415334,-0.005728185835644358,0.0966812697466572,0.0027031657386950864
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05326427779859748,-0.08514690447443972,0.04607461220186298,0.10986506703602208,0.042533232693475136
HALLMARK_SPERMATOGENESIS,-0.006949361337679956,0.013337084238524071,0.02483920523058114,0.09966983837360224,0.029850515224055196
HALLMARK_TGF_BETA_SIGNALING,0.04062964216478619,0.15009445965544904,-0.03706986647158353,0.06075662032153127,-0.030947344489601004
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.010906388277999318,-0.06131407698245121,0.032210524209465116,-0.04515543027236199,-0.05126071797587961
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0015627610136872863,0.11609846045294417,0.007082008791649414,0.06422883577323123,-0.013299797929286435
HALLMARK_UV_RESPONSE_DN,-0.00888713626402463,0.030168561715085293,0.018045275969546568,0.06345392747258727,-0.02231792156097267
HALLMARK_UV_RESPONSE_UP,0.01940290683029235,-0.0675307034365488,0.026406473340141876,0.051971070556704545,0.0357297417651497
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0419168316969825,0.10908989394431318,-0.06213836264455177,0.012839955852194537,-0.0413949249375353
HALLMARK_XENOBIOTIC_METABOLISM,0.013816070792716724,0.041363561306222804,0.015824392069562047,0.08672517575717725,-0.010641126794390167
