,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.049695782107577476,0.0633203178655966,0.014510563496631356,0.1679487950809641,-0.003983038938402394,0.04116491891920556,0.09818016246977121,-0.09611486668844979,0.12338880891489895,-0.010151714672158307,0.1964556541801153,-0.05212625111113984,0.1425084954207117,0.30410894644320535,0.22593876536510749,0.14028815076854248,0.023339823277642575,0.03421308463516979,0.18133780605550037
HALLMARK_ALLOGRAFT_REJECTION,0.07642919753026872,0.009486846971864193,0.006757588428215141,0.11977858827162467,0.03980347278389828,0.022242417916997288,-0.22257230701205888,-0.22073617142405647,0.10699621603735152,-0.08832455321513231,-0.30971779212801537,-0.05359307135647564,-0.1379935692447178,0.16014527020686448,0.14896444745687448,0.0001276378947411779,-0.044151910324788095,0.08566255645507137,-0.10961070349434897
HALLMARK_ANDROGEN_RESPONSE,0.07333440992643937,0.117599697948826,0.018165022849266643,0.13159758748574596,0.025684163776959344,0.12792387686013754,-0.06673695926693633,-0.2266418344391177,0.054664626600405525,0.005438667616518699,-0.09932948035698873,-0.05415156815334223,-0.1154041125656003,0.23389854296776627,0.18719921756951263,0.040928785180021486,-0.019964756009795262,0.013858041783064845,0.028784389722211288
HALLMARK_ANGIOGENESIS,-0.16301573353884077,-0.001495172793566463,0.08846468279263175,0.1326605980120762,-0.05828718987087811,-0.1402942217872673,-0.20952755068851503,-0.2657825362047437,-0.10147182770853716,-0.15836426576476206,-0.3797338732970877,0.07256691287646809,-0.3472962894849059,-0.1597821773890452,-0.10115648886449306,-0.0867623194769258,-0.056179175245104435,-0.05760027631741701,-0.23706691706217517
HALLMARK_APICAL_JUNCTION,0.0360990920271943,0.05575029846336635,0.007945367267304963,0.11534988508679024,0.07192070887006143,0.037910900658034964,-0.09455810503469526,-0.2140959022004346,-0.04325521134738872,0.04641599828658025,0.11962664621605641,-0.022748709264139723,-0.1965746206728485,0.30421129115131035,0.21306060087014822,0.16235474862712435,0.04068645708858349,-0.02341213923292534,0.23246487329314433
HALLMARK_APICAL_SURFACE,0.12990901895800852,0.054295708205402124,0.06532563578758542,0.1143892341307799,0.002247368222729977,0.019318927554674948,0.1715187838436825,0.17349197108074071,0.0878432522844992,0.14915262502544346,0.26274260228332014,-0.013014879774997557,-0.08212038469460949,0.2479014534757611,0.19033639243253192,0.06450501238076331,0.029937677467285952,0.10124224341697269,0.07608674188879155
HALLMARK_APOPTOSIS,-0.0072589198450243924,0.015009226163813645,0.01016771838296958,-0.056404029219732636,0.005410412718897801,0.0998089137024613,0.028296590960435214,-0.07231262085875277,-0.11834145062045631,-0.02378943435935655,-0.03262255943120297,-0.03840029158490094,0.18523365737952494,-0.1529510115582228,-0.16167802434655754,-0.07293588976700958,0.07406479899957473,-0.04735104164002402,0.13407955845170758
HALLMARK_BILE_ACID_METABOLISM,0.04196243936894133,0.026403059019722182,-0.013365582617375941,0.10834487828606457,0.05479188462366409,-0.07655775631417758,-0.07271855980845288,-0.2696222237357711,-0.020679568661009628,-0.08364362317950864,-0.013532526296066293,-0.08138675607428719,-0.09410016600587486,0.21847011751439932,0.22614081008319775,0.07590823927184341,0.039354225785076,-0.0020993975044884526,0.045450169106545396
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0013166648476841502,0.054170542952735046,-0.027096166638719894,0.13526972455182695,0.0522058501883515,0.004169280448675253,-0.10098388197941688,-0.20124135543128455,-0.1918638541997785,-0.020527044548451764,-0.23314736961247934,-0.07749151333429477,-0.2644839188874654,0.30290032536586253,0.27612956497358604,0.03093915364079302,0.016013349316338864,-0.0546040854638914,0.09365203819233198
HALLMARK_COAGULATION,-0.0311715273648947,-0.01326748180265599,-0.009961120774429087,0.08594994453152287,0.04667463058020256,0.04056508906327177,-0.22201148208856847,-0.2549640291082249,0.016710336612683074,-0.11579037220810709,-0.3287975865128756,0.056231286776626546,-0.207132178643708,0.17728903180567726,0.12749008520408453,-0.08145219118739641,0.01832091317696275,-0.011815170714528743,-0.06789286879253
HALLMARK_COMPLEMENT,0.04277659692115548,0.09530931199998165,0.046398345130166,0.18375120133036466,0.0019386947044323776,0.21800944594970076,-0.029062146698127386,-0.15928194977240798,-0.0072224969922995924,0.04573708930646907,-0.19979451146941427,-0.03886458568098314,0.08695992993348368,0.19854105805789646,0.11775969922417245,0.11977305180412935,0.04860992410717169,0.010396789481086566,0.1833755278717155
HALLMARK_DNA_REPAIR,0.05835977101953356,0.10619200448269372,0.017857335581343965,0.12308659270666873,0.07781508944894172,0.10183836045028026,-0.08599421770094356,-0.17855194787580153,0.07805951160655657,0.01931893511644386,0.21523862782631384,-0.020531362255471215,-0.13905320809011776,0.312658333343135,0.2524457947697295,0.2127247098663467,0.0027020227273135754,0.009571117104285638,0.2525227600099369
HALLMARK_E2F_TARGETS,0.1343408894479989,0.0527137782589537,0.012868401386518569,0.13266099255485028,0.016195273359775168,0.059080204822570016,-0.15979078084370646,-0.23820609221640562,-0.017908680103886968,0.02200938463004543,0.2978255908220699,0.005180875045393716,-0.1868471918572711,0.1546114559073532,0.14463420567715599,0.12308108406453312,0.017208566001555188,-0.0042509472233019634,0.13908121686422315
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.12322870263752075,-0.012680310863004057,-0.025848979367207685,-0.04072285079008655,-0.027001826341656533,-0.09624790148244218,-0.2244665120691715,-0.1891382862042645,-0.11372030625768248,-0.07007147460836095,-0.22835826216345295,0.1418712869462625,-0.3037739844614075,-0.15297034326837977,-0.11038522029059088,-0.022898517313776456,-0.00233253003267597,-0.09981128736160223,0.17954256452687167
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.006440265716848133,0.11124810522127772,-0.019069292734317192,0.03713332491101028,-0.056595694706123,0.14660380921657987,0.15110096347579186,-0.14357201705592154,0.1502589680964008,-0.03731051651158925,0.28281917485832636,0.11010132354506719,0.3143129814044909,0.24219866702010517,0.14492538993842377,0.19896751983761993,0.10084250407918856,-0.0029239425422337515,0.18991845682662797
HALLMARK_ESTROGEN_RESPONSE_LATE,0.12519487953826738,0.017044980718836762,0.06919391469336468,0.14795377700779758,0.06423266865410686,0.031066837960432615,0.013425798750070193,0.1946892792697939,0.05294380855316632,0.06325391956082356,-0.028819392536196895,-0.06098228237945875,-0.2306344813689402,0.2744051859157728,0.21433534228963577,0.059569872020965066,-0.013748179168826508,0.06419859059258057,0.05001011823697428
HALLMARK_FATTY_ACID_METABOLISM,0.0025990593019113227,0.09196534973349854,0.0021749261119958637,-0.04606256234511809,0.0032223774067986466,0.14429043987036957,0.026910034202400998,-0.18575994678771832,-0.04463741796066607,0.02710756917282563,0.06275046672519226,0.10947996257099822,0.2471777198557242,-0.06237047373635129,-0.0045971532026741185,0.04523071615150388,0.05712110501519022,-0.007342034215821217,0.09501683359893234
HALLMARK_G2M_CHECKPOINT,-0.007731943424674507,0.04561530228098695,0.006111316940592874,0.13588952393541578,0.06536774074549305,-0.03828670949704847,-0.16331297663553843,-0.23464964319174103,-0.036542531269208665,0.01570298021760245,0.029072169066700043,-0.045158120100528686,-0.2697312398303732,0.15246021392033976,0.0604275356736659,0.08175832664441898,0.005152199748362862,-0.06839192786831085,0.11081959704573072
HALLMARK_GLYCOLYSIS,0.03146979028257897,0.0917108036588998,0.04692387975607136,0.06403236200945862,0.03594587816292812,0.014168625367977477,0.10904465347879587,-0.12639162708350216,0.03706330999293249,0.12422728972413304,0.3696125362397175,0.0819583534133025,-0.029658026453894596,0.17806590228409386,0.16297399784209482,0.17088487823500703,0.08928792240833257,0.009415817018656947,0.2502336459781431
HALLMARK_HEDGEHOG_SIGNALING,0.18780619725958778,0.11600677528391522,0.07456280154155186,0.10962470524147698,0.12961279672210718,0.15096476139181905,0.2684915025376285,0.2896499525110734,0.15655060793742873,0.18290848048258473,0.42212543809785485,0.041682630189097514,0.3066725136885094,0.2348201440786942,0.1562428915627511,0.18582571799159664,0.04474388132348485,0.08880400117188546,0.19829995444945092
HALLMARK_HEME_METABOLISM,0.05099965261815502,0.11718856318778237,0.02072707964656179,0.14736746216595092,0.08640942107889314,0.14165183101242976,0.0520661717447746,-0.1748022914279885,0.11660027496435163,0.017682320488990117,0.22748498494944114,0.019160048863341175,-0.06505076796384004,0.31023208941013825,0.22345932657774195,0.15414963782395588,0.08131879124112866,0.04052335525961882,0.20212679321399366
HALLMARK_HYPOXIA,-0.21262602950872486,0.006948682876153743,0.05596979301372585,-0.11593637595541302,-0.006940004199008591,-0.05204369010408645,0.019520044951518066,0.19966207997273566,-0.1094732000095743,0.08167241863968623,0.04525555231369558,0.07468489527421647,-0.2900510386586292,-0.1425542379363154,-0.1447680035518008,-0.03878916985844658,0.01940411467460614,-0.09435013435751059,0.14520780708950365
HALLMARK_IL2_STAT5_SIGNALING,0.046094131416952414,0.08544734837827388,0.04315611829385772,0.1440009318627879,0.05236247328165233,0.09852137951632432,-0.004277636481633209,-0.2348876660177628,0.015999448070148765,0.06632538536882125,-0.12688292710639093,0.044494007109998096,0.017375537012761177,0.23387643655980486,0.19494345938720128,0.05210973813071079,0.08620877966561236,-0.010912743105071015,0.07860329969987832
