,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03050688353064961,0.009456835549790899,0.016304055851260497,0.10806573994624752,0.012003908072218364,0.09140887220977767,0.039638828572671626,0.03399348058602273,0.17500764713712172,0.11083524761856477
HALLMARK_ALLOGRAFT_REJECTION,0.027113930353630716,-0.012618085583267552,-0.016916648583109806,0.013383580268187147,-0.08140821445531067,0.04624436622324651,0.008491470927191914,-0.016330464718584237,0.011921319895485673,-0.05537708240611983
HALLMARK_ANDROGEN_RESPONSE,0.019018543986827955,0.030784533498413053,0.00543327877595931,0.07688233036806268,-0.061397448453758906,0.03425973779561464,-0.025214525297871146,0.04844620379970946,0.08689484232101967,0.10728029148777525
HALLMARK_ANGIOGENESIS,-0.01227791826722295,-0.00651848093983335,-0.021311513065634915,0.008564301925604808,-0.10805895649086188,-0.06284022402159577,0.029176903888462526,-0.0820097292327099,-0.10205912022038482,0.05145103397718782
HALLMARK_APICAL_JUNCTION,0.006339236415335271,0.033347718193433774,0.062227257570224424,0.06743868671244936,-0.03479192107181837,0.00937736607591582,0.0403583814008207,0.016436178302974707,0.11215890057950481,0.10026633098667322
HALLMARK_APICAL_SURFACE,-0.012137438498998012,-0.008846676734138267,0.12672032448254017,0.08476979650363702,0.09716028777938933,-0.009543514023602035,0.023074227577387297,-0.027738889658665042,0.08843165103363568,0.046870069543140026
HALLMARK_APOPTOSIS,-0.02485343473885282,-0.04466848097983741,-0.004659943637678077,0.003045496584401471,-0.004362224468594988,-0.07214537813640419,0.034330854738138246,0.03287339453696201,0.01464664022834423,0.018613577404522835
HALLMARK_BILE_ACID_METABOLISM,0.00802920851370148,0.0652894561900698,0.046940175444383066,0.06672401448320783,-0.10095888665500402,-0.037382920743804816,-0.026122420202600444,-0.011403564688273329,0.17200234149424268,0.16475706285903946
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0018013419960671267,0.023823604770852703,0.021034074197723317,0.033667828642776065,-0.09187582694978061,-0.02951196286584662,0.05616684949791471,0.08048461702039644,0.16260048636669802,0.16090252296804927
HALLMARK_COAGULATION,0.028381412546765697,0.005053745811281141,-0.04126046180497745,-0.011113072998996023,-0.0889411980094827,0.031611119768394536,-0.022255957101899166,0.009741094425996811,0.03147897937736004,0.064524448004536
HALLMARK_COMPLEMENT,0.0011192339699643682,-0.013151307263821278,0.07792665265869961,0.08834486497651262,-0.033246626320398986,-0.02956865845982277,-0.0071443064398607585,0.018368349034475758,0.1659267138404568,0.038753607525265465
HALLMARK_DNA_REPAIR,-0.02155329750434015,0.03413306819865687,0.017271309015811163,0.10308802650897023,-0.012897101052740343,0.06862380676574469,0.003644925378011672,0.052016593255695756,0.1894577208289646,0.16092566847348436
HALLMARK_E2F_TARGETS,-0.01915624877211053,0.058157140663805396,0.002581268014159196,0.03829327086542153,-0.04489287990451033,-0.02001824140344032,0.01706596882871792,-0.020582029031153,0.1564384753350933,0.15218130747861117
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.024432223771353567,-0.020510415083377417,-0.003984092350200481,0.011528491199891015,-0.07176793188588686,-0.03732065659686824,0.026774793741803634,-0.006273056155132637,-0.010387468956283829,0.027943720688863246
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.026561305726746115,-0.021374392355433862,0.07422699905337195,0.061358527330474734,-0.014113626765465698,0.09982043682418029,-0.008613090958364749,0.049634429708989174,0.19018601617739764,0.12171335832673753
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02154135284979551,-0.03232847202675462,-0.0379203397628279,0.027340814686134477,0.10243120710567671,-0.010048365592771833,0.03420571146647789,0.05022421691521727,0.15561113800220058,0.12824773305440107
HALLMARK_FATTY_ACID_METABOLISM,0.009131380830449155,-0.013018910422362103,0.018968032647844836,0.05414912864480799,-0.04973922688147786,-0.0339600911543075,0.00187264590105766,0.1192135553013084,0.11283598477947133,0.05306860806245633
HALLMARK_G2M_CHECKPOINT,0.020706921468197605,0.05828851492241644,0.05261716139770074,0.03743908620064727,-0.08166914702449893,-0.030550723069209796,0.004478439848285529,0.031533282651120806,0.12105468565267372,0.12368348321660319
HALLMARK_GLYCOLYSIS,-0.006891616484370635,0.0670996383005032,0.05659346385857955,0.07573342636501464,-0.02041789638457781,0.03253454229111641,-0.010806804878589763,0.007900799234577609,0.14866871294176792,0.09167762683223911
HALLMARK_HEDGEHOG_SIGNALING,-0.012378727258618025,0.06217038504163889,0.00534593525435285,0.06810506671219467,0.11529905758394125,0.04764806046117123,0.019455530310923227,0.06217231626060075,0.14455176656050953,0.05611706232524241
