,MGH258,UKF248,UKF259,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04485418783864776,0.03814665932978389,-0.016738647672406754,0.07055219826074347,-0.0033334385770443886,0.016964594488047872,0.08574536491804412,0.03740572050986109,0.05807093293812465,0.10710248208815086,0.08224857409519185,0.09353490642016532,0.14298365578286587
HALLMARK_ALLOGRAFT_REJECTION,-0.039843858613773715,-0.049712889803689944,-0.0280939462877244,0.07644031919734058,0.01058525875855541,0.06818123256408168,0.08685525766362782,0.0529421892006355,0.03632937037501415,0.06920610206396673,0.10581602022381359,0.06018561219837394,-0.0018534287974587165
HALLMARK_ANDROGEN_RESPONSE,0.03238624531760136,0.04838393017676824,0.0522314831613902,0.08572490164550035,0.09775106972693916,0.0016209961766495886,0.08070038044494243,0.0502856734403917,0.06210507442016727,0.06254715029954486,0.08935254347868435,0.06752701243055552,0.11863000439724854
HALLMARK_ANGIOGENESIS,0.01289109523650534,-0.05779165192766853,0.03563292871175886,0.04894252994010568,0.04320092217729495,0.019312945953688744,0.0904764657186846,0.02265141228196472,-0.01756856319711129,0.040421143326625386,-0.031687086866096614,-0.002225649192938499,0.13561728988464697
HALLMARK_APICAL_JUNCTION,0.0266679566450647,0.08136134719041262,-0.0355951122578168,0.07330544137616733,-0.010268746986413162,0.055931105585256595,0.1205854231456871,0.02250335643747203,0.03345389983326605,0.11131147591458684,0.06252922068649357,0.08890616827023351,0.15609800653263411
HALLMARK_APICAL_SURFACE,0.02954173269381071,0.05472363164462136,-0.10042827002746127,-0.030882748118608305,0.013841838905685983,0.04699172698819313,0.05135715530982176,-0.07218797748164342,0.12595211279742458,0.03531419318978907,0.05588464497663821,0.06835927864692097,0.05742843314863394
HALLMARK_APOPTOSIS,0.06285216364935843,0.07048843000103662,0.04659924321121742,0.000669990940029025,0.07715850985638163,-0.07445337970950958,-0.0023955380478963917,0.035840267658688404,-0.00897497541088275,0.08663639609688997,0.0007866718574522991,0.06826947994278956,0.04620443247367321
HALLMARK_BILE_ACID_METABOLISM,0.0392453407848399,-0.019550401372937398,-0.05651845118171519,0.06641891110395667,-0.005206742412497937,0.06132055456306232,0.051068828394611084,-0.022040512134619886,0.10185698225857066,0.006066787809866692,0.0502948798548324,0.05793095513614068,0.05971950614752771
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07611362971827437,0.04706733870140472,-0.025811767406691805,0.046368158590857404,0.0396561435730752,0.02957909467090031,0.05151514110136722,0.0016292934446695394,0.06301282456317368,0.0741139326746526,0.09350219729557473,0.05917842003160071,0.09614626642022764
HALLMARK_COAGULATION,-0.023875435971378804,0.05535309142267224,-0.03634728386831623,0.08145258265452861,-0.031537903581871383,0.05806707704078403,0.07457159338526807,0.07146897845701225,0.02562188857397585,0.10036503172533504,0.05267385955592178,0.0890782489906436,0.12797587834622307
HALLMARK_COMPLEMENT,-0.013664116433884682,-0.029988226401277056,-0.035750842844107275,0.05632298921708801,0.11814396280724322,0.055965961054548215,0.04717787857073295,0.02017091092400388,0.06225160941577338,0.10325806188796308,0.07967444345716376,0.08176447733066271,0.0495792749264245
HALLMARK_DNA_REPAIR,0.08203812679512844,0.09413540505824516,0.04858454431289588,0.09420936875743839,0.055420873237742016,0.05729798193047837,0.13535129079537622,-0.05271071045293861,0.09261017892200417,0.12324216463151724,0.09580251054573478,0.0889655976852066,0.13582134347442498
HALLMARK_E2F_TARGETS,0.05429647174952334,0.04646380077725541,-0.06290743519565717,0.0968907907071643,-0.01922683132908176,0.008885257441119948,0.051875629298680524,-0.1284971920265293,0.0998645999098918,0.08139954792521426,0.0845728247080917,0.0287318599822418,0.10664339237127972
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05118740340171899,0.08329368547353601,0.07590398040732253,0.08665113363966571,0.04116634454940492,0.06332408723415223,0.11947889614859564,0.03369923073316913,-0.06423026815614197,0.174474413890919,0.025505972770697667,0.0680786996392435,0.1432269207161355
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.014102062439014315,0.030107590760053586,0.004872731690592212,0.046163820258542314,0.041559667782357604,0.027101621608597554,0.01330900702898772,0.10723295434262109,-0.010659242039778019,0.10403217669646976,0.04318157390052173,0.091121549056989,0.13630858838271348
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03434833103132676,0.0762251748727493,-0.08003678635232092,-0.007047687622228709,0.01980480199116975,-0.013640056154240686,0.05744743358725285,-0.12335972213815802,0.054769175567655135,0.04197078628912342,0.06881734161243104,0.08951477245541911,0.021268916830891393
HALLMARK_FATTY_ACID_METABOLISM,-0.014164431235514289,0.03112984511394877,0.05422825044392974,0.08300986827305659,0.10291250676092392,0.027616246920415432,0.005466539694404302,-0.027065242251496747,0.03456570601737183,0.1471256829333312,0.055713318240790816,0.03947118267120633,0.0930113591252489
