,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.006209077758054179,-0.003108872822013154,0.06188393708502762,0.05882930026778169,0.01265995459026994,0.04418700193847492,0.17287626170420123,0.02190789097749218,0.0639319905510339,0.14115868892109087,0.07372246996894526,0.13979238038572403,0.01873954313778495,0.07097018190190614,0.06988225045634217,0.08319658793988714,-0.02292287231706728,0.1849541105234594,0.12021083992511696,0.005954998650846198
HALLMARK_ALLOGRAFT_REJECTION,-0.011284999143900288,-0.0172114084280861,0.02954236585302542,0.04229271632268613,0.022267041139038088,-0.0751797827180226,0.19776287646823965,0.011325137855700038,0.00034135395010177066,0.050783596543869575,0.025698679202898467,0.038349179125254894,0.027871914735992865,0.0552285899677195,0.07129011892215521,0.03493979269304965,-0.04985683265764673,0.1253065363737015,0.0660895893125523,-0.038091591487309284
HALLMARK_ANDROGEN_RESPONSE,0.017838308640284434,-0.02100787158149124,0.09171977993260266,0.060009627052062815,0.12529177869612115,-0.02964384952721717,0.18177110139626768,-0.002530469444667713,0.041313530224489574,0.0991469221183997,0.1120472865423233,0.06629941481878598,0.048592664371535074,-0.0030518590460584722,0.11415309621958852,0.03485771877967255,-0.024335947871326508,0.14270077391340158,0.07810261701117731,0.06152808768638132
HALLMARK_ANGIOGENESIS,0.04308755621666902,0.043607824747859736,0.034559316879083736,0.06883790422147004,-0.07381474030864264,-0.11394206716117115,0.2043103715746687,0.003316171363186683,0.05576016024581419,-0.09927354029755986,0.07675595972881802,0.0157400991493882,-0.02570088698002432,0.018024500594274347,0.011395564753482464,-0.1504512605330332,-0.027272773508679456,-0.12505608980707522,-0.008714073452096505,0.020290668071489458
HALLMARK_APICAL_JUNCTION,0.023465102771239844,-0.0011394243505079638,0.10202341975348792,0.04183949775155191,0.04139087390028587,-0.05193926549406217,0.21830929238535282,0.01236806078451297,0.047013571904176106,0.101510425624678,0.10091259165261975,0.06892736951366937,0.009056437806441092,0.0798474864475989,0.09903031111605262,0.05556590191739107,-0.06583329980775844,0.14360494136482876,0.0783145759274672,-0.0014044859023590942
HALLMARK_APICAL_SURFACE,-0.03246649893082483,-0.030015685941847097,0.07455086103566932,0.018491891756317404,-0.025878504410995668,0.033231886684356726,-0.09476629604028472,-0.016348015338771952,-0.04857610672559842,0.056835835965022535,0.07322958382539829,0.09555379994449682,0.14190700034987486,0.03175865142100928,0.06871943427286335,0.12072952452337347,-0.03149045181161039,0.1295089664174306,0.0821312986231479,-0.00021299789233537376
HALLMARK_APOPTOSIS,0.04721771321928208,0.012401014030342028,0.009268473703734032,0.05340680936589047,0.052584490185498704,0.04443461315790383,0.06369129988665682,0.014970440684866282,0.03946501251645078,0.06001428038291015,-0.04017385746605684,-0.03663278311304872,-0.004230891613879844,0.0998402985726772,0.0019252967839809088,-0.05960370212327837,-0.08306265133096288,0.10862096570726114,-0.020201942651284884,0.013843841020708524
HALLMARK_BILE_ACID_METABOLISM,-0.033402217869150416,-0.06277524109140657,0.08942850261216347,0.03143534376583425,0.0003783660190723878,-0.02364925375481262,0.19953507536933837,-0.011490726984237197,0.07703311108717174,0.01882426439654154,0.041428663661480555,0.06613283058916143,0.04388170196225515,-0.009231984090116335,0.1195600207113243,0.09594085522205871,-0.050996180440487385,0.13947022508421678,0.09372461144953105,0.12858506468548356
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.01645946315792048,-0.003330428880107397,0.11680905032178437,0.05749781735418094,0.017777811597111597,-0.03972734203293908,0.13697133284636637,-0.009597146213309862,0.04415542360001204,0.11518998958151405,0.08951370898228708,0.0806930966835157,0.07694528452080464,0.06392254116357428,0.12401586936005683,0.10207986453029337,-0.06267174934798755,0.14221755240839426,0.06680688911938454,0.04784563451292411
HALLMARK_COAGULATION,0.024244166434157038,0.0051017323652704375,0.024147806277315803,0.019121353070372864,0.07095337489084873,-0.10254971892242279,0.19907173531556194,-0.025243450230954267,0.08031074668856195,0.007710638861428223,0.07025500371978494,0.10061990194695569,0.05360716803686441,0.08019356127706824,0.09773633553140701,0.020381589167159382,-0.1182599021234614,0.13728978915314552,0.0867876742293479,0.013885458361793909
