,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.011442080884151757,0.014934392553782372,-0.04587125440156968,0.011952322373518212,0.09605390913302853,0.03342367811026174,0.05413974816178914,0.05739378837426702,0.012693989371797689,0.08717492543785893,0.09094464347043664,0.04864524355762578,0.08946168089794024,0.07793588525216617,0.07243764481995425,0.014956256965259453
HALLMARK_ALLOGRAFT_REJECTION,0.0026034191476485306,0.081361409652155,-0.06447551224595136,0.08085400796839846,0.1303970371952184,0.10211165009764672,0.07157799548667546,0.055962666643762905,0.03392523404841699,0.058376054155955426,0.04175955233640599,0.03080014830703935,0.05900431883058924,0.028388226938434968,0.009240515096598175,-0.08194350975949054
HALLMARK_ANDROGEN_RESPONSE,0.009614974217673407,0.004625164702820375,0.11509927375033067,0.05209268369946428,0.10108272228148701,0.10097216849981648,0.023610350524477373,0.03750805274022298,0.02012085745729403,0.0382037154496562,-0.019846883544156008,0.0831910144229132,0.041280482130846195,0.02968308519292295,0.02186200267039817,-0.01679188633664245
HALLMARK_ANGIOGENESIS,-0.07874053327164955,-0.0013309419353262659,0.14562125131721457,-0.009641299938664865,0.13364392172865963,-0.011590408160747901,-0.02656568950280073,-0.08714121206675277,0.06437198774881962,0.01729089564644977,-0.000806872255710578,0.05911712474509972,0.0013377411623038164,-0.04214906027358829,-0.07046213452152177,0.07712666256028738
HALLMARK_APICAL_JUNCTION,0.01935044932610009,-0.014097599779421795,-0.03964882388700618,-0.03522499070319743,0.11953934927411412,-0.007498609428046216,0.09600910612376913,0.08269462022024496,0.06683285864906746,0.04125095167184915,0.10077907421801775,0.07828070479295365,0.06908838823799081,0.08646661717389346,0.01866246343945768,0.006053260264294808
HALLMARK_APICAL_SURFACE,-0.0439571605094379,-0.03611879140387079,-0.09283683417505668,0.03138415247740691,-0.0465976916950926,0.10827176433987666,0.06382965588593296,0.07531324159055405,0.08840808555904445,0.011996029702017448,0.08115406363571076,0.07118881864000676,0.07813664897617498,0.03186361339625399,0.015310887336392636,0.0370885706797501
HALLMARK_APOPTOSIS,-0.030013403943330873,-0.017087847900275017,0.03423594750766776,0.025431222201770874,0.03645320617073249,0.07402110473167889,0.03562358149923011,0.03397290716261115,0.004922284189441473,0.029898040388932567,0.038835130755126054,0.03736778303919926,0.0025780624220954514,-0.010319287603798223,0.04052549153427261,-0.02134057842670416
HALLMARK_BILE_ACID_METABOLISM,-0.008619970730521936,0.017306611692621113,-0.046297606893200775,0.019882954200262457,0.1250116649951592,0.016301489725217524,0.0570326729048247,0.061327787614437725,0.027597308670983547,-0.019222671241888794,0.01095380537190116,0.062281683293014624,0.04207297754608818,0.04875854640192783,0.09419045159152713,-0.005619273418066074
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0019362664183314128,-0.007667733670084455,-0.05193543783467215,0.036331319405998055,0.041942459625521115,-0.038745450879304075,-0.0032152601656176044,0.09639084831779067,0.08729973935245731,0.004164242611118008,0.09264965991053184,0.046931095513731,0.044942671119258454,0.007815763383780221,0.12738677324709008,0.002740588628704568
HALLMARK_COAGULATION,-0.018857080545335584,0.002422236862153764,-0.0887244236460846,0.052157957632803446,0.10882583755534044,0.026600595448488425,0.020572256231383427,-0.031973784337464166,0.019186779042372964,0.01765337687558373,0.1075425255851243,0.07413423049137999,0.11765587145788199,0.042073940609511244,0.006852866793546092,0.08492575536380333
