,UKF255,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.07461622802452499,0.06678184164317152,-0.06415548433303353,-0.14375383460825056,0.024290148422133614
HALLMARK_ALLOGRAFT_REJECTION,-0.08244142922212493,0.12477947299574108,-0.08908790059342162,-0.1379796658366928,0.009394367559874836
HALLMARK_ANDROGEN_RESPONSE,-0.06609689611299789,0.10421211359126031,0.02538745060481694,-0.10273884237579291,0.0390091665037016
HALLMARK_ANGIOGENESIS,-0.05943961159798474,0.019219831018975814,0.060777831283716194,0.0752888795848976,0.06304380143144879
HALLMARK_APICAL_JUNCTION,-0.12080051520141785,0.11188093290016356,-0.03741224295281958,-0.1199793626838478,0.044778429045628815
HALLMARK_APICAL_SURFACE,-0.021049339680999913,0.12333943939476691,-0.05449866014751456,-0.1369502447771533,0.050495124671479825
HALLMARK_APOPTOSIS,0.1089171705264947,-0.06512731861498962,0.05752925622264571,0.09644113533032875,-0.004451204465604902
HALLMARK_BILE_ACID_METABOLISM,-0.1235950976382534,-0.006655587991019383,-0.05896173146489006,-0.16968885459840632,0.01656221063259656
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05227875045781726,0.08993351144084706,-0.05941537926495306,-0.16108354856280832,0.023455209253530382
HALLMARK_COAGULATION,-0.036341170113238515,0.11686735785192481,-0.07978751487609653,-0.06689620012198229,0.005875516367356243
HALLMARK_COMPLEMENT,-0.06404022612038099,0.06940547791604257,-0.013555958210643614,-0.058082334220573024,0.036825391590428816
HALLMARK_DNA_REPAIR,-0.08451418193494038,0.13346990015260224,-0.046904649577791516,-0.15198273223627987,0.022190660912483236
HALLMARK_E2F_TARGETS,-0.1206658208255123,0.14148267564822614,-0.005480038750635445,-0.16596185410502604,0.021174501136842445
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11755165522480107,0.07943576314632685,0.07274167762772617,0.14488974597548934,0.036567226812523175
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.12333498610347039,0.015554575520066527,0.007721578117392606,0.008014000876040183,-0.012590034251810562
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0957119818493366,0.0849682431360265,-0.020329294852043944,-0.17679815672638313,0.04820130567304529
HALLMARK_FATTY_ACID_METABOLISM,0.06800712534961183,0.03836598743397261,0.0555700271275969,0.06408947506007322,0.03106528198790626
